segmentnr	original	analyzed
SA_GR13_purekaku-0	akāro vāsudevaḥ syād ākāraś ca pitāmahaḥ /	akāraḥ vāsudevaḥ syāt ākāraḥ ca pitāmahaḥ 
SA_GR13_purekaku-1	pūjāyām api māṅgalye ākāraḥ parikīrttitaḥ // PEk_1	pūjāyām api māṅgalye ākāraḥ parikīrttitaḥ pek 
SA_GR13_purekaku-2	ikāro ucyate kāmo lakṣmī rīkāra ucyate /	ikāraḥ ucyate kāmaḥ lakṣmī rīkāraḥ ucyate 
SA_GR13_purekaku-3	ukāraḥ śaṅkaraḥ prokta ūkāraś cāpi rakṣaṇe // PEk_2	ukāraḥ śaṅkaraḥ proktaḥ ūkāraḥ ca api rakṣaṇe 
SA_GR13_purekaku-4	ṛkāro devamātā syād ṝkāro danujaprasūḥ /	ṛkāraḥ devamātā syāt ṝkāraḥ danujaprasūḥ 
SA_GR13_purekaku-5	ḷkāro devayoniḥ syāl ḹr mātā sadbhir ucyate // PEk_3	ḷkāraḥ devayoniḥ syāt ḥ mātā sadbhiḥ ucyate 
SA_GR13_purekaku-6	ekāraḥ kathito viṣṇur aikāraś ca maheśvaraḥ /	ekāraḥ kathitaḥ viṣṇuḥ aikāraḥ ca maheśvaraḥ 
SA_GR13_purekaku-7	okāras tu bhaved brahmā aukāro rudra ucyate // PEk_4	okāraḥ tu bhavet brahmā aukāraḥ rudraḥ ucyate 
SA_GR13_purekaku-8	aṃ syāc ca paramaṃ brahma aḥ syād devo maheśvaraḥ /	aṃ syāt ca paramam brahma aḥ syāt devaḥ maheśvaraḥ 
SA_GR13_purekaku-9	kaḥ prajāpatir uddiṣṭo ko vāyur iti śabditaḥ // PEk_5	kaḥ prajāpatiḥ uddiṣṭaḥ kaḥ vāyuḥ iti śabditaḥ 
SA_GR13_purekaku-10	kaś cātmā ca samākhyātaḥ kaḥ prakāśa udāhṛtaḥ /	kaḥ ca ātmā ca samākhyātaḥ kaḥ prakāśaḥ udāhṛtaḥ 
SA_GR13_purekaku-11	kaṃ śiro jalam ākhyātaṃ kaṃ sukhaṃ ca prakīrtitam // PEk_6	kam śiraḥ jalam ākhyātam kam sukham ca prakīrtitam 
