segmentnr	original	analyzed
SA_XX_acatstvu-0	(Css 238)	css 
SA_XX_acatstvu-1	Niraupamyastava	niraupamyaḥ tava 
SA_XX_acatstvu-2	... kaṃ bhūtabhautikasadṛśaṃ sarvarūpacitrāṅgaṃsamuditaṃ kāyaṃ pratilabhate //	kam bhūta bhautika sadṛśam sarva rūpa citra aṅgam samuditam kāyam pratilabhate 
SA_XX_acatstvu-3	sa sarvabuddhakṣetraparṣanṃaṇḍalānugataḥ kāyo dharmasvabhāvagatiṃgatatvān manomaya ity ucyate /	sa sarva buddhakṣetra parṣad naṇḍala anugataḥ kāyaḥ dharma svabhāva gatiṃgata tvāt manaḥ mayaḥ iti ucyate 
SA_XX_acatstvu-4	yadā cittaṃ manaś cāpi vijñānaṃ na pravartate /	yadā cittam manaḥ ca api vijñānam na pravartate 
SA_XX_acatstvu-5	tadā manomayaṃ kāyaṃ labhate buddhabhūmiṃ ca //	tadā manaḥ mayam kāyam labhate buddha bhūmim ca 
SA_XX_acatstvu-6	iti vacanāt /	iti vacanāt 
SA_XX_acatstvu-7	niraupamyo bhagavāṃs /	niraupamyaḥ bhagavān 
SA_XX_acatstvu-8	tathā sa sarvaśaś cittamanovijñānavikalpasaṃjñāpagato 'navagṛhīta ākāśasamo 'bhyavakāśaprakṛtito 'vatīrṇaś cānutpattikadharmakṣāntiprāpta ity ucyate /	tathā sa sarvaśas citta manaḥ vijñāna vikalpa saṃjñā apagataḥ nava gṛhītaḥ ākāśa samaḥ bhyavakāśa prakṛtitaḥ vatīrṇaḥ ca anutpattikadharmakṣānti prāptaḥ iti ucyate 
SA_XX_acatstvu-9	tatra bhavanto jinaputrāḥ evaṃ kṣāntisamanvāgato bodhisattvaḥ sahapratilambhād acalāyā	tatra bhavantaḥ jinaputrāḥ evam kṣānti samanvāgataḥ bodhisattvaḥ saha pratilambhāt acalāyāḥ 
SA_XX_acatstvu-10	bodhisattvabhūmer gaṃbhīraṃ bodhisattvavihāram anuprāpto bhavati durājñānam asaṃbhinnaṃ	bodhisattva bhūmeḥ gaṃbhīram bodhisattva vihāram anuprāptaḥ bhavati durājñānam a saṃbhinnam 
SA_XX_acatstvu-11	sarvanimittāpagatam ityādivacanān niḥsvabhavārthavedī /	sarva nimitta apagatam ityādi vacanāt niḥsva bhava artha vedī 
SA_XX_acatstvu-12	sa evaṃ kṣāntipratilabdho bodhisattvo yatra yatropasaṃkrāmati kṣatriyabrāhmaṇavaiśyaśūdradevabrahmapariṣadaṃ bhikṣubhikṣuṇītīrthikamāraparṣadaṃ (Css 239)	saḥ evam kṣānti pratilabdhaḥ bodhisattvaḥ yatra yatra upasaṃkrāmati kṣatriya brāhmaṇa vaiśya śūdra deva brahma pariṣadam bhikṣu bhikṣuṇī tīrthika māra parṣadam cs
