segmentnr	original	analyzed
MBSPANDASAMDOHAhk-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBSPANDASAMDOHAhk-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00084	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBSPANDASAMDOHAhk-2	Uniform title: spandasandoha	uniform title spandasandoha 
MBSPANDASAMDOHAhk-3	Secondary title: spandasaṃdoha (alternate spelling title)	secondary title spandasaṃdoha alternate spelling title 
MBSPANDASAMDOHAhk-4	Commentator : kṣemarāja	commentatoḥ kṣemarāja 
MBSPANDASAMDOHAhk-5	Author : kallaṭa attributed author spandakārikā	authoḥ kallaṭa attributed authoḥ spandakārikā 
MBSPANDASAMDOHAhk-6	Editor : śāstrī m r	e t itoḥ śāstrī m 
MBSPANDASAMDOHAhk-7	Description: E-text transcribed from volume 16 of the Kashmir Series of Texts and Studies.	description etext transcribed from volume of the kashmir series of texts and studies 
MBSPANDASAMDOHAhk-8	Notes: This e-text was transcribed by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.      Revision 0: Nov. 29, 2005	notes this etext was transcribed by the staff of muktabodha under the supervision of mark sg dyczkowski 
MBSPANDASAMDOHAhk-9	Publisher : Research Department, Jammu and Kashmir State	publisher research depatment jammu and kashmir state 
MBSPANDASAMDOHAhk-10	Publication year : 1917	publication year 
MBSPANDASAMDOHAhk-11	Publication city : Srinagar	publication citi srinagar 
MBSPANDASAMDOHAhk-12	Publication country : India	publication country india 
MBSPANDASAMDOHAhk-13	------------- page 1 -------------	page 
MBSPANDASAMDOHAhk-14	|| oṃ namaḥ svātmāmṛtavapuṣe śaṃbhave ||	om namaḥ sva ātma amṛta vapuṣe śaṃbhave 
MBSPANDASAMDOHAhk-15	atha	atha 
MBSPANDASAMDOHAhk-16	spandasaṃdohaḥ |	spanda saṃdohaḥ 
MBSPANDASAMDOHAhk-17	śrīmanmahāmāheśvarācāryavarya - śrīkṣemarājācāryaviracitaḥ |	                      
MBSPANDASAMDOHAhk-18	akalitamahimā yaḥ kṣmādisādāśivāntaṃ	                                              
MBSPANDASAMDOHAhk-19	kalayati hṛdi viśvaṃ citrasaṃyojanābhiḥ |	kalayati hṛdi viśvam citra saṃyojanābhiḥ 
MBSPANDASAMDOHAhk-20	prathayati ca vicitrāḥ sṛṣṭisaṃhāralīlāḥ |	prathayati ca vicitrāḥ sṛṣṭi saṃhāra līlāḥ 
MBSPANDASAMDOHAhk-21	sa jayati śiva ekaḥ spandavānsvapratiṣṭhaḥ[1] || 1 ||	sa jayati śivaḥ ekaḥ 
MBSPANDASAMDOHAhk-22	(1)akalita iti , na kalitaḥ kalanāviṣayīkartumaśakyaḥ svasvarūpādbahiḥ	iti na kalitaḥ kalanā viṣayīkartum aśakyaḥ sva svarūpāt bahis 
MBSPANDASAMDOHAhk-23	idanteyattāyāmaprakṣipto vā, mahimā	vā mahimā 
MBSPANDASAMDOHAhk-24	viśvābhinnaparāmarśamayasvātantryaśaktyātma aiśvaryaṃ yasya | yaśca	viśva abhinna parāmarśa maya svātantrya śakti ātma aiśvaryam yasya yaḥ ca 
MBSPANDASAMDOHAhk-25	bhūmyādisadāśivaparyantaṃ bhavābhavātibhavātmakaṃ viśvaṃ, hṛdi	bhūmi ādi sadāśiva paryantam bhava abhava atibhava ātmakam viśvam hṛdi 
MBSPANDASAMDOHAhk-26	nikhilapratiṣṭhāsthānātmacitprakāśe, citrasaṃyojanābhiḥ	                            
MBSPANDASAMDOHAhk-27	vividhollekhaparāmarśanaiḥ, kalayati upādānādi sāmagrīnirapekṣameva	vividha ullekha parāmarśanaiḥ kalayati upādāna ādi sāmagrī nirapekṣam eva 
MBSPANDASAMDOHAhk-28	svānatiriktatve'pi atiriktatayā darpaṇe pratibimbavadavabhāsayati | yaśca vicitrā	sva anatirikta tve pi atirikta tayā darpaṇe pratibimba vat avabhāsayati yaḥ ca vicitrā 
MBSPANDASAMDOHAhk-29	eva sṛṣṭisaṃhāralīlāḥ - ābhāsana - rakti - vimarśana - bījāvasthāpana -	eva sṛṣṭi saṃhāra līlāḥ 
MBSPANDASAMDOHAhk-30	vilāpanātmapañcavidhakṛtyāni prakhyāpayati | sa ekaḥ nirṇītanītyā	vilāpana ātma pañcavidha kṛtyāni prakhyāpayati saḥ ekaḥ nirṇīta nītyā 
MBSPANDASAMDOHAhk-31	avabhāsitaviśvalīlāprapañcāntarbahiścāryapi advaitasvarūpaḥ san,	avabhāsita viśva līlā prapañca antar bahis cārī api advaita svarūpaḥ san 
MBSPANDASAMDOHAhk-32	svābhinnasvātantryaśaktisamavetaḥ svasvarūpaviśrāntyavasthitaḥ, samudra iva	sva abhinna svātantrya śakti samavetaḥ sva svarūpa viśrānti avasthitaḥ samudraḥ iva 
MBSPANDASAMDOHAhk-33	viśvakallolaprasare'pi avicalatsvasvarūpāvasthānaḥ, sarvotkṛṣṭatayā prasphurati	viśva kallola prasare api avicalat sva svarūpa avasthānaḥ sarva utkṛṣṭa tayā prasphurati 
MBSPANDASAMDOHAhk-34	iti ||  1 ||	iti 
MBSPANDASAMDOHAhk-35	------------- page 2 -------------	page 
MBSPANDASAMDOHAhk-36	caitanyābdheḥ prasaradamṛtaṃ troṭitāyāsatantraṃ	caitanya abdheḥ prasarat amṛtam troṭita āyāsa tantram 
MBSPANDASAMDOHAhk-37	sarvasyāntaḥ sphuradapi mahāmudrayā mudritaṃ yat |	sarvasya antar sphurat api mahā mudrayā mudritam yat 
MBSPANDASAMDOHAhk-38	pūrṇānandapradamatitarāmetadunmudrya yuktyā	pūrṇa ānanda pradam atitarām etat unmudrya yuktyā 
MBSPANDASAMDOHAhk-39	yo'ntarvaktraṃ rasayati jayatyeṣa vīraḥ kulendraḥ[1] || 2 ||	yaḥ antar vaktram rasayati jayati eṣa vīraḥ    
MBSPANDASAMDOHAhk-40	(1) prathamena parāṃ devatāṃ parāmṛśya aparāṃ devatāṃ parāmṛśati	prathamena parām devatām parāmṛśya aparām devatām parāmṛśati 
MBSPANDASAMDOHAhk-41	caitanyābdheriti, prakāśānandasāmarasyātmacitsvarūpasamudrasakāśāt	caitanya abdheḥ iti prakāśa ānanda sāmarasya ātma cit svarūpa samudra sakāśāt 
MBSPANDASAMDOHAhk-42	avicchinnapravāhaparipāṭyā niḥsaraṇaśīlaṃ yat alaukikaṃ	avicchinna pravāha paripāṭyā niḥsaraṇa śīlam yat alaukikam 
MBSPANDASAMDOHAhk-43	niratiśayasvātmānandamayamamṛtam unmūlitabhavakadarthanāvyūham, yacca	niratiśaya sva ātma ānanda mayam amṛtam unmūlita bhava kadarthanā vyūham yat ca 
MBSPANDASAMDOHAhk-44	sarvasya saptavidhapramātṛvargasya	sarvasya saptavidha pramātṛ vargasya 
MBSPANDASAMDOHAhk-45	dhyānapūjādipāratantryadūṣitaniyantraṇārāhityenaiva svabhāvataḥ	dhyāna pūjā ādi pāratantrya dūṣita niyantraṇā rāhityena eva svabhāvataḥ 
MBSPANDASAMDOHAhk-46	antarunmiṣadapi sat mahāmudrayā ajñātayā śāmbhavamudrayā	antar unmiṣat api sat mahāmudrayā ajñātayā śāmbhava mudrayā 
MBSPANDASAMDOHAhk-47	nirodhāvasthāmāpāditam, tadetat amṛtaṃ niratiśayapūrṇāhantāhlādādhāyi	nirodha avasthām āpāditam tat etat amṛtam niratiśaya pūrṇa ahantā āhlāda ādhāyi 
MBSPANDASAMDOHAhk-48	yuktyā paramaśivaśaktipātonmiṣacchāmbhavādyupāyapariśīlanena samyak	yuktyā parama śiva śaktipāta unmiṣat śāmbhava ādi upāya pariśīlanena samyak 
MBSPANDASAMDOHAhk-49	apunarantarāyāpatti yathā, tathā unmudrya svopabhogavidhitsayā prodghāṭya,	yathā tathā unmudrya sva upabhoga vidhitsayā prodghāṭya 
MBSPANDASAMDOHAhk-50	yaḥ antarvaktraṃ bāhyavṛttyullāsasaṃkocapuraḥsaramantarmukhatayā	yaḥ antarvaktram bāhya vṛtti ullāsa saṃkoca puraḥsaram antar mukha tayā 
MBSPANDASAMDOHAhk-51	yoginīhṛdayāparaparyāyaparaśaktidhāmni āsvādayati, sa eṣa vīraḥ	           āsvādayati        
MBSPANDASAMDOHAhk-52	dalitatrividhapāśabandhaḥ, kulasya karaṇeśvarīcakrasya	dalita trividha pāśa bandhaḥ kulasya karaṇa īśvarī cakrasya 
MBSPANDASAMDOHAhk-53	prasarasaṃkocādhāyitvena adhīśvaratayā dedīpyamāno jayati |	prasara saṃkoca ādhāyi tvena adhīśvara tayā dedīpyamānaḥ jayati 
MBSPANDASAMDOHAhk-54	------------- page 3 -------------	page 
MBSPANDASAMDOHAhk-55	[1]unmīlitaṃ spandatattvaṃ mahadbhirgurubhirya[2]taḥ |	       
MBSPANDASAMDOHAhk-56	tata eva tadābhoge[3] kiṃcitkautukamasti naḥ || 3 ||	tatas eva kiṃcid kautukam asti naḥ   
MBSPANDASAMDOHAhk-57	tatra ādyameva sūtraṃ vimṛśyate,	tatra ādyam eva sūtram vimṛśyate 
MBSPANDASAMDOHAhk-58	paramādvayaprakāśānandamayamaheśvarasvarūpapratyabhijñāpanāya	                           
MBSPANDASAMDOHAhk-59	samastaśāstrārthagarbhāṃ samucitāṃ stutimimāmupadideśa śrīmān	samasta śāstra artha garbhām samucitām stutim imām upadideśa śrīmān 
MBSPANDASAMDOHAhk-60	vasuguptaguruḥ	        
MBSPANDASAMDOHAhk-61	yasyonmeṣanimeṣābhyāṃ	yasya unmeṣa nimeṣābhyām 
MBSPANDASAMDOHAhk-62	jagataḥ pralayodayau |	jagataḥ pralaya udayau 
MBSPANDASAMDOHAhk-63	taṃ śakticakravibhava -	tam śakti cakra vibhava 
MBSPANDASAMDOHAhk-64	prabhavaṃ śaṃkaraṃ stumaḥ || 1 ||	prabhavam śaṃkaram stumaḥ 
MBSPANDASAMDOHAhk-65	śam aśeṣopadra[4]varahitaparamānandādvayacaitanyaprakāśapratya-	śam 
MBSPANDASAMDOHAhk-66	bhijñāpanātmakam anugrahaṃ karoti yaḥ taṃ svātmaparamārthaṃ śaṃkaraṃ	anugraham karoti yaḥ tam svātma paramārtham śaṃkaram 
MBSPANDASAMDOHAhk-67	stumaḥ[5] - samastadehaprāṇādiparimitapramātṛpadamadhaspadīkṛtya	                
MBSPANDASAMDOHAhk-68	atha ca yathā laukikamamṛtaṃ kṣīrābdhau sphuradapi antarnigūḍhatayā	atha ca yathā laukikam amṛtam kṣīrābdhau sphurat api antar nigūḍha tayā 
MBSPANDASAMDOHAhk-69	niyatiśaktyā niyamitamāsīt, tadapi yuktyā manthanādipariśīlanena niḥsārya	niyati śaktyā niyamitam āsīt tat api yuktyā manthana ādi pariśīlanena niḥsārya 
MBSPANDASAMDOHAhk-70	sarvadaivatendra āsvādayan	sarva daivata indraḥ āsvādayan 
