segmentnr	original	analyzed
SA_XX_dhppat_u-0	siddhaṃ namaḥ sarvvabuddhadhammāryyasaṃghebhyaḥ	siddham namaḥ sarvva buddha dhamma āryya saṃghebhyaḥ 
SA_XX_dhppat_u-1	manopūrvvaṃgamā dhammā manośreṣṭhā manojavā /	manas pūrvvaṃgamāḥ dhammāḥ manas śreṣṭhāḥ manas javāḥ 
SA_XX_dhppat_u-2	manasā ca praduṣṭena bhāṣate vā karoti vā /	manasā ca praduṣṭena bhāṣate vā karoti vā 
SA_XX_dhppat_u-3	tato naṃ dukham anneti cakram vā vahato padaṃ //	tatas nam dukham anna iti cakram vā vahataḥ padam 
SA_XX_dhppat_u-4	manaḥpūrvaṅgamā dharmā manaḥśreṣṭhā manojavāḥ /	manaḥ pūrvaṅgamāḥ dharmāḥ manaḥ śreṣṭhāḥ manaḥ javāḥ 
SA_XX_dhppat_u-5	manasā hi praduṣṭena bhāṣate vā karoti vā /	manasā hi praduṣṭena bhāṣate vā karoti vā 
SA_XX_dhppat_u-6	tatas taṃ duḥkham anveti cakraṃ vā vahato padam //	tatas tam duḥkham anveti cakram vā vahataḥ padam 
SA_XX_dhppat_u-7	ma[nopūrvvaṃ]gamā dhammā manośreṣṭhā manojavā /	manas pūrvvaṃgamāḥ dhammāḥ manas śreṣṭhāḥ manas javāḥ 
SA_XX_dhppat_u-8	manasā ca prasannena bhāṣate vā karoti vā /	manasā ca prasannena bhāṣate vā karoti vā 
SA_XX_dhppat_u-9	tato naṃ sukham anneti cchāyā vā anapāyinī //	tatas nam sukham annā iti chāyā vai anapāyinī 
SA_XX_dhppat_u-10	manaḥpūrvaṅgamā dhrmā manaḥśreṣṭhā manojavā /	manaḥ pūrvaṅgamā dhrmā manaḥ śreṣṭhā manaḥ javā 
SA_XX_dhppat_u-11	manasā ca prasannena bhāṣate vā karoti vā /	manasā ca prasannena bhāṣate vā karoti vā 
SA_XX_dhppat_u-12	tatas taṃ sukham anveti cchāyā vā anugaminī //	tatas tam sukham anveti chāyā vai anugaminī 
SA_XX_dhppat_u-13	iha śocati precca śocati pāpakam[mo ubhaya]ttha śocati /	iha śocati precca śocati pāpa kammaḥ ubhayattha śocati 
SA_XX_dhppat_u-14	so śocati so vihaṃnyati dṛṣṭā kammakileśam āttano //	saḥ śocati saḥ vihaṃnyati dṛṣṭā kamma kileśam 
SA_XX_dhppat_u-15	iha śocati pretya śocati pāpakammā hi ubhayatra śocati /	iha śocati pretya śocati pāpa kammā hi ubhayatra śocati 
SA_XX_dhppat_u-16	sa hi śocati sa praśocati dṛṣṭvā karma hi kliṣṭam ātmanaḥ //	sa hi śocati sa praśocati dṛṣṭvā karma hi kliṣṭam ātmanaḥ 
SA_XX_dhppat_u-17	iha nandati precca nandati katapuṃño ubhayattha nandati /	iha nandati precca nandati katapuṃñaḥ ubhayattha nandati 
SA_XX_dhppat_u-18	so nandati [ ]dati dṛṣṭā kammaviśuddhim āttano //	saḥ nandati dṛṣṭā kamma viśuddhim 
SA_XX_dhppat_u-19	iha nandati pretya nandati kṛtapuṇyo hy ubhayatra nandati /	iha nandati pretya nandati kṛta puṇyaḥ hi ubhayatra nandati 
SA_XX_dhppat_u-20	sa hi nandati sa pramodate dṛṣṭvā karma viśuddham ātmanaḥ //	sa hi nandati sa pramodate dṛṣṭvā karma viśuddham ātmanaḥ 
SA_XX_dhppat_u-21	ākrośi maṃ avadhi maṃ ajini maṃ ahāsi me /	ākrośi mam avadhi mam ajini mam ahāsi me 
SA_XX_dhppat_u-22	ye tāni upanahyanti veraṃ tesaṃ na śāmyati //	ye tāni upanahyanti veram na śāmyati 
SA_XX_dhppat_u-23	ākrośan mām avocan mām ajayan mām ajāpayet /	ākrośan mām avocat mām ajayat mām ajāpayet 
SA_XX_dhppat_u-24	atra ye hy upanahyanti vairaṃ teṣāṃ na śāmyati //	atra ye hi upanahyanti vairam teṣām na śāmyati 
SA_XX_dhppat_u-25	ākro[ṣi maṃ] avadhi maṃ ajini maṃ ahāsi me /	ākroṣi mam mam ajini mam ahāsi me 
SA_XX_dhppat_u-26	ye tāni nopanahyanti veraṃ tesaṃ upaśamyati //	ye tāni na upanahyanti veram upaśamyati 
SA_XX_dhppat_u-27	ākrośan mām avocan mām ajayan mām ajāpayet /	ākrośan mām avocat mām ajayat mām ajāpayet 
SA_XX_dhppat_u-28	atra ye nopanahyanti vairaṃ teṣāṃ praśāmyati //	atra ye na upanahyanti vairam teṣām praśāmyati 
SA_XX_dhppat_u-29	śubhā 'nupaśśiṃ viharantaṃ indriyesu asaṃvṛtaṃ /	śubhā nupaśśim viharantam indriyesu asaṃvṛtam 
SA_XX_dhppat_u-30	[bhojana]mhi amāttaṃñū kuśīdaṃ hīnavīriyaṃ //	bhojanamhi kuśīdam hīna vīriyam 
SA_XX_dhppat_u-31	taṃ ve prasahate māro vāto rukkhaṃ va dubbalaṃ /	tam ve prasahate māraḥ vātaḥ rukkham va dubbalam 
SA_XX_dhppat_u-32	śubhānudarśinaṃ nityam idriyaiś cāpy asaṃvṛtaṃ /	śubha anudarśinam nityam idriyaiḥ ca api asaṃvṛtam 
SA_XX_dhppat_u-33	bhojane cāpy amātrajñaṃ hīnaṃ jāgarikāsu ca /	bhojane ca api amātra jñam hīnam jāgarikāsu ca 
SA_XX_dhppat_u-34	taṃ vai prasahate rāgo vāto vṛkṣam ivābalaṃ /	tam vai prasahate rāgaḥ vātaḥ vṛkṣam iva abalam 
SA_XX_dhppat_u-35	aśubhānupaśśiṃ viharantaṃ indriyeṣu susaṃvṛtaṃ //	viharantam indriyeṣu su saṃvṛtam 
SA_XX_dhppat_u-36	bhojanamhi ca mā[ ]ddhaṃ āraddhavīriyaṃ /	bhojanamhi ca mā āraddha vīriyam 
SA_XX_dhppat_u-37	taṃ ve na prasahate māro vāto śelaṃ va parvvataṃ //	tam na prasahate māraḥ vātaḥ parvvatam 
SA_XX_dhppat_u-38	aśubhānudarśinaṃ nityam indriyaiś ca susaṃvṛtaṃ /	aśubha anudarśinam nityam indriyaiḥ ca su saṃvṛtam 
SA_XX_dhppat_u-39	bhojane cāpi mātrajñaṃ yuktaṃ jāgarikāsu ca /	bhojane ca api mātra jñam yuktam jāgarikāsu ca 
SA_XX_dhppat_u-40	taṃ na prasahate rāgo vātaḥ śailam iva sthiraṃ //	tam na prasahate rāgaḥ vātaḥ śailam iva sthiram 
SA_XX_dhppat_u-41	sace labheyā nipakaṃ sapraṃñaṃ sāddhiṃcaraṃ sādhuvihāradhīraṃ /	sace labheyāḥ nipakam sa praṃñam sāddhiṃcaram sādhu vihāra dhīram 
SA_XX_dhppat_u-42	adhibhūya sabbāṇi pariśrav[ ] careyā tenāttamano satīmā //	adhibhūya sabbāṇi careyā tena ātta mano satī imā 
SA_XX_dhppat_u-43	sa cel labhed vai nipakaṃ sahāyaṃ loke caraṃ sādhu hi nityam eva /	sa ced labhet vai nipakam sahāyam loke caram sādhu hi nityam eva 
SA_XX_dhppat_u-44	adhibhūya sarvāṇi parisravāṇi careta tenāptamanā smṛtātmā //	adhibhūya sarvāṇi parisravāṇi careta tena āpta manāḥ smṛta ātmā 
SA_XX_dhppat_u-45	na ce labheyā nipakaṃ sapraṃñaṃ sāddhiṃcaraṃ sādhuvihāradhīraṃ /	na ce labheyāḥ nipakam sa praṃñam sāddhiṃcaram sādhu vihāra dhīram 
SA_XX_dhppat_u-46	rājā va rāṣṭaṃ vijitaṃ prahāya eko ccare mātaṃgāranne va nāgo //	rājā va rāṣṭam vijitam prahāya 
SA_XX_dhppat_u-47	na cel labhet vai nipakaṃ sahāyaṃ loke ca raṃ sādhu hi nityam eva /	na ced labhet vai nipakam sahāyam loke ca raṃ sādhu hi nityam eva 
SA_XX_dhppat_u-48	rājeva rāṣṭraṃ vipulaṃ prahāya ekaś caren na ca pāpāni kuryāt //	rājā iva rāṣṭram vipulam prahāya ekaḥ caret na ca pāpāni kuryāt 
SA_XX_dhppat_u-49	ekassa caritaṃ śreyo nāsti bāle bitīyatā /	ekassa caritam śreyaḥ nā asti bāle bitīya tā 
SA_XX_dhppat_u-50	eko ccare na ca pāpāni kayirā appussuko mātaṃgāranne va nāgo //	ekaḥ ccare na ca pāpāni kayirā appussukaḥ mātaṃgāranne va nāgaḥ 
SA_XX_dhppat_u-51	ekasya caritaṃ śreyo na tu bālaḥ sahāyatā /	ekasya caritam śreyaḥ na tu bālaḥ sahāya tā 
SA_XX_dhppat_u-52	ekaś caren na ca pāpāni kuryād alpotsuko 'raṇyagatai va nāgaḥ //	ekaḥ caret na ca pāpāni kuryāt alpa utsukaḥ nāgaḥ 
SA_XX_dhppat_u-53	chandadoṣabhayā mohā yo dhammaṃ ativattati /	chanda doṣa bhayā mohā yaḥ dhammam ativattati 
SA_XX_dhppat_u-54	nīhīrate tassa yaśo kālapakkhe va candramā //	tassa yaśaḥ kālapakkhe va candramāḥ 
SA_XX_dhppat_u-55	chandadoṣabhayā mohā yo dhammaṃ nātivattati /	chanda doṣa bhayā mohā yaḥ dhammam na ativattati 
SA_XX_dhppat_u-56	āpūrate tassa yaśo śuklapakkhe va candaramā //	āpūrate tassa yaśaḥ śuklapakkhe va candaramā 
SA_XX_dhppat_u-57	apramādo amatapadaṃ pramādo maccuno padaṃ /	a pramādaḥ a mata padam pramādaḥ maccunoḥ padam 
SA_XX_dhppat_u-58	apramattā na mrīyanti ye pramattā yathā matā //	apramattāḥ na mrīyanti ye pramattāḥ yathā matā 
SA_XX_dhppat_u-59	apramādo hy amṛtapadaṃ pramādo matyunaḥ padam /	apramādaḥ hi amṛta padam pramādaḥ matyunaḥ padam 
SA_XX_dhppat_u-60	apramattā na mriyante ye pramattāḥ sadā mṛtāḥ //	a pramattāḥ na mriyante ye pramattāḥ sadā mṛtāḥ 
SA_XX_dhppat_u-61	etaṃ viśeṣataṃ nyāttā apramādamhi paṇḍitā /	etam paṇḍitā 
SA_XX_dhppat_u-62	apramāde pramodanti ayirāṇāṃ gocare ratā //	apramāde pramodanti ayirāṇām gocare ratā 
SA_XX_dhppat_u-63	etaṃ viśeṣatāṃ jñātvā hy apramādasya paṇḍitaḥ /	etam viśeṣa tām jñātvā hi apramādasya paṇḍitaḥ 
SA_XX_dhppat_u-64	apramādaṃ pramudyeta nityam āryaḥ svagocaram //	apramādam pramudyeta nityam āryaḥ sva gocaram 
SA_XX_dhppat_u-65	te jhāyino sātatikā niccaṃ dṛḍhaparākramā /	te jhāyinaḥ sātatikāḥ niccam dṛḍha parākramā 
SA_XX_dhppat_u-66	phusanti dhīrā nibbāṇaṃ yogacchemaṃ anuttaraṃ //	phusanti dhīrāḥ nibbāṇam yogaccha imam anuttaram 
SA_XX_dhppat_u-67	apramattāḥ sātatikā niccaṃ dṛḍhaparākramāḥ /	apramattāḥ sātatikāḥ niccam dṛḍha parākramāḥ 
SA_XX_dhppat_u-68	spṛśanti dhīrā nirvāṇaṃ yogakṣemam anuttaram //	spṛśanti dhīrāḥ nirvāṇam yogakṣemam anuttaram 
SA_XX_dhppat_u-69	pramādaṃ anuyuñjanti bālā dummedhino janā /	pramādam anuyuñjanti bālāḥ dummedhinaḥ janāḥ 
SA_XX_dhppat_u-70	apramādan tu medhāvī dhanaṃ śreṣṭhaṃ va rakkhati //	apramādam tu medhāvī dhanam śreṣṭham va rakkhati 
SA_XX_dhppat_u-71	pramādam anuvartante bālā durmedhaso janāḥ /	pramādam anuvartante bālāḥ durmedhasaḥ janāḥ 
SA_XX_dhppat_u-72	apramādaṃ tu medhāvī dhanaṃ śreṣṭhīva rakṣati //	apramādam tu medhāvī dhanam śreṣṭhī iva rakṣati 
SA_XX_dhppat_u-73	apramatto pramattesu suttesu bahujāgaro /	apramattaḥ pramattesu suttesu bahu jāgaraḥ 
SA_XX_dhppat_u-74	abalāṣṣam va śīghrāśśo hettā yāti sumedhaso //	vaḥ hettā yāti sumedhasaḥ 
SA_XX_dhppat_u-75	apramattaḥ pramatteṣu supteṣu bahujāgaraḥ /	apramattaḥ pramatteṣu supteṣu bahu jāgaraḥ 
SA_XX_dhppat_u-76	abalāśva iva bhadrāśvaṃ hitvā yāti sumedhasam //	abalāśvaḥ iva bhadrāśvam hitvā yāti sumedhasam 
SA_XX_dhppat_u-77	pramādam apramādena yadā nudati paṇḍito /	pramādam apramādena yadā nudati 
SA_XX_dhppat_u-78	praṃñāprāsādam āruhya aśoko śokiniṃ prajāṃ /	praṃñā prāsādam āruhya aśokaḥ śokinim prajām 
SA_XX_dhppat_u-79	parvvataṭṭho va bhoma 'ṭṭhe dhīro bāle avecchati //	parvvata ṭṭhaḥ dhīraḥ bāle avecchati 
SA_XX_dhppat_u-80	pramādam apramādena yadā nudati paṇḍitaḥ /	pramādam apramādena yadā nudati paṇḍitaḥ 
SA_XX_dhppat_u-81	prajñāprāsādam āruhya tv aśokaḥ śokinīṃ prajām /	prajñā prāsādam āruhya tu aśokaḥ śokinīm prajām 
SA_XX_dhppat_u-82	parvatasthaiva bhūmisthāṃ dhīro bālān avekṣate //	parvata sthā eva bhūmi sthām dhīraḥ bālān avekṣate 
SA_XX_dhppat_u-83	pūrvve cāpi pramajjittā yo pacchā na pramajjati /	pūrve ca api pramajjittā yaḥ pacchā na pramajjati 
SA_XX_dhppat_u-84	so imaṃ lokaṃ prabhāseti abhramutto va candramā //	saḥ imam lokam abhra muttaḥ candramāḥ 
SA_XX_dhppat_u-85	yas tu pūrvaṃ pramādyeha paścād vai na pramādyate /	yaḥ tu pūrvam pramādya iha paścāt vai na pramādyate 
SA_XX_dhppat_u-86	sa imaṃ bhāsate lokam abhramuktaiva candramāḥ //	saḥ imam bhāsate lokam abhra muktā eva candramāḥ 
SA_XX_dhppat_u-87	pūrvve cāpi pramajjittā yo pacchā na pramajjati /	pūrve ca api pramajjittā yaḥ pacchā na pramajjati 
SA_XX_dhppat_u-88	so imāṃ visattikāṃ loke sato samativattati //	saḥ imām visattikām loke sataḥ samativattati 
SA_XX_dhppat_u-89	yas tu pūrvaṃ pramādyeha paścād vai na pramādyate /	yaḥ tu pūrvam pramādya iha paścāt vai na pramādyate 
SA_XX_dhppat_u-90	sa imāṃ viṣaktikāṃ loke smṛtaḥ samativartate //	saḥ imām viṣaktikām loke smṛtaḥ samativartate 
SA_XX_dhppat_u-91	apramādagaru bhikkhū pramāde bhayadaṃśino /	a pramāda garu bhikkhū pramāde bhaya daṃśinaḥ 
SA_XX_dhppat_u-92	abhavvo parihāṇāya nibbāṇasseva santike //	abhavvaḥ parihāṇāya nibbāṇassa iva santike 
SA_XX_dhppat_u-93	apramādarato bhikṣuḥ pramāde bhayadarśakaḥ /	a pramāda rataḥ bhikṣuḥ pramāde bhaya darśakaḥ 
SA_XX_dhppat_u-94	abhavyaḥ parihāṇāya nirvāṇasyaiva so 'ntike //	abhavyaḥ parihāṇāya nirvāṇasya eva saḥ ntike 
SA_XX_dhppat_u-95	apramādagaru bhikkhū pramāde bhayadaṃśino	a pramāda garu bhikkhū pramāde bhaya daṃśino 
SA_XX_dhppat_u-96	saṃyojanam aṇutthūlaṃ daham aggīva gacchati /	saṃyojanam aṇutthūlam daham aggi iva gacchati 
SA_XX_dhppat_u-97	apramādarato bhikṣuḥ pramāde bhayadarśakaḥ /	a pramāda rataḥ bhikṣuḥ pramāde bhaya darśakaḥ 
SA_XX_dhppat_u-98	saṃyojanam aṇusthūlaṃ dahann agnir iva gacchati /	saṃyojanam aṇu sthūlam dahan agniḥ iva gacchati 
SA_XX_dhppat_u-99	apramādaratā hotha saṃ cittam anurakkhatha //	a pramāda ratāḥ hotha sam cittam anurakkhatha 
SA_XX_dhppat_u-100	duggā uddharathāttānaṃ pake sanno va kuñjaro /	pake sannaḥ va kuñjaraḥ 
