segmentnr	original	analyzed
SA_GK16_visah-0	Digitized by	digitized by
SA_GK16_visah-1	Googleसाहित्यदर्पये ।	google 
SA_GK16_visah-2	Google	google 
SA_GK16_visah-3	Digitized by३८	digitized by
SA_GK16_visah-4	Digitized by	digitized by
SA_GK16_visah-5	Googleसाहित्यदर्पये ।	google 
SA_GK16_visah-6	Google	google 
SA_GK16_visah-7	Digitized byसाहित्वदपंवे ।	digitized by 
SA_GK16_visah-8	Google	google 
SA_GK16_visah-9	Digitized by85	digitized 
SA_GK16_visah-10	Digitized by	digitized by
SA_GK16_visah-11	Googleसाहिबदपंथे ।	google 
SA_GK16_visah-12	Google	google 
SA_GK16_visah-13	Digitized byसाहित्यदर्पये।	digitized by
SA_GK16_visah-14	Google	google 
SA_GK16_visah-15	Digitized byसारित्वदर्पजे ।	digitized by 
SA_GK16_visah-16	Google	google 
SA_GK16_visah-17	Digitized byसाहित्यदर्पये ।	digitized by 
SA_GK16_visah-18	a	a 
SA_GK16_visah-19	Digitized by	digitized by
SA_GK16_visah-20	Googleसाहिबदर्पये।	google 
SA_GK16_visah-21	Digitized by	digitized by
SA_GK16_visah-22	Googleसाहिबदर्पये।	google 
SA_GK16_visah-23	Digitized by	digitized by
SA_GK16_visah-24	Googleपचमपरिछेदः ।	google 
SA_GK16_visah-25	Digitized by	digitized by
SA_GK16_visah-26	Googleसाहित्यदर्पये ।	google 
SA_GK16_visah-27	Digitized by	digitized by
SA_GK16_visah-28	Google१२८	google 
SA_GK16_visah-29	Digitized by Googleवठपरिछेदः ।	digitized by google 
SA_GK16_visah-30	"अकृतार्थेऽपि मनसिजे रतिमुभयप्रार्थना कुरुते"" n"	ro-0
SA_GK16_visah-31	"अकृतार्थेऽपि मनसिंजे रतिमुभयप्रार्थना कुरुते"" n"	ro-0
SA_GK16_visah-32	यथा वीरचरितtes |	teḥ 
SA_GK16_visah-33	Digitized by	digitized by
SA_GK16_visah-34	Googleसाहित्यदर्पये।	google 
SA_GK16_visah-35	i	i 
SA_GK16_visah-36	c 2	c 
SA_GK16_visah-37	"किशलयपेशलपाणिः कोकिलकलभाषिeी प्रियतमा मे"" ||"	ro-0 
SA_GK16_visah-38	Digitized by	digitized by
SA_GK16_visah-39	Googleसाहित्यदर्पये।	google 
SA_GK16_visah-40	Digitized by	digitized by
SA_GK16_visah-41	Googleसाहित्यदर्पये।	google 
SA_GK16_visah-42	(७p८) परं परं प्रति यदा पूर्व्वपूर्व्वस्य चेतुता।	ro-0 
SA_GK16_visah-43	Digitized by	digitized by
SA_GK16_visah-44	Googleसाहित्यदर्पये ।	google 
SA_GK16_visah-45	v 2	v 
SA_GK16_visah-46	x 2	xc 
