segmentnr	original	analyzed
SA_GK19_meghdk_u-0	kaścit kāntāvirahaguruṇā svādhikārāt pramattaḥ $	kaścid kāntā viraha guruṇā sva adhikārāt pramattaḥ 
SA_GK19_meghdk_u-1	śāpenāstaṃgamitamahimā varṣabhogyeṇa bhartuḥ &	śāpena astaṃgamita mahimā varṣa bhogyeṇa bhartuḥ 
SA_GK19_meghdk_u-2	yakṣaś cakre janakatanayāsnānapuṇyodakeṣu %	yakṣaḥ cakre janakatanayā snāna puṇya udakeṣu 
SA_GK19_meghdk_u-3	snigdhacchāyātaruṣu vasatiṃ rāmagiryāśrameṣu // 1.1 //	snigdha chāyā taruṣu vasatim rāmagiri āśrameṣu 
SA_GK19_meghdk_u-4	tasminn adrau katicid abalāviprayuktaḥ sa kāmī $	tasmin adrau katicid abalā viprayuktaḥ sa kāmī 
SA_GK19_meghdk_u-5	nītvā māsān kanakavalayabhraṃśariktaprakoṣṭhaḥ &	nītvā māsān kanaka valaya bhraṃśa rikta prakoṣṭhaḥ 
SA_GK19_meghdk_u-6	āṣāḍhasya prathamadivase megham āśliṣṭasānuṃ %	āṣāḍhasya prathama divase megham āśliṣṭa sānum 
SA_GK19_meghdk_u-7	vaprakrīḍāpariṇatagajaprekṣaṇīyaṃ dadarśa // 1.2 //	vapra krīḍā pariṇata gaja prekṣaṇīyam dadarśa 
SA_GK19_meghdk_u-8	tasya sthitvā katham api puraḥ kautukādhānahetor $	tasya sthitvā katham api puras kautuka ādhāna hetoḥ 
SA_GK19_meghdk_u-9	antarbāṣpaś ciram anucaro rājarājasya dadhyau &	antar bāṣpaḥ ciram anucaraḥ rājarājasya dadhyau 
SA_GK19_meghdk_u-10	meghāloke bhavati sukhino 'py anyathāvṛtti cetaḥ %	megha āloke bhavati sukhinaḥ u pi anyathāvṛtti cetaḥ 
SA_GK19_meghdk_u-11	kaṇṭhāśleṣapraṇayini jane kiṃ punar dūrasaṃsthe // 1.3 //	kaṇṭha āśleṣa praṇayini jane kim punar dūra saṃsthe 
SA_GK19_meghdk_u-12	pratyāsanne nabhasi dayitājīvitālambanārthī $	pratyāsanne nabhasi dayitā jīvita ālambana arthī 
SA_GK19_meghdk_u-13	jīmūtena svakuśalamayīṃ hārayiṣyan pravṛttim &	jīmūtena sva kuśala mayīm hārayiṣyan pravṛttim 
SA_GK19_meghdk_u-14	sa pratyagraiḥ kuṭajakusumaiḥ kalpitārghāya tasmai %	sa pratyagraiḥ kuṭaja kusumaiḥ kalpita arghāya tasmai 
SA_GK19_meghdk_u-15	prītaḥ prītipramukhavacanaṃ svāgataṃ vyājahāra // 1.4 //	prītaḥ prīti pramukha vacanam svāgatam vyājahāra 
SA_GK19_meghdk_u-16	dhūmajyotiḥsalilamarutāṃ saṃnipātaḥ kva meghaḥ $	dhūma jyotiḥ salila marutām saṃnipātaḥ kva meghaḥ 
SA_GK19_meghdk_u-17	sandeśārthāḥ kva paṭukaraṇaiḥ prāṇibhiḥ prāpaṇīyāḥ &	sandeśa arthāḥ kva paṭu karaṇaiḥ prāṇibhiḥ prāpaṇīyāḥ 
