segmentnr	original	analyzed
SA_K12_vjviddhu-0	Vajravidāraṇā-Dhāraṇī	         
SA_K12_vjviddhu-1	āryavajravidāraṇā nāma dhāraṇī	ārya vajravidāraṇā nāma dhāraṇī 
SA_K12_vjviddhu-2	om namo bhagavatyai āryavajravidāraṇāyai /	om namaḥ bhagavatyai ārya vajra vidāraṇāyai 
SA_K12_vjviddhu-3	evaṃ mayā śrutamekasmin samaye bhagavān vajreṣu viharati sma /	evam mayā śrutam ekasmin samaye bhagavān vajreṣu viharati sma 
SA_K12_vjviddhu-4	sarvaśarīraṃ vajramayamadhiṣṭhāya vajrapāṇiśca buddhānubhāvena vajrasamādhiṃ samāpannaḥ /	sarva śarīram vajra mayam adhiṣṭhāya vajrapāṇiḥ ca buddha anubhāvena vajra samādhim samāpannaḥ 
SA_K12_vjviddhu-5	tato vajrapāṇiḥ [sarva]buddhānubhāvena sarvabuddhādhiṣṭhānaṃ [sarvabodhisattvādhiṣṭhā]nañca mahākrodhasambhūtaṃ vajrasāramabhāṣate sma /	tatas vajrapāṇiḥ sarva buddha anubhāvena sarva buddha adhiṣṭhānam sarva bodhisattva adhiṣṭhānam ca mahā krodha sambhūtam vajrasāram abhāṣate sma 
SA_K12_vjviddhu-6	acchedyamabhedyaṃ satyaṃ dṛḍhaṃ sthiraṃ sarvatrāpratihataṃ sarvatrāparājitaṃ sarvasattvavidrāvaṇakaraṃ	acchedyam abhedyam satyam dṛḍham sthiram sarvatra apratihatam sarvatra aparājitam sarva sattva vidrāvaṇa karam 
SA_K12_vjviddhu-7	sarvasattvotsādanakaraṃ sarvavidyācchedanakaraṃ sarvavidyāstambhanakaraṃ sarvakarmavidhvaṃsanakaraṃ	sarva sattva utsādana karam sarva vidyā chedana karam sarva vidyā stambhana karam sarva karma vidhvaṃsana karam 
SA_K12_vjviddhu-8	sarvakarmavidrāvaṇakaraṃ sarvagrahotsādanakaraṃ sarvagrahavimokṣaṇakaraṃ sarvabhūtākarṣaṇakaraṃ	sarva karma vidrāvaṇa karam sarva graha utsādana karam sarva graha vimokṣaṇa karam sarva bhūta ākarṣaṇa karam 
SA_K12_vjviddhu-9	[sarvabhūtanigrahaṇakaraṃ] sarvavidyāmantrakarmaparāyaṇakaraṃ asiddhānāṃ siddhakaraṃ	sarva bhūta nigrahaṇa karam sarva vidyā mantra karma parāyaṇa karam asiddhānām siddha karam 
SA_K12_vjviddhu-10	siddhānāñcāvināśanakaraṃ [sarvakāmapradānakaraṃ] sarvasattvānāṃ rakṣaṇakaraṃ śāntikaṃ	siddhānām ca a vināśana karam sarva kāma pradāna karam sarva sattvānām rakṣaṇa karam śāntikam 
SA_K12_vjviddhu-11	pauṣṭikaṃ sarvasattvānāñca stambhanakaraṃ sarvasattvānāṃ ca mohanakaram imaṃ mantraṃ	pauṣṭikam sarva sattvānām ca stambhana karam sarva sattvānām ca mohana karam imam mantram 
SA_K12_vjviddhu-12	mahāvalaṃ buddhānubhāvena yakṣendro vajrapāṇiḥ pratyabhāṣat /	mahā valam buddha anubhāvena yakṣa indraḥ vajrapāṇiḥ pratyabhāṣat 
SA_K12_vjviddhu-13	om namo ratnatrayāya /	om namaḥ ratnatrayāya 
SA_K12_vjviddhu-14	namaścaṇḍavajrapāṇaye /	namaḥ caṇḍa vajrapāṇaye 
SA_K12_vjviddhu-15	mahāyakṣasenāpataye /	mahā yakṣa senāpataye 
SA_K12_vjviddhu-16	tadyathā - om truṭa truṭa troṭaya troṭaya sphuṭa sphuṭa sphoṭaya sphoṭaya ghurṇa ghurṇa ghurṇāpaya (Vvdh_162)	tat yathā om truṭa truṭa troṭaya troṭaya sphuṭa sphuṭa sphoṭaya sphoṭaya ghurṇa ghurṇa ghurṇāpaya 
SA_K12_vjviddhu-17	ghurṇāpaya sarvasattvānāṃ vibodhaya vibodhaya sambodhaya sambodhaya bhrama bhrama	ghurṇāpaya sarva sattvānām vibodhaya vibodhaya sambodhaya sambodhaya bhrama bhrama 
SA_K12_vjviddhu-18	saṃbhrāmaya saṃbhrāmaya sarvabhūtāni kuṭa kuṭa saṃkuṭaya saṃkuṭaya sarvaśatrūn ghaṭa	saṃbhrāmaya saṃbhrāmaya sarva bhūtāni kuṭa kuṭa saṃkuṭaya saṃkuṭaya sarva śatrūn ghaṭa 
SA_K12_vjviddhu-19	ghaṭa saṃdhāṭaya saṃghāṭaya sarvavidyā vajra vajrasphoṭaya vajra vajra kaṭa vajra	ghaṭa saṃdhāṭaya saṃghāṭaya sarva vidyāḥ vajra vajra sphoṭaya vajra vajra kaṭa vajra 
SA_K12_vjviddhu-20	vajra maṭa vajra vajra matha vajra vajra aṭṭahāsanīlavajrasuvajrāya svāhā /	vajra maṭa vajra vajra matha vajra vajra aṭṭahāsa nīla vajra su vajrāya svāhā 
