segmentnr	original	analyzed
MBparakramapujaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBparakramapujaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M0311	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBparakramapujaHK-2	Uniform title: parākramapūjā	uniform title parākrama pūjā 
MBparakramapujaHK-3	Manuscript : Last part of NGMCP manuscript no.: 5-4656 Reel No. : A 175/11	manuscript last part or manuscript no  reel no  a 
MBparakramapujaHK-4	Description: Description by Mark S.G. Dyczkowski:	description description by mark sg 
MBparakramapujaHK-5	The text , which is unnamed, is copied is a part of a manuscript  that	the text which is unnamed is copied is a part of a manuscript that 
MBparakramapujaHK-6	begins with Aśeṣakulavallarī. I have called it Parākramapujā . It tells us that	begins with aśeṣa kula vallarī i have called it parākrama pujā it tells us that 
MBparakramapujaHK-7	it belongs to the tradition called Aśeṣāmbhavīmata. Parā, the goddess	it belongs to the tradition called aśeṣāmbhavīmata parā the goddess 
MBparakramapujaHK-8	worshipped here, is also called Nityā. The worship takes places both internally	is also called nityā the worship takes places both internally 
MBparakramapujaHK-9	and externally. The inner processes are described in detail. As usual the concern	and externally the inner processes are described in detail as usual the concern 
MBparakramapujaHK-10	is with the flows of vital force and Kuṇḍalinī.  The offering of wine and other	is with the flows of vital force and kuṇḍalinī the offering of wine and other 
MBparakramapujaHK-11	details confirm the Kaula character of the outer worship. The text supplies an	details confirm the kaula character of the outer worshpp the text supplies an 
MBparakramapujaHK-12	extensive  and numerous Mantras from which the close association with the	extensive and numerous mantras from which the close association is
MBparakramapujaHK-13	śrīvidyā school is clear, although śrīcakra is not the object of worship.	śrīvidyā school is clear although śrīcakra is not the object of worship 
MBparakramapujaHK-14	Notes: Revision 0: November 13, 2014	notes revision november 
MBparakramapujaHK-15	Data-entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	data entered by the staff of muktabodha under the supervision of mark sg dyczkowski 
MBparakramapujaHK-16	Publication country : India	publication country india 
MBparakramapujaHK-17	1a)	a 
MBparakramapujaHK-18	oṃ namo bhagavate vāsudevāya ||	om namaḥ bhagavate vāsudevāya 
MBparakramapujaHK-19	ai& 5 namaścaṇḍikāyai ||	ai namaḥ caṇḍikāyai 
MBparakramapujaHK-20	gaṇapataye namaḥ ||	gaṇapataye namaḥ 
MBparakramapujaHK-21	vidyutpuñjanibhāṃ namāmi satataṃ prāgbhārasūkṣmāṃgirāṃ mūrtyobhagna	vidyut puñja nibhām namāmi satatam prāgbhāra sūkṣma aṃgirām 
MBparakramapujaHK-22	mṛṇālatantunibhayā nirbhidya liṅgatrayaṃ |	mṛṇāla tantu nibhayā nirbhidya liṅga trayam 
MBparakramapujaHK-23	yāpyorddhaṃ ca visargabhāgamakulaṃ pīyūṣadhārārasaṃ	yāpya ūrddham ca visarga bhāgam akulam pīyūṣa dhārā rasam 
