segmentnr	original	analyzed
SA_XX_rabhramu-0	Ratnākaraśānti:	ratnākara śānti 
SA_XX_rabhramu-1	Bhramaharanāma Hevajrasādhana	bhrama hara nāma he vajra sādhana 
SA_XX_rabhramu-2	(BhrHe 157)	bhrhe 
SA_XX_rabhramu-3	padabharanamitorvīvegavikṣiptasindhu	pada bhara namita urvī vega vikṣipta sindhu 
SA_XX_rabhramu-4	pralayaghanasamānair ānanair muktanādam /	pralaya ghana samānaiḥ ānanaiḥ mukta nādam 
SA_XX_rabhramu-5	bhujavanapavanāstaprasthabandhaṃ girīṇāṃ	bhuja vana pavana astaprastha bandham girīṇām 
SA_XX_rabhramu-6	bhavatu bhayaharaṃ vas tāṇḍavaṃ herukasya //	bhavatu bhaya haram vaḥ tāṇḍavam herukasya 
SA_XX_rabhramu-7	aṣṭānanasya racayāmi sādhanaṃ pratimukhaṃ trinayanasya /	aṣṭānanasya racayāmi sādhanam pratimukham trinayanasya 
SA_XX_rabhramu-8	hevajrasya catuścaraṇacāriṇaḥ ṣoḍaśabhujasya //	hevajrasya catur caraṇa cāriṇaḥ ṣoḍaśa bhujasya 
SA_XX_rabhramu-9	iha bhāvanādhikṛto mantrī prātar utthāya hṛdayārkanyastanijabījaḥ kṛtamukhaśaucādiḥ	iha bhāvanā adhikṛtaḥ mantrī prātar utthāya hṛdaya arka nyasta nija bījaḥ kṛta mukha śauca ādiḥ 
SA_XX_rabhramu-10	oṃ rakṣa rakṣa hūṃ hūṃ hūṃ phaṭ svāhā	om rakṣa rakṣa hūm hūm hūm phaṭ svāhā 
SA_XX_rabhramu-11	iti sthānātmayogarakṣāṃ kṛtvā gandhapuṣpādisurabhitāṃ dhyānabhūmiṃ praviśya,	iti sthāna ātma yoga rakṣām kṛtvā gandha puṣpa ādi surabhi tām dhyāna bhūmim praviśya 
SA_XX_rabhramu-12	sukhāsane paryaṅkam ābhujya,	sukha āsane paryaṅkam ābhujya 
SA_XX_rabhramu-13	arghaṃ parijapya,	argham parijapya 
SA_XX_rabhramu-14	hṛnmantrakiraṇākṛṣṭam abhimukham ākāśe saparivāraṃ bhagavantam avalokya,	hṛd mantra kiraṇa ākṛṣṭam abhimukham ākāśe sa parivāram bhagavantam avalokya 
SA_XX_rabhramu-15	hṛdbījanirgatābhir gauryādidevībhir aṣṭābhiḥ pūjayet. tatra gaurī śaśinaṃ bibharti,	hṛd bīja nirgatābhiḥ gaurī ādi devībhiḥ aṣṭābhiḥ pūjayet tatra gaurī śaśinam bibharti 
SA_XX_rabhramu-16	caurī raviṃ,	caurī ravim 
