segmentnr	original	analyzed
SA_GR14_sadhdipu-0	This is an interesting text. There appear to be many original verses sprinkled	this is an interesting text there apper to be many original verses sprinkled 
SA_GR14_sadhdipu-1	throughout the text,	throughout the text 
SA_GR14_sadhdipu-2	many of which are incomplete. Some of the verses don't follow	many of which are incomplete some of the verses dont follow 
SA_GR14_sadhdipu-3	any regular meter and some work is needed to edit this text. Some verses are likely	any regular meter and some work is needded to edit this text some verses are likely 
SA_GR14_sadhdipu-4	quotes, but I haven't been able to trace them.	but i havent been able to trace them 
SA_GR14_sadhdipu-5	I have used Haridas Shastri's edition,	i have used haridas shastris edition 
SA_GR14_sadhdipu-6	and have not had access to another. It would	and have not had access to another it would 
SA_GR14_sadhdipu-7	be worth finding other manuscripts in order to produce a true critical edition.]	be worth finding other manuscripts in order to praduce a true critical edition 
SA_GR14_sadhdipu-8	śrī-sādhanā-dīpikā ******************************************************************	       
SA_GR14_sadhdipu-9	prathama-kakṣā	prathama kakṣā 
SA_GR14_sadhdipu-10	amandaṃ vṛndāvana-mandirodare	amandam vṛndāvana mandira udare 
SA_GR14_sadhdipu-11	suhema-ratnāvali-citra-kuṭṭime /	su hema ratna āvali citra kuṭṭime 
SA_GR14_sadhdipu-12	sahopaviṣṭaṃ priyayā samānayā	saha upaviṣṭam priyayā samānayā 
SA_GR14_sadhdipu-13	govinda-sākṣād-bhagavantam āśraye //1//	govinda sākṣāt bhagavantam āśraye 
SA_GR14_sadhdipu-14	saṃsāra-kūpe patitān aśeṣān	saṃsāra kūpe patitān aśeṣān 
SA_GR14_sadhdipu-15	uddhartu-kāmaḥ kali-kāla-lokān /	uddhartu kāmaḥ kali kāla lokān 
SA_GR14_sadhdipu-16	yaḥ prādurāsīt kila gauḍa-deśe	yaḥ prādurāsīt kila gauḍa deśe 
SA_GR14_sadhdipu-17	caitanya-candraṃ tam ahaṃ prapadye //2//	caitanyacandram tam aham prapadye 
SA_GR14_sadhdipu-18	śrī-caitanya-priyatamaḥ śrīmad-rādhā-gadādharaḥ /	                 
SA_GR14_sadhdipu-19	tat-parīvara-rūpasya śrī-govinda-prasevanam //	tad parīvara rūpasya śrī govinda prasevanam 
SA_GR14_sadhdipu-20	tayoḥ sat-prema-sat-pātraṃ śrī-rūpaḥ karuṇāmbudhiḥ /	tayoḥ sat prema sat pātram śrī rūpaḥ karuṇā ambudhiḥ 
SA_GR14_sadhdipu-21	tat-pāda-kamala-dvandve ratir me syād vraje sadā //3//	tad pāda kamala dvandve ratiḥ me syāt vraje sadā 
SA_GR14_sadhdipu-22	tadīya-sevādhipatiṃ mahāśayaṃ	tadīya sevā adhipatim mahā āśayam 
SA_GR14_sadhdipu-23	samasta-kalyāṇa-gauṇaika-mandiram /	           
SA_GR14_sadhdipu-24	vārendra-viprānvaya-bhūṣaṇaṃ guruṃ	vāra indra vipra anvaya bhūṣaṇam gurum 
SA_GR14_sadhdipu-25	bhaje'niśaṃ śrī-hari-dāsa-saṃjñakam //4//	           
SA_GR14_sadhdipu-26	yat-sevayā vaśaḥ śrīmad-govindo nanda-nandanaḥ /	yad sevayā vaśaḥ śrīmat govindaḥ nanda nandanaḥ 
SA_GR14_sadhdipu-27	payasā saṃyutaṃ bhaktaṃ yācate karuṇāmbudhiḥ //5//	payasā saṃyutam bhaktam yācate karuṇā ambudhiḥ 
SA_GR14_sadhdipu-28	kiṃ cāsmin kadācid vasanta-vāsarāvasare rātrau rāsa-maṇḍale bhramati sati	kim ca asmin kadācid vasanta vāsara avasare rātrau rāsa maṇḍale bhramati sati 
SA_GR14_sadhdipu-29	saṃcāriṇyāḥ śrī-vṛṣabhānu-sutāyā āścaryaṃ rūpaṃ dṛṣṭvā tamālasya mūle	saṃcāriṇyāḥ śrī vṛṣabhānu sutāyāḥ āścaryam rūpam dṛṣṭvā tamālasya mūle 
SA_GR14_sadhdipu-30	mūrcchitavān iti mahatī prasiddhiḥ /	mūrcchitavān iti mahatī prasiddhiḥ 
SA_GR14_sadhdipu-31	tasyaiva kāntā-paricārako'sau	tasya eva kāntā paricārakaḥ usau 
SA_GR14_sadhdipu-32	tayoś ca dāsaḥ kila ko'pi nāmnā /	tayoḥ ca dāsaḥ kila kopi nāmnā 
SA_GR14_sadhdipu-33	svakīya-lokasya tadīya-dāsye	svakīya lokasya tadīya dāsye 
SA_GR14_sadhdipu-34	mati-praveśāya karoti yatnam //6//	mati praveśāya karoti yatnam 
SA_GR14_sadhdipu-35	śrīmad-rādhā-prāṇa-bandhor naityikaṃ caritaṃ hi yat /	śrīmat rādhā prāṇabandhoḥ naityikam caritam hi yat 
SA_GR14_sadhdipu-36	śrīmat-kṛṣṇa-kavīndreṇa kṛpayā prakaṭīkṛtam //7//	            
SA_GR14_sadhdipu-37	śrīmad-rūpājñayā teṣāṃ paramāpta-vareṇa tu /	śrīmat rūpa ājñayā teṣām parama āpta vareṇa tu 
SA_GR14_sadhdipu-38	kṛtaṃ tasmin mayā bhāṣye teṣāṃ vākya-pramāṇataḥ //8//	kṛtam tasmin mayā bhāṣye teṣām vākya pramāṇataḥ 
SA_GR14_sadhdipu-39	atha tasmāt pṛthaktvena sākṣād-bhagavato hareḥ /	atha tasmāt pṛthaktvena sākṣāt bhagavataḥ hareḥ 
SA_GR14_sadhdipu-40	mantra-mayyāṃ samāsena sevā kiñcid vilikhyate //9//	mantramayyām samāsena sevā kiñcid vilikhyate 
SA_GR14_sadhdipu-41	tat-tat-prasaṅga-saṅgatyā siddhānto'pi ca likhyate /	tad tad prasaṅga saṅgatyā siddhāntaḥ api ca likhyate 
SA_GR14_sadhdipu-42	tasya madhye na likhito grantha-vistāra-bhītitaḥ /	tasya madhye na likhitaḥ grantha vistāra bhītitaḥ 
