segmentnr	original	analyzed
SA_GK22_vispancu-0	pañcatantram	pañca tantram 
SA_GK22_vispancu-1	kathā-mukham	kathāmukham 
SA_GK22_vispancu-2	oṃ namaḥ śrī-śāradā-gaṇapati-gurubhyaḥ /	om namaḥ śrī śāradā gaṇapati gurubhyaḥ 
SA_GK22_vispancu-3	mahā-kavibhyo namaḥ /	mahā kavibhyaḥ namaḥ 
SA_GK22_vispancu-4	brahmā rudraḥ kumāro hari-varuṇa-yamā vahnir indraḥ kuberaś	brahmā rudraḥ kumāraḥ hari varuṇa yamāḥ vahniḥ indraḥ kuberaḥ 
SA_GK22_vispancu-5	candrādityau sarasvaty-udadhi-yuga-nagā vāyur urvī-bhujaṅgāḥ /	candra ādityau sarasvatī udadhi yuga nagāḥ vāyuḥ urvī bhujaṅgāḥ 
SA_GK22_vispancu-6	siddhā nadyo 'śvinau śrīr ditir aditi-sutā mātaraś caṇḍikādyā	siddhāḥ nadyaḥ śvinau śrīḥ ditiḥ aditi sutā mātaraḥ caṇḍikā ādyā 
SA_GK22_vispancu-7	vedās tīrthāni yakṣā gaṇa-vasu-munayaḥ pāntu nityaṃ grahāś ca //	vedāḥ tīrthāni yakṣāḥ gaṇa vasu munayaḥ pāntu nityam grahāḥ ca 
SA_GK22_vispancu-8	manave vācaspataye śukrāya parāśarāya sa-sutāya /	manave vācaspataye śukrāya parāśarāya sa sutāya 
SA_GK22_vispancu-9	cāṇakyāya ca viduṣe namo 'stu naya-śāstra-kartṛbhyaḥ //Panc_0.1//	cāṇakyāya ca viduṣe namaḥ stu naya śāstra kartṛbhyaḥ 
SA_GK22_vispancu-10	sakalārtha-śāstra-sāraṃ jagati samālokya viṣṇuśarmedam /	sakala artha śāstra sāram jagati samālokya viṣṇu śarma idam 
SA_GK22_vispancu-11	tantraiḥ pañcabhir etac cakāra sumanoharaṃ śāstram //Panc_0.2//	tantraiḥ pañcabhiḥ etat cakāra su manoharam śāstram 
SA_GK22_vispancu-12	tad yathānuśrūyate /	tat yathā anuśrūyate 
SA_GK22_vispancu-13	asti dakṣiṇātye janapade mahilāropyaṃ nāma nagaram /	asti dakṣiṇātye janapade mahilāropyam nāma nagaram 
SA_GK22_vispancu-14	tatra sakalārthi-sārtha-kalpa-drumaḥ pravara-nṛpa-mukuṭa-maṇim ajarīcayacarcitacaraṇa-yugalaḥ sakala-kalpa-pāraṅgato 'maraśaktir nāma rājā	tatra sakala arthi sārtha kalpadrumaḥ pravara nṛpa mukuṭa maṇim ajarī caya carcita caraṇa yugalaḥ sakala kalpa pāraṅgataḥ maraśaktiḥ nāma rājā 
SA_GK22_vispancu-15	tasya trayaḥ putrāḥ parama-durmedhaso vasuśaktir ugraśaktir anekaśaktiś ceti nāmāno babhūvuḥ /	tasya trayaḥ putrāḥ parama durmedhasaḥ vasuśaktiḥ ugraśaktiḥ anekaśaktiḥ ca iti nāmānaḥ babhūvuḥ 
SA_GK22_vispancu-16	atha rājā tān śāstra-vimukhān ālokya sacivān āhūya provāca-bhoḥ jñātam etad bhavadbhir yan mamaite trayo 'pi putrāḥ śāstra-vimukhā viveka-hīnāś  #	atha rājā tān śāstra vimukhān ālokya sacivān āhūya provāca bhoḥ jñātam etat bhavadbhiḥ yat mama ete trayaḥ pi putrāḥ śāstra vimukhāḥ viveka hīnāḥ 
SA_GK22_vispancu-17	ca /	ca 
SA_GK22_vispancu-18	tad etān paśyato me mahad api rājyaṃ na saukhyam āvahati /	tat etān paśyataḥ me mahat api rājyam na saukhyam āvahati 
SA_GK22_vispancu-19	athavā sādhv idam ucyate-	athavā sādhu idam ucyate 
SA_GK22_vispancu-20	ajāta-mṛta-mūrkhebhyo mṛtājātau sutau varam /	ajāta mṛta mūrkhebhyaḥ mṛta a jātau sutau varam 
SA_GK22_vispancu-21	yatas tau svalpa-duḥkhāya yāvaj-jīvaṃ jaḍo dahet //Panc_0.3//	yatas tau su alpa duḥkhāya yāvajjīvam jaḍaḥ dahet 
SA_GK22_vispancu-22	varaṃ garbha-sravo varam ṛtuṣu naivābhigamanaṃ	varam garbhasravaḥ varam ṛtuṣu na eva abhigamanam 
SA_GK22_vispancu-23	varaṃ jātaḥ preto varam api ca kanyaiva janitā /	varam jātaḥ pretaḥ varam api ca kanyā eva janitā 
SA_GK22_vispancu-24	varaṃ bandhyā bhāryā varam api ca garbheṣu vasatir	varam bandhyā bhāryā varam api ca garbheṣu vasatiḥ 
SA_GK22_vispancu-25	na cāvidagdhān rūpa-draviṇa-guṇa-yukto 'pi tanayaḥ //Panc_0.4//	na ca avidagdhān rūpa draviṇa guṇa yuktaḥ u tanayaḥ 
SA_GK22_vispancu-26	kiṃ tayā kriyate dhenvā yā na sūte na dugdhadā /	kim tayā kriyate dhenvāḥ yā na sūte na dugdha dā 
SA_GK22_vispancu-27	ko 'rthaḥ putreṇa jātena yo na vidvān na bhaktimān //Panc_0.5//	kaḥ rthaḥ putreṇa jātena yaḥ na vidvān na bhaktimān 
SA_GK22_vispancu-28	tad eteṣāṃ yathā buddhi-prabodhanaṃ bhavati tathā ko 'py upāyo 'nuṣṭhīyatām /	tat eteṣām yathā buddhi prabodhanam bhavati tathā kaḥ pi upāyaḥ nuṣṭhīyatām 
SA_GK22_vispancu-29	atra ca mad-dattāṃ vṛttiṃ bhuñjānānāṃ paṇḍitānāṃ pañcaśatī tiṣṭhati /	atra ca mad dattām vṛttim bhuñjānānām paṇḍitānām pañcaśatī tiṣṭhati 
SA_GK22_vispancu-30	tato yathā mama manorathāḥ siddhiṃ yānti tathānuṣṭhīyatām iti /	tatas yathā mama manorathāḥ siddhim yānti tathā anuṣṭhīyatām iti 
SA_GK22_vispancu-31	tatraikaḥ provāca-deva dvādaśabhir varṣair vyākaraṇaṃ śrūyate /	tatra ekaḥ provāca eva dvādaśabhiḥ varṣaiḥ vyākaraṇam śrūyate 
SA_GK22_vispancu-32	tato dharma-śāstrāṇi manv-ādīni artha-śāstrāṇi cāṇakyādīni kāma-śāstrāṇi vātsyāyanādīni /	tatas dharma śāstrāṇi manu ādīni artha śāstrāṇi cāṇakya ādīni kāma śāstrāṇi vātsyāyana ādīni 
SA_GK22_vispancu-33	evaṃ ca tato darmārtha-kāma-śāstrāṇi jñāyante /	evam ca tatas darma artha kāma śāstrāṇi jñāyante 
SA_GK22_vispancu-34	tataḥ pratibodhanaṃ bhavati /	tatas pratibodhanam bhavati 
SA_GK22_vispancu-35	atha tan-madhyataḥ sumatir nāma sacivaḥ prāha-aśāśvato 'yaṃ jīvitavya-viṣayaḥ /	atha tad madhyatas sumatiḥ nāma sacivaḥ prāha aśāśvataḥ yam jīvitavya viṣayaḥ 
SA_GK22_vispancu-36	prabhūta-kāla-jñeyāni śabda-śāstrāṇi /	prabhūta kāla jñeyāni śabda śāstrāṇi 
SA_GK22_vispancu-37	tat saṅkṣepa-mātraṃ śāstraṃ kiñcid eteṣāṃ prabodhanārthaṃ cintyatām iti /	tat saṅkṣepa mātram śāstram kiñcid eteṣām prabodhana artham cintyatām iti 
SA_GK22_vispancu-38	uktaṃ ca yataḥ-	uktam ca yatas 
SA_GK22_vispancu-39	anantapāraṃ kila śabda-śāstraṃ	ananta pāram kila śabdaśāstram 
SA_GK22_vispancu-40	svalpaṃ tathāyur bahavaś ca vighnāḥ /	su alpam tathā āyuḥ bahavaḥ ca vighnāḥ 
SA_GK22_vispancu-41	sāraṃ tato grāhyam apāsya phalgu	sāram tatas grāhyam apāsya phalgu 
SA_GK22_vispancu-42	haṃsair yathā kṣīram ivāmbudhyāt //Panc_0.6//	haṃsaiḥ yathā kṣīram iva ambudhyāt 
SA_GK22_vispancu-43	tad atrāsti viṣṇuśarmā nāma brāhmaṇaḥ sakala-śāstra-pāraṅgamaś chātra-saṃsadi labdha-kīrtiḥ /	tat atrā asti viṣṇuśarmā nāma brāhmaṇaḥ sakala śāstra pāraṅgamaḥ chātra saṃsadi labdha kīrtiḥ 
SA_GK22_vispancu-44	tasmai samarpayatu etān /	tasmai samarpayatu etān 
SA_GK22_vispancu-45	sa nūnaṃ drāk prabuddhān kariṣyati iti /	sa nūnam drāk prabuddhān kariṣyati iti 
SA_GK22_vispancu-46	sa rājā tad ākarṇya viṣṇuśarmāṇam āhūya provāca-bho bhagavan mad-anugrahārtham etān artha-śāstraṃ prati drāg yathānanya-sadṛśān vidadhāsi tathā  #	sa rājā tat ākarṇya viṣṇuśarmāṇam āhūya provāca bho bhagavat mad anugraha artham etān arthaśāstram prati drāk yathā an anya sadṛśān vidadhāsi tathā 
SA_GK22_vispancu-47	kuru /	kuru 
SA_GK22_vispancu-48	tadāhaṃ tvāṃ śāsana-śatena yojayiṣyāmi /	tadā aham tvām śāsana śatena yojayiṣyāmi 
SA_GK22_vispancu-49	atha viṣṇu-śarmā taṃ rājānam āha-deva śrūyatāṃ me tathya-vacanam /	atha viṣṇuśarmā tam rājānam āhat eva śrūyatām me tathya vacanam 
SA_GK22_vispancu-50	nāhaṃ vidyā-vikrayaṃ śāsana-śatenāpi karomi /	na aham vidyā vikrayam śāsana śatena api karomi 
SA_GK22_vispancu-51	punar etāṃs tava putrān māsa-ṣaṭkena yadi nīti-śāstrajñān na karomi tataḥ sva-nāma-tyāgaṃ karomi /	punar etān tava putrān māsa ṣaṭkena yadi nīti śāstra jñān na karomi tatas sva nāma tyāgam karomi 
SA_GK22_vispancu-52	athāsau rājā tāṃ brāhmaṇasyāsambhāvyāṃ pratijñāṃ śrutvā sa-sacivaḥ prahṛṣṭo vismayānvitas tasmai sādaraṃ tān kumārān samarpya parāṃ nirvṛtim  #	atha asau rājā tām brāhmaṇasya asambhāvyām pratijñām śrutvā sa sacivaḥ prahṛṣṭaḥ vismaya anvitaḥ tasmai sa ādaram tān kumārān samarpya parām nirvṛtim 
SA_GK22_vispancu-53	ājagāma /	ājagāma 
SA_GK22_vispancu-54	viṣṇuśarmaṇāpi tān ādāya tad-arthaṃ mitra-bheda-mitra-prāpti-kākolūkīya-labdha-praṇāśa-aparīkṣita-kārakāṇi ceti pañca-tantrāṇi racayitvā pāṭhitās  #	viṣṇuśarmaṇā api tān ādāya tad artham mitrabheda mitraprāpti kāka ulūkīya labdha praṇāśa aparīkṣita kārakāṇi ca iti pañcatantrāṇi racayitvā pāṭhitāḥ 
SA_GK22_vispancu-55	te rājaputrāḥ /	te rāja putrāḥ 
SA_GK22_vispancu-56	te'pi tāny adhītya māsa-ṣaṭkena yathoktāḥ saṃvṛttāḥ /	te api tāni adhītya māsa ṣaṭkena yathā uktāḥ saṃvṛttāḥ 
SA_GK22_vispancu-57	tataḥ prabhṛty etat pañcatantrakaṃ nāma nīti-śāstraṃ bālāvabodhanārthaṃ bhūtale pravṛttam / kiṃ bahunā-	tatas prabhṛti etat pañcatantrakam nāma nīti śāstram bāla avabodhana artham bhū tale pravṛttam kim bahunā 
SA_GK22_vispancu-58	adhīte ya idaṃ nityaṃ nīti-śāstraṃ śṛṇoti ca /	adhīte yaḥ idam nityam nīti śāstram śṛṇoti ca 
SA_GK22_vispancu-59	na parābhavam āpnoti śakrād api kadācana //Panc_0.7//	na parābhavam āpnoti śakrāt api kadācana 
SA_GK22_vispancu-60	iti kathā-mukham / ***********************************************************************	iti kathā mukham 
SA_GK22_vispancu-61	mitra-bhedaḥ	mitra bhedaḥ 
SA_GK22_vispancu-62	vardhamāna-vṛttāntaḥ	vardhamāna vṛttāntaḥ 
SA_GK22_vispancu-63	athātaḥ prārabhyate mitra-bhedo nāma prathamaṃ tantram /	atha atas prārabhyate mitrabhedaḥ nāma prathamam tantram 
SA_GK22_vispancu-64	yasyāyam ādimaḥ ślokaḥ-	yasya ayam ādimaḥ ślokaḥ 
SA_GK22_vispancu-65	vardhamāno mahān snehaḥ siṃha-go-vṛṣayor vane /	vardhamānaḥ mahān snehaḥ siṃha govṛṣayoḥ vane 
SA_GK22_vispancu-66	piśunenātilubdhena jambukena vināśitaḥ //Panc_1.1//	piśunena ati lubdhena jambukena vināśitaḥ 
SA_GK22_vispancu-67	tad yathānuśrūyate /	tat yathā anuśrūyate 
SA_GK22_vispancu-68	asti dakṣiṇātye janapade mahilāropyaṃ nāma nagaram /	asti dakṣiṇātye janapade mahilāropyam nāma nagaram 
SA_GK22_vispancu-69	tatra dharmopārjita-bhūri-vibhavo vardhamānako nāma vaṇik-putro babhūva /	tatra dharma upārjita bhūri vibhavaḥ vardhamānakaḥ nāma vaṇij putraḥ babhūva 
SA_GK22_vispancu-70	tasya kadācid rātrau śayyārūḍhasya cintā samutpannā /	tasya kadācid rātrau śayyā ārūḍhasya cintā samutpannā 
SA_GK22_vispancu-71	tat prabhūte'pi vitte'rthopāyāś cintanīyāḥ kartavyāś ceti /	tat prabhūte pi vitta īrtha upāyāḥ cintanīyāḥ kartavyāḥ ca iti 
SA_GK22_vispancu-72	yata uktaṃ ca-	yatas uktam ca 
SA_GK22_vispancu-73	nahi tad vidyate kiṃcid yad arthena na siddhyati /	nahi tat vidyate kiṃcid yat arthena na siddhyati 
SA_GK22_vispancu-74	yatnena matimāṃs tasmād artham ekaṃ prasādhayet //Panc_1.2//	yatnena matimān tasmāt artham ekam prasādhayet 
SA_GK22_vispancu-75	yasyāryas tasya mitrāṇi yasyārthās tasya bāndhavāḥ /	yasya āryaḥ tasya mitrāṇi yasya arthāḥ tasya bāndhavāḥ 
SA_GK22_vispancu-76	yasyārthāḥ sa pumāṃ loke yasyārthāḥ sa ca paṇḍitaḥ //Panc_1.3//	yasya arthāḥ sa pumān loke yasya arthāḥ sa ca paṇḍitaḥ 
SA_GK22_vispancu-77	na sā vidyā na tad dānaṃ na tac chilpaṃ na sā kalā /	na sā vidyā na tat dānam na tat śilpam na sā kalā 
SA_GK22_vispancu-78	na tat sthairyaṃ hi dhanināṃ yācakair yan na gīyate //Panc_1.4//	na tat sthairyam hi dhaninām yācakaiḥ yat na gīyate 
SA_GK22_vispancu-79	iha loke hi dhanināṃ paro 'pi svajanāyate /	iha loke hi dhaninām paraḥ pi svajanāyate 
SA_GK22_vispancu-80	svajano 'pi daridrāṇāṃ sarvadā durjanāyate //Panc_1.5//	sva janaḥ u pi daridrāṇām sarvadā durjanāyate 
SA_GK22_vispancu-81	arthebhyo 'pi hi vṛddhebhyaḥ saṃvṛttebhya itas tataḥ /	arthebhyaḥ pi hi vṛddhebhyaḥ saṃvṛttebhyaḥ itas tatas 
SA_GK22_vispancu-82	pravartante kriyāḥ sarvāḥ parvatebhya ivāpagāḥ //Panc_1.6//	pravartante kriyāḥ sarvāḥ parvatebhyaḥ iva āpagāḥ 
SA_GK22_vispancu-83	pūjyate yad apūjyo 'pi yad agamyo 'pi gamyate /	pūjyate yat a pūjyaḥ u pi yat agamyaḥ u pi gamyate 
SA_GK22_vispancu-84	vandyate yad avandyo 'pi sa prabhāvo dhanasya ca //Panc_1.7//	vandyate yat a vandyaḥ sa prabhāvaḥ dhanasya ca 
SA_GK22_vispancu-85	aśanād indriyāṇīva syuḥ kāryāṇy akhilāny api /	aśanāt indriyāṇi iva syuḥ kāryāṇi akhilāni api 
SA_GK22_vispancu-86	etasmāt kāraṇād vittaṃ sarva-sādhanam ucyate //Panc_1.8//	etasmāt kāraṇāt vittam sarva sādhanam ucyate 
SA_GK22_vispancu-87	arthārthī jīva-loko 'yaṃ śmaśānam api sevate /	artha arthī jīva lokaḥ yam śmaśānam api sevate 
SA_GK22_vispancu-88	tyaktvā janayitāraṃ svaṃ niḥsvaṃ yacchati dūrataḥ //Panc_1.9//	tyaktvā janayitāram svam niḥsvam yacchati dūratas 
SA_GK22_vispancu-89	gata-vayasām api puṃsāṃ yeṣām arthā bhavanti te taruṇāḥ /	gata vayasām api puṃsām yeṣām arthāḥ bhavanti te taruṇāḥ 
SA_GK22_vispancu-90	arthe tu ye hīnā vṛddhās te yauvane'pi syuḥ //Panc_1.10//	arthe tu ye hīnāḥ vṛddhāḥ te yauvane pi syuḥ 
SA_GK22_vispancu-91	sa cārthaḥ puruṣāṇāṃ ṣaḍbhr upāyair bhavati bhikṣāyā nṛpa-sevayā kṛṣi-karmaṇā vidyopārjanena vyavahāreṇa vaṇik-karmaṇā vā /	sa ca arthaḥ puruṣāṇām ṣaḍbhiḥ upāyaiḥ bhavati bhikṣāyāḥ nṛpa sevayā kṛṣi karmaṇā vidyā upārjanena vyavahāreṇa vaṇij karmaṇā vā 
SA_GK22_vispancu-92	sarveṣām api teṣāṃ vāṇijyenātiraskṛto 'rtha-lābhaḥ syāt /	sarveṣām api teṣām vāṇijyena a tiraskṛtaḥ ṛtha lābhaḥ syāt 
SA_GK22_vispancu-93	uktaṃ ca yataḥ-	uktam ca yatas 
SA_GK22_vispancu-94	kṛtā bhikṣānekair vitarati nṛpo nocitam aho	kṛtā bhikṣā anekaiḥ vitarati nṛpaḥ nā ucitam aho 
SA_GK22_vispancu-95	kṛṣiḥ kliṣṭā vidyā guru-vinaya-vṛttyātiviṣamā /	kṛṣiḥ kliṣṭā vidyā guru vinaya vṛttyā ati viṣamā 
SA_GK22_vispancu-96	kusīdād dāridryaṃ parakaragata-granthi-śamanān	kusīdāt dāridryam para kara gata granthi śamanān 
SA_GK22_vispancu-97	na manye vāṇijyāt kim api paramaṃ vartanam iha //Panc_1.11//	na manye vāṇijyāt kim api paramam vartanam iha 
SA_GK22_vispancu-98	upāyānāṃ ca sarveṣām upāyaḥ paṇya-saṃgrahaḥ /	upāyānām ca sarveṣām upāyaḥ paṇya saṃgrahaḥ 
SA_GK22_vispancu-99	dhanārthaṃ śasyate he ekas tad-anyaḥ saṃśayātmakaḥ //Panc_1.12//	dhana artham śasyate he ekaḥ tad anyaḥ saṃśaya ātmakaḥ 
SA_GK22_vispancu-100	tac ca vāṇijyaṃ sapta-vidham arthāgamāya syāt /	tat ca vāṇijyam saptavidham artha āgamāya syāt 
