segmentnr	original	analyzed
SA_GSP29_gangtciu-0	(Bibl. Ind. 98, IV,1, p. 1)	bibl ind 
SA_GSP29_gangtciu-1	tattvacintāmaṇau śabdāprāmāṇyavādaḥ	         
SA_GSP29_gangtciu-2	atha śabdo nirūpyate /	atha śabdaḥ nirūpyate 
SA_GSP29_gangtciu-3	prayogahetubhūtārthatattvajñānajanyaḥ śabdaḥ pramāṇam /	                   
SA_GSP29_gangtciu-4	karaṇañca tat yasmin sati kriyā bhavatyeva /	karaṇam ca tat yasmin sati kriyā bhavati eva 
SA_GSP29_gangtciu-5	na ca śabde sati pramā bhavatyeveti nāyaṃ śabdaḥ prāmaṇam /	na ca śabde sati pramā bhavati eva iti na ayam śabdaḥ prāmaṇam 
SA_GSP29_gangtciu-6	na ca śabdo na pramāṇamiti vākyasya prāmāṇyāpramāṇyayorvyāghātaḥ ,	na ca śabdaḥ na pramāṇam iti vākyasya prāmāṇya apramāṇyayoḥ vyāghātaḥ 
SA_GSP29_gangtciu-7	asyāprāmāṇye 'pi etadutthāpyamānāvisaṃvādāditi cet na,	asya aprāmāṇye pi etad utthāpyamāna avisaṃvādāt iti ced na 
SA_GSP29_gangtciu-8	ākāṅkṣādimataḥ padārthasmaraṇādivyāpāravataḥ pramāṇatvena tathābhūtāt pramotpatterāvaśyakatvāt atathābhūtatve ca phalājanakatvasya karaṇāntarasāmyāt	ākāṅkṣā ādimataḥ padārtha smaraṇa ādi vyāpāravataḥ pramāṇa tvena tathābhūtāt pramā utpatteḥ āvaśyaka tvāt atathābhūta tve ca phala ajanaka tvasya karaṇa antara sāmyāt 
SA_GSP29_gangtciu-9	tathāpi śabdo na pramāṇāntaraṃ padārthasaṃsargasyānumānādeva siddheḥ /	tathā api śabdaḥ na pramāṇa antaram padārtha saṃsargasya anumānāt eva siddheḥ 
SA_GSP29_gangtciu-10	tathāpi gāmābhyāja daṇḍeti padāni vaidikapadāni vā tātparyyaviṣayasmāritapadārthasaṃsargajñānapūrvakāṇi ākāṅkṣādimatpadakadambatvāt ghaṭamānayetivat	tathā api gām ā abhyāja daṇḍa iti padāni vaidika padāni vā tātparyya viṣaya smārita padārtha saṃsarga jñāna pūrvakāṇi ākāṅkṣā ādimat pada kadamba tvāt ghaṭam ānaya iti vat 
SA_GSP29_gangtciu-11	yogyatāsattimattve sati saṃsṛṣṭārthaparatvāt tatparasannimattvāddeti na hetuḥ,	yogyatā āsattimat tve sati saṃsṛṣṭa artha paratvāt tad para sannimat tvāt dā iti na hetuḥ 
SA_GSP29_gangtciu-12	saṃsṛṣṭohi yor'thastatparatvaṃ tatparasannidhimattvaṃ vā asiddhaṃ saṃsarṅgasya prāgapratīteḥ /	saṃsṛṣṭaḥ hi yaḥ ṛthaḥ tad para tvam tad para sannidhimat tvam vā asiddham saṃsarṅgasya prāk apratīteḥ 
SA_GSP29_gangtciu-13	saṃsṛṃṣṭatvaprakārakapratītiparatvaṃ tatprakārakapratītiparasannidhimattvaṃ vā anāptokte nirākāṅkṣe ca vyabhicāri /	saṃsṛṃṣṭa tva prakāraka pratīti paratvam tad prakāraka pratīti para sannidhimat tvam vā anāpta ukte nirākāṅkṣe ca vyabhicāri 
