segmentnr	original	analyzed
SA_GSP29_vnyps11u-0	nyā. pa. pra. 1 patyuḥ saṃyamināṃ praṇamya caraṇau tatpādakoṭīrayoḥ saṃbandhena samidhyamānavibhavān dhanyāṃstathānyān gurūn /	patyuḥ saṃyaminām praṇamya caraṇau tad pāda koṭīrayoḥ saṃbandhena samidhyamāna vibhavān dhanyān tathā anyān gurūn 
SA_GSP29_vnyps11u-1	śuddhaṃ saṃśritabādarāyaṇatanornārāyaṇasyoktibhaḥ śrīmān veṅkaṭanāyakaḥ sthitipadaṃ nirmāti nīteḥ śubham //	śuddham saṃśrita bādarāyaṇa tanoḥ nārāyaṇasya uktibhaḥ śrīmān veṅkaṭanāyakaḥ sthiti padam nirmāti nīteḥ śubham 
SA_GSP29_vnyps11u-2	vidyāsthāneṣu dharmyeṣu gaṇyate nyāyavistaraḥ /	vidyā sthāneṣu dharmyeṣu gaṇyate nyāya vistaraḥ 
SA_GSP29_vnyps11u-3	sa ca viplāvitastaistaistato 'tra pariśodhyate //	sa ca viplāvitaḥ taiḥ taiḥ tatas tra pariśodhyate 
SA_GSP29_vnyps11u-4	nyā. pa. pra. 2 //	nyā pa pra 
SA_GSP29_vnyps11u-5	gautamasūtrabahiṣkārapakṣaḥ //	gautamasūtra bahiṣkāra pakṣaḥ 
SA_GSP29_vnyps11u-6	yadyapi kathañcidākṣapādaṃ satpakṣe nikṣeptu śakyam;	yadi api kathañcid ākṣapādam sat pakṣe nikṣeptu śakyam 
SA_GSP29_vnyps11u-7	na ca kaṇabhakṣapakṣanikṣepavat kleśaḥ;	na ca kaṇabhakṣa pakṣa nikṣepa vat kleśaḥ 
SA_GSP29_vnyps11u-8	nāpi tatkartā gautamastāmaseṣu paripaṭhyate;	na api tad kartā gautamaḥ tāmaseṣu paripaṭhyate 
SA_GSP29_vnyps11u-9	nāpi ca vipralambhakatvakhyātiḥ;	nā api ca vipralambhaka tva khyātiḥ 
SA_GSP29_vnyps11u-10	tathāpi brahmasūtrakārādibahiṣkṛtatvānnātīva vayamādriyāmahe /	tathā api brahmasūtrakāra ādi bahiṣkṛta tvāt na atīva vayam ādriyāmahe 
SA_GSP29_vnyps11u-11	na khalvārṣatvādibhistadādaraḥ,	na khalu ārṣa tva ādibhiḥ tad ādaraḥ 
SA_GSP29_vnyps11u-12	atiprasaṅgāt /	atiprasaṅgāt 
SA_GSP29_vnyps11u-13	prājñānāṃ prathamenaiva guruṇā hi svayaṃ purā /	prājñānām prathamena eva guruṇā hi svayam purā 
SA_GSP29_vnyps11u-14	lokāyatamataṃ proktaṃ lokaviplavakāraṇam //	            
SA_GSP29_vnyps11u-15	athavā pitāmaha evātra pramāṇam,	athavā pitāmahaḥ eva atra pramāṇam 
SA_GSP29_vnyps11u-16	ya indravirocanāyoścārvākamatamupadiṣṭavān /	yaḥ indra virocanāyoḥ cārvāka matam upadiṣṭavān 
SA_GSP29_vnyps11u-17	tathā gautamo 'pi saṃbhāvyate /	tathā gautamaḥ pi saṃbhāvyate 
SA_GSP29_vnyps11u-18	athāpi	atha api 
SA_GSP29_vnyps11u-19	“kāṇādaśākyapāṣaṇḍaistrayīdharmo vilopitaḥ /	kāṇāda śākya pāṣaṇḍaiḥ trayī dharmaḥ vilopitaḥ 
SA_GSP29_vnyps11u-20	tridaṇḍadhāriṇā pūrvaṃ viṣṇunā rakṣitā trayī” //	tridaṇḍa dhāriṇā pūrvam viṣṇunā rakṣitā trayī 
SA_GSP29_vnyps11u-21	iti smṛteḥ,	iti smṛteḥ 
SA_GSP29_vnyps11u-22	“bahavaḥ puruṣā rājan sāṃkhyayogavicāriṇaḥ /	bahavaḥ puruṣāḥ rājan sāṃkhya yoga vicāriṇaḥ 
SA_GSP29_vnyps11u-23	naita icchanti puruṣamekaṃ kurukulodbhava //	na ete icchanti puruṣam ekam kuru kula udbhava 
SA_GSP29_vnyps11u-24	samāsena tu tadvyāsaḥ puruṣaikātmyamuktavān ”/	samāsena tu tat vyāsaḥ puruṣa aikātmyam uktavān 
SA_GSP29_vnyps11u-25	iti mahābhāratokteśca yuktaṃ tattadbahiṣkāraḥ /	iti mahābhārata ukteḥ ca yuktam tad tad bahiṣkāraḥ 
SA_GSP29_vnyps11u-26	iha tu na tatheti cenna,	iha tu na tathā iti ced na 
SA_GSP29_vnyps11u-27	tulyanyāyatayā vacanasyopalakṣaṇārthatvāt /	tulya nyāya tayā vacanasya upalakṣaṇa artha tvāt 
SA_GSP29_vnyps11u-28	na khalu tadvā tādṛgveti kaścidviśeṣaḥ /	na khalu tat vā tādṛś vā iti kaścid viśeṣaḥ 
SA_GSP29_vnyps11u-29	yadyapi kāśakuśāvalambanyāyena pakṣāntarādādhikyamasya pakṣasya,	yadi api kāśa kuśa avalamba nyāyena pakṣa antarāt ādhikyam asya pakṣasya 
SA_GSP29_vnyps11u-30	athāpi na tadvedāntasaṃnidhau;	atha api na tat vedānta saṃnidhau 
SA_GSP29_vnyps11u-31	na khalumaśakādbaliṣṭho 'pi mātaṅgaḥ kaṇṭhīravamuparuṇaddhi //	na khalu maśakāt baliṣṭhaḥ pi mātaṅgaḥ kaṇṭhī ravam uparuṇaddhi 
SA_GSP29_vnyps11u-32	“yadakṣapādaḥ pravaro munīnāṃ śamāya śāstraṃ jagato jagāda /	yat akṣapādaḥ pravaraḥ munīnām śamāya śāstram jagataḥ jagāda 
SA_GSP29_vnyps11u-33	kutārkikājñānanivṛttihetuḥ kāriṣyate tasya mayā nibandhaḥ” //	ku tārkika ajñāna nivṛtti hetuḥ tasya mayā nibandhaḥ 
SA_GSP29_vnyps11u-34	iti vākyamakṣapādapakṣapātenoktamityanāstheyam //	iti vākyam akṣapāda pakṣapātena uktam iti anāstheyam 
SA_GSP29_vnyps11u-35	uktaṃ ca pūrvācāryaiḥ---	uktam ca pūrva ācāryaiḥ 
SA_GSP29_vnyps11u-36	“kāṇādamākṣapādaṃ vā kāpilaṃ tantrameva vā /	kāṇādam ākṣapādam vā kāpilam tantram eva vā 
SA_GSP29_vnyps11u-37	tantrāṇyetāni sarvāṇi na tantrāṇyātmanirṇarya” //	tantrāṇi etāni sarvāṇi na tantrāṇi ātma nirṇarya 
SA_GSP29_vnyps11u-38	iti //	iti 
SA_GSP29_vnyps11u-39	ata eva hi “etena śiṣṭāparigrahā api vyākhyātāḥ” iti sūtre bhāṣitam---“etena---vedāparigṛhītasāṃkhyapakṣakṣapaṇena,	atas eva hi etena śiṣṭa aparigrahāḥ api vyākhyātāḥ iti sūtre bhāṣitam etena veda aparigṛhīta sāṃkhya pakṣa kṣapaṇena 
SA_GSP29_vnyps11u-40	śiṣṭāśca vedāparigṛhītāḥ kaṇabhakṣākṣapādakṣapaṇakabhipakṣāḥ kṣapitā veditavyāḥ” iti /	śiṣṭāḥ ca veda a parigṛhītāḥ kaṇabhakṣa akṣapāda kṣapaṇa kabhipakṣāḥ kṣapitāḥ veditavyāḥ iti 
SA_GSP29_vnyps11u-41	na ca sūtranibaddhaṃ sarvaṃ vidyāsthānamiti niyamo dṛṣṭaḥ;	na ca sūtra nibaddham sarvam vidyā sthānam iti niyamaḥ dṛṣṭaḥ 
SA_GSP29_vnyps11u-42	na caika evaikasya vidyāsthānasya sūtrakṛdityapi vā ṛṣirityeva vā rājājñā,	na ca ekaḥ eva ekasya vidyā sthānasya sūtra kṛt iti api vā ṛṣiḥ iti eva vā rāja ājñā 
SA_GSP29_vnyps11u-43	anyairapi ca tatkaraṇadarśanāt //	anyaiḥ api ca tad karaṇa darśanāt 
SA_GSP29_vnyps11u-44	pramāṇaśabdasya bhāve karaṇe ca vyutpattiḥ /	pramāṇa śabdasya bhāve karaṇe ca vyutpattiḥ 
SA_GSP29_vnyps11u-45	1 evaṃ ca pramaiva pramāṇamityeke /	evam ca pramā eva pramāṇam iti eke 
SA_GSP29_vnyps11u-46	2 pramākaraṇamevetyapare /	pramā karaṇam eva iti apare 
SA_GSP29_vnyps11u-47	3 tayoranyataradityanye /	tayoḥ anyatarat iti anye 
SA_GSP29_vnyps11u-48	4 yathāvasthitavyavahārānuguṇaṃ jñānaṃ pramāṇam /	           
SA_GSP29_vnyps11u-49	5 yadajñānāt saṃsāro yajjñānāt tannivṛttistat prameyaṃ mumukṣubhiḥ prakarṣeṇa meyatvāt /	yad ajñānāt saṃsāraḥ yad jñānāt tad nivṛttiḥ tat prameyam mumukṣubhiḥ prakarṣeṇa meya tvāt 
SA_GSP29_vnyps11u-50	6 taddvividhaṃ dravyādravyabhedāt /	tat dvividham dravya a dravya bhedāt 
SA_GSP29_vnyps11u-51	7 sāmānyato vā pramāviṣayaḥ prameyam /	sāmānyatas vā pramā viṣayaḥ prameyam 
SA_GSP29_vnyps11u-52	8 āgantukadharmāśrayo dravayam /	āgantuka dharma āśrayaḥ 
SA_GSP29_vnyps11u-53	9 atathābhūtamadravyam /	a tathābhūtam adravyam 
SA_GSP29_vnyps11u-54	10 dravyaṃ dvedhā jaḍamajaḍamiti /	dravyam dvedhā jaḍam ajaḍam iti 
SA_GSP29_vnyps11u-55	11 jaḍaṃ ca dvedhā prakṛtiḥ kāla iti /	jaḍam ca dvedhā prakṛtiḥ kālaḥ iti 
SA_GSP29_vnyps11u-56	12 ajaḍaṃ ca tathā pratyak parāgiti /	ajaḍam ca tathā pratyak parāk iti 
SA_GSP29_vnyps11u-57	13 pratyagapi dvividhaṃ jīvar iśvara iti /	pratyak api dvividham iti 
SA_GSP29_vnyps11u-58	14 parāgapi tathā dharmabhūtajñānaṃ nityavibhūtiśceti /	parāk api tathā dharma bhūta jñānam nitya vibhūtiḥ ca iti 
SA_GSP29_vnyps11u-59	15 athavā dravyaṃ dvividhamātmānātmabhedāt /	athavā dravyam dvividham ātma anātma bhedāt 
SA_GSP29_vnyps11u-60	16 tredhā vā bhoktṛbhogyaniyantṛśrutyanusārāt /	tredhā vā bhoktṛ bhogya niyantṛ śruti anusārāt 
SA_GSP29_vnyps11u-61	17 ṣoḍhā vā triguṇakālajīveśvaraśuddhasattvamatibhedāt /	ṣoḍhā vā triguṇa kāla jīva īśvara śuddha sattva mati bhedāt 
SA_GSP29_vnyps11u-62	18 asvayaṃprakāṃśaṃ jaḍam /	       
SA_GSP29_vnyps11u-63	19 svayaṃprakāśamajaḍam /	svayam prakāśam ajaḍam 
SA_GSP29_vnyps11u-64	20 miśrasattvāśrayaḥ prakṛtiḥ /	       
SA_GSP29_vnyps11u-65	21 kālaḥ kṣaṇalavādivyavahārahetuḥ /	kālaḥ kṣaṇa lava ādi vyavahāra hetuḥ 
SA_GSP29_vnyps11u-66	22 svasmai bhāsamānaṃ pratyak /	svasmai bhāsamānam pratyak 
SA_GSP29_vnyps11u-67	23 parasmai bhāsamānaṃ parāk /	parasmai bhāsamānam parāk 
SA_GSP29_vnyps11u-68	24 paratantracetano jīvaḥ /	        
SA_GSP29_vnyps11u-69	25 svatantrar iśvaraḥ /	svatantraḥ iśvaraḥ 
SA_GSP29_vnyps11u-70	26 arthaprakāśo buddhiḥ /	artha prakāśaḥ buddhiḥ 
SA_GSP29_vnyps11u-71	27 prakṛtivyatiriktatve sati sattvāśrayo nityavibhūtiḥ /	             
SA_GSP29_vnyps11u-72	28 adravyamanekadhā sattvaśabdādivaicitryāt /	adravyam anekadhā sattva śabda ādi vaicitryāt 
