segmentnr	original	analyzed
SA_GK19_gp23-33u-0	atha trayoviṃśaṃ pūraṇam	atha trayoviṃśam pūraṇam 
SA_GK19_gp23-33u-1	prathama-saṅga-raṅgaja-	prathama saṅga raṅga ja 
SA_GK19_gp23-33u-2	vākovākya-bhaṅgī-saṅgītam	vākovākya bhaṅgī saṅgītam 
SA_GK19_gp23-33u-3	[1] atha rāsārambhe nija-śapatha-sambhedaṃ vedayaṃṣtadīdaṃ yācanam ācinomi /	atha rāsa ārambhe nija śapatha sambhedam vedayan tadī idam yācanam ācinomi 
SA_GK19_gp23-33u-4	nije kāvye sarvaṃ rasa-valanam astiti likhatā	nije kāvye sarvam rasa valanam likhatā 
SA_GK19_gp23-33u-5	mayā dhārstyāt spaṣṭī-kṛta-mati-rahasyaṃ tu yadīha /	mayā dhārstyāt spaṣṭīkṛta mati rahasyam tu yadi iha 
SA_GK19_gp23-33u-6	tad etad govinda-vraja-vijana-kāntānucaraṇaṃ	tat etat govinda vraja vijana kāntā anucaraṇam 
SA_GK19_gp23-33u-7	dadhadbhir yogyasya śravasi param arpyaṃ na sadasi //	dadhadbhiḥ yogyasya śravasi param arpyam na sadasi 
SA_GK19_gp23-33u-8	iti / [śikhariṇī]	iti śikhariṇī 
SA_GK19_gp23-33u-9	[2] atha rātri-kathāyām grathyamāna-prathāyāṃ madhukaṇṭhaḥ snigdhakaṇṭhaṃ snigdhakaṇṭham apy ālambamānaḥ sambabhāṣe,	atha rātri kathāyām grathyamāna prathāyām madhu kaṇṭhaḥ snigdha kaṇṭham snigdha kaṇṭham api ālambamānaḥ sambabhāṣe 
SA_GK19_gp23-33u-10	yatra prathamamīdaṃ prāñjali vyañjayāmāsa-	yatra prathamam idam prāñjali vyañjayāmāsa 
SA_GK19_gp23-33u-11	rāsa-kelir ajaniṣṭa jāgaraṃ	rāsa keliḥ ajaniṣṭa jāgaram 
SA_GK19_gp23-33u-12	sa sphuṭaṃ bhavatu tat-kathā tathā /	sa sphuṭam bhavatu tad kathā tathā 
SA_GK19_gp23-33u-13	kāraṇaṃ bhavati yasya yad-vidhaṃ	kāraṇam bhavati yasya yadvidham 
SA_GK19_gp23-33u-14	tasya tad-vidhatayā matā sthitiḥ //	tasya tadvidha tayā matā sthitiḥ 
SA_GK19_gp23-33u-15	[rathoddhatā]	ratha uddhatā 
SA_GK19_gp23-33u-16	[3] tad etad ākarṇya sānandaṃ nirvarṇya ca sarve' pi procuḥ-yukti-yuktam eva cedam uktam, yataḥ-	tat etat ākarṇya sa ānandam nirvarṇya ca sarve pi procuḥ yukti yuktam eva ca idam uktam yatas 
SA_GK19_gp23-33u-17	paramā yā rasa-dhārā	paramā yā rasadhārā 
SA_GK19_gp23-33u-18	sā yadi madhye viyuktim āyāti /	sā yadi madhye viyuktim āyāti 
SA_GK19_gp23-33u-19	pūrvāpara-saṃvalanā-	pūrva apara saṃvalanā 
