segmentnr	original	analyzed
SA_K10_anitysuu-0	Anityatā-sūtram	anitya tā sūtram 
SA_K10_anitysuu-1	om namaḥ sarvajñāya //	om namaḥ sarvajñāya 
SA_K10_anitysuu-2	1. evam mayā śrutam,	evam mayā śrutam 
SA_K10_anitysuu-3	ekasmin samaye bhagavān śrāvastyāṃ viharati sma (As 31)	ekasmin samaye bhagavān śrāvastyām viharati sma 
SA_K10_anitysuu-4	jetavane 'nāthapiṇḍasyārāme mahatā bhikṣusaṃghena sārdham ardhatrayodaśabhir bhikṣuśataiḥ //	jetavane nāthapiṇḍasya ārāme mahatā bhikṣu saṃghena sārdham ardha trayodaśabhiḥ bhikṣu śataiḥ 
SA_K10_anitysuu-5	2. tatra khalu bhagavān bhikṣūn āmantrayate sma /	tatra khalu bhagavān bhikṣūn āmantrayate sma 
SA_K10_anitysuu-6	anityatā bhikṣavaḥ sarvasaṃskārā adhruvā anāsvāsikā vipariṇāmadharmānaḥ /	anitya tā bhikṣavaḥ sarva saṃskārāḥ adhruvāḥ anāsvāsikāḥ vipariṇāma dharmānaḥ 
SA_K10_anitysuu-7	yad yāvad bhikṣavaḥ sarvebhyaḥ saṃskārebhyo 'laṃ nirvetum alaṃ viraktum alaṃ vimoktuṃ //	yat yāvat bhikṣavaḥ sarvebhyaḥ saṃskārebhyaḥ lam nirvetum alam viraktum alam vimoktum 
SA_K10_anitysuu-8	3. sarveṣām sattvānāṃ sarveṣāṃ bhūtānāṃ sarveṣāṃ prāṇinām āmaraṇāntaṃ hi jīvitaṃ maraṇaparyavasānaṃ nāsti jātasyāmaraṇaṃ //	sarveṣām sattvānām sarveṣām bhūtānām sarveṣām prāṇinām āmaraṇāntam hi jīvitam maraṇa paryavasānam na asti jātasya āmaraṇam 
SA_K10_anitysuu-9	4. ye 'pi te bhikṣavo gṛhapatayo mahāsālakulā brāhmaṇamahāsālakulā kṣatriyo mahāsālakulā	ye pi te bhikṣavaḥ gṛhapatayaḥ mahā sāla kulāḥ brāhmaṇa mahā sāla kulā kṣatriyaḥ mahā sāla kulā 
SA_K10_anitysuu-10	āsāṃ mahādhanā mahābhogāḥ prabhūtamaṇimā niṣkamuktāvaiḍūryaśaṃkhaśilāpravālajātarūparajatavittopakaraṇāḥ	āsām mahādhanāḥ mahā bhogāḥ prabhūta maṇimāḥ niṣka muktā vaiḍūrya śaṃkha śilā pravāla jātarūpa rajata vitta upakaraṇāḥ 
SA_K10_anitysuu-11	prabhūtadhanadhānyakoṣṭhāgārasannicayāḥ prabhūtadāsidāsakarmakarapauruṣeyāḥ prabhūtamitrāmātyajñātisālohitās,	prabhūta dhana dhānya koṣṭhāgāra sannicayāḥ prabhūta dāsi dāsa karmakara pauruṣeyāḥ prabhūta mitra amātya jñāti sālohitāḥ 
