segmentnr	original	analyzed
MBaryamanjusrimulakalpa3HK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBaryamanjusrimulakalpa3HK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00365	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBaryamanjusrimulakalpa3HK-2	Uniform title: āryamañjuśrīmūlakalpam Part 3	uniform title ārya mañjuśrī mūla kalpa part 
MBaryamanjusrimulakalpa3HK-3	Editor : T. Gaṇapatiśāstrī	e t itoḥ t gaṇapati śāstrī 
MBaryamanjusrimulakalpa3HK-4	Description: Trivandrum Sanskrit Series No. 84	description trivandrum sanskrit series no 
MBaryamanjusrimulakalpa3HK-5	Notes: Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 
MBaryamanjusrimulakalpa3HK-6	Revision 0: Oct. 2, 2016	revision oct 
MBaryamanjusrimulakalpa3HK-7	Publisher : Government Press Travancore	publisher government press travancore 
MBaryamanjusrimulakalpa3HK-8	Publication year : 1922	publication year 
MBaryamanjusrimulakalpa3HK-9	Publication city : Travancore	publication citi travancore 
MBaryamanjusrimulakalpa3HK-10	Publication country : India	publication country india 
MBaryamanjusrimulakalpa3HK-11	pdf 15, p. 544)	p 
MBaryamanjusrimulakalpa3HK-12	|| śrīḥ ||	śrīḥ 
MBaryamanjusrimulakalpa3HK-13	āryamañjuśrīmūlakalpam |	ārya mañjuśrī mūla kalpam 
MBaryamanjusrimulakalpa3HK-14	(tṛtīyo bhāgaḥ |)	tṛtīyaḥ bhāgaḥ 
MBaryamanjusrimulakalpa3HK-15	atha pañcāśaḥ paṭalavisaraḥ |	atha pañcāśaḥ paṭala visaraḥ 
MBaryamanjusrimulakalpa3HK-16	atha khalu bhagavāṃ vajrapāṇiryakṣasenāpatiḥ tasyāṃ parṣadi sannipatito'bhūt |	atha khalu bhagavām vajrapāṇiḥ yakṣa senāpatiḥ tasyām parṣadi sannipatitaḥ bhūt 
MBaryamanjusrimulakalpa3HK-17	sanniṣaṇṇaḥ utthāyāsanādekāṃśamuttarāsaṅgaṃ kṛtvā dakṣiṇaṃ	sanniṣaṇṇaḥ utthāya āsanāt eka aṃśam uttarāsaṅgam kṛtvā dakṣiṇam 
MBaryamanjusrimulakalpa3HK-18	jānumaṇḍalaṃ pṛthivyāṃ pratiṣṭhāpya sa yena bhagavāṃstenāñjaliṃ praṇamya	jānu maṇḍalam pṛthivyām pratiṣṭhāpya sa yena bhagavān tena añjalim praṇamya 
MBaryamanjusrimulakalpa3HK-19	bhagavantametadavocat - yo hi bhagavaṃ mañjuśriyā kumārabhūtena krodharājā	bhagavantam etat avocat yaḥ hi bhagavan mañjuśriyā kumāra bhūtena krodha rājā 
MBaryamanjusrimulakalpa3HK-20	yamāntako nāma bhāṣitaḥ tasya kalpaṃ vistaraśo bhagavatā na prakāśitam | nāpi	yamāntakaḥ nāma bhāṣitaḥ tasya kalpam vistaraśaḥ bhagavatā na prakāśitam na api 
MBaryamanjusrimulakalpa3HK-21	mañjuśriyā kumārabhūtena | ahaṃ bhagavaṃ paścimatā janatāmavekṣya bhagavatā	mañjuśriyā kumāra bhūtena aham bhagavan paścimatā janatām avekṣya bhagavatā 
MBaryamanjusrimulakalpa3HK-22	parinirvṛte śāsanāntardhānakālasamaye vartamāne mahābhairavakāle yugādhame	parinirvṛte śāsana antardhāna kāla samaye vartamāne mahābhairava kāle yuga adhame 
MBaryamanjusrimulakalpa3HK-23	sarvaśrāvakapratyakebuddhavinirmukte buddhakṣetre tathāgataśāsanasaṃrakṣaṇārthaṃ	sarva śrāvaka pratyake buddha vinirmukte buddhakṣetre tathāgata śāsana saṃrakṣaṇa artham 
MBaryamanjusrimulakalpa3HK-24	dharmadhātucirasthityarthaṃ sarvaduṣṭarājñāṃ nivāraṇārthaṃ	dharmadhātu cira sthiti artham sarva duṣṭa rājñām nivāraṇa artham 
MBaryamanjusrimulakalpa3HK-25	ratnatrayāpakāriṇāṃ nigrahārthaṃ	ratnatraya apakāriṇām nigraha artham 
MBaryamanjusrimulakalpa3HK-26	vaineyasattvakauśalācintyabodhisattvacaryāparipūraṇārthaṃ	vaineya sattva kauśala acintya bodhisattva caryā paripūraṇa artham 
MBaryamanjusrimulakalpa3HK-27	acintyasattvapākamabhinirharaṇārthaṃ ca paścime bhagavaṃ kāle paścime sugatasamaye	acintya sattva pākam abhinirharaṇa artham ca paścime bhagavan kāle paścime sugata samaye 
MBaryamanjusrimulakalpa3HK-28	śāsanavipralope vartamāne ya imaṃ yamāntakaṃ nāma krodharājānaṃ yathāvidhi	śāsana vipralope vartamāne yaḥ imam yamāntakam nāma krodha rājānam yathāvidhi 
MBaryamanjusrimulakalpa3HK-29	kalpavinirdiṣṭaṃ prayokṣyati tasya siddhiḥ bhaviṣyati | niyataṃ ca duṣṭarājñāṃ	kalpa vinirdiṣṭam prayokṣyati tasya siddhiḥ bhaviṣyati niyatam ca duṣṭa rājñām 
MBaryamanjusrimulakalpa3HK-30	śāsanāpakāriṇāṃ ca sattvānāṃ mahāyakṣāṇāṃ mahotsāhināṃ	śāsana apakāriṇām ca sattvānām mahā yakṣāṇām mahā utsāhinām 
MBaryamanjusrimulakalpa3HK-31	nigrahānugrahapravṛttānāṃ mahākaruṇāvirahitānāṃ teṣāmayaṃ krodharājā	nigraha anugraha pravṛttānām mahā karuṇā virahitānām teṣām ayam krodha rājā 
MBaryamanjusrimulakalpa3HK-32	prayoktavyaḥ nānyeṣām ||	prayoktavyaḥ na anyeṣām 
MBaryamanjusrimulakalpa3HK-33	atha bhagavāṃ tūṣṇī***(?) **(?)vikurvaṇādhiṣṭhānaṃ nāma samādhiṃ kalpyate	atha bhagavān tūṣṇī vikurvaṇa adhiṣṭhānam nāma samādhim kalpyate 
MBaryamanjusrimulakalpa3HK-34	sma | mañjuśrīḥ ***** (?) tūṣṇīmbhāvena sthito'bhūt | ****(?)śca parṣanmaṇḍala	sma mañjuśrīḥ tūṣṇīmbhāvena sthitaḥ bhūt  śca parṣad maṇḍala 
MBaryamanjusrimulakalpa3HK-35	ṣaḍ********(?)jāyata |	ṣaṣ jāyata 
MBaryamanjusrimulakalpa3HK-36	pdf 16, p. 545)	p 
MBaryamanjusrimulakalpa3HK-37	ṇot clear	ṇ ot clear 
MBaryamanjusrimulakalpa3HK-38	pdf 17, p. 546)	p 
MBaryamanjusrimulakalpa3HK-39	te'smiṃ siddhimāyānti mantrataścāvibhāṣitam |	siddhim āyānti mantrataḥ ca avibhāṣitam 
MBaryamanjusrimulakalpa3HK-40	vicaranti mahīṃ kṛtsnāṃ vicitrā veṣadhāriṇo ||	vicaranti mahīm kṛtsnām vicitrāḥ veṣa dhāriṇaḥ 
MBaryamanjusrimulakalpa3HK-41	gatiyonividehasthāḥ śvānavāyasarūpiṇaḥ |	gati yoni videha sthāḥ śvāna vāyasa rūpiṇaḥ 
