segmentnr	original	analyzed
SA_GK20_mmatvipu-0	// śrīḥ //	śrīḥ 
SA_GK20_mmatvipu-1	mattavilāsaprahasanaṃ	matta vilāsa prahasanam 
SA_GK20_mmatvipu-2	śrīmahendravikramavarmapraṇītam / @- - -	        
SA_GK20_mmatvipu-3	(nāndyante tataḥ praviśati sūtradhāraḥ /)	nāndī ante tatas praviśati sūtradhāraḥ 
SA_GK20_mmatvipu-4	Sūtradhāraḥ - bhāṣāveṣavapuḥkriyāguṇakṛtān āśritya bhedān gataṃ	sūtradhāraḥ bhāṣā veṣa vapuḥ kriyā guṇa kṛtān āśritya bhedān gatam 
SA_GK20_mmatvipu-5	bhāvāveśavaśād anekarasatāṃ trailokyayātrāmayam /	bhāva āveśa vaśāt aneka rasa tām trailokya yātrām ayam 
SA_GK20_mmatvipu-6	nṛttaṃ niṣpratibaddhabodhamahimā yaḥ (1)	nṛttam niṣpratibaddha bodha mahimā yaḥ 
SA_GK20_mmatvipu-7	prekṣakaś ca svayaṃ	prekṣakaḥ ca svayam 
SA_GK20_mmatvipu-8	sa vyāptāvanibhājanaṃ diśatu vo divyaḥ kapālī yaśaḥ // 1 //	sa vyāpta avani bhājanam diśatu vaḥ divyaḥ kapālī yaśaḥ  /
SA_GK20_mmatvipu-9	bhoḥ / samāsāditaḥ khalu mayā yavīyasīṃ bhāryāṃ adhikṛtya samutpannavyalīkāyāṃ jyeṣṭhāyāṃ me kuṭumbinyāṃ yuktataraḥ prasādanopāyaḥ,	bhoḥ samāsāditaḥ khalu mayā yavīyasīm bhāryām adhikṛtya samutpanna vyalīkāyām jyeṣṭhāyām me kuṭumbinyām yuktataraḥ prasādana upāyaḥ 
SA_GK20_mmatvipu-10	yac cirasyādya vayaṃ prekṣādhikāre pariṣadā niyuktāḥ smaḥ /	yat cirasya adya vayam prekṣā adhikāre pariṣadā niyuktāḥ smaḥ 
SA_GK20_mmatvipu-11	tad yāvad enām upasarpāmi /	tat yāvat enām upasarpāmi 
SA_GK20_mmatvipu-12	({parikramya CDEH} nepathyābhimukham avalokya)	parikramya nepathya abhimukham avalokya 
SA_GK20_mmatvipu-13	ārye / itas tāvat /	ārye itas tāvat 
SA_GK20_mmatvipu-14	(praviśya)	praviśya 
SA_GK20_mmatvipu-15	Naṭī - (saroṣam) ayya/	naṭī sa roṣam ayya 
SA_GK20_mmatvipu-16	kiṃ cirassa kālassa jovvaṇa{guṇa :	kim cirassa kālassa 
SA_GK20_mmatvipu-17	guṇṇa H}bharamattavilāsappahasaṇaṃ (o?daṃ)	guṇṇa 
SA_GK20_mmatvipu-18	seduṃ (2) āado si /	sedum si 
SA_GK20_mmatvipu-19	[ārya/ kiṃ cirasya kālasya yauvanaguṇabharamattavilāsaprahasanaṃ darśayitum āgato 'si /]	ārya kim cirasya kālasya yauvana guṇa bhara matta vilāsa prahasanam darśayitum āgataḥ si 
SA_GK20_mmatvipu-20	Sūtradhāraḥ - yathāha bhavatī /	sūtradhāraḥ yathā āha bhavatī 
SA_GK20_mmatvipu-21	Naṭī - tāe eva {dāva :	naṭī tāe eva 
SA_GK20_mmatvipu-22	dāṇiṃ D} daṃsehi,	dāṇim d daṃsehi 
SA_GK20_mmatvipu-23	jā tue ramaidavvā /	jā tue 
SA_GK20_mmatvipu-24	[tayaiva tāvad darśaya,	tayā eva tāvat darśaya 
SA_GK20_mmatvipu-25	yā tvayā ramayitavyā /]	yā tvayā ramayitavyā 
SA_GK20_mmatvipu-26	Sūtradhāraḥ - tvayā saha darśayiṣyāmīti /	sūtradhāraḥ tvayā saha darśayiṣyāmi iti 
SA_GK20_mmatvipu-27	Naṭī - kiṃ tāe evva ṇiutto si /	naṭī kim tāe evva ṇiuttaḥ si 
SA_GK20_mmatvipu-28	[kiṃ tayaiva niyukto 'si /]	kim tayā eva niyuktā u si 
SA_GK20_mmatvipu-29	Sūtradhāraḥ - evam etat /	sūtradhāraḥ evam etat 
SA_GK20_mmatvipu-30	api ca, tatra gatā mahāntam anugrahaṃ lapsyase /	api ca tatra gatā mahāntam anugraham lapsyase 
SA_GK20_mmatvipu-31	Naṭī - tava evva khu edaṃ jujjai /	naṭī tava evva khu edam jujjai 
SA_GK20_mmatvipu-32	[{tavaiva : tathaivaṃ G} khalv etad yujyate /]	tava eva tathā evam khalu etat yujyate 
SA_GK20_mmatvipu-33	Sūtradhāraḥ - bhavati/	sūtradhāraḥ bhavati 
SA_GK20_mmatvipu-34	kim iva na yujyate /	kim iva na yujyate 
SA_GK20_mmatvipu-35	tvatprayogaparitoṣitā pariṣad anurahīṣyatīti /	tvad prayoga paritoṣitā pariṣad anurahīṣyati iti 
SA_GK20_mmatvipu-36	Naṭī - (saharṣam) evaṃ /	naṭī sa harṣam evam 
SA_GK20_mmatvipu-37	laddho ayyamissāṇaṃ pasādo /	laddhaḥ ayya missāṇam pasādaḥ 
SA_GK20_mmatvipu-38	[evam / labdha āryamiśrāṇāṃ prasādaḥ /]	evam labdhaḥ āryamiśrāṇām prasādaḥ 
SA_GK20_mmatvipu-39	Sūtradhāraḥ - bāḍham / labdhaḥ /	sūtradhāraḥ bāḍham labdhaḥ 
SA_GK20_mmatvipu-40	Naṭī - jai evaṃ,	naṭī jai evam 
SA_GK20_mmatvipu-41	kiṃ de piakkhāṇiaṃ demi /	kim de piakkhāṇiam demi 
SA_GK20_mmatvipu-42	[yady evaṃ, kiṃ te {priyākhyānikaṃ :	yadi evam kim te priya ākhyānikam 
SA_GK20_mmatvipu-43	priyākhyānitakaṃ G} dadāmi /]	priyā ākhyānitakam g dadāmi 
SA_GK20_mmatvipu-44	Sūtradhāraḥ - alaṃ priyākhyānikapunaruktena /	sūtradhāraḥ alam priya ākhyānika punaruktena 
SA_GK20_mmatvipu-45	{paśya : kutaḥ E},	paśya kutaḥ e 
SA_GK20_mmatvipu-46	udbhinnaromāñcakapolarekham	udbhinna romāñca kapola rekham 
SA_GK20_mmatvipu-47	āvirmayūkhasmitam añcitabhru /	āvis mayūkha smitam añcita bhru 
SA_GK20_mmatvipu-48	labdhvā priye durlabham ānanaṃ te	labdhvā priye durlabham ānanam te 
SA_GK20_mmatvipu-49	bhūyo 'pi kiṃ prārthayitavyam asti // 2 //	bhūyas pi kim prārthayitavyam asti 
SA_GK20_mmatvipu-50	Naṭī - kiṃ dāṇi ayyeṇa paujjidavvaṃ /	naṭī kim dāṇi ayyeṇa paujjidavvam 
SA_GK20_mmatvipu-51	[kim idānīm āryeṇa {prayoktavyam :	kim idānīm āryeṇa prayoktavyam 
SA_GK20_mmatvipu-52	nāṭakaṃ nāṭayitavyam G} /]	nāṭakam nāṭayitavyam g 
SA_GK20_mmatvipu-53	sūtradhāraḥ - nanu tvayaivābhihitaṃ mattavilāsaprahasanam iti /	sūtradhāraḥ nanu tvayā eva abhihitam matta vilāsa prahasanam iti 
SA_GK20_mmatvipu-54	Naṭī - ṇūṇaṃ {imassiṃ :	naṭī imassim 
SA_GK20_mmatvipu-55	imasmi Unni} pakkhavādī me kovo,	imasmi unni pakkhavādī me kovo 
