segmentnr	original	analyzed
SA_MB_uddharakosaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_uddharakosaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00247	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_uddharakosaHK-2	Uniform title: uddhārakośa	uniform title uddhārakośa 
SA_MB_uddharakosaHK-3	Main title: uddhārakośa śrīdakṣiṇaamūrti viracita	main title uddhāra kośa śrī dakṣiṇa amūrti viracita 
SA_MB_uddharakosaHK-4	Secondary title: A Dictionary of the Secret Tantric Syllabic Code: Daksinamurti Uddarakosa	secondary title a dictionary of the secret tantric syllabic code daksinamurti uddarakosa 
SA_MB_uddharakosaHK-5	Editor : raghuvīra	e t itoḥ raghu vīra 
SA_MB_uddharakosaHK-6	Editor : Taki Shodo	e t itoḥ taki shodo 
SA_MB_uddharakosaHK-7	Description: A short dictionary of Mantras.	description a short dictionary of mantras 
SA_MB_uddharakosaHK-8	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_uddharakosaHK-9	Revision 0: Feb. 05, 2012	revision feb 
SA_MB_uddharakosaHK-10	Publication year : 1938	publication year 
SA_MB_uddharakosaHK-11	Publication city : Lahore	publication citi lahore 
SA_MB_uddharakosaHK-12	Publication country : India	publication country india 
SA_MB_uddharakosaHK-13	śrī-dakṣiṇāmūrti-viracita	śrī dakṣiṇāmūrti viracita 
SA_MB_uddharakosaHK-14	uddhārakośaḥ	uddhāra kośaḥ 
SA_MB_uddharakosaHK-15	ācārya-raghuvīreṇa tadantevāsinā takivaṃśodbhavena śodavena ca pariṣkṛtaḥ	ācārya raghu vīreṇa tad antevāsinā taki vaṃśa udbhavena śodavena ca pariṣkṛtaḥ 
SA_MB_uddharakosaHK-16	Original edition first published in 1938	original edition first published 
SA_MB_uddharakosaHK-17	uddhārakośasya	uddhāra kośasya 
SA_MB_uddharakosaHK-18	viṣayāḥ	viṣayāḥ 
SA_MB_uddharakosaHK-19	"prathamaḥ kalpaḥ 					prakāśam"	prathamaḥ kalpaḥ prakāśam 
SA_MB_uddharakosaHK-20	ślokāḥ	ślokāḥ 
SA_MB_uddharakosaHK-21	"bhūmikā 				1-19		7 śārikā-mantaḥ		53"	bhūmikā śārikām antaḥ 
SA_MB_uddharakosaHK-22	"1 tripurā-mantraḥ 			20-23		(18) sindhura-bījāni		54"	          
SA_MB_uddharakosaHK-23	"(1) lakṣmī-bījāni 		24-25		(19) ākāśa-bījāni 	55"	         
SA_MB_uddharakosaHK-24	"(2) hrīṃ-bījāni 		26		(20) kalyāṇa-bījāni 	56"	        
SA_MB_uddharakosaHK-25	"(3) madana-bījāni 		27	prakāśam"	       
SA_MB_uddharakosaHK-26	"(4) vāgbhava-bījāni 	28		8 rājñī-mantraḥ		57-58"	          
SA_MB_uddharakosaHK-27	"(5) śakti-bījāni 		29		(21) agni-bījāni 		59"	        
SA_MB_uddharakosaHK-28	"(6) oṃkāra-bījāni 		30	prakāśam"	oṃkāra bījāni prakāśam 
SA_MB_uddharakosaHK-29	"prakāśam 					9 bheḍā-mantraḥ 			60-61"	prakāśam bheḍā mantraḥ 
SA_MB_uddharakosaHK-30	"daśa-vidyāḥ 			32	prakāśam"	daśavidyāḥ prakāśam 
SA_MB_uddharakosaHK-31	"ṣoḍaśa-vidyāḥ 			33-35	10 jvālāmukhī-mantraḥ 		62"	ṣoḍaśa vidyāḥ jvālāmukhī mantraḥ 
SA_MB_uddharakosaHK-32	"2 lakṣmī-mantraḥ 			36	prakāśam"	       
SA_MB_uddharakosaHK-33	"(7) nīra-bījāni		37	daśa-vidyānāṃ guṇāḥ 		63-67"	         
SA_MB_uddharakosaHK-34	"prakāśam 						dvitīyaḥ kalpaḥ"	prakāśam dvitīyaḥ kalpaḥ 
SA_MB_uddharakosaHK-35	"3 sarasvatī-mantraḥ 			38	tripurā-ṣaṭ sakhyaḥ 		1-4"	           
SA_MB_uddharakosaHK-36	"prakāśam 					11 bhadrakālī-mantraḥ 		5"	prakāśam bhadrakālī mantraḥ 
SA_MB_uddharakosaHK-37	"(8) namo-bījāni 		39		(22) bhadrikā-bījāni 	6"	         
SA_MB_uddharakosaHK-38	"4 tārā-mantraḥ			40	prakāśam"	tārāmantraḥ prakāśam 
SA_MB_uddharakosaHK-39	"(9) hrāṃ-bījāni		41	12 turī-mantraḥ"	hrāṃ bījāni turīmantraḥ 
SA_MB_uddharakosaHK-40	"(10) strī-bījāni 		42		(23) tārakā-jyotis-"	        
SA_MB_uddharakosaHK-41	"(11) kūrca-bījāni 		43		        tārā-bījāni 		8"	        
SA_MB_uddharakosaHK-42	"(12) phaṭ-bījāni 		44	prakāśam"	phaṭ bījāni prakāśam 
SA_MB_uddharakosaHK-43	"prakāśam 					13 chinnamastakā-mantraḥ 		9"	prakāśam 
SA_MB_uddharakosaHK-44	"5 bhuvaneśvarī-mantraḥ 		45	prakāśam"	        
SA_MB_uddharakosaHK-45	"(13) mantra-bījāni 		46	13* vajravairocanīyā-mantraḥ 	10"	         
SA_MB_uddharakosaHK-46	"prakāśam 					prakāśam"	prakāśam prakāśam 
SA_MB_uddharakosaHK-47	"6 mātaṅgī-mantraḥ 		47-48	14 dakṣiṇākālī (-kālikā)"	          
SA_MB_uddharakosaHK-48	"(14) kālī-bījāni 		49	-mantraḥ 				11-12"	kālī bījāni mantraḥ 
SA_MB_uddharakosaHK-49	"(15) vāgurā-bījāni		50	prakāśam"	       
SA_MB_uddharakosaHK-50	"(16) cāruka-bījāni 		51	15 śyāmā-mantraḥ 		13"	        
SA_MB_uddharakosaHK-51	"(17) padma-bījāni 		52	prakāśam"	padma bījāni prakāśam 
SA_MB_uddharakosaHK-52	p. 2)	p 
SA_MB_uddharakosaHK-53	"16 kālarātrī-mantraḥ 		14-15	34 analapriyā-mantraḥ 		43"	          
SA_MB_uddharakosaHK-54	"prakāśam 					prakāśam"	prakāśam prakāśam 
SA_MB_uddharakosaHK-55	"bhedāḥ			35 tārā		pṛṣṭhaṃ 	30"	bhedāḥ tārāpṛṣṭham 
