segmentnr	original	analyzed
SA_GSD36_brhasp_u-0	(1) Members of a compound are separated by periods.	members of a compound are separated by periods 
SA_GSD36_brhasp_u-1	(2) External sandhi is decomposed with `^'.	external sandhi is decomposed 
SA_GSD36_brhasp_u-2	(3) Verbs are marked by `('.	verbs are marked by 
SA_GSD36_brhasp_u-3	[śrīḥ brhaspatismṛtiḥ]	śrīḥ brhaspatismṛtiḥ 
SA_GSD36_brhasp_u-4	BP1.1.001a/ dharma.pradhānāḥ puruṣāḥ pūrvam (āsann ahiṃsakāḥ /	dharma pradhānāḥ puruṣāḥ pūrvam āsan ahiṃsakāḥ 
SA_GSD36_brhasp_u-5	BP1.1.001b/ lobha.dveṣa.(abhibhūtānāṃ vyavahāraḥ (pravartitaḥ //	lobha dveṣa abhibhūtānām vyavahāraḥ pravartitaḥ 
SA_GSD36_brhasp_u-6	BP1.1.002a/ (prayacchec ced bhṛtiṃ svāmī bhṛtyānāṃ karma (kurvatām /	prayacchet ced bhṛtim svāmī bhṛtyānām karma kurvatām 
SA_GSD36_brhasp_u-7	BP1.1.002b/ na (kurvanti ca bhṛtyāś cet tatra vādaḥ (pravartate //	na kurvanti ca bhṛtyāḥ ced tatra vādaḥ pravartate 
SA_GSD36_brhasp_u-8	BP1.1.003a/ hiṃsāṃ vā (kurtute kaś cid deyaṃ vā na (prayacchati /	hiṃsām vā kurtute kaḥ cit deyam vā na prayacchati 
SA_GSD36_brhasp_u-9	BP1.1.003b/ dve hi sthāne vivādasya tayor bahutarā gatiḥ //	dve hi sthāne vivādasya tayoḥ bahutarā gatiḥ 
SA_GSD36_brhasp_u-10	BP1.1.004a/ yato dravyaṃ (vinikrīya ṛṇa.arthaṃ ca^eva (gṛhyate /	yatas dravyam vinikrīya ṛṇa artham ca eva gṛhyate 
SA_GSD36_brhasp_u-11	BP1.1.004b/ tan.mūlyam uttama.ṛṇena vyavahāra iti (smṛtaḥ //	tad mūlyam uttama ṛṇena vyavahāraḥ iti smṛtaḥ 
SA_GSD36_brhasp_u-12	[1.1.1 rāja.guṇāḥ]	rāja guṇāḥ 
SA_GSD36_brhasp_u-13	BP1.1.005a/ guṇa.dharmān ato rājñaḥ (kathayāmy anupūrvaśaḥ /	guṇa dharmān atas rājñaḥ kathayāmi anupūrvaśas 
SA_GSD36_brhasp_u-14	BP1.1.005b/ dhanikarṇika.sandigdhau pratibhū.lekhya.sākṣiṇaḥ //	dhanika ṛṇika sandigdhau pratibhū lekhya sākṣiṇaḥ 
SA_GSD36_brhasp_u-15	BP1.1.006a/ (vicārayati yaḥ samyak tasya^utpattiṃ (nibodhata /	vicārayati yaḥ samyak tasya autpattim nibodhata 
SA_GSD36_brhasp_u-16	BP1.1.006b/ soma.agny.arka.anila.indrāṇāṃ vitta.āpattyor yamasya ca //	soma agni arka anila aindrāṇām vitta āpattyoḥ yamasya ca 
SA_GSD36_brhasp_u-17	BP1.1.007a/ tejo.mātraṃ (samuddhṛtya rājño mūrtir hi (nirmitā /	tejaḥ mātram samuddhṛtya rājñaḥ mūrtiḥ hi nirmitā 
SA_GSD36_brhasp_u-18	BP1.1.007b/ tasya savāṇi bhūtāni carāṇi sthāvarāṇi ca //	tasya savāṇi bhūtāni carāṇi sthāvarāṇi ca 
SA_GSD36_brhasp_u-19	BP1.1.008a/ bhayād bhogāya (kalpante svadharmān na (calanti ca /	bhayāt bhogāya kalpante svadharmāt na calanti ca 
SA_GSD36_brhasp_u-20	BP1.1.008b/ na^arājake kṛṣi.vaṇik.kusīda.paripālanam //	na arājake kṛṣi vaṇij kusīda paripālanam 
SA_GSD36_brhasp_u-21	BP1.1.009a/ tasmād varṇa.āśramāṇāṃ tu netā^asau (nirmitaḥ purā /	tasmāt varṇa āśramāṇām tu netā asau nirmitaḥ purā 
SA_GSD36_brhasp_u-22	[1.1.2 vyavahāra.padāni]	vyavahāra padāni 
SA_GSD36_brhasp_u-23	BP1.1.009b/ dvi.pado vyavahāraḥ (syāt dhana.hiṃsā.samudbhavaḥ //	dvipadaḥ vyavahāraḥ syāt dhana hiṃsā samudbhavaḥ 
SA_GSD36_brhasp_u-24	BP1.1.010a/ dvisaptako^artha.mūlas tu hiṃsā.mūlaś caturvidhaḥ /	tu hiṃsā mūlaḥ caturvidhaḥ 
SA_GSD36_brhasp_u-25	BP1.1.010b/ pāruṣye dve vadhaś ca^eva para.strī.saṅgrahas tathā //	pāruṣye dve vadhaḥ ca eva para strī saṅgrahaḥ tathā 
SA_GSD36_brhasp_u-26	BP1.1.011a/ kusīda.nidhideyād yaṃ (sambhūya^utthānam eva ca /	kusīda nidhi deyāt yam sambhūya autthānam eva ca 
SA_GSD36_brhasp_u-27	BP1.1.011b/ bhṛtya.dānam aśuśrūṣā bhūvādo^ asvāmi.vikriyaḥ //	bhṛtya dānam a śuśrūṣā bhū vādaḥ a svāmi vikriyaḥ 
SA_GSD36_brhasp_u-28	BP1.1.012a/ kraya.vikraya.anuśayaḥ samaya.atikramas tathā /	kraya vikraya anuśayaḥ samaya atikramaḥ tathā 
SA_GSD36_brhasp_u-29	BP1.1.012b/ strī.puṃsa.yogaḥ steyaṃ ca dāya.bhāgo^akṣa.devanam //	strīpuṃsa yogaḥ steyam ca 
SA_GSD36_brhasp_u-30	BP1.1.013a/ etāny artha.samutthāni padāni tu caturdaśa /	etāni artha samutthāni padāni tu caturdaśa 
SA_GSD36_brhasp_u-31	BP1.1.013b/ punar evaṃ (prabhinnāni kriyā.bhedād anekadahā //	punar evam prabhinnāni kriyā bhedāt aneka dahā 
