segmentnr	original	analyzed
SA_GR13_kirtm_pu-0	taṃ natvā vimalaṃ śivārkakiraṇe śāstre pare racyate saṅkṣepādvivṛtiḥ padeṣu gamikā vidyākhyapāde yataḥ /	tam natvā vimalam śiva arka kiraṇe śāstre pare racyate saṅkṣepāt vivṛtiḥ padeṣu gamikā vidyā ākhya pāde yatas 
SA_GR13_kirtm_pu-1	prokto vistarataḥ padārthaviṣayo yuktyāgamairnirṇayaḥ prāyo 'nyatra mayā kṛtāntavimaticchedāya sādhāraṇaḥ // KirT_0.1 //	proktaḥ vistarataḥ padārtha viṣayaḥ yukti āgamaiḥ nirṇayaḥ prāyas nyatra mayā kṛtānta vimati chedāya sādhāraṇaḥ 
SA_GR13_kirtm_pu-2	kailāsaśikharāsīnaṃ somaṃ somārdhaśekharam /	kailāsa śikhara āsīnam sa umam soma ardha śekharam 
SA_GR13_kirtm_pu-3	haraṃ dṛṣṭvābravīttārkṣyaḥ stutipūrvamidaṃ vacaḥ // KirT_1.1 //	haram dṛṣṭvā abravīt tārkṣyaḥ stuti pūrvam idam vacaḥ 
SA_GR13_kirtm_pu-4	jayāndhakapṛthuskandha- bandhabhedavicakṣaṇa /	jaya andhaka pṛthu skandha bandha bheda vicakṣaṇa 
SA_GR13_kirtm_pu-5	jaya pravaravīreśa- saṃruddhapuradāhaka // KirT_1.2 //	jaya pravara vīra īśa saṃruddha pura dāhaka 
SA_GR13_kirtm_pu-6	jayākhilasureśāna- śiraśchedabhayānaka /	jaya akhila sura īśāna śiraḥ cheda bhayānaka 
SA_GR13_kirtm_pu-7	jaya prathitasāmarthya- manmathasthitināśana // KirT_1.3 //	jaya prathita sāmarthya manmatha sthiti nāśana 
SA_GR13_kirtm_pu-8	jayācyutatanudhvaṃsa- kālakūṭabalāpaha /	jaya acyuta tanu dhvaṃsa kālakūṭa bala apaha 
SA_GR13_kirtm_pu-9	jayāvartamahāṭopa- saridvegavidhāraṇa // KirT_1.4 //	jaya āvarta mahā āṭopa sarit vega vidhāraṇa 
SA_GR13_kirtm_pu-10	jaya dāruvanodyāna- munipatnīvimohaka /	jaya dāru vana udyāna muni patnī vimohaka 
SA_GR13_kirtm_pu-11	jaya nṛttamahārambha- krīḍāvikṣobhadāruṇa // KirT_1.5 //	jaya nṛtta mahā ārambha krīḍā vikṣobha dāruṇa 
SA_GR13_kirtm_pu-12	jayograrūpasaṃrambha- trāsitatridaśāsura /	jaya ugra rūpa saṃrambha trāsita tridaśa asura 
SA_GR13_kirtm_pu-13	jaya krūrajanendrāsya- darśitāsṛksunirjhara // KirT_1.6 //	jaya krūra jana indra asya darśita asṛj su nirjhara 
SA_GR13_kirtm_pu-14	jaya vīraparispanda- dakṣayajñavināśana /	jaya vīra parispanda dakṣa yajña vināśana 
SA_GR13_kirtm_pu-15	jayādbhutamahāliṅga- saṃsthānabalagarvita // KirT_1.7 //	jaya adbhuta mahā liṅga saṃsthāna bala garvita 
SA_GR13_kirtm_pu-16	jaya śvetanimittogra- mṛtyudehanipātana /	jaya śveta nimitta ugra mṛtyu deha nipātana 
SA_GR13_kirtm_pu-17	jayāśeṣasukhāvāsa- kāmamohitaśailaja // KirT_1.8 //	jaya aśeṣa sukha āvāsa kāma mohita śaila ja 
SA_GR13_kirtm_pu-18	jayopamanyusantāpa- mohajālatamohara /	jaya upamanyu santāpa moha jāla tamaḥ hara 
SA_GR13_kirtm_pu-19	jaya pātālamūlordhva- lokālokapradāhaka // KirT_1.9 //	jaya pātāla mūla ūrdhva loka aloka pradāhaka 
SA_GR13_kirtm_pu-20	bhaktasya mama bhītasya śivajñānaṃ paraṃ vada /	bhaktasya mama bhītasya śiva jñānam param vada 
SA_GR13_kirtm_pu-21	yadavāpya narāḥ sarve muktimāyānti kevalām // KirT_1.10 //	yat avāpya narāḥ sarve muktim āyānti kevalām 
SA_GR13_kirtm_pu-22	evamukto haraḥ prāha visphuraccandraśekharaḥ /	evam uktaḥ haraḥ prāha visphurat candra śekharaḥ 
SA_GR13_kirtm_pu-23	bhagavānuvāca/	bhagavān uvāca 
SA_GR13_kirtm_pu-24	bhadrametattvayā pṛṣṭaṃ śṛṇu jñānaṃ mahodayam // KirT_1.11 //	bhadram etat tvayā pṛṣṭam śṛṇu jñānam mahā udayam 
SA_GR13_kirtm_pu-25	kiraṇākhyaṃ mahātantraṃ parāmṛtasukhapradam /	               
SA_GR13_kirtm_pu-26	sarvānugrāhakaṃ śubhraṃ padārthoddyotakaṃ sphuṭam // KirT_1.12 //	           
SA_GR13_kirtm_pu-27	paśupāśapatijñāna- vicārapratipādakam /	          
SA_GR13_kirtm_pu-28	kriyācaryāsamopetaṃ yogabhūtibharāvaham // KirT_1.13 //	                
SA_GR13_kirtm_pu-29	garuḍa uvāca/	garuḍaḥ uvāca 
SA_GR13_kirtm_pu-30	yadyevaṃ sa paśustāvat- kīdṛśo badhyate katham /	yadi evam sa paśuḥ tāvat kīdṛśaḥ badhyate katham 
SA_GR13_kirtm_pu-31	mucyate kathamākhyāhi saṃdehavinivṛttaye // KirT_1.14 //	mucyate katham ākhyāhi saṃdeha vinivṛttaye 
SA_GR13_kirtm_pu-32	bhagavānuvāca/	bhagavān uvāca 
SA_GR13_kirtm_pu-33	paśurnityo hyamūrto 'jño niṣkriyo nirguṇo 'prabhuḥ /	paśuḥ nityaḥ hi amūrtaḥ jñaḥ niṣkriyaḥ nirguṇaḥ prabhuḥ 
SA_GR13_kirtm_pu-34	vyāpī māyodarāntastho bhogopāyavicintakaḥ // KirT_1.15 //	                 
SA_GR13_kirtm_pu-35	tasyāśuddhasya sambandhaṃ samāyāti śivātkalā /	tasya aśuddhasya sambandham samāyāti śivāt kalā 
SA_GR13_kirtm_pu-36	tayodbalitacaitanyo vidyākhyāpitagocaraḥ // KirT_1.16 //	tayā udbalita caitanyaḥ vidyā khyāpita gocaraḥ 
SA_GR13_kirtm_pu-37	rāgeṇa rañjitaścāpi pradhānaṃ ca guṇātmanā /	rāgeṇa rañjitaḥ ca api pradhānam ca guṇa ātmanā 
SA_GR13_kirtm_pu-38	buddhyādikaraṇānīka- sambandhādbadhyate paśuḥ // KirT_1.17 //	buddhi ādi karaṇa anīka sambandhāt badhyate paśuḥ 
SA_GR13_kirtm_pu-39	tato niyatisaṃśleṣāt svārjite 'pi niyamyate /	tatas niyati saṃśleṣāt sva arjite niyamyate 
SA_GR13_kirtm_pu-40	kālena kālasaṃkhyāna- kāryabhogavimohitaḥ // KirT_1.18 //	kālena kāla saṃkhyāna kārya bhoga vimohitaḥ 
SA_GR13_kirtm_pu-41	evaṃ tattvakalābaddhaḥ kiñcijjño dehasaṃyutaḥ /	evam tattva kalā baddhaḥ kiñcijjñaḥ deha saṃyutaḥ 
SA_GR13_kirtm_pu-42	māyābhogapariṣvaktas tanmayaḥ sahajāvṛtaḥ // KirT_1.19 //	māyā bhoga pariṣvaktaḥ tanmayaḥ sahaja āvṛtaḥ 
SA_GR13_kirtm_pu-43	tataḥ sukhādikaṃ kṛtsnaṃ bhogaṃ bhuṅkte svakarmataḥ /	tatas sukha ādikam kṛtsnam bhogam bhuṅkte sva karmataḥ 
SA_GR13_kirtm_pu-44	same karmaṇi sañjāte kālāntaravaśāttataḥ // KirT_1.20 //	same karmaṇi sañjāte kāla antara vaśāt tatas 
SA_GR13_kirtm_pu-45	tīvraśaktinipātena guruṇā dīkṣito yadā /	tīvra śakti nipātena guruṇā dīkṣitaḥ yadā 
SA_GR13_kirtm_pu-46	sarvajñaḥ sa śivo yadvat kiñcijjñatvavivarjitaḥ // KirT_1.21 //	sarvajñaḥ sa śivaḥ yadvat kiñcid jña tva vivarjitaḥ 
SA_GR13_kirtm_pu-47	śivatvavyaktisampūrṇaḥ saṃsārī na punastadā /	śiva tva vyakti sampūrṇaḥ saṃsārī na punar tadā 
SA_GR13_kirtm_pu-48	evaṃ kramādvibaddhaḥ san mucyate kramayogataḥ // KirT_1.22 //	evam kramāt vibaddhaḥ san mucyate krama yogataḥ 
SA_GR13_kirtm_pu-49	kevalaḥ sakalaḥ śuddhas tryavasthaḥ puruṣaḥ smṛtaḥ /	kevalaḥ sakalaḥ śuddhaḥ tri avasthaḥ puruṣaḥ smṛtaḥ 
SA_GR13_kirtm_pu-50	paśurevaṃvidhaḥ proktaḥ kimanyatparipṛcchasi // KirT_1.23 //	paśuḥ evaṃvidhaḥ proktaḥ kim anyat paripṛcchasi 
SA_GR13_kirtm_pu-51	garuḍa uvāca/	garuḍaḥ uvāca 
