segmentnr	original	analyzed
SA_XX_n1142u-0	nālandādahanam	nālandā dahanam 
SA_XX_n1142u-1	śrī subrahmaṇyaciracitaṃ ḍimargagarṇāyaṃ nṛtyanāṭakaṃ vīraraudrabhayānakakaruṇā -	śrī subrahmaṇya cira citam ḍimargagarṇāyam nṛtya nāṭakam vīra raudra bhayānaka karuṇā 
SA_XX_n1142u-2	rasaprādhānyena bhrājate |	rasa prādhānyena bhrājate 
SA_XX_n1142u-3	idaṃ nāṭakaṃ pūrṇa nālandāviśvavidyālaya mahādvāre nāṭayate |	idam nāṭakam pūrṇa nālandā viśvavidyālaya mahā dvāre nāṭayate 
SA_XX_n1142u-4	nāndī	nāndī 
SA_XX_n1142u-5	durgā ādi	durgā ādi 
SA_XX_n1142u-6	pa0 nīrajanayana kṛpātaraṃgināntaragaṃ	nīraja nayana kṛpā taraṃginā antara gam 
SA_XX_n1142u-7	nirupamasundara iṃdu vijitavadana	nirupama sundaraḥ iṃdu vijita vadana 
SA_XX_n1142u-8	a0 pāradarśaka bhavasāgarasya paramottāmayogin	a pāra darśaka bhava sāgarasya parama uttāma yogin 
SA_XX_n1142u-9	krūra duritadurganibhedakaśura	krūra durita durga nibhedaka śura 
SA_XX_n1142u-10	ca0 mārajitetyaṣṭāṃgikamārgadarśaketi khyāna	ca māra jitā iti aṣṭāṃgika mārga darśaka iti khyāna 
SA_XX_n1142u-11	vāraṇamadavāraṇeti guruvareṇyetyarcita	vāraṇa mada vāraṇa iti guru vareṇya iti arcita 
SA_XX_n1142u-12	bhāratadeśonnatiṃ sthāpita pāvanaguṇālaya	bhārata deśa unnatim sthāpita pāvana guṇa ālaya 
SA_XX_n1142u-13	suranaravaṃdma subrahmaṇyagītimālādhara |	sura nara vaṃdma su brahmaṇya gīti mālā dhara 
SA_XX_n1142u-14	prathama dṛśyam	prathama dṛśyam 
SA_XX_n1142u-15	atiprasiddhanālaṃdā viśvavidyāalayasya rājadvāre kecidviddhārthayaḥ tatprabhāvaṃ gāyanti,	ati prasiddha nālaṃdā viśvavidyā alayasya rājadvāre kecid viddhārthayaḥ tad prabhāvam gāyanti 
SA_XX_n1142u-16	tataḥ vidyālayasya adhyakṣabhikṣuḥ atha kecit jyeṣṭabhikṣavaśca tatrāyānti āgāminaṃ turuṣkasenākramaṇaṃ niroddhamupāyān vicārayarnti ca	tatas vidyālayasya adhyakṣa bhikṣuḥ atha kecid jyeṣṭa bhikṣavaḥ ca tatra āyānti āgāminam turuṣka senā kramaṇam niroddham upāyān vicārayarnti ca 
SA_XX_n1142u-17	vidyārthinaḥ gāyanti,	vidyā arthinaḥ gāyanti 
SA_XX_n1142u-18	pūrvakalyāṇī ādi	pūrvakalyāṇī ādi 
SA_XX_n1142u-19	pa0 saṃpūrṇakalyāṇaguṇaissamṛddhāṃ sarvaloka prasiddhāṃ mātaraṃ vaṃdāmahe nālaṃdāmāataram	saṃpūrṇa kalyāṇa guṇaiḥ samṛddhām sarva loka prasiddhām mātaram vaṃdāmahe 
SA_XX_n1142u-20	a0 kāṃbojajagāṃdhāraṃ cīnādidūradeśemyaḥ ihāyātāḥ	a kāṃboja jagāṃdhāram cīna ādi dūra deśa imyaḥ iha āyātāḥ 
SA_XX_n1142u-21	biṃbāyitajijñāsāḥ vayaṃ aṃbonidhiṃ sarvaśāstrāṇā	vayam aṃbonidhim sarva śāstrāṇām 
SA_XX_n1142u-22	ca0 1 toraṇalaṃkṛte dvāre ime dūradeśādāgatāḥ paṇḍitāḥ	ca toraṇa alaṃkṛte dvāre ime dūra deśāt āgatāḥ paṇḍitāḥ 
SA_XX_n1142u-23	tulyaṃparīkṣitāḥ pālakairatra vividheṣu śāstre ṣu te	tulyam parīkṣitāḥ pālakaiḥ atra vividheṣu śāstre te 
SA_XX_n1142u-24	tarkavāraṇābhanāgārjunāhādhyakṣabodhitāḥ jñānabhāsā	                                                               
SA_XX_n1142u-25	pūrayante medinīṃ buddhasatyaiḥ kāśayante nālaṃdā mātaram	pūrayante medinīm buddha satyaiḥ kāśayante nālaṃdāḥ mātaram 
