segmentnr	original	analyzed
SA_XX_tarasdhu-0	Āryatārāsragdharāstotra	ārya tārāsragdharā stotra 
SA_XX_tarasdhu-1	oṃ namo bhagavatyai āryatārāyai.	om namaḥ bhagavatyai ārya tārāyai 
SA_XX_tarasdhu-2	bālārkālokatāmrapravarasuraśiraścārucūḍāmaṇiśrī-	                     
SA_XX_tarasdhu-3	saṃpatsaṃparkarāganāticiraracitālaktakavyaktabhaktī /	saṃpad saṃparka rāgana ati cira racita alaktaka vyakta bhaktī 
SA_XX_tarasdhu-4	bhaktyā pādau tavārye karapuṭamukuṭātopabhugnottamāṅgas	bhaktyā pādau tava ārye 
SA_XX_tarasdhu-5	tāriṇy āpaccharaṇyair navanutikusumasragbhir abhyarcayāmi // Tss_1	tāriṇī āpat śaraṇyaiḥ nava nuti kusuma sragbhiḥ abhyarcayāmi 
SA_XX_tarasdhu-6	durlaṅghe duḥkhavahnau vinipatitatanur durbhagaḥ kāṃdiśīkaḥ	durlaṅghe duḥkha vahnau vinipatita tanuḥ durbhagaḥ kāṃdiśīkaḥ 
SA_XX_tarasdhu-7	kiṃ kiṃ mūḍhaḥ karomīty asakṛd api kṛtārambhavaiyarthyakhinnaḥ /	kim kim mūḍhaḥ karomi iti asakṛt api kṛta ārambha vaiyarthya khinnaḥ 
SA_XX_tarasdhu-8	śrutvā bhūyaḥ parebhyaḥ kṣatanayana iva vyomni candrārkalakṣmīm	śrutvā bhūyas parebhyaḥ kṣata nayanaḥ iva vyomni candra arka lakṣmīm 
SA_XX_tarasdhu-9	ālokāśānibaddhaḥ paragatigamanas tvāṃ śraye pāpahantrīṃ // Tss_2	āloka āśā nibaddhaḥ para gati gamanaḥ tvām śraye pāpa hantrīm 
SA_XX_tarasdhu-10	sarvasmin satvamārge nanu tava karuṇā nirviśeṣaṃ pravṛttā	sarvasmin satva mārge nanu tava karuṇā nirviśeṣam pravṛttā 
SA_XX_tarasdhu-11	tanmadhye tadgraheṇa grahaṇam upagataṃ mādṛśasyāpy avaśyam /	tad madhye tad graheṇa grahaṇam upagatam mādṛśasya api avaśyam 
SA_XX_tarasdhu-12	sāmarthyaṃ cādvitīyaṃ sakalajagadaghadhvāntatigmāṃśubimbaṃ	sāmarthyam ca advitīyam sakala jagat agha dhvānta tigmāṃśu bimbam 
SA_XX_tarasdhu-13	duḥkhīvāhaṃ tathāpi pratapati dhig aho duṣkṛtaṃ durvidagdham // Tss_3	duḥkhī iva aham tathā api pratapati dhik aho duṣkṛtam durvidagdham 
SA_XX_tarasdhu-14	dhig dhig māṃ mandabhāgyaṃ divasakararucāpy apraṇuṇṇāndhakāraṃ	dhik dhik mām mandabhāgyam divasakara rucā api a praṇuṇṇa andhakāram 
SA_XX_tarasdhu-15	tṛṣyantaṃ kūlakacche himaśakalaśilāśītale haimavatyāḥ /	tṛṣyantam kūla kacche hima śakala śilā śītale haimavatyāḥ 
SA_XX_tarasdhu-16	ratnadvīpapratolyāvipulamaṇiguhāgehagarbhe daridraṃ	ratna dvīpa pratolyā vipula maṇi guhā geha garbhe daridram 
SA_XX_tarasdhu-17	nāthīkṛtvāpy ānāthaṃ bhagavati bhavatīṃ sarvalokaikadhātrīm // Tss_4	nāthīkṛtvā api ānātham bhagavati bhavatīm sarva loka eka dhātrīm 
SA_XX_tarasdhu-18	mātāpi stanyahetor viruvati bahuśaḥ khedam āyāti putre	mātā api stanya hetoḥ viruvati bahuśas khedam āyāti putre 
SA_XX_tarasdhu-19	krodhaṃ dhatte pitāpi pratidivasam asatprārthanāsu prayuktaḥ /	krodham dhatte pitā api pratidivasam asat prārthanāsu prayuktaḥ 
SA_XX_tarasdhu-20	tvaṃ tu trailokyavāñchāvipulaphalamahākalpavṛkṣāgravallī	tvam tu trailokya vāñchā vipula phala mahā kalpavṛkṣa agra vallī 
SA_XX_tarasdhu-21	sarvebhyo 'bhyārcitārthān visṛjasi na ca te vikriyā jātu kācit // Tss_5	sarvebhyaḥ visṛjasi na ca te vikriyā jātu kācid 
SA_XX_tarasdhu-22	yo yaḥ kleśoghavahnijvalitatanur ahaṃ tāraṇī tasya tasye-	yaḥ yaḥ kleśa ogha vahni jvalita tanuḥ aham tāraṇī tasya tasye 
SA_XX_tarasdhu-23	tyātmopajñāṃ pratijñāṃ kuru mayi saphalāṃ duḥkhapātālamagne /	tya ātma upajñām pratijñām kuru mayi saphalām duḥkha pātāla magne 
SA_XX_tarasdhu-24	vardhante yāvad ante paruṣaparibhavāḥ prāṇināṃ duḥkhavegāḥ	vardhante yāvat ante paruṣa paribhavāḥ prāṇinām duḥkha vegāḥ 
SA_XX_tarasdhu-25	samyaksaṃbuddhayāne praṇidhidhṛtadhiyāṃ tāvad evānukampā // Tss_6	samyaksaṃbuddha yāne praṇidhi dhṛta dhiyām tāvat eva anukampā 
SA_XX_tarasdhu-26	ity uccair ūrdhvabāhau nadati nutipadavyājam ākrandanādaṃ	iti uccais ūrdhva bāhau nadati nuti pada vyājam ākranda nādam 
SA_XX_tarasdhu-27	nārhaty anyo 'py upekṣāṃ janani janayituṃ kiṃ punar yādṛśī tvam /	na arhati upekṣām janani janayitum kim punar yādṛśī tvam 
SA_XX_tarasdhu-28	tvattaḥ paśyan pareṣām abhimatavibhavaprārthanāḥ prāptakāmā	tvattaḥ paśyan pareṣām abhimata vibhava prārthanāḥ prāpta kāmā 
SA_XX_tarasdhu-29	dahye sahyena bhūyastaram aratibhuvā saṃtatāntarjvareṇa // Tss_7	dahye sahyena bhūyastaram arati bhuvā saṃtata antar jvareṇa 
SA_XX_tarasdhu-30	pāpī yady asmi kasmāt tvayi mama mahatī vardhate bhaktir eṣā	pāpī yadī asmi kasmāt tvayi mama mahatī vardhate bhaktiḥ eṣā 
SA_XX_tarasdhu-31	śrutyā smṛtyā ca nāmno 'py apaharasi haṭhāt pāpam ekā tvam eva /	śrutyā smṛtyā ca nāmnaḥ u pi apaharasi haṭhāt pāpam ekā tvam eva 
SA_XX_tarasdhu-32	tyaktavyāpārabhārā nudasi mayi kathaṃ kathyatāṃ tathyakathye	tyakta vyāpāra bhārā nudasi mayi katham kathyatām tathya kathye 
SA_XX_tarasdhu-33	pathyaṃ glāne mariṣyaty api vipulakṛpaḥ kiṃ bhiṣag rorudhīti // Tss_8	pathyam glāne mariṣyati api vipula kṛpaḥ kim bhiṣaj rorudhi iti 
SA_XX_tarasdhu-34	māyāmātsaryamānaprabhṛtibhir adhamais tulyakālaṃ kramāc ca	māyā mātsarya māna prabhṛtibhiḥ adhamaiḥ tulya kālam kramāt ca 
SA_XX_tarasdhu-35	svair doṣair vākyamāno maṭhakarabha ivānekasādhāraṇāṃsaḥ /	svaiḥ doṣaiḥ vākya mānaḥ maṭha karabhaḥ iva aneka sādhāraṇa aṃsaḥ 
SA_XX_tarasdhu-36	yuṣmatpādābjapūjāṃ kṣaṇam api na labhe yat tadarthaṃ viśeṣād	yuṣmad pāda abja pūjām kṣaṇam api na labhe yat tad artham viśeṣāt 
SA_XX_tarasdhu-37	eṣā kārpaṇyadīnākṣarapadaracanā syān mamāvandhyakāmā // Tss_9	eṣā kārpaṇya dīna akṣara pada racanā syāt mama avandhya kāmā 
SA_XX_tarasdhu-38	kalpāntabhrāntavātabhramitajalavalallolakallolahelā-	kalpānta bhrānta vāta bhramita jala valat lola kallola helā 
SA_XX_tarasdhu-39	saṃkṣobhotkṣiptavelātaṭavikaṭacaṭasphoṭamoṭāṭṭahāsāt /	saṃkṣobha utkṣipta velā taṭa vikaṭa caṭa sphoṭa moṭa aṭṭahāsāt 
SA_XX_tarasdhu-40	majjadbhir bhinnanaukaiḥ sakaruṇaruditākrandaniṣpandamandaiḥ	majjadbhiḥ bhinna naukaiḥ sa karuṇa rudita ākranda niṣpanda mandaiḥ 
SA_XX_tarasdhu-41	svacchandaṃ devi sadyas tvadabhibhūtiparais tīram uttīryate 'bdheḥ // Tss_10	svacchandam devi sadyas tvad abhibhūti paraiḥ tīram uttīryate bdheḥ 
SA_XX_tarasdhu-42	dhūmabhrāntābhragarbhodbhavagagaṇagṛhotsaṅgariṅgatsphuliṅga-	dhūma bhrānta abhra garbha udbhava gagaṇa gṛha utsaṅga riṅgat sphuliṅga 
SA_XX_tarasdhu-43	sphūrjaj jvālākarālajvalanajavaviśadveśmaviśrāntaśayyāḥ /	sphūrjat jvālā karāla jvalana java viśat veśma viśrānta śayyāḥ 
SA_XX_tarasdhu-44	tvayy ābaddhapraṇamāñjalipuṭamukuṭā gadgadodgītayājñāḥ	tvayi ābaddha praṇama añjali puṭa mukuṭāḥ gadgada udgīta yājñāḥ 
SA_XX_tarasdhu-45	prodyadvidyudvilāsojjvalajaladajavair āpriyante kṣaṇena // Tss_11	prodyat vidyut vilāsa ujjvala jalada javaiḥ āpriyante kṣaṇena 
SA_XX_tarasdhu-46	dānāṃbhaḥpūryamāṇobhayakaṭakaṭakālambirolambamālā-	dāna aṃbhaḥ pūryamāṇa ubhaya kaṭakaṭaka ālambi rolamba mālā 
SA_XX_tarasdhu-47	huṃkārāhūyamānapratigajajanitadveṣavahner dvipasya /	huṃkāra āhūyamāna pratigaja janita dveṣa vahneḥ dvipasya 
SA_XX_tarasdhu-48	dantāntottuṅgadolātalatulitatanus tvām anusmṛtya mṛtyuṃ	danta anta uttuṅga dolā tala tulita tanuḥ tvām anusmṛtya mṛtyum 
SA_XX_tarasdhu-49	pratyācaṣṭe prahṛṣṭaḥ pṛthuśikharaśiraḥkoṭikoṭṭopaviṣṭaḥ // Tss_12	pratyācaṣṭe prahṛṣṭaḥ pṛthu śikhara śiraḥ koṭi koṭṭa upaviṣṭaḥ 
SA_XX_tarasdhu-50	prauḍhaprāsaprahāraprahatanaraśiraḥśūlavallyutsavāyāṃ	prauḍha prāsa prahāra prahata nara śiraḥ śūla vallī utsavāyām 
SA_XX_tarasdhu-51	śūnyāṭavyāṃ karāgragrahavilasadasisphoṭakasphītadarpān /	śūnya aṭavyām kara agra graha vilasat asi sphoṭaka sphīta darpān 
SA_XX_tarasdhu-52	dasyūn dāsye niyuṅkte sabhṛkuṭīkuṭilabhrūkaṭākṣekṣitākṣāṃś	dasyūn dāsye niyuṅkte sa bhṛkuṭī kuṭila bhrū kaṭākṣa īkṣita akṣān 
SA_XX_tarasdhu-53	cintālekhany akhinnasphuṭalikhitapadaṃ nāmadhāmaśriyāṃ te // Tss_13	cintā lekhanī a khinna sphuṭa likhita padam nāma dhāma śriyām te 
SA_XX_tarasdhu-54	vajrakrūraprahāraprakharaṇakhamukhotkhātamattebhakumbhaś	vajra krūra prahāra prakhara nakha mukha utkhāta matta ibha kumbhaḥ 
SA_XX_tarasdhu-55	cyotatsāndrāsradhautasphuṭavikaṭasaṭāsaṃkaṭaskandhasaṃdhiḥ /	cyotat sāndra asra dhauta sphuṭa vikaṭa saṭā saṃkaṭa skandha saṃdhiḥ 
SA_XX_tarasdhu-56	krudhyann āpitsur ārād upari mṛgaripus tīkṣṇadāṃṣṭrotkaṭāsyas	krudhyan āpitsuḥ ārāt upari mṛgaripuḥ tīkṣṇa dāṃṣṭra utkaṭa āsyaḥ 
SA_XX_tarasdhu-57	trasyann āvṛtya yāti tvaducitaracitastotradugdhārthavācaḥ // Tss_14	trasyan āvṛtya yāti tvad ucita racita stotra dugdha artha vācaḥ 
SA_XX_tarasdhu-58	dhūmāvartāndhakārākṛtivikṛtiphaṇisphāraphūtkārapūra-	dhūma āvarta andhakāra ākṛti vikṛti phaṇi sphāra phūtkāra pūra 
SA_XX_tarasdhu-59	vyāpāravyāttavaktrasphuradururasanārajjukīnāśapāśaiḥ /	vyāpāra vyātta vaktra sphurat uru rasanā rajjukī nāśa pāśaiḥ 
SA_XX_tarasdhu-60	pāpāt saṃbhūya bhūyas tava guṇagaṇanā tatparas tvatparātmā	pāpāt saṃbhūya bhūyas tava guṇa gaṇanā tad paraḥ tvad para ātmā 
SA_XX_tarasdhu-61	dhatte mattālimālāvalayakuvalayasragvibhūṣāṃ vibhūtiṃ // Tss_15	dhatte matta ali mālā valaya kuvalaya sraj vibhūṣām vibhūtim 
SA_XX_tarasdhu-62	bhartṛbhrūbhedabhītodbhaṭakaṭakabhaṭākṛṣṭaduḥśliṣṭakeśaś	bhartṛ bhrū bheda bhīta udbhaṭa kaṭaka bhaṭa ākṛṣṭa duḥśliṣṭa keśaḥ 
SA_XX_tarasdhu-63	cañcadvācāṭaceṭotkaṭaraṭitakaṭugranthipāśopagūḍhaḥ /	cañcat vācāṭa ceṭa utkaṭa raṭita kaṭu granthi pāśa upagūḍhaḥ 
SA_XX_tarasdhu-64	kṣuttṛṭkṣāmoṣṭhakaṇṭhas tyajati sa sapadi vyāpadaṃ tāṃ durantāṃ	kṣudh tṛṣ kṣāma uṣṭha kaṇṭhaḥ tyajati sa sapadi vyāpadam tām durantām 
SA_XX_tarasdhu-65	yo yāyād āryātārācaraṇaśaraṇatāṃ snigdhavandhūjjhito 'pi // Tss_16	yaḥ yāyāt āryā tārā caraṇa śaraṇa tām snigdha vandhu ujjhitaḥ pi 
SA_XX_tarasdhu-66	māyānirmāṇakarmakramakṛtavikṛtānekanepathyamithyā-	māyā nirmāṇa karma krama kṛta vikṛta aneka nepathya mithyā 
SA_XX_tarasdhu-67	rūpārambhānurūpapraharaṇakiraṇāḍaṃbaroḍḍāmarāṇi /	rūpa ārambha anurūpa praharaṇa kiraṇa āḍaṃbara uḍḍāmarāṇi 
SA_XX_tarasdhu-68	tvattantroddhāryamantrasmṛtihṛtaduritasyā vahanty apradhṛṣyaṃ	tvad tantra uddhārya mantra smṛti hṛta duritasya ā vahanti apradhṛṣyam 
SA_XX_tarasdhu-69	pretaprotāntratantrīnicayaviracitasrāñji rakṣāṃsi rakṣāṃ // Tss_17	preta prota antra tantrī nicaya viracita srāñji rakṣāṃsi rakṣām 
