segmentnr	original	analyzed
SA_GR13_mrgt3mpu-0	Attention has been paid to the śuddhipattra (pp.327--8)	attention has been paid to the śuddhipattra 
SA_GR13_mrgt3mpu-1	as well as to Mme Brunner's corrrections (1985:424--9), a number	as well as to mme brunners corrrections a number 
SA_GR13_mrgt3mpu-2	of which derive from MSS that were not available to Bhatt.	of which derive from mss that were not available to bhatt 
SA_GR13_mrgt3mpu-3	yenāṇūnāmuṣitamamalaṃ dṛkkriyākhyasvarūpaṃ yatsadbhāvādbhavajalanidhau jantujātasya pātaḥ /	yena aṇūnām uṣitam amalam dṛkkriyā ākhya svarūpam yad sadbhāvāt bhava jalanidhau jantu jātasya pātaḥ 
SA_GR13_mrgt3mpu-4	durvāraṃ tatkṣapayati tamo yatprasādastamīśaṃ caryāpāde vivṛtiracanāṃ kurmahe sampraṇamya // MrgT_3.0 //	durvāram tat kṣapayati tamaḥ yat prasādaḥ tam īśam caryā pāde vivṛti racanām kurmahe sampraṇamya 
SA_GR13_mrgt3mpu-5	athāto deśikādīnāṃ sāmānyācārasaṃgrahaḥ /	atha atas deśika ādīnām sāmānya ācāra saṃgrahaḥ 
SA_GR13_mrgt3mpu-6	paraścāvasaraprāptaḥ samāsenopadiśyate // MrgT_3.1 //	paraḥ ca avasara prāptaḥ samāsena upadiśyate 
SA_GR13_mrgt3mpu-7	deśiko mantravṛttiśca putrakaḥ samayī ca yaḥ /	deśikaḥ mantra vṛttiḥ ca putrakaḥ samayī ca yaḥ 
SA_GR13_mrgt3mpu-8	catvāra ete śaivāḥ syur vratino 'vratino 'pi vā // MrgT_3.2 //	catvāraḥ ete śaivāḥ syuḥ vratinaḥ vratinaḥ u pi vā 
SA_GR13_mrgt3mpu-9	vratino jaṭilā muṇḍās teṣvagryā bhasmapāṇḍarāḥ /	vratinaḥ jaṭilāḥ muṇḍāḥ teṣu agryāḥ bhasma pāṇḍarāḥ 
SA_GR13_mrgt3mpu-10	tilakaiḥ puṇḍrakaiḥ paṭṭair bhūṣitā bhūmipādayaḥ // MrgT_3.3 //	tilakaiḥ puṇḍrakaiḥ paṭṭaiḥ bhūṣitāḥ bhūmipa ādayaḥ 
SA_GR13_mrgt3mpu-11	jaṭā na śūdro vibhṛyān nājño nāpi pramādavān /	jaṭāḥ na śūdraḥ vibhṛyāt na ajñaḥ na api pramādavān 
