segmentnr	original	analyzed
SA_K12_vajvidhu-0	Vajravidāraṇī	         
SA_K12_vajvidhu-1	namo bhagavatya āryamahāvajravidāraṇāyai /	namaḥ bhagavatyaḥ ārya mahā vajra vidāraṇāyai 
SA_K12_vajvidhu-2	namo buddhāya //	namaḥ buddhāya 
SA_K12_vajvidhu-3	evaṃ mayā śrutam ekasmin samaye bhagavān vajreṣu viharati sma /	evam mayā śrutam ekasmin samaye bhagavān vajreṣu viharati sma 
SA_K12_vajvidhu-4	sarvaśarīraṃ vajramayam adhiṣṭhāya vajrapāṇiś ca buddhānubhāvena vajrasamādhiṃ samāpannam* /	sarva śarīram vajra mayam adhiṣṭhāya vajrapāṇiḥ ca buddha anubhāvena vajra samādhim samāpannam 
SA_K12_vajvidhu-5	tato vajrapāṇir buddhānubhāvena sarvabuddhādhiṣṭhānāc ca sarvabodhisatvādhiṣṭhānāc ca mahākrodhasaṃbhūtaṃ vajrasārapadaṃ bhāṣate sma //	tatas vajrapāṇiḥ buddha anubhāvena sarva buddha adhiṣṭhānāt ca sarva bodhisatva adhiṣṭhānāt ca mahā krodha saṃbhūtam vajrasāra padam bhāṣate sma 
SA_K12_vajvidhu-6	acchedyam abhedyaṃ satyadṛḍhasthiraṃ sarvatā pratihataṃ sarvasatvavidāraṇakaraṃ sarvasatvasādhanakaraṃ	acchedyam abhedyam satya dṛḍha sthiram sarva tā pratihatam sarva satva vidāraṇa karam sarva satva sādhana karam 
SA_K12_vajvidhu-7	sarvavidyācchedanakaraṃ sarvavidyāstambhanakaraṃ sarvakarmavidhvaṃsanakaraṃ sarvakarmavidāraṇakaraṃ	sarva vidyā chedana karam sarva vidyā stambhana karam sarva karma vidhvaṃsana karam sarva karma vidāraṇa karam 
SA_K12_vajvidhu-8	sarvagrahotsādanakaraṃ sarvagrahavimokṣaṇakaraṃ sarvabhūtāpakarṣaṇakaraṃ sarvavidyāmantrakarāyanakaram	sarva graha utsādana karam sarva graha vimokṣaṇa karam sarva bhūta apakarṣaṇa karam sarva vidyā mantra kara ayana karam 
SA_K12_vajvidhu-9	asiddhānāṃ siddhakaraṃ siddhānāṃ cāpi vināśanakaraṃ sarvakarmapadaṃ sarvasatvānāṃ	asiddhānām siddha karam siddhānām ca api vināśana karam sarva karma padam sarva satvānām 
