segmentnr	original	analyzed
SA_T11_arhebt2u-0	(Hbṭ 1)	hbṭ 
SA_T11_arhebt2u-1	śrīmadarcaṭaviracitā	śrīmat arcaṭa viracitā 
SA_T11_arhebt2u-2	// hetubinduṭīkā //	        
SA_T11_arhebt2u-3	// namaḥ sarvajñāya //	namaḥ sarvajñāya 
SA_T11_arhebt2u-4	[jinamanaskāreṇa maṅgalam /]	jina manaskāreṇa maṅgalam 
SA_T11_arhebt2u-5	yaḥ sañjātamahākṛpo vyasaninaṃ trātuṃ samagraṃ janam,	yaḥ sañjāta mahā kṛpaḥ vyasaninam trātum samagram janam 
SA_T11_arhebt2u-6	puṇyajñānamayaṃ pracitya vipulaṃ hetuṃ vidhūtaśramaḥ /	puṇya jñāna mayam pracitya vipulam hetum vidhūta śramaḥ 
SA_T11_arhebt2u-7	kṛtsnajñeyavisarpi[nirmalataraprajñoda]yādriṃ śrito	kṛtsna jñeya visarpi nirmalatara prajñā udaya adrim 
SA_T11_arhebt2u-8	loke hārddatamopaho jinaravirmūrdhnā namasyāmi tam // 1 //	loke hārddatama upahaḥ jina raviḥ mūrdhnā namasyāmi tam 
SA_T11_arhebt2u-9	[dharmakīrtivacasāṃ sarasatamatvakhyāpanam /]	          
SA_T11_arhebt2u-10	varaṃ hi dhārmakīrteṣu carviteṣvapi carvaṇam /	varam hi dhārma kīrteṣu carviteṣu api carvaṇam 
SA_T11_arhebt2u-11	niṣpīḍitāpi mṛdvī[kā nanu svādaṃ jahā]ti kim? // 2 //	niṣpīḍitā api mṛdvīkā nanu svādam jahāti kim 
SA_T11_arhebt2u-12	[svalāghavaṃ prakhyāpya granthavivaraṇapratijñā /]	sva lāghavam prakhyāpya grantha vivaraṇa pratijñā 
SA_T11_arhebt2u-13	nyāyamārgatulārūḍhaṃ jagadekatra yanmatiḥ /	nyāya mārga tulā ārūḍham jagat ekatra yat matiḥ 
SA_T11_arhebt2u-14	jayet tasya kva gambhīrā giro 'haṃ jaḍadhīḥ kva ca? // 3 //	jayet tasya kva gambhīrāḥ giraḥ ham jaḍa dhīḥ kva ca 
SA_T11_arhebt2u-15	tathāpi mandamatayaḥ santi matto ['pi kecana /	tathā api manda matayaḥ santi mattaḥ pi kecana 
SA_T11_arhebt2u-16	teṣāṃ kṛte] mayāpyeṣa hetubindurvibhajyate // 4 //	teṣām kṛte mayā api eṣa hetu binduḥ vibhajyate 
SA_T11_arhebt2u-17	[ādivākyasya prayojanaprakaṭanam /]	ādi vākyasya prayojana prakaṭanam 
