segmentnr	original	analyzed
SA_MBI_saanapaddhati-I-HK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MBI_saanapaddhati-I-HK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00016	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MBI_saanapaddhati-I-HK-2	Uniform title: īśānaśivagurudevapaddhati Volume 1	uniform title īśāna śiva guru deva paddhati volume 
SA_MBI_saanapaddhati-I-HK-3	Main title: īśānaśivagurudevapaddhatiḥ Volume 1	main title īśāna śiva guru deva paddhatiḥ volume 
SA_MBI_saanapaddhati-I-HK-4	Author : īśānaśivagurudeva	authoḥ īśāna śiva guru deva 
SA_MBI_saanapaddhati-I-HK-5	Alternate name : īśānaśiva	alternate name īśāna śiva 
SA_MBI_saanapaddhati-I-HK-6	Editor : gaṇapati śāstrī	e t itoḥ gaṇapati śāstrī 
SA_MBI_saanapaddhati-I-HK-7	Description: Volume 1 of 4 volume edition by  University of Trivandrum, Gov. of Travancore, 1921.	description volume of volume edition by university of trivandrum gov of travancore 
SA_MBI_saanapaddhati-I-HK-8	Notes: Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark dyczkowski 
SA_MBI_saanapaddhati-I-HK-9	Revision 0: 28/011/2007	revision 
SA_MBI_saanapaddhati-I-HK-10	Publisher : bharatiya vidya prakāśan	publisher 
SA_MBI_saanapaddhati-I-HK-11	Publication year : 1921	publication year 
SA_MBI_saanapaddhati-I-HK-12	Publication city : Delhi	publication citi delhi 
SA_MBI_saanapaddhati-I-HK-13	Publication country : India	publication country india 
SA_MBI_saanapaddhati-I-HK-14	śrīḥ	śrīḥ 
SA_MBI_saanapaddhati-I-HK-15	īśānaśivagurudevapaddhatiḥ	īśāna śiva guru deva paddhatiḥ 
SA_MBI_saanapaddhati-I-HK-16	śrīmadīśānaśivagurudevamiśraviracitā |	śrīmat īśāna śiva guru deva miśra viracitā 
SA_MBI_saanapaddhati-I-HK-17	(prathamaḥ sāmānyapādaḥ)	prathamaḥ sāmānya pādaḥ 
SA_MBI_saanapaddhati-I-HK-18	vāgīśvaraṃ taṃ giriśaṃ giraṃ tāṃ gaurīṃ gaṇeśaṃ ca mataṅgajāsyam |	vāgīśvaram tam giriśam giram tām gaurīm gaṇeśam ca mataṅga ja āsyam 
SA_MBI_saanapaddhati-I-HK-19	dūrgāṃ ca durgārtiharāṃ viriñcaṃ lakṣmīṃ ca lakṣmīśamapi prapadye || 1-1 ||	dūrgām ca durga ārti harām viriñcam lakṣmīm ca lakṣmīśam api prapadye 
SA_MBI_saanapaddhati-I-HK-20	gurūnalaṃ gauravato garīyasaḥ samāhitaḥ sarvasamān mahīyasaḥ |	gurūn alam gauravataḥ garīyasaḥ samāhitaḥ sarva samāt mahīyasaḥ 
SA_MBI_saanapaddhati-I-HK-21	mahāmahimnā mihirānivoditāṃstamomahāmohaharān nato'smyaham || 1-2 ||	mahā mahimnā mihirān iva uditān tamaḥ mahā moha harān nataḥ asmi aham 
SA_MBI_saanapaddhati-I-HK-22	vistṛtāni viśiṣṭāni tantrāṇi vividhānyaham |	vistṛtāni viśiṣṭāni tantrāṇi vividhāni aham 
SA_MBI_saanapaddhati-I-HK-23	yāvatsāmarthyamālocya kariṣye tantrapaddhatim || 1-3 ||	yāvat sāmarthyam ālocya kariṣye tantra paddhatim 
SA_MBI_saanapaddhati-I-HK-24	ananyatantrasāpekṣasvārthasandohasaṅgatim |	            
SA_MBI_saanapaddhati-I-HK-25	ṛddhairvidhānamantrārthairvedyāṃ śrutimivāparām || 1-4 ||	ṛddhaiḥ vidhāna mantra arthaiḥ vedyām śrutim iva aparām 
SA_MBI_saanapaddhati-I-HK-26	prasannāṃ nātikuṭilāṃ nātisaṃkṣepavistarām |	prasannām na ati kuṭilām na ati saṃkṣepa vistarām 
SA_MBI_saanapaddhati-I-HK-27	citrāṃ bahuguṇāṃ viṣṇoḥ śayyāṃ bhogavatīmiva || 1-5 ||	citrām bahu guṇām viṣṇoḥ śayyām bhogavatīm iva 
SA_MBI_saanapaddhati-I-HK-28	vividhacchandasaṃ nānāvṛttālaṅkāravarṇakām |	vividha chandasam nānā vṛtta alaṅkāra varṇakām 
SA_MBI_saanapaddhati-I-HK-29	sevyāṃ kāmijanasyeṣṭāṃ lalitāṃ pramadāmiva || 1-6 ||	sevyām kāmi janasya iṣṭām lalitām pramadām iva 
SA_MBI_saanapaddhati-I-HK-30	viṣagrahāmayādīnāṃ praśamopāyadarśinīm |	viṣa graha āmaya ādīnām praśama upāya darśinīm 
SA_MBI_saanapaddhati-I-HK-31	mantrabimbauṣadhidhyānairvidyāṃ sañjīvinīmiva || 1-7 ||	mantra bimba oṣadhi dhyānaiḥ vidyām sañjīvinīm iva 
SA_MBI_saanapaddhati-I-HK-32	asuhṛnnigrahoccāṭavidveṣastambhamohanaiḥ |	asuhṛd nigraha uccāṭa vidveṣa stambha mohanaiḥ 
SA_MBI_saanapaddhati-I-HK-33	utsādamāraṇopāyairdaṇḍanītimivāparām || 1-8 ||	utsāda māraṇa upāyaiḥ daṇḍanītim iva aparām 
SA_MBI_saanapaddhati-I-HK-34	pūtanānarakāriṣṭadamanādau vicakṣaṇām |	pūtanā naraka ariṣṭa damana ādau vicakṣaṇām 
SA_MBI_saanapaddhati-I-HK-35	satyabhāmāsamāśliṣṭāṃ yathā mūrtiṃ muradviṣaḥ || 1-9 ||	satyabhāmā samāśliṣṭām yathā mūrtim muradviṣaḥ  /
SA_MBI_saanapaddhati-I-HK-36	manubhirbahubhiryuktāṃ daivataiścāpi tatsamam |	manubhiḥ bahubhiḥ yuktām daivataiḥ ca api tat samam 
SA_MBI_saanapaddhati-I-HK-37	kṛtatretādikalpaiśca śaradaṃ brahmaṇo yathā || 1-10 ||	kṛta tretā ādi kalpaiḥ ca śaradam brahmaṇaḥ yathā 
SA_MBI_saanapaddhati-I-HK-38	nijasaṅketamārgajñairadhigamyāṃ pṛthagvidhaiḥ |	nija saṅketa mārga jñaiḥ adhigamyām pṛthagvidhaiḥ 
SA_MBI_saanapaddhati-I-HK-39	yantrairdūrīkṛtānarthāṃ durgabhūmimivāparām || 1-11 ||	yantraiḥ dūrīkṛta anarthām durga bhūmim iva aparām 
SA_MBI_saanapaddhati-I-HK-40	nirgatadvāparāṃ dharmatanayasvargayogataḥ |	nirgata dvāparām dharma tanaya svarga yogataḥ 
SA_MBI_saanapaddhati-I-HK-41	kaliprasaṅgakaṭukāṃ kālasyeha gatiryathā || 1-12 ||	kali prasaṅga kaṭukām kālasya iha gatiḥ yathā 
SA_MBI_saanapaddhati-I-HK-42	pādaiścaturbhirnātyarthaṃ bhinnārthaprasavairyutām |	pādaiḥ caturbhiḥ na atyartham bhinna artha prasavaiḥ yutām 
SA_MBI_saanapaddhati-I-HK-43	caturyugakramāyattāṃ vaidhasīmiva kalpanām || 1-13 ||	catur yuga krama āyattām vaidhasīm iva kalpanām 
SA_MBI_saanapaddhati-I-HK-44	ekāmapi pṛthaglakṣyapūrvārdhāparalakṣaṇām |	ekām api pṛthak lakṣya pūrva ardha apara lakṣaṇām 
