segmentnr	original	analyzed
SA_MB_sarvollaasatantraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_sarvollaasatantraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00120	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_sarvollaasatantraHK-2	Uniform title: sarvollasatantra	uniform title 
SA_MB_sarvollaasatantraHK-3	Author : sarvānanda	authoḥ sarvānanda 
SA_MB_sarvollaasatantraHK-4	Alternate name : sarvānandanātha	alternate name sarvānandanātha 
SA_MB_sarvollaasatantraHK-5	Editor : gopīnātha kavirāja	gopīnātha kavi rāja 
SA_MB_sarvollaasatantraHK-6	Notes: Transcribed by the staff of Muktabodha under the direction of Mark Dyczkowski.	notes transcribed by the staff of muktabodha under the direction of mark dyczkowski 
SA_MB_sarvollaasatantraHK-7	Revision 0: Sept. 16, 2008	revision 
SA_MB_sarvollaasatantraHK-8	Publication year : 1941	publication year 
SA_MB_sarvollaasatantraHK-9	Publication country : India	publication country india 
SA_MB_sarvollaasatantraHK-10	srīgurave namaḥ |	srī gurave namaḥ 
SA_MB_sarvollaasatantraHK-11	atha śrīsarvānandanāthakṛta-sarvollāsasya	atha śrī sarva ānandanātha kṛta sarva ullāsasya 
SA_MB_sarvollaasatantraHK-12	ullāsanirṇayaḥ ||	       
SA_MB_sarvollaasatantraHK-13	prakṛterlakṣaṇaṃ śāstrardevatāmūrtikalpanaṃ |	prakṛteḥ lakṣaṇam 
SA_MB_sarvollaasatantraHK-14	ullāse prathame vakṣye nigamāgamalakṣaṇam || 1 ||	ullāse prathame vakṣye nigama āgama lakṣaṇam 
SA_MB_sarvollaasatantraHK-15	vakṣye'haṃ tantranāmāni dvitīyollāsakepi ca |	vakṣye iham tantra nāmāni dvitīya ullāsake api ca 
SA_MB_sarvollaasatantraHK-16	tricatuḥpañcamolāse sṛṣṭyutpattiṃ vadāmyaham ||  2 ||	sṛṣṭi utpattim vadāmi aham 
SA_MB_sarvollaasatantraHK-17	ṣaṣṭhe sṛṣṭilayaṃ vakṣye saptame bhāvalakṣaṇam |	ṣaṣṭhe sṛṣṭi layam vakṣye saptame bhāva lakṣaṇam 
SA_MB_sarvollaasatantraHK-18	ācārañcāṣṭame vakṣye kumāryā lakṣaṇaṃ vidhim || 3 ||	ācāran ca aṣṭame vakṣye kumāryāḥ lakṣaṇam vidhim 
SA_MB_sarvollaasatantraHK-19	vakṣye'haṃ navamollāse bhāvādināmalakṣaṇam |	vakṣye iham navama ullāse bhāva ādi nāma lakṣaṇam 
SA_MB_sarvollaasatantraHK-20	daśame śrīgurordhyānamekādaśe'pi lakṣaṇam || 4 ||	daśame śrī guroḥ dhyānam ekādaśe api lakṣaṇam 
SA_MB_sarvollaasatantraHK-21	dvādaśe vaiṣṇavācāraṃ tato bhaktiṃ trayodaśe |	dvādaśe vaiṣṇava ācāram tatas bhaktim trayodaśe 
SA_MB_sarvollaasatantraHK-22	vakṣye caturdaśollāse bali-lakṣaṇamuttamam || 5 ||	vakṣye caturdaśa ullāse bali lakṣaṇam uttamam 
SA_MB_sarvollaasatantraHK-23	aṣṭāṅgayogasaṃsiddhiṃ vaiṣṇavācārameva ca |	aṣṭāṅga yoga saṃsiddhim vaiṣṇava ācāram eva ca 
SA_MB_sarvollaasatantraHK-24	vakṣye pañcadaśollāse śaivācāraṃ tathaiva ca || 6 ||	vakṣye pañcadaśa ullāse śaiva ācāram tathā eva ca 
SA_MB_sarvollaasatantraHK-25	bibhāvau vīrapaśavorllakṣaṇaṃ pañcatattvakam |	bibhāvau vīra paśavoḥ lakṣaṇam pañca tattvakam 
SA_MB_sarvollaasatantraHK-26	tattvasyaivānukalpañca tilakañcaiva ṣoḍaśe || 7 ||	tattvasya eva anukalpam ca tilakam ca eva ṣoḍaśe 
SA_MB_sarvollaasatantraHK-27	ullāse saptadaśake yantrarājasya lakṣaṇam |	ullāse saptadaśake yantrarājasya lakṣaṇam 
SA_MB_sarvollaasatantraHK-28	śāktācārakramaṃ vakṣye vāmadakṣiṇabhedataḥ || 8 ||	śākta ācāra kramam vakṣye vāma dakṣiṇa bhedataḥ 
SA_MB_sarvollaasatantraHK-29	nindakasya paśoścāpi aṣṭādaśe nirūpitam |	nindakasya paśoḥ ca api aṣṭādaśe nirūpitam 
SA_MB_sarvollaasatantraHK-30	lakṣaṇaṃ sādhakānāñca divyacakrasya lakṣaṇam || 9 ||	lakṣaṇam sādhakānām ca divya cakrasya lakṣaṇam 
SA_MB_sarvollaasatantraHK-31	vīracakrakramaṃ vakṣye ullāse'pyūnaviṃśatau |	vīracakra kramam vakṣye ullāse pi ūnaviṃśatau 
SA_MB_sarvollaasatantraHK-32	cakrasthānamāsanañca cakramadhye praveśanam || 10 ||	cakra sthānam āsanam ca cakra madhye praveśanam 
SA_MB_sarvollaasatantraHK-33	vakṣye'haṃ devacakrasya lakṣaṇañcaiva viṃśatau |	vakṣye iham deva cakrasya lakṣaṇam ca eva viṃśatau 
SA_MB_sarvollaasatantraHK-34	jātyabhedaṃ cakramadhye tathā dravyanirūpaṇam || 11 ||	jāti abhedam cakra madhye tathā dravya nirūpaṇam 
SA_MB_sarvollaasatantraHK-35	(kh)	kh 
SA_MB_sarvollaasatantraHK-36	guroḥ kṛpāprasādena taṃ vakṣye'pyekaviṃśatau |	guroḥ kṛpā prasādena tam vakṣye api ekaviṃśatau 
SA_MB_sarvollaasatantraHK-37	dvāviṃśatikollāse pātrādhārau ca lakṣaṇau || 12 ||	dvāviṃśatika ullāse pātra ādhārau ca lakṣaṇau 
SA_MB_sarvollaasatantraHK-38	ādya-tattvasya-māhātmyaṃ vakṣye'haṃ trayoviṃśatau |	ādya tattvasya māhātmyam vakṣye iham trayoviṃśatau 
SA_MB_sarvollaasatantraHK-39	dravyābhedaṃ śaktiśuddhiṃ caturviṃśatike'pi ca || 13 ||	dravya abhedam śakti śuddhim caturviṃśatike api ca 
SA_MB_sarvollaasatantraHK-40	pañcaviṃśatikollāse cādya-tattvasya śodhanam |	            
SA_MB_sarvollaasatantraHK-41	ānandabhairavadhyānaṃ tathaivānandabhairavīm || 14 ||	ānandabhairava dhyānam tathā eva ānandabhairavīm 
SA_MB_sarvollaasatantraHK-42	ṣaḍviṃśatau pravakṣyāmi saṃkṣepe dravyaśodhanam |	ṣaḍviṃśatau pravakṣyāmi saṃkṣepe dravya śodhanam 
SA_MB_sarvollaasatantraHK-43	māṃsaṃ matsyañca mudrāñca lakṣaṇaṃ śodhanaṃ tathā || 15 ||	māṃsam matsyam ca mudrām ca lakṣaṇam śodhanam tathā 
SA_MB_sarvollaasatantraHK-44	gurupādarajo dhyātvā vakṣye'haṃ saptaviṃśatau |	guru pāda rajaḥ dhyātvā vakṣye iham saptaviṃśatau 
SA_MB_sarvollaasatantraHK-45	vakṣye'haṃ lakṣaṇaṃ śakteraṣṭāviṃśatike'pi ca || 16 ||	vakṣye iham lakṣaṇam śakteḥ aṣṭāviṃśatike api ca 
SA_MB_sarvollaasatantraHK-46	ūnaviṃśadikollāse vakṣye'haṃ śaktiśodhanam |	ūnaviṃśa dika ullāse vakṣye iham śakti śodhanam 
SA_MB_sarvollaasatantraHK-47	vidhānaṃ samvidā-pānamullāse triṃśadike'pi ca || 17 ||	vidhānam samvid āpānam ullāse ca 
SA_MB_sarvollaasatantraHK-48	śrīcakrasya ca pātrasya cādhārasya ca lakṣaṇam |	śrī cakrasya ca pātrasya ca ādhārasya ca lakṣaṇam 
SA_MB_sarvollaasatantraHK-49	ekatriṃśadikolāse vakṣye nānāprakārakam || 18 ||	vakṣye nānā prakārakam 
SA_MB_sarvollaasatantraHK-50	sādhakasya ca pātrāṇi dvātriṃśati nirūpaṇam |	sādhakasya ca pātrāṇi dvātriṃśati nirūpaṇam 
SA_MB_sarvollaasatantraHK-51	vaṭukādivalistritriṃśadike parikīrtitaḥ || 19 ||	vaṭuka ādi valiḥ tri triṃśat ike parikīrtitaḥ 
SA_MB_sarvollaasatantraHK-52	nyāsaṃ tarpaṇakaṃ karma catustriṃśati lakṣaṇam |	nyāsam tarpaṇakam karma catustriṃśati lakṣaṇam 
SA_MB_sarvollaasatantraHK-53	pañcatriṃśadike vakṣye prāthanaṃ pātravandanam || 20 ||	pañcatriṃśadike vakṣye prāthanam pātra vandanam 
SA_MB_sarvollaasatantraHK-54	ṣaṭtriṃśati mahollāse niyamaṃ pātralakṣaṇam |	            
