segmentnr	original	analyzed
SA_MB_natyrasatrav2HK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_natyrasatrav2HK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00361	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_natyrasatrav2HK-2	Uniform title: nāṭyaśāstram Vol. 2	uniform title nāṭyaśāstram vol 
SA_MB_natyrasatrav2HK-3	Main title: nāṭyaśaāstram with the commentary of Abhinavagupta ch. 8 - 18	main title nāṭyaśaāstram with the commentary of abhinavagupta 
SA_MB_natyrasatrav2HK-4	Commentator : abhinavagupta	commentatoḥ abhinavagupta 
SA_MB_natyrasatrav2HK-5	Editor : M. Ramakrishna Kavi	e t itoḥ m ramakrishna kavi 
SA_MB_natyrasatrav2HK-6	Editor : K. S. Ramaswami Shastri	e t itoḥ k s ramasvami shastri 
SA_MB_natyrasatrav2HK-7	Description: Gaekwads Oriental Series no. 68	description gaekwads oriental series no 
SA_MB_natyrasatrav2HK-8	edited by M. Ramakrishna Kavi	edited by m ramakrishna kavi 
SA_MB_natyrasatrav2HK-9	second revised edition by K. S. Ramaswami Shastri	second revised edition by k s ramasvami shastri 
SA_MB_natyrasatrav2HK-10	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_natyrasatrav2HK-11	Revision 0: Oct. 2, 2016	revision oct 
SA_MB_natyrasatrav2HK-12	Publisher : Oriental Institute	publisher oriental iotal 
SA_MB_natyrasatrav2HK-13	Publication year : 1934	publication year 
SA_MB_natyrasatrav2HK-14	Publication city : Baroda	publication citi baroda 
SA_MB_natyrasatrav2HK-15	Publication country : India	publication country india 
SA_MB_natyrasatrav2HK-16	śrī	śrī 
SA_MB_natyrasatrav2HK-17	nāṭyaśāstram	nāṭya śāstram 
SA_MB_natyrasatrav2HK-18	aṣṭamo'dhyāyaḥ |	aṣṭamaḥ udhyāyaḥ 
SA_MB_natyrasatrav2HK-19	ṛṣaya ūcuḥ	ṛṣayaḥ ūcuḥ 
SA_MB_natyrasatrav2HK-20	bhāvānāṃ ca rasānāṃ ca samutthānaṃ yathākramam |	bhāvānām ca rasānām ca samutthānam yathākramam 
SA_MB_natyrasatrav2HK-21	tvatprasādācchrutaṃ sarvamicchāmo vedituṃ punaḥ || 1 ||	tvad prasādāt śrutam sarvam icchāmaḥ veditum punar 
SA_MB_natyrasatrav2HK-22	nāṭye katividhaḥ kāryastajñairabhinayakramaḥ |	nāṭye katividhaḥ kāryaḥ tad jñaiḥ abhinaya kramaḥ 
SA_MB_natyrasatrav2HK-23	kathaṃ vābhinayo hyeṣa katibhedaśca kīrtitaḥ || 2 ||	katham vā abhinayaḥ hi eṣa kati bhedaḥ ca kīrtitaḥ 
SA_MB_natyrasatrav2HK-24	sarvametadyathātattvaṃ kathayasva mahāmune |	sarvam etat yathātattvam kathayasva mahā mune 
SA_MB_natyrasatrav2HK-25	yo yathābhinayo yasminyoktavyaḥ siddhimicchatā || 3 ||	yaḥ yathā abhinayaḥ yasmin yoktavyaḥ siddhim icchatā 
SA_MB_natyrasatrav2HK-26	teṣāṃ tadvacanaṃ śrutvā munīnāṃ bharato muniḥ |	teṣām tat vacanam śrutvā munīnām bharataḥ muniḥ 
SA_MB_natyrasatrav2HK-27	pratyuvāca punarvākyaṃ caturo'bhinayānprati || 4 ||	pratyuvāca punar vākyam caturaḥ abhinayān prati 
SA_MB_natyrasatrav2HK-28	ahaṃ vaḥ kathayiṣyāmi nikhilena tapodhanāḥ |	aham vaḥ kathayiṣyāmi nikhilena tapodhanāḥ 
SA_MB_natyrasatrav2HK-29	yasmādabhinayo hyeṣa vidhivatsamudāhṛtaḥ || 5 ||	yasmāt abhinayaḥ hi eṣa vidhivat samudāhṛtaḥ 
SA_MB_natyrasatrav2HK-30	yaduktaṃ catvāro'bhinayā iti tānvartayiṣyāmaḥ atrāha - abhinaya iti	yat uktam catvāraḥ abhinayāḥ iti tān vartayiṣyāmaḥ atra āha abhinayaḥ iti 
SA_MB_natyrasatrav2HK-31	kasmāt | atrocyate - abhityupasargaḥ |	kasmāt atra ucyate abh iti upasargaḥ 
SA_MB_natyrasatrav2HK-32	p. 2)	p 
SA_MB_natyrasatrav2HK-33	ṇīñityayaṃ dhātuḥ prāpaṇārthaḥ | asyābhinītyevaṃ vyavasthitasya	ṇīñ iti ayam dhātuḥ prāpaṇa arthaḥ asya abhinītya evam vyavasthitasya 
SA_MB_natyrasatrav2HK-34	erajityacpratyayāntasyābhinaya iti rūpaṃ siddham | etacca	eraj iti a c pratyaya antasya abhinaye iti rūpam siddham etat ca 
SA_MB_natyrasatrav2HK-35	dhātvarthavānenāvadhāryam | atra ślokau -  || 6 ||	atra ślokau  /
SA_MB_natyrasatrav2HK-36	abhipūrvastu ṇī~dhāturābhimukhyārthanirṇaye |	abhipūrvaḥ tu ṇī dhātuḥ ābhimukhya artha nirṇaye 
SA_MB_natyrasatrav2HK-37	yasmātprayogaṃ nayati tasmādabhinayaḥ smṛtaḥ || 7 ||	yasmāt prayogam nayati tasmāt abhinayaḥ smṛtaḥ 
SA_MB_natyrasatrav2HK-38	vibhāvayati yasmācca nānārthānhi prayogataḥ |	vibhāvayati yasmāt ca nānā arthān hi prayogataḥ 
SA_MB_natyrasatrav2HK-39	śākhāṅgopāṅga saṃyuktastasmādabhinayaḥ smṛtaḥ || 8 ||	śākhā aṅga upāṅga saṃyuktaḥ tasmāt abhinayaḥ smṛtaḥ 
SA_MB_natyrasatrav2HK-40	caturvidhaścaiṣa bhavennāṭyasyābhinayo dvijāḥ |	caturvidhaḥ ca eṣa bhavet nāṭyasya abhinayaḥ dvijāḥ 
SA_MB_natyrasatrav2HK-41	anekabhedabahulaṃ nāṭyamasminpratiṣṭhitam || 9 ||	aneka bheda bahulam nāṭyam asmin pratiṣṭhitam 
SA_MB_natyrasatrav2HK-42	āṅgiko vācikaścaiva hyāhāryaḥ sātvikastathā |	āṅgikaḥ vācikaḥ ca eva hi āhāryaḥ sātvikaḥ tathā 
