segmentnr	original	analyzed
SA_GK16_ujjvni_u-0	śrī-śrī-ujjvala-nīlamaṇiḥ (1)	             
SA_GK16_ujjvni_u-1	nāyaka-bheda-prakaraṇam	nāyaka bheda prakaraṇam 
SA_GK16_ujjvni_u-2	nāmākṛṣṭa-rasajñaḥ śīlenoddīpayan sadānandam /	nāma ākṛṣṭa rasa jñaḥ śīlena uddīpayan sadānandam 
SA_GK16_ujjvni_u-3	nija-rūpotsava-dāyī sanātanātmā prabhur jayati // RUnm_1.1 //	nija rūpa utsava dāyī sanātana ātmā prabhuḥ jayati 
SA_GK16_ujjvni_u-4	mukhya-raseṣu purā yaḥ saṃkṣepeṇodito rahasyatvāt /	mukhya raseṣu purā yaḥ saṃkṣepeṇa uditaḥ rahasya tvāt 
SA_GK16_ujjvni_u-5	pṛthag eva bhakti-rasa-rāṭ sa vistareṇocyate madhuraḥ // RUnm_1.2 //	pṛthak eva bhakti rasa rāj sa vistareṇa ucyate madhuraḥ 
SA_GK16_ujjvni_u-6	vakṣyamāṇair vibhāvādyaiḥ svādyatāṃ madhurā ratiḥ /	vakṣyamāṇaiḥ vibhāva ādyaiḥ svādyatām madhurā ratiḥ 
SA_GK16_ujjvni_u-7	nītā bhakti-rasaḥ prokto madhurākhyo manīṣibhiḥ // RUnm_1.3 //	            
SA_GK16_ujjvni_u-8	tatra vibhāveṣv ālambanāḥ-	tatra vibhāveṣu ālambanāḥ 
SA_GK16_ujjvni_u-9	asminn ālambanāḥ proktāḥ kṛṣṇas tasya ca vallabhāḥ // RUnm_1.4 //	asmin ālambanāḥ proktāḥ kṛṣṇaḥ tasya ca vallabhāḥ 
SA_GK16_ujjvni_u-10	pada-dyuti-vinirdhuta-smara-parārdha-rūpoddhatir	             
SA_GK16_ujjvni_u-11	dṛg-añcala-kalānaṭīpaṭimabhir mano-mohinī /	dṛś añcala kalā naṭī paṭimabhiḥ manaḥ mohinī 
SA_GK16_ujjvni_u-12	sphuran-nava-ghanākṛtiḥ parama-divya-līlā-nidhiḥ	sphurat nava ghana ākṛtiḥ parama divya līlā nidhiḥ 
SA_GK16_ujjvni_u-13	kriyāt tava jagat-trayī-yuvati-bhāgya-siddhir mudam // RUnm_1.5 //	kriyāt tava jagat trayī yuvati bhāgya siddhiḥ mudam 
