segmentnr	original	analyzed
SA_GSP30_bhutisbs_u-0	Bhūti(rāja): Svabodhasiddhi	bhūtirāja 
SA_GSP30_bhutisbs_u-1	namaḥ sakalakalyāṇamayakaivalyadāyine /	namaḥ sakala kalyāṇa maya kaivalya dāyine 
SA_GSP30_bhutisbs_u-2	śivāya śamitāśeṣabhavādhvadhvāntabhānave //1//	śivāya 
SA_GSP30_bhutisbs_u-3	aśeṣadarśanāveśaviśeṣādhivivarjitam /	aśeṣa darśana āveśa viśeṣa ādhi vivarjitam 
SA_GSP30_bhutisbs_u-4	svasaṃvedanasaṃvedyaṃ svasthaṃ vande paraṃ śivam //2//	sva saṃvedana saṃvedyam svastham vande param śivam 
SA_GSP30_bhutisbs_u-5	nirastakalpanājālavikalpaughavighātine /	nirasta kalpanā jāla vikalpa ogha vighātine 
SA_GSP30_bhutisbs_u-6	namo 'stu paramānandapadātītāya śambhave //3//	namaḥ stu parama ānanda pada atītāya śambhave 
SA_GSP30_bhutisbs_u-7	jayanty apārasaṃsārasārāsāravibhāgadāḥ /	jayanti apāra saṃsāra sāra asāra vibhāga dāḥ 
SA_GSP30_bhutisbs_u-8	kaivalyajñānasaṃbodhahetavaś śambhavāṅghrayaḥ //4//	kaivalya jñāna saṃbodha hetavaḥ śambhava aṅghrayaḥ 
SA_GSP30_bhutisbs_u-9	mano buddhir ahaṃ prāṇās tanmātrendriyajīvanam /	manaḥ buddhiḥ aham prāṇāḥ tanmātra indriya jīvanam 
SA_GSP30_bhutisbs_u-10	yaṃ dṛṣṭvā vinivartante tam upāsyam upāsmahe //5//	yam dṛṣṭvā vinivartante tam upāsyam upāsmahe 
SA_GSP30_bhutisbs_u-11	mamāham iti hṛdgranthicchedanaikakṛpāṇikām /	mama aham iti hṛd granthi chedana eka kṛpāṇikām 
SA_GSP30_bhutisbs_u-12	spandāspandakṛtagrāsāṃ naumy ahaṃ śuddhasaṃvidam //6//	spanda aspanda kṛta grāsām naumi aham śuddha saṃvidam 
SA_GSP30_bhutisbs_u-13	vyapadeśavihīnasya tattvasya kathanaṃ katham /	vyapadeśa vihīnasya tattvasya kathanam katham 
SA_GSP30_bhutisbs_u-14	svasaṃvedanasadyuktyā gamyate yadi kenacit //7//	sva saṃvedana sat yuktyā gamyate yadi kenacid 
SA_GSP30_bhutisbs_u-15	jñānayogopadeśena yasya nāśvāsa āntaraḥ /	jñāna yoga upadeśena yasya nā āśvāsaḥ āntaraḥ 
SA_GSP30_bhutisbs_u-16	samāśvāsavihīnatvāt kathaṃ naiḥśreyasaṃ phalam //8//	samāśvāsa vihīna tvāt katham naiḥśreyasam phalam 
SA_GSP30_bhutisbs_u-17	upeyaprāptyupāyo 'yaṃ svabodhe jāgarūkatā /	upeya prāpti upāyaḥ yam sva bodhe jāgarūka tā 
SA_GSP30_bhutisbs_u-18	svabodhajāgarūkatvān nirvibhāgā sthitir muneḥ //9//	sva bodha jāgarūka tvāt nirvibhāgā sthitiḥ muneḥ 
SA_GSP30_bhutisbs_u-19	upāyo nāparaḥ kaścit svasattānugamād ṛte /	upāyaḥ nā aparaḥ kaścid sva sattā anugamāt ṛte 
SA_GSP30_bhutisbs_u-20	tām evānusaran yogī svastho yaḥ sa sukhī bhavet //10//	tām eva anusaran yogī svasthaḥ yaḥ sa sukhī bhavet 
SA_GSP30_bhutisbs_u-21	svasaṃkalpaparāmarśād viśuddhajñānasaṃśrayāt /	sva saṃkalpa parāmarśāt viśuddha jñāna saṃśrayāt 
SA_GSP30_bhutisbs_u-22	paramāhlādalābhāc ca bodhaikaghanatā muneḥ //11//	parama āhlāda lābhāt ca bodha eka ghana tā muneḥ 
SA_GSP30_bhutisbs_u-23	nigṛhīte svasaṃkalpe śakteḥ śaktimati sthitiḥ /	nigṛhīte sva saṃkalpe śakteḥ śaktimati sthitiḥ 
SA_GSP30_bhutisbs_u-24	śaktiśaktimator aikyam ity upeyaṃ ca yoginām //12//	śakti śaktimatoḥ aikyam iti upeyam ca yoginām 
SA_GSP30_bhutisbs_u-25	prāpte svarūpavijñāne santyakte tattvakañcuke /	prāpte sva rūpa vijñāne san tyakte tattva kañcuke 
SA_GSP30_bhutisbs_u-26	udyogakāraṇe kīrṇe muktaḥ sa kila kathyate //13//	udyoga kāraṇe kīrṇe muktaḥ sa kila kathyate 
SA_GSP30_bhutisbs_u-27	bodhamātre grahaḥ kāryaḥ suprabuddhena cetasā /	bodha mātre grahaḥ kāryaḥ su prabuddhena cetasā 
SA_GSP30_bhutisbs_u-28	tāvad yāvat svasāmarthyāt svaniṣṭhaḥ kevalo bhavet //14//	tāvat yāvat sva sāmarthyāt sva niṣṭhaḥ kevalaḥ bhavet 
SA_GSP30_bhutisbs_u-29	sarvadā suprabuddhas san paśyaty ātmānam ātmanā /	sarvadā su prabuddhaḥ san paśyati ātmānam ātmanā 
SA_GSP30_bhutisbs_u-30	draṣṭuḥ svarūpasaṃsthasya kim anyad avaśiṣyate //15//	draṣṭuḥ sva rūpa saṃsthasya kim anyat avaśiṣyate 
SA_GSP30_bhutisbs_u-31	sadaiva suprabuddhatvam etāvan manasaḥ kṣayaḥ /	sadā eva su prabuddha tvam etāvat manasaḥ kṣayaḥ 
SA_GSP30_bhutisbs_u-32	tatkṣayād yogināṃ samyaksākṣātkāro bhavaty alam //16//	tad kṣayāt yoginām samyak sākṣātkāraḥ bhavati alam 
SA_GSP30_bhutisbs_u-33	paryāvṛttaḥ svasaṃvittau vartate yas tv abhedataḥ /	paryāvṛttaḥ sva saṃvittau vartate yaḥ tu abhedataḥ 
SA_GSP30_bhutisbs_u-34	sa samrāḍ yogayuktānām ajñānadhvāntabhāskaraḥ //17//	sa samrāj yoga yuktānām ajñāna dhvānta bhāskaraḥ 
SA_GSP30_bhutisbs_u-35	svarūpānubhavāhlādadaśātītendusaṃsthitiḥ /	                  
SA_GSP30_bhutisbs_u-36	avāptavyaṃ kim astīha kṣīṇāntaḥkaraṇasya me //18//	avāptavyam kim asti iha kṣīṇa antaḥkaraṇasya me 
SA_GSP30_bhutisbs_u-37	svaparijñaptiviśrāntī sudṛḍhe yasya susphuṭe /	sva parijñapti viśrāntī su dṛḍhe yasya su sphuṭe 
SA_GSP30_bhutisbs_u-38	tasya vṛttivimuktasya bhavet kevalatācirāt //19//	tasya vṛtti vimuktasya bhavet kevala tā acirāt 
SA_GSP30_bhutisbs_u-39	grāhyagrahaṇasaṃskāratiraskāraikacetasām /	grāhya grahaṇa saṃskāra tiraskāra eka cetasām 
SA_GSP30_bhutisbs_u-40	yogināṃ svātmaniṣṭhānāṃ mokṣalakṣmīr na durlabhā //20//	yoginām sva ātma niṣṭhānām mokṣa lakṣmīḥ na durlabhā 
SA_GSP30_bhutisbs_u-41	labdhā svarūpaviśrāntir nirvṛttā kleśasantatiḥ /	labdhā sva rūpa viśrāntiḥ nirvṛttā kleśa santatiḥ 
SA_GSP30_bhutisbs_u-42	grāhyagrāhakatā bhagnā svarūpastho' smi saṃsthitaḥ //21//	grāhya grāhaka tā bhagnā sva rūpa sthaḥ smi saṃsthitaḥ 
SA_GSP30_bhutisbs_u-43	abhedabodhasaṃbodhasvarūpānubhavasthitim /	abheda bodha saṃbodha svarūpa anubhava sthitim 
SA_GSP30_bhutisbs_u-44	vyutthitaḥ sanniruddho vā labhate yaḥ sa tattvavit //22//	vyutthitaḥ san niruddhaḥ vā labhate yaḥ sa tattva vid 
SA_GSP30_bhutisbs_u-45	yasya sarvāsv avasthāsu svasthitir naiva lupyate /	yasya sarvāsu avasthāsu sva sthitiḥ nā eva lupyate 
SA_GSP30_bhutisbs_u-46	tasya kiṃ nāma kurvanti śāstrabhramaṇavibhramāḥ //23//	tasya kim nāma kurvanti śāstra bhramaṇa vibhramāḥ 
SA_GSP30_bhutisbs_u-47	vigalitasadasadvikalpasadasadbhramajanitamohamuktātmā /	vigalita sat asat vikalpa sat asat bhrama janita moha mukta ātmā 
SA_GSP30_bhutisbs_u-48	jīvann api janamadhye vigatabhayaḥ sarvadā yogī //24//	jīvan api jana madhye vigata bhayaḥ sarvadā yogī 
SA_GSP30_bhutisbs_u-49	nirastakaraṇo yena samādhiḥ sevitaḥ sakṛt /	nirasta karaṇaḥ yena samādhiḥ sevitaḥ sakṛt 
SA_GSP30_bhutisbs_u-50	paraḥ sākṣātkṛtas tena caritārthena yoginā //25//	paraḥ sākṣātkṛtaḥ tena caritārthena yoginā 
SA_GSP30_bhutisbs_u-51	ahamātmany asambhinnaḥ saṃgṛhya svaprayatnataḥ /	aham ātmani asambhinnaḥ saṃgṛhya sva prayatnataḥ 
SA_GSP30_bhutisbs_u-52	prabuddhaḥ syāt svaniṣṭhaḥ san yāvat sādāśivadyutiḥ //26//	prabuddhaḥ syāt sva niṣṭhaḥ san yāvat sādāśiva dyutiḥ 
SA_GSP30_bhutisbs_u-53	nirastasarvārthaniraṃśavṛttir jñānī sakṛt svātmani labdhalābhaḥ /	                            
SA_GSP30_bhutisbs_u-54	samyaṅnibodhaikaparaḥ svaniṣṭhaḥ svakañcukaṃ hanta jahāti yogī //27//	samyak nibodha eka paraḥ sva niṣṭhaḥ sva kañcukam hanta jahāti yogī 
SA_GSP30_bhutisbs_u-55	vāganubhavasadyuktir yasyāsti nirantaraṃ svasaṃvittau /	vāc anubhava sat yuktiḥ yasya asti nirantaram sva saṃvittau 
SA_GSP30_bhutisbs_u-56	tasyopadeśakaraṇaṃ yuktaṃ śiṣyeṣu bodhanaṃ samyak //28//	tasya upadeśa karaṇam yuktam śiṣyeṣu bodhanam samyak 
SA_GSP30_bhutisbs_u-57	nairvāsanyāt svasaṃbodhāt tyāgād āśābhimānayoḥ /	nairvāsanyāt sva saṃbodhāt tyāgāt āśā abhimānayoḥ 
