segmentnr	original	analyzed
SA_GK19_maghspvu-0	Māgha: Śiśupālavadha	māgha śiśupāla vadha 
SA_GK19_maghspvu-1	śriyaḥ pati śrīmati śāsituṃ jagajjagannivāso vasudevasadmani /	śriyaḥ pati śrīmati śāsitum jagat jagannivāsaḥ vasudeva sadmani 
SA_GK19_maghspvu-2	vasan dadarśāvatarantamambarāddhiraṇyagarbhāṅgabhuvaṃ muniṃ hariḥ // MSpv_1.01 //	vasan dadarśa avatarantam ambarāt hiraṇyagarbha aṅga bhuvam munim hariḥ 
SA_GK19_maghspvu-3	gataṃ tiraścīnamanūrusāradheḥ prasiddhamūrdhvajvalanaṃ havirbhujaḥ /	gatam tiraścīnam anūru sāradheḥ prasiddham ūrdhva jvalanam havirbhujaḥ 
SA_GK19_maghspvu-4	patatyadho dhāma visāri sarvataḥ kimedatityākulamīkṣitaṃ janaiḥ // MSpv_1.02 //	patati adhas dhāma visāri sarvatas kim eda titya ākulam īkṣitam janaiḥ 
SA_GK19_maghspvu-5	cayastaviṣāmityavadhāritaṃ purā tataḥ śarīrīti vibhāvitākṛtim /	cayaḥ taviṣām iti avadhāritam purā tatas śarīrī iti vibhāvita ākṛtim 
SA_GK19_maghspvu-6	vibhurvibhaktāvayavaṃ pumāniti kramādamuṃ nārada ityabodhi saḥ // MSpv_1.03 //	vibhuḥ vibhakta avayavam pumān iti kramāt amum nāradaḥ iti abodhi saḥ 
SA_GK19_maghspvu-7	navānadho 'dho bṛhataḥ payodharān samūḍhakarpūraparāgapāṇḍuram /	navān adhas dhas bṛhataḥ payodharān samūḍha karpūra parāga pāṇḍuram 
SA_GK19_maghspvu-8	kṣaṇaṃ kṣaṇotkṣiptagajendrakṛttinā sphuṭopamaṃ bhūtisitena śamghunā // MSpv_1.04 //	kṣaṇam kṣaṇa utkṣipta gaja indra kṛttinā sphuṭa upamam bhūti sitena śamghunā 
SA_GK19_maghspvu-9	dadhānamambhoruhakesaradyutīrjaṭāḥ śaraccandra marīcirociṣam /	dadhānam ambhoruha kesara dyutīḥ jaṭāḥ śarad candra marīci rociṣam 
SA_GK19_maghspvu-10	vipākastuṅgāstuhinasthalīruho dharādarendraṃ vratatītatīriva // MSpv_1.05 //	vipākaḥ tuṅgāḥ tuhina sthalīruhaḥ dharā ādara indram vratatītatīḥ iva 
SA_GK19_maghspvu-11	piśaṅgamauñjīyujamarjunacchaviṃ vasānameṇājinamañnadyuti /	piśaṅga mauñjī yujam arjuna chavim vasānam eṇa ajinam añna dyuti 
SA_GK19_maghspvu-12	suvarmasūtrākalitādharāmbarāṃ viḍambayantaṃ śitivāsasastanum // MSpv_1.06 //	suvarma sūtra ākalita adhara ambarām viḍambayantam śitivāsasaḥ tanum 
SA_GK19_maghspvu-13	vihaṅgarājāṅgaruhairivāyatairhiraṇmayorvīruhavallitatnubhiḥ /	vihaṅga rāja aṅgaruhaiḥ iva āyataiḥ hiraṇmaya urvīruha valli tatnubhiḥ 
SA_GK19_maghspvu-14	kṛtopavītaṃ himaśubhramuccakairghanaṃ ghanānte taṭitāṃ gaṇairiva // MSpv_1.07 //	kṛta upavītam hima śubhram uccakais ghanam ghana ante taṭitām gaṇaiḥ iva 
SA_GK19_maghspvu-15	nisargacitrojvalasūkṣmapakṣmaṇā lasadbisacchedasitāṅgasaṅginā /	nisarga citra ujvala sūkṣma pakṣmaṇā lasat bisa cheda sita aṅga saṅginā 
SA_GK19_maghspvu-16	cakāsataṃ cārucamūrucarmaṇā kuthena nāgendramivendravāhanam // MSpv_1.08 //	cakāsatam cāru camūru carmaṇā kuthena nāga indram iva indravāhanam 
SA_GK19_maghspvu-17	ajasramāsphālitavallakīguṇakṣatojvalāṅguṣṭhanakhāṃśubhinnayā /	ajasram āsphālita vallakī guṇa kṣata ujvala aṅguṣṭha nakha aṃśu bhinnayā 
SA_GK19_maghspvu-18	puraḥ pravālairiva pūritārdhayā vibhāntamacchasphaṭikākṣamālayā // MSpv_1.09 //	puras pravālaiḥ iva pūrita ardhayā vibhāntam accha sphaṭika akṣa mālayā 
SA_GK19_maghspvu-19	raṇadbhirāghaṭṭanayā nabhasvataḥ pṛthagvibhinnaśrutimaṇḍalaiḥ svaraiḥ /	raṇadbhiḥ āghaṭṭanayā nabhasvataḥ pṛthak vibhinna śruti maṇḍalaiḥ svaraiḥ 
SA_GK19_maghspvu-20	sphuṭībhavadgrāmaviśeṣamūrcchanāmavekṣamāṇaṃ mahatīṃ muhurmuhuḥ // MSpv_1.10 //	sphuṭībhavat grāma viśeṣa mūrcchanām avekṣamāṇam mahatīm muhur muhur 
SA_GK19_maghspvu-21	nivartya so 'nuvrajataḥ kṛtānatīnatīndrayajñānanidhirnabhaḥ sadaḥ /	nivartya saḥ nuvrajataḥ kṛtānatīn ati indra yajñān anidhiḥ nabhaḥ sadaḥ 
SA_GK19_maghspvu-22	samāsadatsāditadaityasaṃpadaḥ padaṃ mahendralāyacāru cakriṇaḥ // MSpv_1.11 //	samāsadat sādita daitya saṃpadaḥ padam mahā indralāya cāru cakriṇaḥ 
SA_GK19_maghspvu-23	patatpataṅgapratimastaponidhiḥ puro 'sya yāvanna bhuvi vlīyata /	patat pataṅga pratimaḥ tapaḥ nidhiḥ puras sya yāvat na bhuvi 
SA_GK19_maghspvu-24	girestaḍitvāniva tāvaduccakairjavena pīṭhādutiṣṭhadacyutaḥ // MSpv_1.12 //	gireḥ taḍitvān iva tāvat uccakais javena pīṭhāt utiṣṭhat acyutaḥ 
SA_GK19_maghspvu-25	atha prayatnonnamitānatphaṇairdhṛte kathañcitphaṇināṃ gaṇairadhaḥ /	atha prayatna unnamita anat phaṇaiḥ dhṛte kathañcid phaṇinām gaṇaiḥ adhas 
SA_GK19_maghspvu-26	nyadhāyiṣātāmabhi devakīsutaṃ sutena dhātuścaraṇau bhuvastale // MSpv_1.13 //	nyadhāyiṣātām abhi devakī sutam sutena dhātuḥ caraṇau bhuvaḥ tale 
SA_GK19_maghspvu-27	tamarghyamarghyādikayādipuruṣaḥ saparyayā sādhu sa paryapūjayat /	tam arghyam arghya ādikayā ādi puruṣaḥ saparyayā sādhu sa paryapūjayat 
SA_GK19_maghspvu-28	gṛhānupaituṃ praṇayādabhīpsavo bhavanti nāpuṇyakṛtāṃ manīṣiṇaḥ // MSpv_1.14 //	gṛhān upaitum praṇayāt abhīpsavaḥ bhavanti na apuṇya kṛtām manīṣiṇaḥ 
SA_GK19_maghspvu-29	na yāvadetāvudapaśyadutthitau janastuṣārāñjanaparvatāviva /	na yāvat etau udapaśyat utthitau janaḥ tuṣāra añjana parvatau iva 
SA_GK19_maghspvu-30	svahastadatte munimāsane muniściraṃstāvadabhinyavīviśat // MSpv_1.15 //	sva hasta datte munim āsane muniḥ ciran tāvat abhinyavīviśat 
SA_GK19_maghspvu-31	mahāmahānīlaśilārucaḥ puro niṣedivān kaṃsakṛṣaḥ sa viṣṭare /	mahā mahā nīla śilā rucaḥ puras niṣedivān kaṃsa kṛṣaḥ sa viṣṭare 
SA_GK19_maghspvu-32	śritodayādrerabhisāyamuccakairacūcuraccandramaso 'bhirāmatām // MSpv_1.16 //	śrita udayādreḥ abhi sāyam uccakais acūcurat candramasaḥ bhirāma tām 
SA_GK19_maghspvu-33	vidhāya tasyāpacitiṃ praseduṣaḥ prakāmamaprīyata yajvanāṃ priyaḥ /	vidhāya tasya apacitim praseduṣaḥ prakāmam aprīyata yajvanām priyaḥ 
SA_GK19_maghspvu-34	grahītumāryānparicaryayā muhurmahānubhāvā hi nitāntamarthinaḥ // MSpv_1.17 //	grahītum āryān paricaryayā muhur mahā anubhāvāḥ hi nitāntam arthinaḥ 
SA_GK19_maghspvu-35	aśeṣatīrthopahṛtāḥ kamaṇḍalornidhāya pāṇāvṛṣīṇābhyudīritāḥ /	aśeṣa tīrtha upahṛtāḥ kamaṇḍaloḥ nidhāya pāṇau ṛṣīṇā abhyudīritāḥ 
SA_GK19_maghspvu-36	aghaughavidhvaṃsavidhau paṭīyasīrnatena mūrdnā hariragrahīdāpaḥ // MSpv_1.18 //	agha ogha vidhvaṃsa vidhau paṭīyasīḥ natena mūrdnā hariḥ agrahīt apaḥ 
SA_GK19_maghspvu-37	sa kāñcane yatra muneranujñayā navāmbudaśayāmavapurnyavikṣata /	sa kāñcane yatra muneḥ anujñayā nava ambu daśayāma vapuḥ nyavikṣata 
SA_GK19_maghspvu-38	jigāya jambūjanitaśriyaḥ śriyaṃ sumeruśṛṅgasya tadā tadāsanam // MSpv_1.19 //	jigāya jambū janita śriyaḥ śriyam sumeru śṛṅgasya tadā tad āsanam 
SA_GK19_maghspvu-39	sa taptākārtasvarabhāsvarāmbaraḥ kaṭhoradhārādhipalāñchanacchaviḥ /	sa tapta a kārtasvara bhāsvara ambaraḥ kaṭhora dhārādhipa lāñchana chaviḥ 
SA_GK19_maghspvu-40	vididyute bāḍavajātavedasaḥ śikhābhirāśliṣṭa ivāmbhasāṃ nidhiḥ // MSpv_1.20 //	vididyute bāḍava jātavedasaḥ śikhābhiḥ āśliṣṭaḥ iva ambhasām nidhiḥ 
SA_GK19_maghspvu-41	rathāṅgapāṇeḥ paṭalena rociṣāmṛṣitviṣaḥ saṃvalitā virejire /	rathāṅga pāṇeḥ paṭalena rociṣām ṛṣi tviṣaḥ saṃvalitāḥ virejire 
SA_GK19_maghspvu-42	calatpalāśāntaragocarastarotuṣāramūrteriva naktamaṃśavaḥ // MSpv_1.21 //	calat palāśa antara gocaraḥ tarotuṣāra mūrteḥ iva naktam aṃśavaḥ 
SA_GK19_maghspvu-43	praphullatāpicchanibhairabhīṣubhiḥ śubhaiśca saptacchadapāṃsupāṇḍubhiḥ /	praphulla tāpiccha nibhaiḥ abhīṣubhiḥ śubhaiḥ ca saptacchada pāṃsu pāṇḍubhiḥ 
SA_GK19_maghspvu-44	parampareṇa cchuritāmalacchavī tadekavarṇāviva tau babhūvatuḥ // MSpv_1.22 //	parampareṇa churita amala chavī tad eka varṇau iva tau babhūvatuḥ 
SA_GK19_maghspvu-45	yugāntakālamatisaṃhṛtātmano jaganti yasyāṃ savikāsamāsata /	yugānta kālam atisaṃhṛta ātmanaḥ jaganti yasyām sa vikāsam āsata 
SA_GK19_maghspvu-46	tanau mamustatra na kaiṭabhadviṣastapodhanabhyāgamasaṃbhavā mudaḥ // MSpv_1.23 //	tanau mamuḥ tatra na kaiṭabhadviṣaḥ tapodhana abhyāgama saṃbhavāḥ mudaḥ 
SA_GK19_maghspvu-47	nidādhadhāmānamivādhidīdhitiṃ mudāvikāsaṃ munimabhyupeyuṣī /	nidādha dhāmānam iva adhidīdhitim mudā vikāsam munim abhyupeyuṣī 
SA_GK19_maghspvu-48	vilocane bibhradadhiśritaśriṇī sa puṇḍarākākṣa iti sphuṭābhavat // MSpv_1.24 //	vilocane bibhrat adhiśrita śriṇī sa puṇḍarākākṣaḥ iti sphuṭā abhavat 
SA_GK19_maghspvu-49	sitaṃsitimnā sutarāṃ munervapuḥ visāribhiḥ saudhamivātha lambhayan /	sitam sitimnā sutarām muneḥ vapuḥ visāribhiḥ saudham iva atha lambhayan 
SA_GK19_maghspvu-50	dvijāvalivyājaniśākarāṃśubhiḥ śucismitāṃ vācamavocadacyutaḥ // MSpv_1.25 //	dvija āvali vyāja niśākara aṃśubhiḥ śuci smitām vācam avocat acyutaḥ 
SA_GK19_maghspvu-51	haratyaghaṃ saṃprati hetureṣyataḥ śubhasya pūrvācaritai kṛtarṃ śubhai /	harati agham saṃprati hetuḥ eṣyataḥ śubhasya pūrva ācaritaiḥ śubhaiḥ 
SA_GK19_maghspvu-52	śarīrabhājāṃ bhavadīyadarśanaṃ vyanakti kālatritaye 'pi yogyatām // MSpv_1.26 //	śarīra bhājām bhavadīya darśanam vyanakti kāla tritaye pi yogyatām 
SA_GK19_maghspvu-53	jagatparyāptasahasrabhānunā na yanniyantuṃ samabhāvi bhānunā /	jagat paryāpta sahasra bhānunā na yat niyantum samabhāvi bhānunā 
SA_GK19_maghspvu-54	prasahya tejobhirasaṃkhyatāṃ gatair adastvayā nunnamanuttamaṃ tamaḥ // MSpv_1.27 //	prasahya tejobhiḥ asaṃkhya tām gataiḥ adaḥ tvayā nunnam anuttamam tamaḥ 
SA_GK19_maghspvu-55	kṛtaḥ prajākṣemakṛtā prajāsṛjā supātranikṣenirākulātmanā /	kṛtaḥ prajā kṣema kṛtā prajā sṛjā 
SA_GK19_maghspvu-56	sadopayoge 'pi gurustvamakṣayo nidhiḥ śrutīnāṃ dhanasaṃpadāmiva // MSpv_1.28 //	sadā upayoge guruḥ tvam akṣayaḥ nidhiḥ śrutīnām dhana saṃpadām iva 
SA_GK19_maghspvu-57	vilokanenaiva tavāmunā mune kṛtaḥ kṛtārthosmi nibarhitāṃhasā /	vilokanena eva tava amunā mune kṛtaḥ kṛtārthaḥ asmi nibarhita aṃhasā 
SA_GK19_maghspvu-58	tathāpiśuśrūṣurahaṃ garīyasīrgiro 'thavā śreyasi kena vā tṛpyate // MSpv_1.29 //	tathā api śuśrūṣuḥ aham garīyasīḥ giraḥ śreyasi kena vā tṛpyate 
SA_GK19_maghspvu-59	gataspṛho 'pyāgamanaprayojanaṃ vadeti vaktuṃ vyavasīyate yayā /	gata spṛhaḥ pi āgamana prayojanam vada iti vaktum vyavasīyate yayā 
SA_GK19_maghspvu-60	tanoti nastāmuditmagauravo gurustavaivāgama eva dhṛṣyatām // MSpv_1.30 //	tanoti naḥ tām uditma gauravaḥ guruḥ tava eva āgamaḥ eva dhṛṣyatām 
SA_GK19_maghspvu-61	itibruvantaṃ uvāca sa vratī na vācyamitthaṃ puruṣottama tvayā /	iti bruvantam uvāca sa vratī na vācyam ittham puruṣottama tvayā 
SA_GK19_maghspvu-62	tvameva sākṣātkaraṇīya ityataḥ kimasti kāryaṃ guru yogināmapi // MSpv_1.31 //	tvam eva sākṣāt karaṇīyaḥ iti atas kim asti kāryam guru yoginām api 
SA_GK19_maghspvu-63	udīrṇarāgapratirodhakaṃ janairabhīkṣṇamakṣuṇṇatayātidurgamam /	udīrṇa rāga pratirodhakam janaiḥ abhīkṣṇam akṣuṇṇa tayā ati durgamam 
SA_GK19_maghspvu-64	upeyuṣomokṣapathaṃ manasvinastvamagramūrtirnirapāyasaṃśrayā // MSpv_1.32 //	upeyuṣaḥ mokṣa patham manasvinaḥ tvam agra mūrtiḥ nirapāya saṃśrayā 
SA_GK19_maghspvu-65	udāsitāraṃ nigrahītamānasairgṛhītamadhyātmadṛśā kathañcana /	udāsitāram nigrahīta mānasaiḥ gṛhītam adhyātma dṛśā kathañcana 
SA_GK19_maghspvu-66	bahirvikaraṃ prakṛteḥ pṛthagviduḥ purātanaṃ tvāṃ puruṣaṃ purāvidaḥ // MSpv_1.33 //	bahis vikaram prakṛteḥ pṛthak viduḥ purātanam tvām puruṣam purāvidaḥ 
SA_GK19_maghspvu-67	niveśayāmāsitha helayoddhṛtaṃ phaṇābhṛtāṃ chādanamekamokasaḥ /	niveśayāmāsitha helayā uddhṛtam phaṇābhṛtām chādanam ekam okasaḥ 
SA_GK19_maghspvu-68	jagataikasthapatistvamuccakairahīśvarastambhaśiraḥsubhūtalam // MSpv_1.34 //	jagatā eka sthapatiḥ tvam uccakais ahi īśvara stambha śiraḥ su bhū talam 
SA_GK19_maghspvu-69	ananyagurvāstava kena kevalaḥ purāṇamūrtemahimāvagamyate /	an anya gurvāḥ tava kena kevalaḥ purāṇa mūrte mahimā avagamyate 
SA_GK19_maghspvu-70	manuṣyajanmāpi surāsurānguṇairbhavānbhavacchedakarai karotyadhaḥ // MSpv_1.35 //	manuṣya janma api sura asurān guṇaiḥ bhavān bhava cheda karaiḥ karoti adhas 
SA_GK19_maghspvu-71	laghūkariṣyannatibhārabhaṅgurāmamūṃ kila tvaṃ tridivādavātaraḥ /	laghūkariṣyan ati bhāra bhaṅgurām amūm kila tvam tridivāt avātaraḥ 
SA_GK19_maghspvu-72	udūḍhalokatritayena sāṃprataṃ gururdharitrī kriyatetarāṃ tvayā // MSpv_1.36 //	udūḍha loka tritayena sāṃpratam guruḥ dharitrī kriyatetarām tvayā 
SA_GK19_maghspvu-73	nijojasojjāsayituṃ jagadrahāmupajihīthā na mahītale yadi /	nija ojasā ujjāsayitum jagat rahām upajihīthāḥ na mahī tale yadi 
SA_GK19_maghspvu-74	samāhitairapyanirūpitastataḥ padaṃ dṛśaḥ syāḥ katham īśa mādṛśām // MSpv_1.37 //	samāhitaiḥ api anirūpitaḥ tatas padam dṛśaḥ syāḥ katham īśa mādṛśām 
SA_GK19_maghspvu-75	upaplutaṃ pātumado madoddhataistvameva viśvaṃbhara viśvamīśiṣe /	upaplutam pātu madaḥ mada uddhataiḥ tvam eva viśvaṃbhara viśvam īśiṣe 
SA_GK19_maghspvu-76	ṛte raveḥ kṣālayituṃ kṣameta kaḥ kṣapātamaskāṇḍamalīmasaṃ tamaḥ // MSpv_1.38 //	ṛte raveḥ kṣālayitum kṣameta kaḥ kṣapā tamaskāṇḍa malīmasam tamaḥ 
SA_GK19_maghspvu-77	karoti kaṃsādimahībhṛtāṃ vadhājjano mṛgāṇāmiva yattava stavam /	karoti kaṃsa ādi mahībhṛtām vadhāt janaḥ mṛgāṇām iva yat tava stavam 
SA_GK19_maghspvu-78	hare hiraṇyākṣapuraḥsarāsuradvipadviṣaḥ pratyuta sā tiraskriyā // MSpv_1.39 //	hare hiraṇyākṣa puraḥsara asura dvipa dviṣaḥ pratyuta sā tiraskriyā 
SA_GK19_maghspvu-79	pravṛtta eva svayamujjhiśramaḥ krameṇa peṣṭuṃ bhuvanadvaṣāmasi /	pravṛttaḥ eva svayam ujjhiśramaḥ krameṇa peṣṭum 
SA_GK19_maghspvu-80	tathāpi vācālatayā yunakti māṃ mithastvadābhāṣaṇalolupaṃ manaḥ // MSpv_1.40 //	tathā api vācāla tayā yunakti mām mithas tvad ābhāṣaṇa lolupam manaḥ 
SA_GK19_maghspvu-81	tadindrasaṃdiṣṭamupendra yadvacaḥ kṣaṇaṃ mayā viśvajanīnamucyate /	tat indra saṃdiṣṭam upendra yat vacaḥ kṣaṇam mayā viśvajanīnam ucyate 
SA_GK19_maghspvu-82	samastakāryeṣu gatena dhuryatāmahidviṣastadbhavatā niśamyatām // MSpv_1.41 //	samasta kāryeṣu gatena dhurya tā mahidviṣaḥ tat bhavatā niśamyatām 
