segmentnr	original	analyzed
SA_GP12_kurmp2_u-0	uparivibhāgaḥ	upari vibhāgaḥ 
SA_GP12_kurmp2_u-1	ṛṣaya ūcuḥ	ṛṣayaḥ ūcuḥ 
SA_GP12_kurmp2_u-2	bhavatā kathitaḥ samyak sargaḥ svāyaṃbhuvastataḥ /	bhavatā kathitaḥ samyak sargaḥ svāyaṃbhuvaḥ tatas 
SA_GP12_kurmp2_u-3	brahmāṇḍasyāsya vistāro manvantaraviniścayaḥ // KūrmP_2,1.1 //	brahmāṇḍasya asya vistāraḥ manvantara viniścayaḥ 
SA_GP12_kurmp2_u-4	tatreśvareśvaro devo varṇibhirdharmatatparaiḥ /	tatra īśvara īśvaraḥ devaḥ varṇibhiḥ dharma tatparaiḥ 
SA_GP12_kurmp2_u-5	jñānayogaratairnityamārādhyaḥ kathitastvayā // KūrmP_2,1.2 //	jñāna yoga rataiḥ nityam ārādhyaḥ kathitaḥ tvayā 
SA_GP12_kurmp2_u-6	tadvadāśeṣasaṃsāraduḥ khanāśamanuttamam /	tadvat aśeṣa saṃsāra duḥ kha nāśam anuttamam 
SA_GP12_kurmp2_u-7	jñānaṃ brahmaikaviṣayaṃ yena paśyema tatparam // KūrmP_2,1.3 //	jñānam brahma eka viṣayam yena paśyema tat param 
SA_GP12_kurmp2_u-8	tvaṃ hi nārāyaṇātsākṣāt kṛṣṇadvaipāyanāt prabho /	tvam hi nārāyaṇāt sākṣāt kṛṣṇadvaipāyanāt prabho 
SA_GP12_kurmp2_u-9	avāptākhilavijñānastattvāṃ pṛcchāmahe punaḥ // KūrmP_2,1.4 //	avāpta akhila vijñānaḥ tat tvām pṛcchāmahe punar 
SA_GP12_kurmp2_u-10	śrutvā munīnāṃ tad vākyaṃ kṛṣṇadvaipāyanaṃ prabhum /	śrutvā munīnām tat vākyam kṛṣṇadvaipāyanam prabhum 
SA_GP12_kurmp2_u-11	sūtaḥ paurāṇikaḥ smṛtvā bhāṣituṃ hyupacakrame // KūrmP_2,1.5 //	sūtaḥ paurāṇikaḥ smṛtvā bhāṣitum hi upacakrame 
SA_GP12_kurmp2_u-12	athāsminnantare vyāsaḥ kṛṣṇadvaipāyanaḥ svayam /	atha asmin antare vyāsaḥ kṛṣṇadvaipāyanaḥ svayam 
SA_GP12_kurmp2_u-13	ājagāma muniśreṣṭhā yatra satraṃ samāsate // KūrmP_2,1.6 //	ājagāma muni śreṣṭhāḥ yatra satram samāsate 
SA_GP12_kurmp2_u-14	taṃ dṛṣṭvā vedavidvāṃsaṃ kālameghasamadyutim /	tam dṛṣṭvā veda vidvāṃsam kāla megha sama dyutim 
SA_GP12_kurmp2_u-15	vyāsaṃ kamalapatrākṣaṃ praṇemurdvijapuṅgavāḥ // KūrmP_2,1.7 //	vyāsam kamala patra akṣam praṇemuḥ dvija puṅgavāḥ 
SA_GP12_kurmp2_u-16	papāta daṇḍavad bhūmau dṛṣṭvāsau romaharṣaṇaḥ /	papāta daṇḍa vat bhūmau dṛṣṭvā asau romaharṣaṇaḥ 
SA_GP12_kurmp2_u-17	pradakṣiṇīkṛtya guruṃ prāñjaliḥ pārśvago 'bhavat // KūrmP_2,1.8 //	pradakṣiṇīkṛtya gurum prāñjaliḥ pārśva gaḥ bhavat 
SA_GP12_kurmp2_u-18	pṛṣṭāste 'nāmayaṃ viprāḥ śaunakādyā mahāmunim /	pṛṣṭāḥ te nāmayam viprāḥ śaunaka ādyāḥ mahā munim 
SA_GP12_kurmp2_u-19	samāśvāsyāsanaṃ tasmai tadyogyaṃ samakalpayan // KūrmP_2,1.9 //	samāśvāsya āsanam tasmai tad yogyam samakalpayan 
SA_GP12_kurmp2_u-20	athaitānabravīd vākyaṃ parāśarasutaḥ prabhuḥ /	athā etān abravīt vākyam parāśara sutaḥ prabhuḥ 
SA_GP12_kurmp2_u-21	kaccinna tapaso hāniḥ svādhyāyasya śrutasya ca // KūrmP_2,1.10 //	kaccit na tapasaḥ hāniḥ svādhyāyasya śrutasya ca 
SA_GP12_kurmp2_u-22	tataḥ sa sūtaḥ svaguruṃ praṇamyāha mahāmunim /	tatas sa sūtaḥ sva gurum praṇamya āha mahā munim 
SA_GP12_kurmp2_u-23	jñānaṃ tad brahmaviṣayaṃ munīnāṃ vaktumarhasi // KūrmP_2,1.11 //	jñānam tat brahma viṣayam munīnām vaktum arhasi 
SA_GP12_kurmp2_u-24	ime hi munayaḥ śāntāstāpasā dharmatatparāḥ /	ime hi munayaḥ śāntāḥ tāpasāḥ dharma tatparāḥ 
SA_GP12_kurmp2_u-25	śuśrūṣā jāyate caiṣāṃ vaktumarhasi tattvataḥ // KūrmP_2,1.12 //	śuśrūṣā jāyate ca eṣām vaktum arhasi tattvataḥ 
SA_GP12_kurmp2_u-26	jñānaṃ vimuktidaṃ divyaṃ yanme sākṣāt tvayoditam /	jñānam vimukti dam divyam yat me sākṣāt tvayā uditam 
SA_GP12_kurmp2_u-27	munīnāṃ vyāhṛtaṃ pūrvaṃ viṣṇunā kūrmarūpiṇā // KūrmP_2,1.13 //	munīnām vyāhṛtam pūrvam viṣṇunā kūrma rūpiṇā 
SA_GP12_kurmp2_u-28	śrutvā sūtasya vacanaṃ muniḥ satyavatīsutaḥ /	śrutvā sūtasya vacanam muniḥ satyavatī sutaḥ 
SA_GP12_kurmp2_u-29	praṇamya śirasā rudraṃ vacaḥ prāha sukhāvaham // KūrmP_2,1.14 //	praṇamya śirasā rudram vacaḥ prāha sukha āvaham 
SA_GP12_kurmp2_u-30	vyāsa uvāca	vyāsaḥ uvāca 
SA_GP12_kurmp2_u-31	vakṣye devo mahādevaḥ pṛṣṭo yogīśvaraiḥ purā /	vakṣye devaḥ mahādevaḥ pṛṣṭaḥ yogi īśvaraiḥ purā 
SA_GP12_kurmp2_u-32	sanatkumārapramukhaiḥ svayaṃ yatsamabhāṣata // KūrmP_2,1.15 //	sanatkumāra pramukhaiḥ svayam yat samabhāṣata 
SA_GP12_kurmp2_u-33	sanatkumāraḥ sanakastathaiva ca sanandanaḥ /	sanatkumāraḥ sanakaḥ tathā eva ca sanandanaḥ 
SA_GP12_kurmp2_u-34	aṅgirā rudrasahito bhṛguḥ paramadharmavit // KūrmP_2,1.16 //	aṅgirāḥ rudra sahitaḥ bhṛguḥ parama dharma vid 
SA_GP12_kurmp2_u-35	kaṇādaḥ kapilo yogī vāmadevo mahāmuniḥ /	kaṇādaḥ kapilaḥ yogī vāmadevaḥ mahā muniḥ 
