segmentnr	original	analyzed
SA_K12_mekhdh_u-0	(MDh_114v2) namaḥ sarvabuddhabodhisatvebhyaḥ evaṃ mayā śrutam ekasmiṃ samaye bhagavāṃ cchākyeṣu viharati sma /	namaḥ sarva buddha bodhisatvebhyaḥ evam mayā śrutam ekasmin samaye bhagavān śākyeṣu viharati sma 
SA_K12_mekhdh_u-1	kapilavastu nyagrodhārāme /	kapilavastu nyagrodha ārāme 
SA_K12_mekhdh_u-2	tena khalu punaḥ samayena rāhulaḥ kumāra śayanatalagato 'nyatarānyatarāyā rākṣasyā	tena khalu punar samayena rāhulaḥ kumāra śayana tala gataḥ nyatara anyatarāyāḥ rākṣasyā 
SA_K12_mekhdh_u-3	utrāsito 'bhūt* atha rāhulaḥ kumāras tasya rātryā atyayena bahulaiḥ kumārakaiḥ parivṛtaḥ	utrāsitaḥ bhūt atha rāhulaḥ kumāraḥ tasya rātryāḥ atyayena bahulaiḥ kumārakaiḥ parivṛtaḥ 
SA_K12_mekhdh_u-4	puraskṛtaḥ kapilavastuto 'bhiniṣkramya yena bhagavāṃs tenopasaṃkrāmad upasaṃkramya	puraskṛtaḥ kapilavastutaḥ bhiniṣkramya yena bhagavān tena upasaṃkrāmat upasaṃkramya 
SA_K12_mekhdh_u-5	bhagavataḥ pādayo śirasā vanditvā bhagavataḥ purataḥ sthita rodati /	bhagavataḥ pādayoḥ śirasā vanditvā bhagavataḥ puratas sthita rodati 
SA_K12_mekhdh_u-6	tatra bhagavān āyuṣmantam ānandam āmantrayāmāsa :	tatra bhagavān āyuṣmantam ānandam āmantrayāmāsa 
SA_K12_mekhdh_u-7	udgṛhṇa tvam ānanda rāhulasya kumārasya pratisaṃrakṣaṇīyāṃ mekhalā nāma vidyā vyākhyāsyāmaḥ śṛṇvantu me devagaṇā nāgagaṇā rākṣasagaṇā (MDh_115r1)	udgṛhṇa tvam ānanda rāhulasya kumārasya pratisaṃrakṣaṇīyām mekhalā nāma vidyā vyākhyāsyāmaḥ śṛṇvantu me deva gaṇāḥ nāga gaṇāḥ rākṣasa gaṇāḥ 
SA_K12_mekhdh_u-8	asuragaṇā garuḍagaṇā gandharvagaṇā kinnaragaṇā piśācagaṇā kuṃbhāṇḍagaṇā pūtanagaṇā grahagaṇā nakṣatragaṇā aṣṭāviṃsati mahāyakṣasenāpati /	asura gaṇāḥ garuḍa gaṇāḥ gandharva gaṇā kinnara gaṇāḥ piśāca gaṇā kuṃbhāṇḍa gaṇā pūtana gaṇāḥ graha gaṇāḥ nakṣatra gaṇāḥ aṣṭāviṃsati mahā yakṣa senāpati 
SA_K12_mekhdh_u-9	catvāro mahārājānaḥ kṛmayo vītarāgaḥ himavaṃtanivāsino daśa dik* ye bhūtāḥ prativasaṃti rākṣasīgaṇāḥ pākiḍi /	catvāraḥ mahā rājānaḥ kṛmayaḥ vīta rāgaḥ himavaṃta nivāsinaḥ daśa diś ye bhūtāḥ prativasaṃti rākṣasī gaṇāḥ 
SA_K12_mekhdh_u-10	laṃbodari /	laṃbodari 
SA_K12_mekhdh_u-11	kīṭakarṇa /	kīṭa karṇa 
SA_K12_mekhdh_u-12	sumanā ca /	sumanā ca 
SA_K12_mekhdh_u-13	mahāratiḥ mātṛgaṇāś ca ye samudrakalpasya rakṣakaḥ purasmiṃ diśābhāge hari nāma rākṣasī :	mahāratiḥ mātṛ gaṇāḥ ca ye samudra kalpasya rakṣakaḥ purasmin diśā bhāge hari nāma rākṣasī 
SA_K12_mekhdh_u-14	dakṣaṇasmiṃ diśābhāge goṇāsi nāma rākṣasī paścimasmiṃ diśābhāge kesari nāma rākṣasī /	dakṣaṇasmin diśābhāge goṇāsi nāma rākṣasī paścimasmin diśābhāge kesari nāma rākṣasī 
SA_K12_mekhdh_u-15	uttarasmiṃ diśābhāge mahācūḍā nāma rākṣasī ity etā rākṣasī ghori ekaikaḥ ṣaṣṭikoṭiparivṛtaḥ	uttarasmin diśā bhāge mahācūḍā nāma rākṣasī iti etāḥ rākṣasī ghori ekaikaḥ ṣaṣṭi koṭi parivṛtaḥ 
SA_K12_mekhdh_u-16	te rāhulasya kumārasya nityaṃ rakṣaṃ mekhalāvidyāyāḥ rakṣa rakṣa mama gornikṣiṇasya rakṣaṃ kurvatu /	te rāhulasya kumārasya nityam rakṣam mekhalā vidyāyāḥ rakṣa rakṣa mama goḥ nikṣiṇasya rakṣam kurvatu 
SA_K12_mekhdh_u-17	niveditāyāḥ tadyathā ghane ghane ghane ghane /	niveditāyāḥ tat yathā ghane ghane ghane 
SA_K12_mekhdh_u-18	ghaphu ghanapati /	ghaphu ghana pati 
SA_K12_mekhdh_u-19	ghume ghume /	ghume ghume 
SA_K12_mekhdh_u-20	(MDh_115v1) ghume /	ghume 
SA_K12_mekhdh_u-21	ghume ghume ghume ghumapati /	ghume ghume ghume ghumapati 
