segmentnr	original	analyzed
SA_GK19_padyavlu-0	(Part I)	part i 
SA_GK19_padyavlu-1	padyāvalī viracitā rasikair mukunda-	padya āvalī viracitā rasikaiḥ mukunda 
SA_GK19_padyavlu-2	sambandha-bandhura-padā pramodormi-sindhuḥ /	            
SA_GK19_padyavlu-3	ramyā samasta-tamasāṃ damanī krameṇa	ramyā samasta tamasām damanī krameṇa 
SA_GK19_padyavlu-4	saṃgṛhyate kṛti-kadambaka-kautukāya //1//	saṃgṛhyate kṛti kadambaka kautukāya 
SA_GK19_padyavlu-5	granthaprārambhe maṅgalācaraṇam /	grantha prārambhe maṅgala ācaraṇam 
SA_GK19_padyavlu-6	namo nalina-netrāya	namaḥ nalina netrāya 
SA_GK19_padyavlu-7	veṇu-vādya-vinodine /	veṇu vādya vinodine 
SA_GK19_padyavlu-8	rādhādhara-sudhāpāna-	rādhā adhara sudhā pāna 
SA_GK19_padyavlu-9	śāline vana-māline // 2 //	śāline vanamāline  /
SA_GK19_padyavlu-10	kasyacit //	kasyacid 
SA_GK19_padyavlu-11	bhakti-prahva-vilokana-praṇayinī nīlotpala-spardhinī	                
SA_GK19_padyavlu-12	dhyānālambanatāṃ samadhi-niratair nīte hita-prāptaye /	dhyāna ālambana tām samadhinirataiḥ nīte hita prāptaye 
SA_GK19_padyavlu-13	lāvaṇyaika-mahā-nidhau rasikatāṃ rādhā-dṛśos tanvatī	lāvaṇya eka mahā nidhau rasika tām rādhā dṛśoḥ tanvatī 
SA_GK19_padyavlu-14	yuṣmākaṃ kurutāṃ bhavārti-śamanaṃ netre tanur vā hareḥ //3//	yuṣmākam kurutām bhava ārti śamanam netre tanuḥ vā hareḥ 
SA_GK19_padyavlu-15	śrī-sāraṅgasya //	śrī sāraṅgasya 
SA_GK19_padyavlu-16	ye govardhana-mūla-kardama-rasa-vyādaṣṭa-barha-cchadā	ye govardhana mūla kardama rasa vyādaṣṭa barha chadā 
SA_GK19_padyavlu-17	ye vṛndāvana-kukṣiṣu vraja-vadhū-līlopadhānāni ca /	ye vṛndāvana kukṣiṣu vraja vadhū līlā upadhānāni ca 
SA_GK19_padyavlu-18	ye cābhyaṅga-sugandhayaḥ kuvalayāpīḍasya dānāmbhasā	ye ca abhyaṅga sugandhayaḥ kuvalayāpīḍasya dāna ambhasā 
SA_GK19_padyavlu-19	te vo maṅgalam ādiśantu satataṃ kaṃsa-dviṣo bāhavaḥ //4//	te vaḥ maṅgalam ādiśantu satatam kaṃsa dviṣaḥ bāhavaḥ 
SA_GK19_padyavlu-20	śubhāṅkasya // (SKM 1.59.3)	śubhāṅkasya skm
SA_GK19_padyavlu-21	sāyaṃ vyāvartamānakhila-surabhi-kulāhvāna-saṃketa-nāmāny	sāyam vyāvartamāna khila surabhi kula āhvāna saṃketa nāmāni 
SA_GK19_padyavlu-22	abhīrī-vṛnda-ceto haṭha-haraṇa-kalā-siddha-mantrākṣarāṇi /	abhīrī vṛnda cetaḥ haṭha haraṇa kalā siddha mantra akṣarāṇi 
SA_GK19_padyavlu-23	saubhāgyaṃ vaḥ samantād dadhatu madhu-bhidaḥ keli-gopāla-mūrteḥ	saubhāgyam vaḥ samantāt dadhatu madhubhidaḥ keli gopāla mūrteḥ 
SA_GK19_padyavlu-24	sānandakṛṣṭa-vṛndāvana-rasika-mṛga-śreṇayo veṇu-nādāḥ //5//	sa ānanda kṛṣṭa vṛndāvana rasika mṛga śreṇayaḥ veṇu nādāḥ 
SA_GK19_padyavlu-25	umāpatidharasya // (SKM 1.57.3)	umāpati dharasya 
SA_GK19_padyavlu-26	atha śrī-kṛṣṇasya mahimā /	atha śrī kṛṣṇasya mahimā 
SA_GK19_padyavlu-27	ambhobhiḥ sthalatāṃ sthalaṃ jaladhitāṃ dhūlīlavaḥ śailatāṃ	ambhobhiḥ sthala tām sthalam jaladhi tām dhūlī lavaḥ śaila tām 
SA_GK19_padyavlu-28	śailī mṛt-kaṇatāṃ tṛṇaṃ kuliśatāṃ vajraṃ tṛṇa-kṣīṇatām /	śailī mṛd kaṇa tām tṛṇam kuliśa tām vajram tṛṇa kṣīṇa tām 
SA_GK19_padyavlu-29	vahniḥ śītalatāṃ himaṃ vahanatām āyāti yasyecchayā	vahniḥ śītala tām himam vahana tām āyāti yasya icchayā 
SA_GK19_padyavlu-30	līlā-durlalitādbhuta-vyasaninaṃ kṛṣṇāya tasmai namaḥ //6//	līlā durlalita adbhuta vyasaninam kṛṣṇāya tasmai namaḥ 
SA_GK19_padyavlu-31	kasyacit //	kasyacid 
SA_GK19_padyavlu-32	vātsalyād abhaya-pradāna-samayād ārtārti-nirvāpaṇād	vātsalyāt abhaya pradāna samayāt ārta ārti nirvāpaṇāt 
SA_GK19_padyavlu-33	audāryād agha-śoṣaṇād agaṇita-śreyaḥ-pada-prāpaṇāt /	audāryāt agha śoṣaṇāt a gaṇita śreyaḥ pada prāpaṇāt 
SA_GK19_padyavlu-34	sevyaḥ śrī-patir eva sarva-jagatām ete yataḥ sākṣiṇaḥ	sevyaḥ śrīpatiḥ eva sarva jagatām ete yatas sākṣiṇaḥ 
SA_GK19_padyavlu-35	prahlādaś ca vibhīṣaṇaś ca karirāṭ pāñcalya-halyā dhruvaḥ //7//	prahlādaḥ ca vibhīṣaṇaḥ ca kari rāj pāñcalī ahalyā dhruvaḥ 
SA_GK19_padyavlu-36	kasyacit //	kasyacid 
SA_GK19_padyavlu-37	atha bhajana-māhātmyam /	atha bhajana māhātmyam 
SA_GK19_padyavlu-38	vyādhasyācaraṇaṃ dhruvasya ca vayo vidyā gajendrasya kā	vyādhasya ācaraṇam dhruvasya ca vayaḥ vidyā gaja indrasya kā 
SA_GK19_padyavlu-39	kubjāyāḥ kim u nāma rūpam adhikaṃ kiṃ tat sudāmno dhanam /	kubjāyāḥ kim u nāma rūpam adhikam kim tat sudāmnaḥ dhanam 
SA_GK19_padyavlu-40	vaṃśaḥ ko vidurasya yādavapater ugrasya kiṃ pauruṣaṃ	vaṃśaḥ kaḥ vidurasya yādava pateḥ ugrasya kim pauruṣam 
SA_GK19_padyavlu-41	bhaktyā tuṣyati kevalaṃ na ca guṇair bhakti-priyo mādhavaḥ // 8 //	bhaktyā tuṣyati kevalam na ca guṇaiḥ bhakti priyaḥ mādhavaḥ 
SA_GK19_padyavlu-42	śrī-dākṣiṇātyasya //	śrī dākṣiṇātyasya 
SA_GK19_padyavlu-43	anucitam ucitaṃ vā karma ko'yaṃ vibhāgo	anucitam ucitam vā karma vibhāgaḥ 
SA_GK19_padyavlu-44	bhagavati param āstāṃ bhakti-yogo draḍhīyān /	bhagavati param āstām bhakti yogaḥ draḍhīyān 
SA_GK19_padyavlu-45	kirati viṣa-mahīndraḥ sāndra-pīyūṣam indur	kirati viṣa mahī indraḥ sāndra pīyūṣam induḥ 
SA_GK19_padyavlu-46	dvayam api sa maheśo nirviśeṣaṃ bibharti //9//	dvayam api sa maheśaḥ nirviśeṣam bibharti 
SA_GK19_padyavlu-47	śrī-viṣṇupurīpādānām //	śrī viṣṇu purī pādānām 
SA_GK19_padyavlu-48	yadi madhu-mathana tvad-aṅghri-sevāṃ	yadi madhumathana tvad aṅghri sevām 
SA_GK19_padyavlu-49	hṛdi vidadhāti jahāti vā vivekī /	hṛdi vidadhāti jahāti vā vivekī 
SA_GK19_padyavlu-50	tad-akhilam api duṣkṛtaṃ triloke	tat akhilam api duṣkṛtam triloke 
SA_GK19_padyavlu-51	kṛtam akṛtaṃ na kṛtaṃ kṛtaṃ ca sarvam //10//	kṛtam a kṛtam na kṛtam kṛtam ca sarvam 
SA_GK19_padyavlu-52	teṣam eva //	teṣam eva 
SA_GK19_padyavlu-53	kāṣāyān na ca bhojanādi-niyamān no vā vane vāsato	kāṣāyāt na ca bhojana ādi niyamāt no vā vane 
SA_GK19_padyavlu-54	vyākhyānād atha vā muni-vrata-bharāc cittodbhavaḥ kṣīyate /	vyākhyānāt atha vā muni vrata bharāt citta udbhavaḥ kṣīyate 
SA_GK19_padyavlu-55	kintu sphīta-kalinda-śaila-tanayā-tīreṣu vikīḍato	kintu sphīta kalinda śaila tanayā tīreṣu vikīḍato 
SA_GK19_padyavlu-56	govindasya padāravinda-bhajanārambhasya leśād api //11//	govindasya pada aravinda bhajana ārambhasya leśāt api 
SA_GK19_padyavlu-57	kasyacit //	kasyacid 
SA_GK19_padyavlu-58	alam alam iyam eva prāṇināṃ pātakānāṃ	alam alam iyam eva prāṇinām pātakānām 
