segmentnr	original	analyzed
SA_GR13_todaltpu-0	Toḍalatantra,	toḍalatantra 
SA_GR13_todaltpu-1	Prathamaḥ paṭalaḥ	prathamaḥ paṭalaḥ 
SA_GR13_todaltpu-2	śrīdevy uvāca	   uvāca 
SA_GR13_todaltpu-3	brūhi me jagatāṃ nātha sarvavidyāmaya prabho /	brūhi me jagatām nātha sarva vidyā maya prabho 
SA_GR13_todaltpu-4	mahāvidyāsu sarvāsu pūjyāsu bhuvanatraye // ToT_1.1 //	mahāvidyāsu sarvāsu pūjyāsu bhuvanatraye 
SA_GR13_todaltpu-5	etāsāṃ dakṣiṇe bhāge nānārūpaṃ pinākadhṛk /	etāsām dakṣiṇe bhāge nānā rūpam pinākadhṛk 
SA_GR13_todaltpu-6	pṛthak pṛthak mahādeva kathayasva mayi prabho // ToT_1.2 //	pṛthak pṛthak mahādeva kathayasva mayi prabho 
SA_GR13_todaltpu-7	śrīśiva uvāca	   uvāca 
SA_GR13_todaltpu-8	śṛṇu cārvaṅgi subhage kālikāyāśca bhairavam /	śṛṇu cārvaṅgi subhage kālikāyāḥ ca bhairavam 
SA_GR13_todaltpu-9	mahākālaṃ dakṣiṇāyā dakṣabhāge prapūjayet // ToT_1.3 //	mahākālam dakṣiṇāyāḥ dakṣa bhāge prapūjayet 
SA_GR13_todaltpu-10	mahākālena vai sārdhaṃ dakṣiṇā ramate sadā /	mahākālena vai sārdham dakṣiṇā ramate sadā 
SA_GR13_todaltpu-11	tārāyā dakṣiṇe bhāge akṣobhyaṃ paripūjayet // ToT_1.4 //	tārāyāḥ dakṣiṇe bhāge akṣobhyam paripūjayet 
SA_GR13_todaltpu-12	samudramathane devi kālakūṭaṃ samutthitam /	samudra mathane devi kālakūṭam samutthitam 
SA_GR13_todaltpu-13	sarve devāḥ sadārāśca mahākṣobham avāpnuyuḥ // ToT_1.5 //	sarve devāḥ sa dārāḥ ca mahā kṣobham avāpnuyuḥ 
SA_GR13_todaltpu-14	kṣobhādirahitaṃ yasmāt pītaṃ hālāhalaṃ viṣam /	kṣobha ādi rahitam yasmāt pītam hālāhalam viṣam 
SA_GR13_todaltpu-15	ata eva maheśāni akṣobhyaḥ parikīrtitaḥ // ToT_1.6 //	atas eva maheśāni akṣobhyaḥ parikīrtitaḥ 
SA_GR13_todaltpu-16	tena sārdhaṃ mahāmāyā tāriṇī ramate sadā /	tena sārdham mahāmāyā tāriṇī ramate sadā 
SA_GR13_todaltpu-17	mahātripurasundaryā dakṣiṇe pūjayecchivam // ToT_1.7 //	mahā tripurasundaryāḥ dakṣiṇe pūjayet śivam 
SA_GR13_todaltpu-18	pañcavaktraṃ trinetraṃ ca prativaktre sureśvari /	pañcavaktram trinetram ca prativaktre sureśvari 
SA_GR13_todaltpu-19	tena sārdhaṃ mahādevī sadā kāmakutūhalā // ToT_1.8 //	tena sārdham mahādevī sadā kāma kutūhalā 
SA_GR13_todaltpu-20	ata eva maheśāni pañcamīti prakīrtitā /	atas eva maheśāni pañcamī iti prakīrtitā 
SA_GR13_todaltpu-21	śrīmadbhuvanasundaryā dakṣiṇe tryambakaṃ yajet // ToT_1.9 //	śrīmat bhuvana sundaryāḥ dakṣiṇe tryambakam yajet 
SA_GR13_todaltpu-22	svarge martye ca pātāle yā cādyā bhuvaneśvarī /	svarge martye ca pātāle yā ca ādyā bhuvaneśvarī 
SA_GR13_todaltpu-23	etāsu ramate yena tryambakastena kathyate // ToT_1.10 //	etāsu ramate yena tryambakaḥ tena kathyate 
SA_GR13_todaltpu-24	saśaktiśca samākhyātaḥ sarvatantraprapūjitaḥ /	sa śaktiḥ ca samākhyātaḥ sarva tantra prapūjitaḥ 
SA_GR13_todaltpu-25	bhairavyā dakṣiṇe bhāge dakṣiṇāmūrtisaṃjñakam // ToT_1.11 //	bhairavyāḥ dakṣiṇe bhāge dakṣiṇāmūrti saṃjñakam 
SA_GR13_todaltpu-26	pūjayet parayatnena pañcavaktraṃ tameva hi /	pūjayet para yatnena pañcavaktram tam eva hi 
SA_GR13_todaltpu-27	chinnamastādakṣiṇāṃśe kabandhaṃ pūjayecchivam // ToT_1.12 //	               
SA_GR13_todaltpu-28	kabandhapūjanāddevi sarvasiddhīśvaro bhavet /	kabandha pūjanāt devi sarva siddhi īśvaraḥ bhavet 
SA_GR13_todaltpu-29	dhūmāvatī mahāvidyā vidhavārūpadhāriṇī // ToT_1.13 //	            
SA_GR13_todaltpu-30	vagalāyā dakṣabhāge ekavaktraṃ prapūjayet /	vagalāyāḥ dakṣa bhāge ekavaktram prapūjayet 
SA_GR13_todaltpu-31	mahārudreti vikhyātaṃ jagatsaṃhārakārakam // ToT_1.14 //	mahārudra iti vikhyātam jagat saṃhāra kārakam 
SA_GR13_todaltpu-32	mātaṃgīdakṣiṇāṃśe ca mataṃgaṃ pūjayecchivam /	mātaṃgī dakṣiṇa aṃśe ca mataṃgam pūjayet śivam 
SA_GR13_todaltpu-33	tameva dakṣiṇāmūrtiṃ jagadānandarūpakam // ToT_1.15 //	tam eva dakṣiṇāmūrtim jagat ānanda rūpakam 
SA_GR13_todaltpu-34	kamalāyā dakṣiṇāṃśe viṣṇurūpaṃ sadāśivam /	kamalāyāḥ dakṣiṇa aṃśe viṣṇu rūpam sadāśivam 
SA_GR13_todaltpu-35	pūjayet parameśāni sa siddho nātra saṃśayaḥ // ToT_1.16 //	pūjayet parameśāni sa siddhaḥ na atra saṃśayaḥ 
SA_GR13_todaltpu-36	pūjayedannapūrṇāyā dakṣiṇe brahmarūpakam /	pūjayet annapūrṇāyāḥ dakṣiṇe brahma rūpakam 
SA_GR13_todaltpu-37	mahāmokṣapradaṃ devaṃ daśavaktraṃ maheśvaram // ToT_1.17 //	            
SA_GR13_todaltpu-38	durgāyā dakṣiṇe deśe nāradaṃ paripūjayet /	durgāyāḥ dakṣiṇe deśe nāradam paripūjayet 
SA_GR13_todaltpu-39	nākāraḥ sṛṣṭikartā ca dakāraḥ pālakaḥ sadā // ToT_1.18 //	nākāraḥ sṛṣṭi kartā ca dakāraḥ pālakaḥ sadā 
SA_GR13_todaltpu-40	rephaḥ saṃhārarūpatvān nāradaḥ parikīrtitaḥ /	rephaḥ saṃhāra rūpa tvāt nāradaḥ parikīrtitaḥ 
SA_GR13_todaltpu-41	anyāsu sarvavidyāsu ṛṣir yaḥ parikīrtitaḥ // ToT_1.19 //	anyāsu sarva vidyāsu ṛṣiḥ yaḥ parikīrtitaḥ 
SA_GR13_todaltpu-42	sa eva tasyā bhartā ca dakṣabhāge prapūjayet /	saḥ eva tasyāḥ bhartā ca dakṣa bhāge prapūjayet 
SA_GR13_todaltpu-43	śrīdevī uvāca	śrī devī uvāca 
SA_GR13_todaltpu-44	yā cādyā paramā vidyā dvitīyā bhairavī parā /	yā ca ādyā paramā vidyā dvitīyā bhairavī parā 
SA_GR13_todaltpu-45	trailokyajananī nityā sā kathaṃ śavavāhanā // ToT_1.20 //	trailokya jananī nityā sā katham śava vāhanā 
SA_GR13_todaltpu-46	śrīśiva uvāca	   uvāca 
SA_GR13_todaltpu-47	yā cādyā parameśāni svayaṃ kālasvarūpiṇī /	yā ca ādyā parameśāni svayam kāla svarūpiṇī 
SA_GR13_todaltpu-48	śrīśivasya hṛdambhoje sthitā saṃhārarūpiṇī // ToT_1.21 //	                     
SA_GR13_todaltpu-49	ata eva mahākālo jagatsaṃhārakārakaḥ /	atas eva mahākālaḥ jagat saṃhāra kārakaḥ 
SA_GR13_todaltpu-50	saṃhārarūpiṇī kālī yadā vyaktasvarūpiṇī // ToT_1.22 //	saṃhāra rūpiṇī kālī yadā vyakta svarūpiṇī 
SA_GR13_todaltpu-51	tadaiva sahasā devi śavarūpaḥ sadāśivaḥ /	tadā eva sahasā devi śava rūpaḥ sadāśivaḥ 
SA_GR13_todaltpu-52	tatkṣaṇāc cañcalāpāṅgi sā devī śavavāhanā // ToT_1.23 //	tad kṣaṇāt cañcalāpāṅgi sā devī śava vāhanā 
SA_GR13_todaltpu-53	śrīdevī uvāca	śrī devī uvāca 
SA_GR13_todaltpu-54	śavarūpo mahādeva mṛtadehaḥ sadāśivaḥ /	śava rūpaḥ mahādeva mṛta dehaḥ sadāśivaḥ 
SA_GR13_todaltpu-55	mṛtadehaṃ mahādeva salilaṃ vā kathaṃ nahi // ToT_1.24 //	mṛta deham mahādeva salilam vā katham nahi 
SA_GR13_todaltpu-56	śrīśiva uvāca	   uvāca 
SA_GR13_todaltpu-57	yasmin vyaktā mahākālī śaktihīnaḥ sadāśivaḥ /	yasmin vyaktā mahākālī śakti hīnaḥ sadāśivaḥ 
SA_GR13_todaltpu-58	śaktyā yukto yadā devi tadaiva śivarūpakaḥ /	śaktyā yuktaḥ yadā devi tadā eva śiva rūpakaḥ 
SA_GR13_todaltpu-59	śaktihīnaḥ śavaḥ sākṣāt puruṣatvaṃ na muñcati // ToT_1.25 //	śakti hīnaḥ śavaḥ sākṣāt puruṣa tvam na muñcati 
SA_GR13_todaltpu-60	Toḍalatantra,	toḍalatantra 
SA_GR13_todaltpu-61	Dvitīyaḥ paṭalaḥ	dvitīyaḥ paṭalaḥ 
SA_GR13_todaltpu-62	śrīśiva uvāca	   uvāca 
SA_GR13_todaltpu-63	śṛṇu devi pravakṣyāmi yogasāraṃ samāsataḥ /	śṛṇu devi pravakṣyāmi yoga sāram samāsatas 
SA_GR13_todaltpu-64	ūrdhvamūlam adhaḥśākhaṃ vṛkṣākāraṃ kalevaram // ToT_2.1 //	ūrdhva mūlam adhas śākham vṛkṣa ākāram kalevaram 
SA_GR13_todaltpu-65	brahmāṇḍe yāni tīrthāni tāni santi kalevare /	brahmāṇḍe yāni tīrthāni tāni santi kalevare 
SA_GR13_todaltpu-66	bṛhadbrahmāṇḍaṃ yadrūpaṃ tadrūpaṃ kṣudrarūpakam // ToT_2.2 //	bṛhat brahmāṇḍam yad rūpam tad rūpam kṣudra rūpakam 
SA_GR13_todaltpu-67	brahmāṇḍe vartate tīrthaṃ sārdhakoṭitrayātmakam /	brahmāṇḍe vartate tīrtham sārdha koṭi traya ātmakam 
SA_GR13_todaltpu-68	dvisaptatisahasrāṇi prakāśaṃ vīravandite // ToT_2.3 //	dvisaptati sahasrāṇi prakāśam vīra vandite 
SA_GR13_todaltpu-69	caturdaśaṃ tu tanmadhye tanmadhye tritayaṃ śubham /	caturdaśam tu tad madhye tad madhye tritayam śubham 
SA_GR13_todaltpu-70	tanmadhye parameśāni mahādhīrā ca muktidā // ToT_2.4 //	tad madhye parameśāni mahā dhīrā ca mukti dā 
SA_GR13_todaltpu-71	vāsukī yā mahāmāyā bhujagākārarūpiṇī /	vāsukī yā mahāmāyā bhujaga ākāra rūpiṇī 
