segmentnr	original	analyzed
SA_GSP29_vytrkt1u-0	// tarkatāṇḍavam //	tarkatāṇḍavam 
SA_GSP29_vytrkt1u-1	śrīrāghavendratīrthakṛtanyāyadīpākhyāvyākhyāsamalaṅkṛtam	śrī rāghava indratīrtha kṛta nyāyadīpa ākhyā vyākhyā samalaṅkṛtam 
SA_GSP29_vytrkt1u-2	mukhopanyāsaḥ @-------------	mukha upanyāsaḥ 
SA_GSP29_vytrkt1u-3	vyāsatrayanāmnā prathiteṣu candrikānyāyāmṛtatarkatāṇḍavākhyeṣu grantheṣu kṛtavimarṣānāṃ	vyāsatraya nāmnā prathiteṣu candrikā nyāyāmṛta tarkatāṇḍava ākhyeṣu grantheṣu kṛta vimarṣānām 
SA_GSP29_vytrkt1u-4	mahodayānāṃ vicāracāturī svasiddhāntavaikharī sutatvasādhurī ca sugamatayā bhavatīti	mahodayānām vicāra cāturī sva siddhānta vaikharī suta tva sādhurī ca sugama tayā bhavati iti 
SA_GSP29_vytrkt1u-5	nāviditamuddhoṣayāmo vayam /	na a viditam uddhoṣayāmaḥ vayam 
SA_GSP29_vytrkt1u-6	triṣvapyeṣu tarkatāṇḍavākhyoyaṃ vādagranthādirājaḥ nigamopakāratayā śiṣṭaprarigṛhītāsu tarkaśāstraparamparāsvāgantukānāṃ,	triṣu api eṣu tarkatāṇḍava ākhyaḥ yam vāda grantha ādi rājaḥ nigama upakāra tayā śiṣṭa prarigṛhītāsu tarka śāstra paramparāsu āgantukānām 
SA_GSP29_vytrkt1u-7	“vedāḥ kenacit kṛtāḥ /	vedāḥ kenacid kṛtāḥ 
SA_GSP29_vytrkt1u-8	na pramāṇam /	na pramāṇam 
SA_GSP29_vytrkt1u-9	api tu sahakārimahinmaiva pramāṇam /	api tu sahakāri mahinmā eva pramāṇam 
SA_GSP29_vytrkt1u-10	īśvaraḥ parimitaguṇaḥ /	īśvaraḥ parimita guṇaḥ 
SA_GSP29_vytrkt1u-11	duḥkhadhvaṃso mokṣaḥ“ityādimaviṣayān nigamamahimāpakarṣakān pratipādayatāṃ prabandhānāṃ dūṣaṇīyatāṃ,	duḥkha dhvaṃsaḥ mokṣaḥ iti ādima viṣayān nigama mahima apakarṣakān pratipādayatām prabandhānām dūṣaṇīya tām 
SA_GSP29_vytrkt1u-12	nigamavirodhākūtānāmādaraṇīyatāṃ ca yuktyaiva samarpayati /	nigama virodha ākūtānām ādaraṇīya tām ca yuktyā eva samarpayati 
SA_GSP29_vytrkt1u-13	yadasya nāmni;	yad asya nāmni 
SA_GSP29_vytrkt1u-14	tarke tāṇḍavaṃ,	tarke tāṇḍavam 
SA_GSP29_vytrkt1u-15	tarkasya taṇḍavaṃ,	tarkasya taṇḍavam 
SA_GSP29_vytrkt1u-16	tarke tāṇḍavamiti ca tridhā vigrahītavyamāste /	tarke tāṇḍavam iti ca tridhā vigrahītavyam āste 
SA_GSP29_vytrkt1u-17	tena hi saptamyā adhaḥkārasya,	tena hi saptamyāḥ adhaḥkārasya 
SA_GSP29_vytrkt1u-18	ṣaṣṭyā bhāvāviṣkaraṇaceṣṭāviśeṣarūpatāṇḍavānvayinaḥ sambandhasya,	ṣaṣṭyā bhāva āviṣkaraṇa ceṣṭā viśeṣa rūpa tāṇḍava anvayinaḥ sambandhasya 
SA_GSP29_vytrkt1u-19	anumārtakatarkaśabdena yukteśca sulabho lābhaḥ /	anumārtaka tarka śabdena yukteḥ ca sulabhaḥ lābhaḥ 
SA_GSP29_vytrkt1u-20	kathamasminkalpanīvanāvanapathe niḥśaṅkasañcaraṇamādaraśceti śaṅkā paramavaśiṣyate /	katham asmin kalpanī vana avana pathe niḥśaṅka sañcaraṇam ādaraḥ ca iti śaṅkā param avaśiṣyate 
SA_GSP29_vytrkt1u-21	tatraitadvyānasya diśaṃ pratyaṅguli prasārayāmaḥ /	tatra etat vyānasya diśam pratyaṅguli prasārayāmaḥ 
SA_GSP29_vytrkt1u-22	vyākhyānasyāsya,	vyākhyānasya asya 
SA_GSP29_vytrkt1u-23	tātparyacandrikāyāḥ prakaśasyeva,	tātparyacandrikāyāḥ prakaśasya iva 
SA_GSP29_vytrkt1u-24	sudhāyāḥ parimalasyeva ca nartanopakārakavastunāmnā na nāmābhihitam /	sudhāyāḥ parimalasya iva ca nartana upakāraka vastu nāmnā na nāma abhihitam 
SA_GSP29_vytrkt1u-25	api tu mulanāmnopi svanāmnaiva vyācikhyāsayā,	api tu mula nāmnā upi sva nāmnā eva vyācikhyāsayā 
SA_GSP29_vytrkt1u-26	śuṣkanyāyaṃ dīpayati dahatīti,	śuṣka nyāyam dīpayati dahati iti 
SA_GSP29_vytrkt1u-27	sannyāyaṃ prakāśayatīti,	sat nyāyam prakāśayati iti 
SA_GSP29_vytrkt1u-28	nyāyena yuktyā prakāśata iti ca sulabhatrivivāraṇaṃ nyāyadīpanāmaiva /	nyāyena yuktyā prakāśate iti ca sulabha tri vivāraṇam nyāyadīpa nāma eva 
SA_GSP29_vytrkt1u-29	naitavadeva santi ca vākyāni/	na etavat eva santi ca vākyāni 
SA_GSP29_vytrkt1u-30	sampuṭesmin dvitīyapuṭe caturdaśatamapaṅkeḥ“atra nyāyacintāpare granthe“ityāramya“brahmatantroktaprameyanirṇayopayuktapramāṇanyāyacintāparatvāttadviṣayādinaivāsya	sampuṭe smin dvitīya puṭe caturdaśatama paṅkeḥ atra nyāya cintā pare granthe iti āramya brahmatantra ukta prameya nirṇaya upayukta pramāṇa nyāya cintā para tvāt tad viṣaya ādinā eva asya 
SA_GSP29_vytrkt1u-31	tṛtīyasampuṭe navamāṅkau“tāṇḍavakaraṇasya prasañjakaṃ pūrvaraṅgaṃ nibadhnāti“iti ca /	tṛtīya sampuṭe navama aṅkautāṇḍava karaṇasya prasañjakam pūrvaraṅgam nibadhnāti iti ca 
SA_GSP29_vytrkt1u-32	dvitīyasampuṭe upayuktacintāpadābhyāṃ brahmatantrā(vedāntānā)	dvitīya sampuṭe upayukta cintā padābhyām 
SA_GSP29_vytrkt1u-33	nukūlānanukūlanyāyoryuktāyuktatvāvimarśanasya	nukūla ananukūla nyāyoḥ yukta ayukta tva avimarśanasya 
SA_GSP29_vytrkt1u-34	tṛtīyapuṭapaṅktyā nartanārthavivakṣāyāḥ,	tṛtīya puṭa paṅktyāḥ nartana artha vivakṣāyāḥ 
SA_GSP29_vytrkt1u-35	sarvatra yuktyanudhāvanasya cāvagamaḥ sulabhaḥ//	sarvatra yukti anudhāvanasya ca avagamaḥ sulabhaḥ 
SA_GSP29_vytrkt1u-36	idṛṅmahimnosya granthasya prathamaṃ sampuṭamidānīṃ prakāśayāmaḥ /	idṛś mahimnaḥ asya granthasya prathamam sampuṭam idānīm prakāśayāmaḥ 
SA_GSP29_vytrkt1u-37	tatra prathamataḥ granthaṃ	tatra prathamatas 
SA_GSP29_vytrkt1u-38	granthakartāraṃ cādhikṛtya kañcana mukhovanyāsamāracayema //	grantha kartāram ca adhikṛtya kañcana mukhovanyāsam āracayema 
SA_GSP29_vytrkt1u-39	āstāmanantaraṃ vipulā granthavicāraṇā /	āstām anantaram vipulā grantha vicāraṇā 
SA_GSP29_vytrkt1u-40	karturapi vicāraṇe saṅkucitaivāsmadīyā pravṛttiḥ/	kartuḥ api vicāraṇe saṅkucitā eva asmadīyā pravṛttiḥ 
SA_GSP29_vytrkt1u-41	yataḥ pracīnaḥ somanāthakavivareṇyaḥ vyāsavijayākhyakāvye suviśālamupāślokayat /	yatas pracīnaḥ somanātha kavi vareṇyaḥ vyāsavijaya ākhya kāvye su viśālam upāślokayat 
SA_GSP29_vytrkt1u-42	upalabhamāhe	upalabham āhe 
SA_GSP29_vytrkt1u-43	ca mudritaṃ kāvyamidamidānīm //	ca mudritam kāvyam idam idānīm 
SA_GSP29_vytrkt1u-44	suvicāravicāraṇāvivekaśauṇḍasyāsya tarkatāṇaḍavasya;	su vicāra vicāraṇā viveka śauṇḍasya asya tarka tāṇaḍavasya 
SA_GSP29_vytrkt1u-45	apareṣāṃ- 1. nyāyāmṛtam,	apareṣām nyāyāmṛtam 
SA_GSP29_vytrkt1u-46	2. tātparyacandrikā,	       
SA_GSP29_vytrkt1u-47	3. tatvavivekaṭīkāmandāramañjarī,	        
SA_GSP29_vytrkt1u-48	4. upādhikaṇḍanaṭīkāmandāramañjarī,	         
SA_GSP29_vytrkt1u-49	5. māyāvādakhaṇḍanaṭīkāmandāramañjarī,	          
SA_GSP29_vytrkt1u-50	6. mithyātvānumānakhaṇḍanaṭīkāmandāramañjarī,	         
SA_GSP29_vytrkt1u-51	7. bhedojjīvanam,	        
SA_GSP29_vytrkt1u-52	ityeṣāmapi granthāmanāṃ grathayitāraḥ padavākyapramāṇajñāḥ sampradāyārthakovidāḥ vyāsarājamunayaḥ /	iti eṣām api grantha āmanām grathayitāraḥ pada vākya pramāṇa jñāḥ sampradāya artha kovidāḥ vyāsa rāja munayaḥ 
SA_GSP29_vytrkt1u-53	ebhyaḥ pāravrājyapradātāraḥ -	ebhyaḥ pāravrājya pradātāraḥ 
SA_GSP29_vytrkt1u-54	“kaṃsadhvaṃsipadāmbhoja saṃsakto haṃsapuṅgavaḥ /	kaṃsa dhvaṃsi pada ambhoja saṃsaktaḥ haṃsa puṅgavaḥ 
SA_GSP29_vytrkt1u-55	brahmaṇyagururājākhyo vartatāṃ mama mānase”//	brahmaṇya guru rāja ākhyaḥ vartatām mama mānase 
SA_GSP29_vytrkt1u-56	iti tātparyacandrikādāvādṛtā brahmaṇyatīrthamunivareṇyāḥ /	iti tātparyacandrikā ādau ādṛtāḥ brahmaṇyatīrtha muni vareṇyāḥ 
SA_GSP29_vytrkt1u-57	vidyāguravastu sarvaśāstraviśāradāḥ jñānabhaktivairāgyādiguṇagumbhitāḥ śrīpādarājāḥ iti viśrutā lakṣmīnārāyaṇamunayaḥ /	vidyā guravaḥ tu sarva śāstra viśāradāḥ jñāna bhakti vairāgya ādi guṇa gumbhitāḥ śrī pāda rājāḥ iti viśrutāḥ lakṣmī nārāyaṇa munayaḥ 
SA_GSP29_vytrkt1u-58	imamapyabhiprayantigranthakārā eva	imam api abhiprayanti granthakārāḥ eva 
SA_GSP29_vytrkt1u-59	nyāyāmute -	nyāya amute 
SA_GSP29_vytrkt1u-60	“jñānavairāgyabhaktyādi kalyāṇaguṇaśālinaḥ /	jñāna vairāgya bhakti ādi kalyāṇa guṇa śālinaḥ 
SA_GSP29_vytrkt1u-61	lakṣmīnārāyaṇamunīn vande vidyāgūrūn mama”// iti //	lakṣmī nārāyaṇa munīn vande vidyā gūrūn mama iti 
SA_GSP29_vytrkt1u-62	eteṣāmantevāsina aneke avartanta /	eteṣām antevāsinaḥ aneke avartanta 
SA_GSP29_vytrkt1u-63	teṣu caturadhikaśatānāṃ granthānāṃ nirmātaro vijayīndrasaṃyamīndrāḥ,	teṣu catur adhika śatānām granthānām nirmātaraḥ vijayi indra saṃyami indrāḥ 
SA_GSP29_vytrkt1u-64	gurvarthadīpikāyuktimāllikādyanekagranthakatāro vādirājasvāminaśca suprasiddhāḥ //	gurvartha dīpikā yukti māllikā ādi aneka granthakatāraḥ vādi rāja svāminaḥ ca su prasiddhāḥ 
SA_GSP29_vytrkt1u-65	kristaśakaṣoḍaśaśatamāne bhāratabhūmimime mūrtitopyalamakurvanniti śāsanasaṃpādito nirṇayaḥ /	krista śaka ṣoḍaśa śata māne bhārata bhūmim ime mūrtitaḥ api alam akurvan iti śāsana saṃpāditaḥ nirṇayaḥ 
SA_GSP29_vytrkt1u-66	“vijayanagarādhīśakṛṣṇadevarājena gaurapurābhido grāmaḥ vyāsarājasvāmibhyaḥ	vijaya nagara adhīśa kṛṣṇa devarājena gaurapurā bhidaḥ grāmaḥ vyāsa rāja svāmibhyaḥ 
SA_GSP29_vytrkt1u-67	navacatvāriṃśatadadhikacatuḥśatottaraikasahasratame śakābde dattaḥ“iti hi śāsane pa	navacatvāriṃśata dadhika catuḥśata uttara eka sahasratame śaka abde dattaḥ iti hi śāsane pa 
SA_GSP29_vytrkt1u-68	ṭhanti / granthairebhirakhilānupakurvatāmeṣāṃ viśeṣataḥ sarve madhvamatāvalambina adhamarṇā eva //	ṭhanti granthaiḥ ebhiḥ akhilān upakurvatām eṣām viśeṣataḥ sarve madhu amata avalambinaḥ adhamarṇāḥ eva 
SA_GSP29_vytrkt1u-69	ayamapi tu kathāsaṃgrahaḥ paṇḍitaratnabirudāṅkitavidvadvaragauḍagori veṅkaṭapamaṇāryaracitacandrikāprakāśaprasarākhyagranthasya bhūmikāta uddhṛtaḥ	ayam api tu kathāsaṃgrahaḥ paṇḍita ratna biruda aṅkita vidvas vara gauḍa gori veṅkaṭa pamaṇa ārya racita candrikāprakāśaprasara ākhya granthasya bhūmikātaḥ uddhṛtaḥ 
SA_GSP29_vytrkt1u-70	vyasatīrthā ete ganaśāstre karṇāṭakakavikarmaṇi ca sukṛtaparicayā iti ebhiḥkṛtagānagāthāpariśīlanena niścinumaḥ/	ete gana śāstre karṇāṭaka kavi karmaṇi ca su kṛta paricayāḥ iti ebhiḥ kṛta gāna gāthā pariśīlanena niścinumaḥ 
SA_GSP29_vytrkt1u-71	ata eṣāṃ śiṣyaparaṃpare dve /	atas eṣām śiṣya paraṃpare dve 
SA_GSP29_vytrkt1u-72	gīrvāṇabhāṣayā dvaitasiddhāntapracārakāṇāmekā /	gīrvāṇa bhāṣayā dvaita siddhānta pracārakāṇām ekā 
SA_GSP29_vytrkt1u-73	karṇāṭakabhāṣayā dvaitasiddhāntapracārakāṇāmaparā /	karṇāṭaka bhāṣayā dvaita siddhānta pracārakāṇām aparā 
