segmentnr	original	analyzed
SA_GK16_ruyalsvu-0	// śrīḥ //	śrīḥ 
SA_GK16_ruyalsvu-1	alaṅkārasarvasvam	alaṅkārasarvasvam 
SA_GK16_ruyalsvu-2	namaskṛtya parāṃ vācaṃ devīṃ trividhavigrahām /	namaskṛtya parām vācam devīm trividha vigrahām 
SA_GK16_ruyalsvu-3	gurvalaṅkārasūtrāṇāṃ vṛttyā tātparyamucyate // RuAss_0 // @--------------------	guru alaṅkāra sūtrāṇām vṛttyā tātparyam ucyate 
SA_GK16_ruyalsvu-4	śrījayarathakṛtālaṅkāravimarśinī	śrī jayaratha kṛta alaṅkāravimarśinī 
SA_GK16_ruyalsvu-5	maṅgalakāmanayā granthakṛnnijeṣṭadevatāpraṇāmapuraḥsaramabhidheyaṃ tātparvaṃ caikenaiva vākyena parāmṛśati-namaskṛtyeti /	maṅgala kāmanayā granthakṛt nija iṣṭadevatā praṇāma puraḥsaram abhidheyam tātparvam ca ekena eva vākyena parāmṛśati namaskṛtya iti 
SA_GK16_ruyalsvu-6	parāṃ vāṅmayādhidevatāṃ parākhyāṃ śabdabrahmaṇo 'pṛthagbhūtāṃ śaktiṃ parāṃ vācaṃ	parām vāc maya adhidevatām para ākhyām śabdabrahmaṇaḥ pṛthak bhūtām śaktim parām vācam 
SA_GK16_ruyalsvu-7	devīṃ trividhavigrahāṃ bahirullilāsayiṣayā paśyantīmadhyamāvaikharīrūpeṇa prakāratrayeṇādhiṣṭitaśarīrāṃ	devīm trividha vigrahām bahis ullilāsayiṣayā paśyantī madhyamā vaikharī rūpeṇa prakāra trayeṇa adhiṣṭita śarīrām 
SA_GK16_ruyalsvu-8	namaskṛtya nirvighnacikīrṣitagranthasamātpaye tāṃ prati kāyavāṅmanobhiḥ prahvībhūya	namaskṛtya tām prati kāya vāc manobhiḥ prahvībhūya 
SA_GK16_ruyalsvu-9	nijālaṅkārasūtrāṇāṃ vṛttyā tātparyamucyata iti maṅgalānvayayojanā /	nija alaṅkāra sūtrāṇām vṛttyā tātparyam ucyate iti maṅgala anvaya yojanā 
SA_GK16_ruyalsvu-10	tathā cātroktalakṣaṇārtavistaraḥ-	tathā ca atra ukta lakṣaṇa ārta vistaraḥ 
SA_GK16_ruyalsvu-11	'yūyaṃ vimarśarūpaiva paramārthacamatkṛtiḥ /	yūyam vimarśa rūpā eva paramārtha camatkṛtiḥ 
SA_GK16_ruyalsvu-12	saiva sāraṃ padārthānāṃ parā vāgabhidhīyate //	sā eva sāram padārthānām parā vāc abhidhīyate 
SA_GK16_ruyalsvu-13	nādākhyā sarvabhūteṣu jīvarūpeṇa saṃsthitā /	nāda ākhyā sarva bhūteṣu jīva rūpeṇa saṃsthitā 
SA_GK16_ruyalsvu-14	anādinidhanā saiva sūkṣmā vāganapāyinī //	an ādi nidhanā sā eva sūkṣmā vāc an apāyinī 
SA_GK16_ruyalsvu-15	anādinidhanaṃ brahma śabdatattvaṃ yadakṣaram /	an ādi nidhanam brahma śabda tattvam yat akṣaram 
SA_GK16_ruyalsvu-16	vivartater'thabhāvena prakriyā jagato yataḥ //	vivartate irtha bhāvena prakriyā jagataḥ yatas 
SA_GK16_ruyalsvu-17	vaikharī śabdaniṣpattirmadhyamā smṛtigocarā /	vaikharī śabda niṣpattiḥ madhyamā smṛti gocarā 
SA_GK16_ruyalsvu-18	dyotikārthasya paśyantī sūkṣmā brahmaiva kevalam' //	dyotikā arthasya paśyantī sūkṣmā brahma eva kevalam 
SA_GK16_ruyalsvu-19	ityādiśāstroktikrameṇa sarvatra sadoditāyāḥ sūkṣmāyāḥ parāyāḥ śabdabrahmaṇaḥ śakterbahirunmiṣantyāḥ prathamo vivartaḥ paśyantī nāma /	ityādi śāstra ukti krameṇa sarvatra sadā uditāyāḥ sūkṣmāyāḥ parāyāḥ śabdabrahmaṇaḥ śakteḥ bahis unmiṣantyāḥ prathamaḥ vivartaḥ paśyantī nāma 
SA_GK16_ruyalsvu-20	tathā coktam-	tathā ca uktam 
SA_GK16_ruyalsvu-21	'avibhāgā tu paśyantī sarvataḥ saṃhṛtakramā /	avibhāgā tu paśyantī sarvatas saṃhṛta kramā 
SA_GK16_ruyalsvu-22	svarūpajyotirevāntaḥsūkṣmā vāganapāyinī' //	sva rūpa jyotiḥ eva antar sūkṣmā vāc anapāyinī 
SA_GK16_ruyalsvu-23	iti /	iti 
SA_GK16_ruyalsvu-24	asyārthaḥ-avibhāgā sthānakāraṇaprayantaprakāreṇa varṇānāṃ vibhāgahīnā ata eva saṃhṛtakramā	asya arthaḥ avibhāgā varṇānām vibhāga hīnā atas eva saṃhṛta kramā 
SA_GK16_ruyalsvu-25	tathaivāntaḥsvarūpajyotiḥ svayaṃprakāśā svasyātmano rūpaṃ jyotiśca sarvatra hi sarvavidhāyinī	tathā eva antar sva rūpa jyotiḥ svayaṃprakāśā svasya ātmanaḥ rūpam jyotiḥ ca sarvatra hi sarva vidhāyinī 
SA_GK16_ruyalsvu-26	śaktireveti vāntaḥsūkṣmabījādaṅkuramiva bahirunmiṣantī kiñciducchūnā parāyā madhyamāyāścāvasthāṃ	śaktiḥ evā iti vā antar sūkṣma bījāt aṅkuram iva bahis unmiṣantī kiñcid ucchūnā parāyāḥ madhyamāyāḥ ca avasthām 
SA_GK16_ruyalsvu-27	taṭasthā paśyatīti paśyantītyucyate /	taṭa sthā paśyati iti paśyantī iti ucyate 
SA_GK16_ruyalsvu-28	tataḥ paraṃ tu-	tatas param tu 
SA_GK16_ruyalsvu-29	'antaḥsaṃkalparūpā yā kramarūpānupātinī /	antar saṃkalpa rūpā yā krama rūpa anupātinī 
SA_GK16_ruyalsvu-30	prāṇavṛttimatikramya madhyamā vāk pravartate' //	prāṇa vṛttim atikramya madhyamā vāc pravartate 
SA_GK16_ruyalsvu-31	etatkathayāmīti vimarśarūpā antaḥsaṃkalparūpā prāṇavṛttimatikramya śrotragrāhyavarṇā	etat kathayāmi iti vimarśa rūpā antar saṃkalpa rūpā prāṇa vṛttim atikramya śrotra grāhya varṇā 
SA_GK16_ruyalsvu-32	bhivyaktirahitā kramarūpānupātinī bhānanasikavarṇoccāraṇakrameṇa dvitīyo vivarto madhyamārūpojāte /	abhivyakti rahitā krama rūpa anupātinī bhāna nasika varṇa uccāraṇa krameṇa dvitīyaḥ vivartaḥ 
SA_GK16_ruyalsvu-33	madhyamā kila dvayorvāgvivartayoḥ paśyantīvaikharīsaṃjñayormadhye vartanānmadhyametyucyate /	madhyamā kila dvayoḥ vāc vivartayoḥ paśyantī vaikharī saṃjñayoḥ madhye vartanāt madhyamā iti ucyate 
SA_GK16_ruyalsvu-34	tadanantaraṃ ca-	tad anantaram ca 
SA_GK16_ruyalsvu-35	'sthāneṣu vivṛtte vāyau kṛtavarṇaparigrahā /	sthāneṣu vivṛtte vāyau kṛta varṇa parigrahā 
SA_GK16_ruyalsvu-36	vaikharī vāk prayoktṛṇāṃ prāṇavṛttinibandhanā' //	vaikharī vāc prayoktṛṇām prāṇa vṛtti nibandhanā 
SA_GK16_ruyalsvu-37	iti lakṣaṇātsthānakaraṇaprayatnakramavyajyamānaḥ śrotragrāhyadundubhivīṇādinādaparicayo gadgadāvyaktagakārādivilāsasamuñcayapadavākyātmakastṛtīyo  #	iti lakṣaṇāt sthāna karaṇa prayatna krama vyajyamānaḥ śrotra grāhya dundubhi vīṇā ādi nāda paricayaḥ gadgada avyakta gakāra ādi vilāsa samuñcaya pada vākya ātmakaḥ tṛtīyaḥ 
SA_GK16_ruyalsvu-38	vivarto vaikharītyucyate /	vivartaḥ vaikharī iti ucyate 
SA_GK16_ruyalsvu-39	viśiṣṭaṃ khamākāśaṃ mukharūpaṃ rāti gṛhṇātīti vikharaḥ prāṇavāyusaṃcāraviśiṣṭo varṇoccārastenābhivyaktā vaikharīti /	viśiṣṭam kham ākāśam mukha rūpam rāti gṛhṇāti iti vikharaḥ prāṇa vāyu saṃcāra viśiṣṭaḥ varṇa uccāraḥ tena abhivyaktā vaikharī iti 
SA_GK16_ruyalsvu-40	vikhare śarīre bhavā vaikharīti vā kicit /	vikhare śarīre bhavā vaikharī iti vā kicid 
SA_GK16_ruyalsvu-41	siddho maṅgalārthaḥ /	siddhaḥ maṅgala arthaḥ 
SA_GK16_ruyalsvu-42	tathā cātra pūrvārdha eva punarāvṛttyābhidheyapadārthānvayayojanā-yathā parāṃ vācamuttamakāvyarūpatayā kāvyātmadhvanisaṃjñām abhidhātātparyalakṣaṇottīrṇāmutkṛṣṭām	tathā ca atra pūrva ardhe eva punar āvṛttyā abhidheya padārtha anvaya yojanā yathā parām vācam uttama kāvya rūpa tayā kāvya ātma dhvani saṃjñām abhidhā tātparya lakṣaṇa uttīrṇām utkṛṣṭām 
SA_GK16_ruyalsvu-43	devīm 'divu krīṭāvijigīṣādyutistutivyavahāramodamadakāntisvapnagatiṣu' iti yathāyathaṃ	devīm divu krīṭā vijigīṣā dyuti stuti vyavahāra moda mada kānti svapna gatiṣu iti yathāyatham 
SA_GK16_ruyalsvu-44	dhāvtarthānāmanusmaraṇāt śaktimatāṃ kavīnāṃ śrotṛṇāṃ ca svabhāvātsvecchayā samucchalantīṃ krīḍantīm /	dhāvta arthānām anusmaraṇāt śaktimatām kavīnām śrotṛṇām ca svabhāvāt sva icchayā samucchalantīm krīḍantīm 
SA_GK16_ruyalsvu-45	tathā devīṃ dyotamānāṃ dyotanadhvananayoḥ śabdaṃ tatsaṃkīrtitaṃ cārthamupasarjanīkṛtya varnāmānām /	tathā devīm dyotamānām dyotana dhvananayoḥ śabdam tad saṃkīrtitam ca artham upasarjanīkṛtya var nāmānām 
SA_GK16_ruyalsvu-46	tathā devīṃ dyotamānāṃ dyotanaghvananayoḥ paryāyatvād dhvanisaṃjñām /	tathā devīm dyotamānām dyotana ghvananayoḥ paryāya tvāt dhvani saṃjñām 
SA_GK16_ruyalsvu-47	tathā devīṃ stutyāṃ sarvaiḥ kāvyātmatvādabhivandyām /	tathā devīm stutyām sarvaiḥ kāvya ātma tvāt abhivandyām 
SA_GK16_ruyalsvu-48	tathā devīṃ vyavaharantī sarvatra pracarititāṃ na tu kvāpi skhalitām /	tathā devīm vyavaharantī sarvatra na tu kvāpi skhalitām 
SA_GK16_ruyalsvu-49	tathā devīṃ dyotamānāṃ śrutimātreṇaiva paramānandadāyinīm /	tathā devīm dyotamānām śruti mātreṇa eva parama ānanda dāyinīm 
SA_GK16_ruyalsvu-50	tathā devīṃ mādyantīṃ kaveḥ sahṛdayasya ca yathāyathaṃ karaṇāvabodhaghābhyāṃ kamapyahaṅkāraṃ janayantīm /	tathā devīm mādyantīm kaveḥ sahṛdayasya ca yathāyatham karaṇa avabodha ghābhyām kam api ahaṅkāram janayantīm 
SA_GK16_ruyalsvu-51	tathā devīṃ kamanīyāṃ sarvairabhilaṣaṇīyām /	tathā devīm kamanīyām sarvaiḥ abhilaṣaṇīyām 
SA_GK16_ruyalsvu-52	tpividhavigrahāṃ trividhastriprakāro vigraho vyatirekeṇa grāho vyatirekamūlaḥ pramākaraṇaprakāro yasyāstām /	tpividha vigrahām trividhaḥ tri prakāraḥ vigrahaḥ vyatirekeṇa grāhaḥ vyatireka mūlaḥ pramā karaṇa prakāraḥ yasyāḥ tām 
SA_GK16_ruyalsvu-53	tathā hi 'gaṅgāyāṃ ghoṣaḥ' ityādivākyeṣu ghoṣasya yacchaityapāvanatvādikaṃ pratīyate tatra nābhidhā /	tathā hi gaṅgāyām ghoṣaḥ ityādi vākyeṣu ghoṣasya yat śaitya pāvana tva ādikam pratīyate tatra na abhidhā 
SA_GK16_ruyalsvu-54	gaṅgādiśabdānāṃ śaityādyarthasyāvācakatvāt /	gaṅgā ādi śabdānām śaitya ādi arthasya avācaka tvāt 
SA_GK16_ruyalsvu-55	na tātparyātmā /	na tātparya ātmā 
SA_GK16_ruyalsvu-56	tātparyaśaktyā hyādhārādheyabhaghāvāvagamārthaṃ parasparamanvayamātra eva kṣīṇatvāt /	tātparya śaktyā hi ādhāra ādheya bhaghāva avagama artham parasparam anvaya mātraḥ eva kṣīṇa tvāt 
SA_GK16_ruyalsvu-57	na lakṣaṇā /	na lakṣaṇā 
SA_GK16_ruyalsvu-58	mukhyārthabādhādihetutritayābhāvāt /	             
SA_GK16_ruyalsvu-59	tasmādabhidhātātparyalakṣaṇāvyatiriktacaturthakakṣyānikṣitpo vyañjanavyāpira ityādi so 'yamevāgre vimṛṣyati /	tasmāt abhidhā tātparya lakṣaṇa a vyatirikta caturtha kakṣyā nikṣitpaḥ ityādi saḥ yam eva agre vimṛṣyati 
