segmentnr	original	analyzed
SA_T01_n2925u-0	dharmadhātustava dharmadhāto' namas tubhyaṃ sarvasattveṣv avasthita |	dharmadhātuḥ tava dharmadhāto namaḥ tubhyam sarva sattveṣu avasthita 
SA_T01_n2925u-1	yasya te aparijñānād bhramanti tribhavālaye ||	yasya te a parijñānāt bhramanti tri bhava ālaye 
SA_T01_n2925u-2	(1) ye eva dhātuḥ saṃsāre śodhyamānaḥ sa eva tu |	ye eva dhātuḥ saṃsāre śodhyamānaḥ saḥ eva tu 
SA_T01_n2925u-3	śuddhaḥ sa eva nirvāṇe dharmakāyaḥ sa eva hi ||	śuddhaḥ saḥ eva nirvāṇe dharmakāyaḥ saḥ eva hi 
SA_T01_n2925u-4	(2) yathā hi kṣīrasammiśaraṃ sarpimaṇḍaṃ na dṛśyate tathā hi kleśasammiśro dharmadhātur na dṛśyate ||	yathā hi kṣīra sammiśaram sarpi maṇḍam na dṛśyate tathā hi kleśa sammiśraḥ dharmadhātuḥ na dṛśyate 
SA_T01_n2925u-5	(3) yathā viśodhitaṃ kṣīraṃ ghṛtadravyaṃ sunirmalam |	yathā viśodhitam kṣīram ghṛta dravyam su nirmalam 
SA_T01_n2925u-6	tathā viśodhitāḥ kleśā dharmadhātuḥ sunirmalaḥ ||	tathā viśodhitāḥ kleśāḥ dharmadhātuḥ su nirmalaḥ 
SA_T01_n2925u-7	(4) yathā dīpo ghaṭastho hi na kiñcid avabhāsate |	yathā dīpaḥ ghaṭa sthaḥ hi na kiñcid avabhāsate 
SA_T01_n2925u-8	tathā kleśaghaṭastho hi dharmadhātur na bhāsate ||	tathā kleśa ghaṭa sthaḥ hi dharmadhātuḥ na bhāsate 
SA_T01_n2925u-9	(5) (1) yena yena hi pārśvena cchidrībhavati tad ghaṭam |	yena yena hi pārśvena chidrībhavati tat ghaṭam 
SA_T01_n2925u-10	tena tena hi pārśvena raśmayas tasya nirgatāḥ ||	tena tena hi pārśvena raśmayaḥ tasya nirgatāḥ 
SA_T01_n2925u-11	(6) yadā samādhivajreṇa bhinnaṃ bhavati tad ghaṭam |	          
SA_T01_n2925u-12	sa tadākāśaparyantaṃ samantād avabhāsate ||	sa tad ākāśa paryantam samantāt avabhāsate 
SA_T01_n2925u-13	(7) dharmadhātur na cotpanno na niruddhaḥ kadācana |	dharmadhātuḥ na ca utpannaḥ na niruddhaḥ kadācana 
SA_T01_n2925u-14	sarvakālam asaṅkliṣṭa ādimadhyāntanirmalaḥ ||	sarvakālam asaṅkliṣṭaḥ ādi madhya anta nirmalaḥ 
SA_T01_n2925u-15	(8) yathā vaiḍuryaratnaṃ hi sarvakālaprabhāsvaram |	yathā vaiḍurya ratnam hi sarva kāla prabhāsvaram 
SA_T01_n2925u-16	pāṣāṇakośe sañchannam ābhā tasya na rājate ||	pāṣāṇa kośe sañchannam ābhā tasya na rājate 
SA_T01_n2925u-17	(9) evaṃ hi kleśasañchanno dharmadhātuḥ sunirmalaḥ |	evam hi kleśa sañchannaḥ dharmadhātuḥ su nirmalaḥ 
SA_T01_n2925u-18	nāsau bhrājati saṃsāre nirvāṇe tu prabhāsvaraḥ ||	na asau bhrājati saṃsāre nirvāṇe tu prabhāsvaraḥ 
SA_T01_n2925u-19	(10) gotre ca sati vyāyāmo (2)	gotre ca sati 
SA_T01_n2925u-20	jātarūpanidarśanāt |	jātarūpa nidarśanāt 
SA_T01_n2925u-21	gotre asati vyāyāmaḥ śramaḥ kevalam iṣyate ||	gotre asati vyāyāmaḥ śramaḥ kevalam iṣyate 
SA_T01_n2925u-22	(11) yathā hi tuṣasañchannaṃ na dhānyaṃ tat phalaṃ matam |	yathā hi tuṣa sañchannam na dhānyam tat phalam matam 
SA_T01_n2925u-23	tathā hi kleśasañchanno nāsau buddheti kalpyate ||	tathā hi kleśa sañchannaḥ na asau buddha iti kalpyate 
SA_T01_n2925u-24	(12) yathā hi tuṣanirmuktaṃ tat phalaṃ pratibhāsate |	yathā hi tuṣa nirmuktam tat phalam pratibhāsate 
SA_T01_n2925u-25	tathā hi kleśanirmukto dharmakāyaḥ prabhāsate ||	tathā hi kleśa nirmuktaḥ dharmakāyaḥ prabhāsate 
SA_T01_n2925u-26	(13) upamā kriyate loke kadalyā nāsti sāratā |	upamā kriyate loke kadalyāḥ na asti sāra tā 
SA_T01_n2925u-27	phalāni tasya sārāṇi bhakṣyate amṛtopamā ||	phalāni tasya sārāṇi bhakṣyate amṛta upamā 
SA_T01_n2925u-28	(14) evaṃ hy asāre saṃsāre nirvṛte kleśasāgare |	evam hi asāre saṃsāre nirvṛte kleśa sāgare 
SA_T01_n2925u-29	(3) phalaṃ tasyāpi buddhatvam amṛtaṃ sarvadehinām ||	phalam tasya api buddha tvam amṛtam sarva dehinām 
SA_T01_n2925u-30	(15) evaṃ hi sarvabījeṣu sādṛśyāṃ jāyate phalam |	evam hi sarva bījeṣu sādṛśyām jāyate phalam 
SA_T01_n2925u-31	bījair vinā phalaṃ nāsti kaḥ prājñaḥ pratipatsyate ||	bījaiḥ vinā phalam nā asti kaḥ prājñaḥ pratipatsyate 
SA_T01_n2925u-32	(16) bījabhūtas tv asau dhātur dharmāṇām āśrayo mataḥ |	bīja bhūtaḥ tu asau dhātuḥ dharmāṇām āśrayaḥ mataḥ 
SA_T01_n2925u-33	śodhyamānaḥ krameṇaivaṃ buddhatvāspadam āvahet ||	śodhyamānaḥ krameṇa evam buddhatva āspadam āvahet 
SA_T01_n2925u-34	(17) nirmālau candrasūryau hi āvṛtau pañcabhir malaiḥ |	nirmālau candra sūryau hi āvṛtau pañcabhiḥ malaiḥ 
SA_T01_n2925u-35	abhranīhāradhūmena rāhuvaktrarajādibhiḥ ||	abhra nīhāra dhūmena rāhu vaktra raja ādibhiḥ 
SA_T01_n2925u-36	(18) evaṃ prabhāsvaraṃ cittam āvṛtaṃ pañcabhir malaiḥ |	evam prabhāsvaram cittam āvṛtam pañcabhiḥ malaiḥ 
SA_T01_n2925u-37	kāmavyāpādamiddhena auddhatyavicikitsayā ||	kāma vyāpāda middhena auddhatya vicikitsayā 
SA_T01_n2925u-38	(19) (4) agniśaucaṃ yathā vastraṃ malinaṃ vividhair malaiḥ |	agni śaucam yathā vastram malinam vividhaiḥ malaiḥ 
SA_T01_n2925u-39	agnimadhye yathā kṣiptaṃ malaṃ dagdhaṃ na vastratā ||	agni madhye yathā kṣiptam malam dagdham na vastra tā 
SA_T01_n2925u-40	(20) evaṃ prabhāsvaraṃ cittaṃ malinaṃ rāgajair malaiḥ |	evam prabhāsvaram cittam malinam rāga jaiḥ malaiḥ 
SA_T01_n2925u-41	jñānāgninā malaṃ dagdhaṃ na dagdhaṃ tat prabhāsvaram ||	jñāna agninā malam dagdham na dagdham tat prabhāsvaram 
SA_T01_n2925u-42	(21) śūnyatāhārakāḥ sūtrā ye kecid bhāṣitā jinaiḥ |	śūnyatā hārakāḥ sūtrāḥ ye kecid bhāṣitāḥ jinaiḥ 
SA_T01_n2925u-43	sarvais taiḥ kleśavyāvṛttir naiva dhātor vināśanam ||	sarvaiḥ taiḥ kleśa vyāvṛttiḥ nā eva dhātoḥ vināśanam 
SA_T01_n2925u-44	(22) pṛthivyantarhitaṃ toyaṃ yathā tiṣṭhati nirmalam |	pṛthivī antarhitam toyam yathā tiṣṭhati nirmalam 
SA_T01_n2925u-45	kleśair antaritaṃ jñānaṃ tathābhāti sunirmalam ||	kleśaiḥ antaritam jñānam tathā ābhāti su nirmalam 
SA_T01_n2925u-46	(23) dharmadhātur yato nātmā na ca strīnṛnapuṃsakaḥ |	dharmadhātuḥ yatas na ātmā na ca strī nṛ napuṃsakaḥ 
SA_T01_n2925u-47	(5) sarvagrāhavinirmuktaḥ katham ātmeti kalpyate ||	sarva grāha vinirmuktaḥ katham ātmā iti kalpyate 
SA_T01_n2925u-48	(24) sarve dharmā hy asaṃsaktāḥ strīpuṃstvaṃ hi na vidyate |	sarve dharmāḥ hi asaṃsaktāḥ strī puṃs tvam hi na vidyate 
SA_T01_n2925u-49	rāgāndhavineyārthāya strīpuṃstvaṃ hi pradarśitam ||	rāga andha vineya arthāya strī puṃs tvam hi pradarśitam 
SA_T01_n2925u-50	(25) anityaduḥkhaśūnyeti cittanidhyaptayas trayaḥ |	anitya duḥkha śūnyā iti citta nidhi aptayaḥ trayaḥ 
SA_T01_n2925u-51	paramā cittanidhyaptir dharmāṇāṃ niḥsvabhāvatā ||	paramā citta nidhi aptiḥ dharmāṇām niḥsvabhāva tā 
SA_T01_n2925u-52	(26) yathā hi garbho garbhiṇyāṃ vidyate na ca dṛśyate |	yathā hi garbhaḥ garbhiṇyām vidyate na ca dṛśyate 
SA_T01_n2925u-53	tathā hi kleśasañchannaṃ dharmatattvaṃ na dṛśyate ||	tathā hi kleśa sañchannam dharma tattvam na dṛśyate 
SA_T01_n2925u-54	(27) caturṇāṃ hi vikalpānām utpattir bhūtabhautikāt |	caturṇām hi vikalpānām utpattiḥ bhūtabhautikāt 
SA_T01_n2925u-55	ahaṃmamavikalpo hi (6)	aham mama vikalpaḥ hi 
SA_T01_n2925u-56	nāmasañjñānimittajaḥ ||	nāma sañjñā nimitta jaḥ 
SA_T01_n2925u-57	(28) praṇidhānaṃ hi buddhānāṃ nirābhāsam alakṣaṇam |	praṇidhānam hi buddhānām nirābhāsam alakṣaṇam 
SA_T01_n2925u-58	pratyāmavedyayogitvād buddhānāṃ nityadharmatā ||	pratyāma vedya yogi tvāt buddhānām nitya dharmatā 
SA_T01_n2925u-59	(29) yathā śaśaviṣāṇāṃ hi kalpyamānaṃ na vidyate |	yathā śaśaviṣāṇām hi kalpyamānam na vidyate 
SA_T01_n2925u-60	tathā hi sarvadharmeṣu kalpitaṃ naiva vidyate ||	tathā hi sarva dharmeṣu kalpitam na eva vidyate 
SA_T01_n2925u-61	(30) paramāṇurajaḥ kintu goviṣānaṃ na vidyate |	paramāṇu rajaḥ kintu go viṣānam na vidyate 
SA_T01_n2925u-62	yathā pūrvaṃ tathā paścāt tasya kiṃ kalpyate buddhaiḥ ||	yathā pūrvam tathā paścāt tasya kim kalpyate buddhaiḥ 
SA_T01_n2925u-63	(31) pratītyopadyate caiva pratītya ca nirudhyate |	pratītya upadyate ca eva pratītya ca nirudhyate 
SA_T01_n2925u-64	ekasya sambhavo nāsti kathaṃ bālair vikalpyate ||	ekasya sambhavaḥ nā asti katham bālaiḥ vikalpyate 
SA_T01_n2925u-65	(32) (7) śaśagośṛṅgadṛṣṭānatam ubhau kalpitalakṣaṇau |	                   
SA_T01_n2925u-66	madhyamā pratipadyeta yathā sugatadharmatā ||	madhyamā pratipadyeta yathā sugata dharmatā 
SA_T01_n2925u-67	(33) yathā candrārkatārāṇāṃ svaccha udakabhājane |	yathā candra arka tārāṇām svacche udaka bhājane 
SA_T01_n2925u-68	dṛśyate pratibimbaṃ hi tathā niṣpannalakṣaṇam ||	dṛśyate pratibimbam hi tathā niṣpanna lakṣaṇam 
SA_T01_n2925u-69	(34) ādhimadhyāntakalyāṇam avisaṃvādakaṃ dhruvam |	ādhi madhya anta kalyāṇam avisaṃvādakam dhruvam 
SA_T01_n2925u-70	yasya caivaṃvidhānātmā katham ātmeti kalpyate ||	yasya ca evaṃvidhān ātmā katham ātmā iti kalpyate 
SA_T01_n2925u-71	(35) grīṣmakāle yathā vāri uṣṇam ity abhidhīyate |	grīṣma kāle yathā vāri uṣṇam iti abhidhīyate 
SA_T01_n2925u-72	tad eva śītakāleṣu śītam ity abhidhīyate ||	tat eva śīta kāleṣu śītam iti abhidhīyate 
SA_T01_n2925u-73	(36) āvṛtaṃ kleśajālena cittam ity abhidhīyate |	āvṛtam kleśa jālena cittam iti abhidhīyate 
SA_T01_n2925u-74	(8) tad eva kleśāpagamād buddha ity abhidhīyate ||	tat eva kleśa apagamāt buddhaḥ iti abhidhīyate 
SA_T01_n2925u-75	(37) cakṣuḥ pratītya rūpaṃ ca avabhāsāḥ sunirmalāḥ |	cakṣuḥ pratītya rūpam ca avabhāsāḥ su nirmalāḥ 
SA_T01_n2925u-76	anutpannāniruddhās te dharmadhātuṃ prajānatha ||	anutpanna aniruddhāḥ te dharmadhātum prajānatha 
SA_T01_n2925u-77	(38) śrotram pratītya śabdaṃ ca cittaṃ vijñaptayas trayaḥ |	śrotram pratītya śabdam ca cittam vijñaptayaḥ trayaḥ 
SA_T01_n2925u-78	śrūyate svavikalpena dharmadhātur alakṣaṇaḥ ||	śrūyate sva vikalpena dharmadhātuḥ alakṣaṇaḥ 
SA_T01_n2925u-79	(39) ghrāṇaṃ gandhāśritaṃ ghrāṇi arūpam anidarśanam |	ghrāṇam gandha āśritam ghrāṇi arūpam a nidarśanam 
SA_T01_n2925u-80	ghrāṇavijñānatathātā dharmadhātur vikalpyate ||	ghrāṇa vijñāna tathātā dharmadhātuḥ vikalpyate 
SA_T01_n2925u-81	(40) jihvā svabhāvaśūnyā hi rasadhātur viviktatā |	jihvā svabhāva śūnyā hi rasadhātuḥ vivikta tā 
SA_T01_n2925u-82	(9) apratiṣṭhitavijñānaṃ dharmadhātusvabhāvatā ||	a pratiṣṭhita vijñānam dharmadhātu svabhāva tā 
SA_T01_n2925u-83	(41) śuddhakāyasvabhāvena sparśapratyayalakṣaṇam |	śuddha kāya svabhāvena sparśa pratyaya lakṣaṇam 
SA_T01_n2925u-84	pratyayebhyo vinirmuktaṃ dharmadhātuṃ vadāmy aham ||	pratyayebhyaḥ vinirmuktam dharmadhātum vadāmi aham 
SA_T01_n2925u-85	(42) manaḥ pradhānadharmeṣu kalpyakalpanavarjitam |	manaḥ pradhāna dharmeṣu kalpya kalpana varjitam 
SA_T01_n2925u-86	dharmāṇāṃ niḥsvabhāvatvaṃ dharmadhātur vibhāvyate ||	dharmāṇām niḥsvabhāva tvam dharmadhātuḥ vibhāvyate 
SA_T01_n2925u-87	(43) paśyate śṛṇute ghrāti svādate spṛśatīti ca |	paśyate śṛṇute ghrāti svādate spṛśati iti ca 
SA_T01_n2925u-88	dharmān vijānate yogī evaṃ niṣpannalakṣaṇam ||	dharmān vijānate yogī evam niṣpanna lakṣaṇam 
SA_T01_n2925u-89	(44) cakṣuḥ śrotraṃ ca ghrāṇaṃ ca jihvā kāyo manas tathā |	cakṣuḥ śrotram ca ghrāṇam ca jihvā kāyaḥ manaḥ tathā 
SA_T01_n2925u-90	ṣaḍāyatanaṃ viśuddham etat tattvasya lakṣaṇam ||	ṣaṣ āyatanam viśuddham etat tattvasya lakṣaṇam 
SA_T01_n2925u-91	(45) (10) cittam eva dvidhā dṛṣṭaṃ loki lokottaraṃ ca yat |	  eva             
SA_T01_n2925u-92	ātmagrāheṇa saṃsāraḥ pratyātma tathātā hi tat ||	ātma grāheṇa saṃsāraḥ pratyātma tathātā hi tat 
SA_T01_n2925u-93	(46) rāgakṣayo hi nirvāṇaṃ dveṣamohakṣayaś ca yat |	rāga kṣayaḥ hi nirvāṇam dveṣa moha kṣayaḥ ca yat 
SA_T01_n2925u-94	tasya bodhāya buddhatvaṃ śaraṇaṃ sarvadehinām ||	tasya bodhāya buddha tvam śaraṇam sarva dehinām 
SA_T01_n2925u-95	(47) asmiṃ kalevare sarvaṃ jñānam ajñānam eva ca |	asmin kalevare sarvam jñānam ajñānam eva ca 
SA_T01_n2925u-96	badhyate svavikalpena mucyate svaparijñayā ||	badhyate sva vikalpena mucyate sva parijñayā 
