segmentnr	original	analyzed
SA_GK16_simhrs_u-0	The Rasārṇava-sudhākara of Siṃhabhūpāla.	the rasārṇava sudhākara of siṃhabhūpāla 
SA_GK16_simhrs_u-1	Abbreviations used:	abbreviations used 
SA_GK16_simhrs_u-2	amaru. = amaru-śatakam	amaru amaruśatakam 
SA_GK16_simhrs_u-3	a.rā. = anargha-rāghava	arā anargha rāghava 
SA_GK16_simhrs_u-4	bā.rā. = bāla-rāmāyaṇa	bārā bālarāmāyaṇa 
SA_GK16_simhrs_u-5	bha.nā.śā. = bharata nāṭya-śāstra	bhanāśā bharata nāṭya śāstra 
SA_GK16_simhrs_u-6	bhā.pra. = bhāva-prakāśikā (śaradā-tanaya)	            
SA_GK16_simhrs_u-7	ha.nā. = hanuman-nāṭakaḥ	         
SA_GK16_simhrs_u-8	karuṇākandala	karuṇā kandala 
SA_GK16_simhrs_u-9	kā.ā. = kāvyādarśa	kāā 
SA_GK16_simhrs_u-10	ku.ā. = kuvalayāvali (siṃha-bhūpāla)	           
SA_GK16_simhrs_u-11	ku.saṃ. = kumāra-sambhava (kālidāsa)	kusam kumārasambhava kālidāsa 
SA_GK16_simhrs_u-12	kṛ.ka. = kṛṣṇa-karṇāmṛtam (līlā-śukaḥ)	           
SA_GK16_simhrs_u-13	gāthā. = gāthā-sattasāi	gāthā 
SA_GK16_simhrs_u-14	mā.mā. = mālatī-mādhava	mā amā mālatī mādhava 
SA_GK16_simhrs_u-15	mā.a.mi. = mālavikāgnimitram	mālavikā agnimitram 
SA_GK16_simhrs_u-16	śi.va. = śiśupāla-vadhaḥ (māgha)	śiva śiśupāla vadhaḥ māgha 
SA_GK16_simhrs_u-17	me.dū. = meghadūta or megha-sandeśa.	medū megha dūta oḥ megha sandeśa 
SA_GK16_simhrs_u-18	nāgā. = nāgānanda	nāgā nāgānanda 
SA_GK16_simhrs_u-19	ra.ā. = ratnāvalī (śrī-harṣasya)	raā ratnāvalī śrī harṣasya 
SA_GK16_simhrs_u-20	ra.vaṃ. = raghuvaṃśaḥ (kālidāsa)	ravam raghu vaṃśaḥ kālidāsa 
SA_GK16_simhrs_u-21	sa.ka.ā. = sarasvatī-kaṇṭhābharaṇam (bhoja)	sarasvatī kaṇṭha ābharaṇam bhoja 
SA_GK16_simhrs_u-22	śaku. or a.śa. = abhijñāna-śakuntalam (kālidāsa)	śaku oḥ aśa abhijñānaśakuntalam kālidāsa 
SA_GK16_simhrs_u-23	u.rā.ca. = uttara-rāma-carita	urāca 
SA_GK16_simhrs_u-24	vai.śa. = vairāgya-śatakam of bhartṛhariḥ	vaiśa vairāgyaśatakam of bhartṛhari 
SA_GK16_simhrs_u-25	vi.u. = vikramorvaśīyaḥ	vikramā urvaśīyaḥ 
SA_GK16_simhrs_u-26	vi.pu. = viṣṇu-purāṇam	vipu viṣṇupurāṇam 
SA_GK16_simhrs_u-27	ve.saṃ. = veṇi-saṃhāraḥ of nārāyaṇa-bhaṭṭa	vesaṃ veṇisaṃhāra of nārāyaṇabhaṭṭa 
SA_GK16_simhrs_u-28	śrī-siṃha-bhūpāla-viracito	śrī siṃha bhūpāla viracitaḥ 
SA_GK16_simhrs_u-29	rasārṇava-sudhākaraḥ (1)	         
SA_GK16_simhrs_u-30	prathamo vilāsaḥ	prathamaḥ vilāsaḥ 
SA_GK16_simhrs_u-31	rañjakollāsaḥ	       
SA_GK16_simhrs_u-32	śṛṅgāra-vīra-sauhārdaṃ maugdhya-vaiyātya-saurabham /	śṛṅgāra vīra sauhārdam maugdhya vaiyātya saurabham 
SA_GK16_simhrs_u-33	lāsya-tāṇḍava-saujanyaṃ dāmpatyaṃ tad bhajāmahe //SRs_1.1//	lāsya tāṇḍava saujanyam dāmpatyam tat bhajāmahe 
SA_GK16_simhrs_u-34	vīṇāṅkita-karāṃ vande vānīm eṇīdṛśaṃ sadā /	vīṇā aṅkita karām vande vānīm eṇī dṛśam sadā 
SA_GK16_simhrs_u-35	sadānanda-mayīṃ devīṃ sarojāsana-vallabhām //SRs_1.2//	            
SA_GK16_simhrs_u-36	asti kiñcit paraṃ vastu paramānanda-kandalam /	asti kiñcid param vastu parama ānanda kandalam 
SA_GK16_simhrs_u-37	kamalākuca-kāṭhinya-kutūhali-bhujāntaram //SRs_1.3//	kamalā kuca kāṭhinya kutūhali bhuja antaram 
SA_GK16_simhrs_u-38	tasya pādāmbujāj jāto varṇo vigata-kalmaṣaḥ /	tasya pāda ambujāt jātaḥ varṇaḥ vigata kalmaṣaḥ 
SA_GK16_simhrs_u-39	yasya sodaratāṃ prāptaṃ bhagīratha-tapaḥ-phalam //SRs_1.4//	yasya sodara tām prāptam bhagīratha tapaḥ phalam 
SA_GK16_simhrs_u-40	tatra recarlavaṃśābdhi-śarad-rākā-sudhākaraḥ /	tatra reca ṛla vaṃśa abdhi śarad rākā sudhākaraḥ 
SA_GK16_simhrs_u-41	kalā-nidhir udāra-śrīr āsīd dācaya-nāyakaḥ //SRs_1.5//	kalā nidhiḥ udāra śrīḥ āsīt dācaya nāyakaḥ 
SA_GK16_simhrs_u-42	yasyāsi-dhārā-mārgeṇa durgeṇāpi raṇāṅgaṇe /	yasya asi dhārā mārgeṇa durgeṇa api raṇa aṅgaṇe 
SA_GK16_simhrs_u-43	pāṇḍya-rāja-gajānīkāj jaya-lakṣmīr upāgatā //SRs_1.6//	pāṇḍya rāja gaja anīkāt jaya lakṣmīḥ upāgatā 
SA_GK16_simhrs_u-44	aṅga-nārāyaṇe yasmin bhavati śrīr atisthirā /	aṅga nārāyaṇe yasmin bhavati śrīḥ ati sthirā 
SA_GK16_simhrs_u-45	bhūr abhūt kariṇī vaśyā duṣṭa-rāja-gajāṅkuśe //SRs_1.7//	bhūḥ abhūt kariṇī vaśyā duṣṭa rāja gaja aṅkuśe 
SA_GK16_simhrs_u-46	tasya bhāryā mahābhāgyā viṣṇoḥ śrīr iva viśrutā /	tasya bhāryā mahābhāgyā viṣṇoḥ śrīḥ iva viśrutā 
SA_GK16_simhrs_u-47	pocamāmbā guṇodārā jātā tāmarasānvayāt //SRs_1.8//	pocamāmbā guṇa udārā jātā tāmarasa anvayāt 
SA_GK16_simhrs_u-48	tayor abhūvan kṣiti-kalpa-vṛkṣāḥ	tayoḥ abhūvan kṣiti kalpavṛkṣāḥ 
SA_GK16_simhrs_u-49	putrās trayas trāsita-vairi-vīrāḥ /	putrāḥ trayaḥ trāsita vairi vīrāḥ 
SA_GK16_simhrs_u-50	siṃha-prabhur vennamanāyakaś ca	          
SA_GK16_simhrs_u-51	vīrāgraṇī reca-mahī-patiś ca //SRs_1.9//	vīra agraṇī reca mahīpatiḥ ca 
SA_GK16_simhrs_u-52	kalāv eka-pado dharmo yair ebhiś caraṇair iva /	kalau eka padaḥ dharmaḥ yaiḥ ebhiḥ caraṇaiḥ iva 
SA_GK16_simhrs_u-53	sampūrṇa-padatāṃ prāpya nākāṅkṣati kṛtaṃ yugam //SRs_1.10//	sampūrṇa pada tām prāpya na ākāṅkṣati kṛtam yugam 
SA_GK16_simhrs_u-54	tatra siṃha-mahīpāle pālayaty akhilāṃ mahīm /	tatra siṃha mahīpāle pālayati akhilām mahīm 
SA_GK16_simhrs_u-55	namatām unnatiś citraṃ rājñām anamatāṃ natiḥ //SRs_1.11//	namatām unnatiḥ citram rājñām a namatām natiḥ 
SA_GK16_simhrs_u-56	kṛṣṇaileśvara-saṃnidhau kṛta-mahā-sambhāra-meleśvare	kṛṣṇaileśvara saṃnidhau kṛta mahā sambhāram eleśvare 
SA_GK16_simhrs_u-57	vītāpāyam anekaśo vidadhatā brahma-pratiṣṭhāpanam /	vīta apāyam anekaśas vidadhatā brahma pratiṣṭhāpanam 
SA_GK16_simhrs_u-58	ānṛṇya samapādi yena vibhunā tat-tad-guṇair ātmano	ānṛṇya samapādi yena vibhunā tad tad guṇaiḥ 
SA_GK16_simhrs_u-59	nirmāṇātiśaya-prayāsa-garima-vyāsaṅgini brahmaṇi //SRs_1.12//	nirmāṇa atiśaya prayāsa garima vyāsaṅgini brahmaṇi 
SA_GK16_simhrs_u-60	kṛtānta-jihvā-kuṭilāṃ kṛpāṇīṃ	kṛtānta jihvā kuṭilām kṛpāṇīm 
SA_GK16_simhrs_u-61	dṛṣṭvā yadīyāṃ trasatām arīṇām /	dṛṣṭvā yadīyām trasatām arīṇām 
SA_GK16_simhrs_u-62	svedodayaś cetasi saṃcitānāṃ	sveda udayaḥ cetasi saṃcitānām 
SA_GK16_simhrs_u-63	mānoṣmaṇām ātanute praśāntim //SRs_1.13//	māna ūṣmaṇām ātanute praśāntim 
SA_GK16_simhrs_u-64	śrīmān reca-mahīpatiḥ sucarito yasyānujanmā sphuṭaṃ	śrīmān reca mahīpatiḥ su caritaḥ yasya anujanmā sphuṭam 
SA_GK16_simhrs_u-65	prāpto vīra-guru-prathāṃ pṛthutarāṃ vīrasya mudrākarīm /	prāptaḥ vīra guru prathām pṛthutarām vīrasya mudrā karīm 
SA_GK16_simhrs_u-66	labdhvā labdha-kaṭhāri-rāya-virudaṃ rāhuttarāyāṅkitaṃ	labdhvā labdha kaṭhāri rāya virudam rāhuttarāya aṅkitam 
SA_GK16_simhrs_u-67	putraṃ nāgayanāyakaṃ vasumatī-vīraika-cūḍāmaṇim //SRs_1.14//	putram nāgaya nāyakam vasumatī vīra eka cūḍāmaṇim 
SA_GK16_simhrs_u-68	so' yaṃ siṃha-mahīpālo vasudeva iti sphuṭam /	saḥ yam siṃha mahīpālaḥ vasudevaḥ iti sphuṭam 
SA_GK16_simhrs_u-69	ananta-mādhavau yasya tanūjau loka-rakṣakau //SRs_1.15//	ananta mādhavau yasya tanūjau loka rakṣakau 
SA_GK16_simhrs_u-70	tatrānujo mādhava-nāyakendro	tatra anujaḥ mādhava nāyaka indraḥ 
SA_GK16_simhrs_u-71	dig-antarāla-prathita-pratāpaḥ /	            
SA_GK16_simhrs_u-72	yasyābhavan vaṃśa-karā narendrās	yasya abhavan vaṃśa karāḥ narendrāḥ 
SA_GK16_simhrs_u-73	tanūbhavā veda-girīndra-mukhyāḥ //SRs_1.16//	tanūbhavāḥ vedagiri indra mukhyāḥ 
SA_GK16_simhrs_u-74	tasyāgrajanmā bhuvi rāja-doṣair	tasya agrajanmā bhuvi rāja doṣaiḥ 
SA_GK16_simhrs_u-75	aprota-bhāvād anapota-saṃjñām /	a prota bhāvāt an apota saṃjñām 
SA_GK16_simhrs_u-76	khyātāṃ dadhāti sma yathārtha-bhūtām	khyātām dadhāti sma yathārtha bhūtām 
SA_GK16_simhrs_u-77	ananta-sajñāṃ ca mahīdharatvam //SRs_1.17//	ananta sajñām ca mahīdhara tvam 
SA_GK16_simhrs_u-78	sodaryo balabhadra-mūrtir aniśaṃ devī priyā rukmiṇī	sodaryaḥ balabhadra mūrtiḥ aniśam devī priyā rukmiṇī 
SA_GK16_simhrs_u-79	pradyumnas tanayo' p pautra-nivaho yasyāniruddhādayaḥ /	pradyumnaḥ pautra nivahaḥ yasya aniruddha ādayaḥ 
SA_GK16_simhrs_u-80	so' yaṃ śrīpatir annapota-nṛpatiḥ kiṃ cānanāmbhoruhe	saḥ yam śrīpatiḥ anna pota nṛpatiḥ kim ca ānana ambhoruhe 
SA_GK16_simhrs_u-81	dhatte cāru-sudarśana-śriyam asau satvātma-hastāmbuje //SRs_1.18//	dhatte cāru sudarśana śriyam asau satva ātma hasta ambuje 
SA_GK16_simhrs_u-82	bahu-soma-sutaṃ kṛtvā bhūlokaṃ yatra rakṣati /	bahu soma sutam kṛtvā bhū lokam yatra rakṣati 
SA_GK16_simhrs_u-83	eka-soma-sutaṃ rakṣan svarlokaṃ lajjate hariḥ //SRs_1.19//	ekasoma sutam rakṣan svar lokam lajjate hariḥ 
SA_GK16_simhrs_u-84	somakula-paraśurāṃe	soma kula paraśu rāṃe 
SA_GK16_simhrs_u-85	bhuja-bala-bhīme' rigāya-gobāle /	bhuja bala bhīme ri gāya go bāle 
SA_GK16_simhrs_u-86	yatra ca jāgrati śāsati	yatra ca jāgrati śāsati 
SA_GK16_simhrs_u-87	jagatāṃ jāgarti nitya-kalyāṇam //SRs_1.20//	jagatām jāgarti nitya kalyāṇam 
SA_GK16_simhrs_u-88	hemādri-dānair dharaṇī-surāṇāṃ	hemādri dānaiḥ dharaṇī surāṇām 
SA_GK16_simhrs_u-89	hemācalaṃ hasta-gataṃ vidhāya /	hemācalam hasta gatam vidhāya 
SA_GK16_simhrs_u-90	yaś cāru-sopāna-pathena cakre	yaḥ cāru sopāna pathena cakre 
SA_GK16_simhrs_u-91	śrī-parvataṃ sarva-janāṅghri-gamyam //SRs_1.21//	śrīparvatam sarva jana aṅghri gamyam 
SA_GK16_simhrs_u-92	yo naikavīroddalano' py asaṅkhya-	yaḥ na eka vīra uddalanaḥ pi asaṅkhya 
SA_GK16_simhrs_u-93	saṅkhyo' py abhagnātma-gati-kramo' pi /	saṅkhyaḥ pi a bhagna ātma gati kramaḥ pi 
SA_GK16_simhrs_u-94	ajāti-sāṅkarya-bhavo' pi citraṃ	citram 
SA_GK16_simhrs_u-95	dadhāti somānvaya-bhārgavāṅkam //SRs_1.22//	dadhāti soma anvaya bhārgava aṅkam 
SA_GK16_simhrs_u-96	dhāvaṃ dhāvaṃ ripu-nṛpatayo yuddha-raṅgāpaviddhāḥ	dhāvam dhāvam ripu nṛpatayaḥ yuddha raṅga apaviddhāḥ 
SA_GK16_simhrs_u-97	khaḍge khaḍge phalita-vapuṣaṃ yaṃ purastād vilokya /	khaḍge khaḍge phalita vapuṣam yam purastāt vilokya 
SA_GK16_simhrs_u-98	pratyāvṛttā api tata ito vīkṣamāṇā yadīyaṃ	pratyāvṛttāḥ api tatas itas vīkṣamāṇā yadi iyam 
SA_GK16_simhrs_u-99	saṃmanyante sphuṭam avitathaṃ khaḍga-nārāyaṇāṅkam //SRs_1.23//	saṃmanyante sphuṭam avitatham khaḍga nārāyaṇa aṅkam 
SA_GK16_simhrs_u-100	annamāmbeti vikhyātā tasyāsīd dharaṇī-pateḥ /	annam āmbā iti vikhyātā tasya āsīt dharaṇīpateḥ 
SA_GK16_simhrs_u-101	devī śivā śivasyeva rājamauler mahojjvalā //SRs_1.24//	devī śivā śivasya iva rājamauleḥ mahā ujjvalā 
SA_GK16_simhrs_u-102	śatrughnaṃ śrutakīrtir yā subhadrā yaśasārjunam /	śatrughnam śruta kīrtiḥ yā subhadrā yaśasā arjunam 
SA_GK16_simhrs_u-103	ānandayati bhartāraṃ śyāmā rājānam ujjvalam //SRs_1.25//	ānandayati bhartāram śyāmā rājānam ujjvalam 
SA_GK16_simhrs_u-104	tayor abhūtāṃ putrau dvāv ādyo veda-girīśvaraḥ /	tayoḥ abhūtām putrau dvau ādyaḥ vedagiri īśvaraḥ 
SA_GK16_simhrs_u-105	dvitīyas tv advitīyo' sau yaśasā siṃha-bhūpatiḥ //SRs_1.26//	dvitīyaḥ tu advitīyaḥ sau yaśasā siṃha bhūpatiḥ 
SA_GK16_simhrs_u-106	atha śrī-siṃha-bhūpālo dīrghāyur vasudhām imām /	atha śrī siṃha bhūpālaḥ dīrgha āyuḥ vasudhām imām 
SA_GK16_simhrs_u-107	nijāṃsa-pīṭhe nirvyājaṃ kurute supratiṣṭhitām //SRs_1.27//	nija aṃsapīṭhe nirvyājam kurute su pratiṣṭhitām 
SA_GK16_simhrs_u-108	ahīnajyābandhaḥ kanaka-ruciraṃ kārmuka-varaṃ	ahīna jyā bandhaḥ kanaka ruciram kārmuka varam 
SA_GK16_simhrs_u-109	bali-dhvaṃsī bāṇaḥ para-puram anekaṃ ca viṣayaḥ /	bali dhvaṃsī bāṇaḥ para puram anekam ca viṣayaḥ 
SA_GK16_simhrs_u-110	iti prāyo lokottara-samara-saṃnāha-vidhinā	iti prāyas loka uttara samara saṃnāha vidhinā 
SA_GK16_simhrs_u-111	maheśo' yaṃ siṃha-kṣitipa iti yaṃ jalpati janaḥ //SRs_1.28//	maheśaḥ yam siṃha kṣitipaḥ iti yam jalpati janaḥ 
SA_GK16_simhrs_u-112	yatra ca raṇa-saṃnahini	yatra ca raṇa saṃnahini 
SA_GK16_simhrs_u-113	tṛṇa-caraṇaṃ nija-purāc ca niḥsaraṇam /	tṛṇa caraṇam nija purāt ca niḥsaraṇam 
SA_GK16_simhrs_u-114	vana-caraṇaṃ tac-caraṇaka-	vana caraṇam tad caraṇaka 
SA_GK16_simhrs_u-115	paricaraṇaṃ vā virodhināṃ śaraṇam //SRs_1.29//	paricaraṇam vā virodhinām śaraṇam 
SA_GK16_simhrs_u-116	satāṃ prītiṃ kurvan kuvalaya-vikāsaṃ viracayan	satām prītim kurvan kuvalaya vikāsam viracayan 
SA_GK16_simhrs_u-117	kalāḥ kāntāḥ puṣṇan dadhad api ca jaivātṛka-kathām /	kalāḥ kāntāḥ puṣṇan dadhat api ca jaivātṛka kathām 
SA_GK16_simhrs_u-118	nitāntaṃ yo rājā prakaṭayati mitrodayam aho	nitāntam yaḥ rājā prakaṭayati mitra udayam aho 
SA_GK16_simhrs_u-119	tathā cakrānandān api ca kamalollāsa-suṣamām //SRs_1.30//	tathā cakra ānandān api ca kamala ullāsa suṣamām 
SA_GK16_simhrs_u-120	tal-labdhāni ghanāghanair atitarāṃ vārāṃ pṛṣanty ambudhau	tad labdhāni ghanāghanaiḥ atitarām vārām pṛṣanti ambudhau 
SA_GK16_simhrs_u-121	svātyām eva hi śuktikāsu dadhate muktāni muktātmatām /	svātyām eva hi śuktikāsu dadhate muktāni mukta ātma tām 
