segmentnr	original	analyzed
MBvarahitantramHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBvarahitantramHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00317	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBvarahitantramHK-2	Uniform title: vārāhītantra	uniform title vārāhītantra 
MBvarahitantramHK-3	Manuscript : NGMCP manuscript no.: 3-315 Reel No. : B 144/9	manuscript no  reel no  b 
MBvarahitantramHK-4	Description: Description by Mark S.G. Dyczkowski:	description description by mark sg 
MBvarahitantramHK-5	There is another texts with this name which is much shorter and is	there is another texts with this name which is much shorter and is 
MBvarahitantramHK-6	framed as a dialogue between Rādhā and Kṛṣṇa. This Vārāhī Tantra is	framed as a dialogue between rādhā and kṛṣṇa this vārāhī tantra is 
MBvarahitantramHK-7	4,631 verses long. Another complete manuscript is deposited in	verses long another complete manuscript is deposited in 
MBvarahitantramHK-8	the library of Saṃpūrṇānanda Sanskrit University in Vārāṇasi.	the library of saṃpūrṇānanda sanskrit univesity in vārāṇasi 
MBvarahitantramHK-9	Vārāhī, is one of the eight Mothers (mātṛkā). Although	vārāhī is one of the eight mothrs mātṛkā although 
MBvarahitantramHK-10	Tantras bearing the names of the other Mothers have not been	tantras bearing the names of the other mothers have not been 
MBvarahitantramHK-11	recovered, Lakṣmīdhara quotes a verse in his commentary on the	recovered lakṣmīdhara quotes a verse in his commentary on the 
MBvarahitantramHK-12	Saundaryalaharī  which  lists them as a standard group of Tantras.	             
MBvarahitantramHK-13	This Vārāhītantra  associates itself with Kāmarūpa which is where it	this vārāhītantra associates itself with kāmarūpa which is where it 
MBvarahitantramHK-14	may possibly have been redacted. The colophons state that it belongs	may possbly have been redacted the colophons state that it belongs 
MBvarahitantramHK-15	to the Dakṣiṇāmnāya.  It draws extensively from other Tantras but	to the dakṣiṇa āmnāya it draws extensively from other tantras but 
MBvarahitantramHK-16	also contains much original material. Indeed, it is a veritable	also contans much original material indeed it is a veritable 
MBvarahitantramHK-17	compendium of śākta ritual procedures. It is quoted in several	compendium of śākta ritual pracedures it is quoted in several 
MBvarahitantramHK-18	texts. These include the Mantramahārṇava,	texts these include the mantra mahārṇava 
