segmentnr	original	analyzed
MBmrgendraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBmrgendraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00037	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBmrgendraHK-2	Uniform title: mṛgendrāgama	uniform title mṛgendra āgama 
MBmrgendraHK-3	Main title: mṛgendrāgama with vṛtti by bhaṭṭa nārāyaṇakaṇṭha and dīpikā by aghoraśivācārya	main title mṛgendrāgama with vṛtti by bhaṭṭa nārāyaṇakaṇṭha and dīpikā by aghoraśivācārya 
MBmrgendraHK-4	Secondary title: mṛgendratantra	secondary title mṛgendratantra 
MBmrgendraHK-5	Commentator : nārāyaṇakaṇṭha	nārāyaṇakaṇṭha 
MBmrgendraHK-6	Commentator : aghoraśiva	aghora śiva 
MBmrgendraHK-7	Editor : śāstrī kṛṣṇa	e t itoḥ śāstrī kṛṣṇa 
MBmrgendraHK-8	Editor : subrahmaṇyaśāstrī k m	e t itoḥ subrahmaṇya śāstrī k m 
MBmrgendraHK-9	Editor : Dyczkowski Mark S. G.	editoḥ dyczkowski mark s 
MBmrgendraHK-10	Description: Transcribed from vol. 12 of the Devakottai series with provisional corrections by Mark S. G. Dyczkowski.	description transcribed from vol or fl or fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl fl 
MBmrgendraHK-11	Photographic facsimiles from vol. 12 of the Devakottai series and from vol 50 of the Kashmir Series of Texts and Studies.	photographic facsimiles from vol of the devakottai series and from vol of the kashmir series of texts and studies 
MBmrgendraHK-12	Notes: Transcribed by the staff of Muktabodha under the directions of Mark S. G. Dyczkowski with provisional corrections by Dr. Dyczkowski.	notes transcribed by the staff of muktabodha under the directions of mark s g dyczkowski with provisional corrections by dr dyczkowski 
MBmrgendraHK-13	Revision 1: Reformatted 02/06/2006	revision 
MBmrgendraHK-14	Publisher : śivāgama siddhānta paripalana saṅgham	publisher śiva āgama siddhānta paripalana saṅgham 
MBmrgendraHK-15	Publication year : 1928	publication year 
MBmrgendraHK-16	Publication city : devakottai	publication citi 
MBmrgendraHK-17	Publication country : India	publication country india 
MBmrgendraHK-18	śivābhyāṃ namaḥ |	śivābhyām namaḥ 
MBmrgendraHK-19	mṛgendram |	mṛgendram 
MBmrgendraHK-20	dīpikāsahitayā vṛttyā'laṅkṛtam |	dīpikā sahitayā vṛttyā alaṅkṛtam 
MBmrgendraHK-21	vidyāpādaḥ |	vidyā pādaḥ 
MBmrgendraHK-22	dīpikā |	dīpikā 
MBmrgendraHK-23	yasya jñānakriyārūpā śaktirbhuvi vimuktidā |	yasya jñāna kriyā rūpā śaktiḥ bhuvi vimukti dā 
MBmrgendraHK-24	sarvajñānavidhātāraṃ taṃ vande parameśvara || 1 ||	sarva jñāna vidhātāram tam vande parameśvara 
MBmrgendraHK-25	śrīmanmṛgendravṛttau nārāyaṇakaṇṭhapādaracitāyām |	             
