segmentnr	original	analyzed
SA_XX_pplg202u-0	[GBM 571.5 = LPG(Ch) 202r5]	ro  
SA_XX_pplg202u-1	evam ukte āyuṣmāṃ subhūtir bhagavantam etad avocat* mahāguṇasamanvāgato bhagavaṃn avaivartiko bodhisatvo manāsatvaḥ aprameyāsaṃkhyeyāparimāṇaguṇasamanvāgato	evam ukte āyuṣmān subhūtiḥ bhagavantam etat avocat mahā guṇa samanvāgataḥ bhagavan avaivartikaḥ bodhisatvaḥ manāsatvaḥ aprameya asaṃkhyeya aparimāṇa guṇa samanvāgataḥ 
SA_XX_pplg202u-2	6 bhagavann avaivartiko bodhisatvo mahāsatvaḥ aparimitaguṇasamanvāgato bhagavann avaivartiko bodhisatvo mahāsatvaḥ bhagavān āha* evam	bhagavan avaivartikaḥ bodhisatvaḥ mahāsatvaḥ aparimita guṇa samanvāgataḥ bhagavan avaivartikaḥ bodhisatvaḥ mahāsatvaḥ bhagavān āha evam 
SA_XX_pplg202u-3	7 etat subhūte evam etat* mahāguṇasamanvāgataḥ subhūte avaivartiko bodhisatvo mahāsatvaḥ aprameyāsaṃkhyeyāparimāṇaguṇasamanvāgataḥ subhūte avaivartiko bodhisatvo mahāsatvaḥ	etat subhūte evam etat mahā guṇa samanvāgataḥ subhūte avaivartikaḥ bodhisatvaḥ mahāsatvaḥ aprameya asaṃkhyeya aparimāṇa guṇa samanvāgataḥ subhūte avaivartikaḥ bodhisatvaḥ mahāsatvaḥ 
SA_XX_pplg202u-4	8 aparimitaguṇasamanvāgataḥ subhūte avaivartiko bodhisatvo mahāsatvaḥ tat kasya hetoḥ tathā hy anenānantāparyantaṃ jñānaṃ pratilabdhaḥ asādhāraṇaṃ	aparimita guṇa samanvāgataḥ subhūte avaivartikaḥ bodhisatvaḥ mahāsatvaḥ tat kasya hetoḥ tathā hi anena ananta aparyantam jñānam pratilabdhaḥ asādhāraṇam 
SA_XX_pplg202u-5	9 tatra ca jñāne sthitvā avaivartiko bodhisatvo mahāsatvaḥ pratisaṃvido 'bhinirharati /	tatra ca jñāne sthitvā a vaivartikaḥ bodhisatvaḥ mahāsatvaḥ pratisaṃvidaḥ bhinirharati 
SA_XX_pplg202u-6	yābhiḥ pratisaṃvidbhiḥ sadevamānuṣāsureṇa lokena pṛṣṭaḥ prativacanair na śakyaṃ paryādātuṃ subhūtir āha /	yābhiḥ pratisaṃvidbhiḥ sa deva mānuṣa asureṇa lokena pṛṣṭaḥ prativacanaiḥ na śakyam paryādātum subhūtiḥ āha 
SA_XX_pplg202u-7	10 pratibalo bhagavaṃs tathāgato 'rhaṃ samyaksaṃbuddho gaṃgānadīvālukopamān kalpān avaivartikasya bodhisatvasya mahāsatvasyākāraliṃganimittāni nirdeṣṭuṃ /	pratibalaḥ bhagavan tathāgataḥ rham samyaksaṃbuddhaḥ gaṃgā nadī vālukā upamān kalpān a vaivartikasya bodhisatvasya mahāsatvasya ākāra liṃga nimittāni nirdeṣṭum 
SA_XX_pplg202u-8	yair ākārair yair liṅgair yair nimittair avaivartiko bodhisatvo	yaiḥ ākāraiḥ yaiḥ liṅgaiḥ yaiḥ nimittaiḥ a vaivartikaḥ bodhisatvaḥ 
SA_XX_pplg202u-9	11 mahāsatvaḥ prabhāvyate /	mahā satvaḥ prabhāvyate 
SA_XX_pplg202u-10	sādhu bhagavan gaṃbhīragaṃbhīrasthānāni nirdeṣṭavyāni /	sādhu bhagavan gaṃbhīra gaṃbhīra sthānāni nirdeṣṭavyāni 
SA_XX_pplg202u-11	yatra sthitvā bodhisatvo mahāsatvaḥ ṣaṭsu pāramitāsu caraṃś catvāri smṛtyupasthānāni paripūrayati /	yatra sthitvā bodhisatvaḥ mahāsatvaḥ ṣaṭsu pāramitāsu caran catvāri smṛti upasthānāni paripūrayati 
SA_XX_pplg202u-12	yāvat sarvākārajñatāṃ	yāvat sarva ākāra jña tām 
SA_XX_pplg202u-13	12 paripūrayati bhagavān āha /	paripūrayati bhagavān āha 
SA_XX_pplg202u-14	sādhu sādhu subhūte sādhu khalu punas tvaṃ subhūte yas tvam avaivartikānāṃ bodhisatvānāṃ mahāsatvānām arthāya tathāgataṃ gaṃbhīragaṃbhīrāṇi sthānāni yāny adhivacanaṃ	sādhu sādhu subhūte sādhu khalu punar tvam subhūte yaḥ tvam a vaivartikānām bodhisatvānām mahāsatvānām arthāya tathāgatam gaṃbhīra gaṃbhīrāṇi sthānāni yāni adhivacanam 
SA_XX_pplg202u-15	13 yad uta nirvāṇasya /	yat uta nirvāṇasya 
SA_XX_pplg202u-16	āha /	āha 
SA_XX_pplg202u-17	nirvāṇasyaivaitad bhagavann adhivacanan na punaḥ sarvadharmāṇāṃ /	nirvāṇasya eva etat bhagavan adhivacanat na punar sarva dharmāṇām 
SA_XX_pplg202u-18	bhagavān āha /	bhagavān āha 
SA_XX_pplg202u-19	sarvadharmāṇām apy etat subhūte adhivacanaṃ gaṃbhīram iti /	sarva dharmāṇām api etat subhūte adhivacanam gaṃbhīram iti 
SA_XX_pplg202u-20	tat kasya hetoḥ /	tat kasya hetoḥ 
SA_XX_pplg202u-21	rūpaṃ subhūte gaṃbhīran vedanā	rūpam subhūte vedanā 
SA_XX_pplg202u-22	[GBM 572.1 = LPG(Ch) 202v] saṃjñā saṃskārā vijñānaṃ subhūte gaṃbhīraṃ cakṣur api	saṃjñā saṃjñā SNF saṃskārāḥ saṃskāra PNM vijñānam vijñāna SNNe subhūte subhūti SVM gaṃbhīram gambhīra SNNe cakṣuḥ cakṣus SNNe api api 
SA_XX_pplg202u-23	subhūte gaṃbhīraṃ yāvan mano 'pi subhūte gaṃbhīraṃ yāvad bodhir api subhūte gaṃbhīrā	subhūte gaṃbhīram yāvat manaḥ subhūte gaṃbhīram yāvat bodhiḥ api subhūte gaṃbhīrā 
SA_XX_pplg202u-24	kathaṃ ca subhūte rūpaṃ gaṃbhīraṃ /	katham ca subhūte rūpam gaṃbhīram 
SA_XX_pplg202u-25	yathā rūpasya tathatā tathā gaṃbhīraṃ /	yathā rūpasya tathatā tathā gaṃbhīram 
SA_XX_pplg202u-26	yathā vedanāyā	yathā vedanāyā 
SA_XX_pplg202u-27	2 saṃjñāyā saṃskārāṇāṃ yathā vijñānasya tathatā tathā gaṃbhīraṃ yāvad yathā bodhes tathatā tathā gaṃbhīraṃ /	saṃjñāyā saṃskārāṇām yathā vijñānasya tathatā tathā gaṃbhīram yāvat yathā bodheḥ tathatā tathā gaṃbhīram 
SA_XX_pplg202u-28	āha /	āha 
SA_XX_pplg202u-29	kathaṃ bhagavaṃ rūpasya tathatā yāvat kathaṃ bodhes tathatā /	katham bhagavan rūpasya tathatā yāvat katham bodheḥ tathatā 
SA_XX_pplg202u-30	bhagavān āha /	bhagavān āha 
SA_XX_pplg202u-31	yatra subhūte rūpatathatāyāṃ na	yatra subhūte rūpa tathatāyām na 
SA_XX_pplg202u-32	3 rūpaṃ nānyatra rūpāt tathatā yāvad yatra subhūte vijñānatathatāyāṃ na vijñānaṃ nānyatra vijñānāt tathatā yāvad yatra bodhitathatāyāṃ na bodhir nānyatra bodhes tathatā /	rūpam na anyatra rūpāt tathatā yāvat yatra subhūte vijñāna tathatāyām na vijñānam na anyatra vijñānāt tathatā yāvat yatra bodhi tathatāyām na bodhiḥ na anyatra bodheḥ tathatā 
SA_XX_pplg202u-33	āha /	āha 
SA_XX_pplg202u-34	āścaryaṃ bhagavan yāvac cedaṃ sūkṣmeṇopāyenāvaivartiko	āścaryam bhagavan yāvat ca idam sūkṣmeṇa upāyena a vaivartikaḥ 
SA_XX_pplg202u-35	4 bodhisatvo mahāsatvo rūpāc ca nivārito nirvāṇaṃ ca sūcitaḥ vedanāyāḥ saṃjñāyāḥ	bodhisatvaḥ mahāsatvaḥ rūpāt ca nivāritaḥ nirvāṇam ca sūcitaḥ vedanāyāḥ saṃjñāyāḥ 
SA_XX_pplg202u-36	saṃskārebhyo vijñānāc ca nivārito nirvāṇaṃ ca sūcita sarvagrahebhyaś ca laukikalokottarebhyaḥ	saṃskārebhyaḥ vijñānāt ca nivāritaḥ nirvāṇam ca sūcita sarva grahebhyaḥ ca laukika lokottarebhyaḥ 
SA_XX_pplg202u-37	sādhāraṇāsādhāraṇebhyaḥ	sādhāraṇa asādhāraṇebhyaḥ 
SA_XX_pplg202u-38	5 sāsravānāsravebhyo nivārito nirvāṇaṃ ca sūcitaḥ bhagavān āha /	sa āsrava anāsravebhyaḥ nivāritaḥ nirvāṇam ca sūcitaḥ bhagavān āha 
SA_XX_pplg202u-39	yaḥ subhūte bodhisatvo mahāsatva imāni gaṃbhīragaṃbhīrāṇi sthānāni prajñāpāramitāpratisaṃyuktāni cintayiṣyati /	yaḥ subhūte bodhisatvaḥ mahāsatvaḥ imāni gaṃbhīra gaṃbhīrāṇi sthānāni prajñāpāramitā pratisaṃyuktāni cintayiṣyati 
SA_XX_pplg202u-40	6 tulayiṣyaty upanidhyāsyati /	tulayiṣyati upanidhyāsyati 
SA_XX_pplg202u-41	evaṃ mayā sthātavyaṃ /	evam mayā sthātavyam 
