segmentnr	original	analyzed
SA_GP12_lip_1_pu-0	LiP, 1, 1	lip 
SA_GP12_lip_1_pu-1	namo rudrāya haraye brahmaṇe paramātmane /	namaḥ rudrāya haraye brahmaṇe paramātmane 
SA_GP12_lip_1_pu-2	pradhānapuruṣeśāya sargasthityantakāriṇe // LiP_1,1.1 //	pradhāna puruṣa īśāya sarga sthiti anta kāriṇe 
SA_GP12_lip_1_pu-3	nārado 'bhyarcya śaileśe śaṅkaraṃ saṅgameśvare /	nāradaḥ bhyarcya śaileśe śaṅkaram saṅgameśvare 
SA_GP12_lip_1_pu-4	hiraṇyagarbhe svarlīne hy avimukte mahālaye // LiP_1,1.2 //	hiraṇyagarbhe svar līne hi avimukte mahālaye 
SA_GP12_lip_1_pu-5	raudre goprekṣake caiva śreṣṭhe pāśupate tathā /	raudre goprekṣake ca eva śreṣṭhe pāśupate tathā 
SA_GP12_lip_1_pu-6	vighneśvare ca kedāre tathā gomāyukeśvare // LiP_1,1.3 //	vighneśvare ca kedāre tathā gomāyukeśvare 
SA_GP12_lip_1_pu-7	hiraṇyagarbhe candreśe īśānye ca triviṣṭape /	hiraṇyagarbhe candreśe īśānye ca triviṣṭape 
SA_GP12_lip_1_pu-8	śukreśvare yathānyāyaṃ naimiṣaṃ prayayau muniḥ // LiP_1,1.4 //	śukreśvare yathānyāyam naimiṣam prayayau muniḥ 
SA_GP12_lip_1_pu-9	naimiṣeyāstadā dṛṣṭvā nāradaṃ hṛṣṭamānasāḥ /	naimiṣeyāḥ tadā dṛṣṭvā nāradam hṛṣṭa mānasāḥ 
SA_GP12_lip_1_pu-10	samabhyarcyāsanaṃ tasmai tadyogyaṃ samakalpayan // LiP_1,1.5 //	samabhyarcya āsanam tasmai tad yogyam samakalpayan 
SA_GP12_lip_1_pu-11	so 'pi hṛṣṭo munivarair dattaṃ bheje tadāsanam /	saḥ pi hṛṣṭaḥ muni varaiḥ dattam bheje tadā āsanam 
SA_GP12_lip_1_pu-12	sampūjyamāno munibhiḥ sukhāsīno varāsane // LiP_1,1.6 //	sampūjyamānaḥ munibhiḥ sukha āsīnaḥ varāsane 
SA_GP12_lip_1_pu-13	cakre kathāṃ vicitrārthāṃ liṅgamāhātmyamāśritām /	cakre kathām vicitra arthām liṅga māhātmyam āśritām 
SA_GP12_lip_1_pu-14	etasminnevakāle tu sūtaḥ paurāṇikaḥ svayam // LiP_1,1.7 //	etasmin eva kāle tu sūtaḥ paurāṇikaḥ svayam 
SA_GP12_lip_1_pu-15	jagāma naimiṣaṃ dhīmān praṇāmārthaṃ tapasvinām /	jagāma naimiṣam dhīmān praṇāma artham tapasvinām 
SA_GP12_lip_1_pu-16	tasmai sāma ca pūjāṃ ca yathāvaccakrire tadā // LiP_1,1.8 //	tasmai sāma ca pūjām ca yathāvat cakrire tadā 
SA_GP12_lip_1_pu-17	naimiṣeyāstu śiṣyāya kṛṣṇadvaipāyanasya tu /	naimiṣeyāḥ tu śiṣyāya kṛṣṇadvaipāyanasya tu 
SA_GP12_lip_1_pu-18	atha teṣāṃ purāṇasya śuśrūṣā samapadyata // LiP_1,1.9 //	atha teṣām purāṇasya śuśrūṣā samapadyata 
SA_GP12_lip_1_pu-19	dṛṣṭvā tam ativiśvastaṃ vidvāṃsaṃ romaharṣaṇam /	dṛṣṭvā tam ati viśvastam vidvāṃsam romaharṣaṇam 
SA_GP12_lip_1_pu-20	apṛcchaṃśca tataḥ sūtam ṛṣiṃ sarve tapodhanāḥ // LiP_1,1.10 //	apṛcchan ca tatas sūtam ṛṣim sarve tapodhanāḥ 
SA_GP12_lip_1_pu-21	purāṇasaṃhitāṃ puṇyāṃ liṅgamāhātmyasaṃyutām /	purāṇa saṃhitām puṇyām liṅga māhātmya saṃyutām 
SA_GP12_lip_1_pu-22	naimiṣeyā ūcuḥ	naimiṣeyāḥ ūcuḥ 
SA_GP12_lip_1_pu-23	tvayā sūta mahābuddhe kṛṣṇadvaipāyano muniḥ // LiP_1,1.11 //	tvayā sūta mahābuddhe kṛṣṇadvaipāyanaḥ muniḥ 
SA_GP12_lip_1_pu-24	upāsitaḥ purāṇārthaṃ labdhā tasmācca saṃhitā /	upāsitaḥ purāṇa artham labdhā tasmāt ca saṃhitā 
SA_GP12_lip_1_pu-25	tasmādbhavantaṃ pṛcchāmaḥ sūta paurāṇikottamam // LiP_1,1.12 //	tasmāt bhavantam pṛcchāmaḥ sūta paurāṇika uttamam 
