segmentnr	original	analyzed
MBkincittantraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBkincittantraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00199	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBkincittantraHK-2	Uniform title: kiñcitatantra	uniform title kiñcitatantra 
MBkincittantraHK-3	Manuscript : NGMPP manuscript  4-1867 śaivatantra 199 ga Reel no: b 142/7	manuscript 
MBkincittantraHK-4	Description: Transcribed from NGMPP manuscript  4-1867 śaivatantra 199 ga Reel no: b 142/7	description transcribed from ngmpp manuscript  śaivatantra 
MBkincittantraHK-5	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 
MBkincittantraHK-6	Revision 0: October 23, 2009	revision october 
MBkincittantraHK-7	Publication country : India	publication country india 
MBkincittantraHK-8	na anyaṣāṃ liṅgadūṣībhavati ||	na anya ṣām liṅga dūṣībhavati 
MBkincittantraHK-9	tasminbhage anyaśe phana praviśati ||	tasmin bhage anyaśe phana praviśati 
MBkincittantraHK-10	gṛdve netra aṃjanavimiśreṇa mājāraraktena saha aṃjanaṃ pretapiśācaṃ	gṛdve netra añjana vimiśreṇa mājāra raktena saha añjanam preta piśācam 
MBkincittantraHK-11	darśayeti ||	darśaya iti 
MBkincittantraHK-12	svaśiṣyaṣu pradātavyaṃ nānyaṣāṃ ca kadācana |	sva śiṣya ṣu pradātavyam na anya ṣām ca kadācana 
MBkincittantraHK-13	tenāpi hi pradātavyā adhikārāyaśāstrataḥ ||	tena api hi pradātavyāḥ adhikāra āya śāstrataḥ 
MBkincittantraHK-14	oṃ hrī& phe& guhyakālike phaṭ phre& hūṃ namaḥ ||	om hrī phe guhyakālike phaṭ phre   namaḥ 
MBkincittantraHK-15	aiṃ śrī& hskhphre& hū& ya* *? hū& śirasi 4 ||	aim śrī hskhphre hū ya hū śirasi 
MBkincittantraHK-16	aiṃ śrī& phre& bhairavāya hai& hū& phaṭ namaḥ || śikhā ||	aim śrī phre bhairavāya hai hū phaṭ namaḥ śikhā 
MBkincittantraHK-17	ai& śrī& hai& mṛtyu hūṃ phaṭ namaḥ || netra ||	ai śrī hai mṛtyu hūm phaṭ namaḥ netra 
MBkincittantraHK-18	ai& śrī& phre& hūṃ mahāmṛtyu phaṭ phre& namaḥ || vaktre ||	ai śrī phre hūm mahāmṛtyu phaṭ phre namaḥ vaktre 
MBkincittantraHK-19	ai& śrī& hskhphre& huṃ yamāya phre& namaḥ || hṛdayeḥ ||	ai śrī hskhphre hum yamāya phre namaḥ hṛdayeḥ 
MBkincittantraHK-20	oṃ śrī hreṃ kamāya hūṃ phreṃ phaṭ namaḥ ||	om śrī hreṃ kamāya hūm phreṃ phaṭ namaḥ 
MBkincittantraHK-21	ku kṣau& || aiṃ hrī& phre& mahākālāya hu& phre& phaṭ namaḥ || jaṃghayo ||	ku   aim                   
MBkincittantraHK-22	p. 19a) oṃ śrī hrī& nandine phre& hūṃ namaḥ || pādayoḥ ||	om śrī hrī nandine phre   namaḥ pādayoḥ 
MBkincittantraHK-23	oṃ śrī& hū& phre& hiri 2 kici 2 huṃ phre& namaḥ || kavaca ||	om śrī hū phre hiri kici hum phre namaḥ kavaca 
MBkincittantraHK-24	ai& hrī phre& śrī& yamadaṇḍe phre& hai& hu& phaṭ namaḥ || gaḍayoḥ? ||	ai hrī phre śrī yamadaṇḍe phre hai hu phaṭ namaḥ gaḍayoḥ 
MBkincittantraHK-25	ai& hrī& śrī& kṣayadaṇḍe phre& huṃ phaṭ namaḥ || hastayoḥ ||	ai hrī śrī kṣaya daṇḍe phre hum phaṭ namaḥ hastayoḥ 
MBkincittantraHK-26	ai& hūṃ phre& phre& namaḥ || astra ||	ai hūm phre phre namaḥ astra 
MBkincittantraHK-27	ai& phre& phaṭ hūṃ caṇḍe hūṃ phre& namaḥ || aṃgulyāṃ ||	ai phre phaṭ hūm caṇḍe hūm phre namaḥ aṃgulyām 
MBkincittantraHK-28	ai& hrī& hū& caṇḍikāyai hrī& 2 phre& phre& 2 phre& phaṭ namaḥ || mṛtyuṃjaya ||	ai hrī hū caṇḍikāyai hrī phre phre phre phaṭ namaḥ mṛtyuṃjaya 
MBkincittantraHK-29	icchayā sādhane ||	icchayā sādhane 
MBkincittantraHK-30	mokṣayādbhāvamārgeṇa bhāvabhāvaśca mokṣadam ||	mokṣayāt bhāva mārgeṇa bhāva bhāvaḥ ca mokṣa dam 
MBkincittantraHK-31	arddhamātrā sāvarambanirārambaṃ bhageśvaram ||	arddha mātrā sa avaramba nirārambam bhageśvaram 
MBkincittantraHK-32	nīlakarpaṭena mukhamācchādya preveśayet ||	nīla karpaṭena mukham ācchādya preveśayet 
MBkincittantraHK-33	atha tena puṣpaprakṣipyāpayet ||	atha tena puṣpa prakṣipya āpayet 
MBkincittantraHK-34	athavā prāṅmukhaḥ || asaṃke ca sasaṃkrāyākauravāmekayā ||	athavā prāc mukhaḥ a saṃke ca sa saṃkrāyā kauravām ekayā 
MBkincittantraHK-35	p. 19b) atha samayavidyā ||	atha samayavidyā 
MBkincittantraHK-36	oṃ namaḥ cāmuṇḍe pracaṇḍe phetkāriṇī 2 duhi 2 phaṭ jālandhare	om namaḥ cāmuṇḍe pracaṇḍe phetkāriṇī duhi phaṭ jālandhare 
MBkincittantraHK-37	mahālakṣmīcaritre vārāhī nagaleccetradurvāsinī karṇakubje mahākarṇī	               
MBkincittantraHK-38	aṣṭamātarī māheśvarī brahmāṇī vaiṣṇavī indrāṇī kaumārī vārāhī	aṣṭa mātarī māheśvarī brahmāṇī vaiṣṇavī indrāṇī kaumārī vārāhī 
MBkincittantraHK-39	māhendrī cāmuṇḍā mahālakṣmī śrīsiddhilakṣmībhairavī guhya	              
MBkincittantraHK-40	śrīmahākālī māye mahāmāye sarvasiddhiṃ dada sarvasaṃsāratāriṇī	śrī mahākālī māye mahāmāye sarva siddhim dada sarva saṃsāra tāriṇī 
MBkincittantraHK-41	devīkoṭakāmarūpavāsinī śmasānabhairavaprīyasamarasadvaitācāra priya hrī&	                               
MBkincittantraHK-42	huṃ phaṭ svāhā ||	hum phaṭ svāhā 
MBkincittantraHK-43	ai& phre& hu& hrī& cu& strī& śrī& kici 2 kili 2 hana 2 (p. 20a) daha 2 grasa 2 he 2 hre&	ai phre hu hrī cu strī śrī kici kili hana p daha grasa he hre 
MBkincittantraHK-44	siddhibhairavī sarvayoginīnāṃ samarasakāriṇī trailokavāsinī	                      
MBkincittantraHK-45	sarvagataviṣamadurgamavanaparvatavāsinī saṃgrāmavāsinī jaye vijaye prade	sarva gata viṣama durgama vana parvata vāsinī saṃgrāma vāsinī jaye vijaye prade 
MBkincittantraHK-46	paṭhe yathopavāsinī vṛkṣe vṛkṣopavāsinī sarve sarvagate jaye jayati ajite aparājite	paṭhe yathā upavāsinī vṛkṣe vṛkṣa upavāsinī sarve sarva gate jaye jayati ajite aparājite 
MBkincittantraHK-47	chrī& strī& staraṇī pūriṇī hrī& namaḥ samasamayati dviprabhavati pravisati khphre&	chrī strī staraṇī pūriṇī hrī namaḥ khphre 
MBkincittantraHK-48	khre& chrī& strī& vū& phre& namaḥ svāhā | eṣā sarvayoginīnāṃ samayavidyā ||	khre chrī strī vū phre namaḥ svāhā eṣā sarva yoginīnām samayavidyā 
MBkincittantraHK-49	hū& ||	hū 
