segmentnr	original	analyzed
MBTantracintamaniHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBTantracintamaniHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00314	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBTantracintamaniHK-2	Uniform title: tantracintāmaṇi	uniform title tantracintāmaṇi 
MBTantracintamaniHK-3	Main title: tantracintāmaṇipañjikāsahita	title tantracintāmaṇi pañjikā sahita 
MBTantracintamaniHK-4	Author : navamīsiṃha	authoḥ navamīsiṃha 
MBTantracintamaniHK-5	Alternate name : ādyānanda	alternate name ādya ānanda 
MBTantracintamaniHK-6	Manuscript : NGMCP Manuscript No. : 4-1665  Reel No. : B 131/2	manuscript manuscript no    reel no  b 
MBTantracintamaniHK-7	Description: First 30 chapters of the  tantracintāmaṇi with the commentary pañjikā	description first chapters of the tantracintāmaṇi with the commentary pañjikā 
MBTantracintamaniHK-8	Description by Mark S.G. Dyczkowski:	description by mark sg
MBTantracintamaniHK-9	The author of the Tantracintāmaṇi is ṇavamīsiṃha, who is also	the author of the tantracintāmaṇi is ṇavamīsiṃha who is also 
MBTantracintamaniHK-10	called Aadyananda.  In the beginning of his work he tells us that he	called aadyananda in the beginning of his work he tells us that he 
MBTantracintamaniHK-11	was a minister of King BhUpAlendra of Nepal who he says was a pious	a minister of king bhupalendra of nepal who he says was a pious 
MBTantracintamaniHK-12	and learned man. He was probably king MahIndra Malla or BhUpAlendra	and learned man he was prabably king mahindra malla or bhupalendra 
MBTantracintamaniHK-13	Malla of Kathmandu who ruled for about five years between 1689-1694 cE. Like the Kulamuktikallolinī, by the same	malla of kathmandu who ruled for abut five years between ce like the kulamuktikallolinī by the same 
MBTantracintamaniHK-14	Navamīsiṃha, this too is a massive compendium of passages from a	navamīsiṃha this too is a massive compendium of passages from a
MBTantracintamaniHK-15	wide range of Tantras. He discusses the creation of the universe and	tantras he discusss the creation of the universe and 
MBTantracintamaniHK-16	with it the Tantras in the first chapter. He maintains that Kālī,	the tantras in the first chapter he maintans that kālī 
MBTantracintamaniHK-17	Kṛṣṇa Tārā and Rāma are essentially the same. He presents the	kṛṣṇa tārā and rāma are essentially the same he presents the 
MBTantracintamaniHK-18	Mantras and ritual procedure for the worship of the Ten Mahāvidyās	mantras and ritual procedure for the worship of the ten mahāvidyās 
MBTantracintamaniHK-19	that in his day had become a popular group of deities in Nepal as	that in his day had became a popular group of deitis in nepal as 
MBTantracintamaniHK-20	they were in North India.  He also deals with the worzip of śiva	they were in north india he also deals with the worzip of śiva 
MBTantracintamaniHK-21	and śakti. He also dedicates much space to an  exposition of the	and śakti he also dedicates much space to an exposition of the 
MBTantracintamaniHK-22	worship of śyāmā.  The chapters are called prakāśas. The twenty-	śyāmā the chapters are called prakāśas the twenty 
MBTantracintamaniHK-23	fifth chapter is missing in this manuscript. A complete manuscript	fifth chapter is missing in this manuscript a complete manuscript 
MBTantracintamaniHK-24	containing all forty chapters is deposited in the Asiatic Society of	contaning all forty chapters is deposited in the asiatic society of 
MBTantracintamaniHK-25	Mombai.	mombai 
MBTantracintamaniHK-26	The format of all the colophons is exemplified by that of the first	the format of all the colophons is exemplified by that of the first 
MBTantracintamaniHK-27	chapter which is as follows:	chapter which is as follows
MBTantracintamaniHK-28	iti śrītaṃtraciṃtāmaṇau sṛṣṭikramanirūpaṇātmakaḥ prathamaprakāśaḥ	iti śrī taṃtraciṃtāmaṇau sṛṣṭi krama nirūpaṇa ātmakaḥ prathama prakāśaḥ 
MBTantracintamaniHK-29	The names of the chapters indicate their contents. They are as	the names of the chapters indicate their contents they are as 
MBTantracintamaniHK-30	follows:	follows 
MBTantracintamaniHK-31	sṛṣṭikramanirūpaṇa || 1 |	     
MBTantracintamaniHK-32	śrīśyāmādividyoddhāropāsanāvaśyakatāpūrvakamāhātmyakathanaṃ || 2	                 
MBTantracintamaniHK-33	guruśiṣyamaṃtranirṇaya || 3 ||	guru śiṣya maṃtra nirṇaya 
MBTantracintamaniHK-34	sādhakānāṃ garbhādhānādi ṣoḍaśa saṃskāranirṇaya || 4 ||	sādhakānām garbhādhāna ādi ṣoḍaśa 
MBTantracintamaniHK-35	dīkṣākālanirṇaya || 6 ||	dīkṣā kāla nirṇaya 
MBTantracintamaniHK-36	vāstuyāganirṇaya || 7 ||	vāstuyāga nirṇaya 
MBTantracintamaniHK-37	paśupatikuṇḍādinirṇaya || 8 ||	      
MBTantracintamaniHK-38	dīkṣāvidhinirṇaya || 10 ||	dīkṣā vidhi nirṇaya 
MBTantracintamaniHK-39	pūrṇābhiṣekanirṇaya || 11 ||	      
MBTantracintamaniHK-40	dakṣiṇādyācāranirṇaya || 12 ||	       
MBTantracintamaniHK-41	mahānīlādikramanirṇaya || 13 ||	        
MBTantracintamaniHK-42	bhāvanirṇaya || 14 ||	     
MBTantracintamaniHK-43	prātaḥkṛtyādinirṇaya || 15 ||	       
MBTantracintamaniHK-44	sādhāraṇanityārcanāyāṃ pūjāmaṇḍapapraveśanādinyāsajālāṃtanirṇaya ||	sādhāraṇa nitya arcanāyām pūjā maṇḍapa praveśana ādi nyāsa jāla aṃta nirṇaya 
MBTantracintamaniHK-45	sādhāraṇanityārcanāyāṃ taryajanādivisarjanāṃtanirṇaya || 17 ||	             
MBTantracintamaniHK-46	kaulavāmayoḥ sāmānyanityārcanāyāṃ tanmārgotpattipūrvaka śrīpātrādisthāpanāṃtanirṇaya || 18 ||	                      
MBTantracintamaniHK-47	kaulavāmayoḥ sāmānyanityārcanāyāṃ pīṭhapūjādikuladravyaniṣevano ||	kaula vāmayoḥ sāmānya nitya arcanāyām pīṭha pūjā ādi kula dravya niṣevanā 
MBTantracintamaniHK-48	bhojanādipūjāyāḥ sātvikādibhedāṃtanirṇaya || 20 ||	           
MBTantracintamaniHK-49	śrīdakṣiṇakālikāyāḥ nityārcananirṇaya || 21 ||	      
MBTantracintamaniHK-50	śrīdakṣiṇakālikāyā nityārcanāyāṃ stavakavacādinirṇaya || 22 ||	            
MBTantracintamaniHK-51	mahākālādimitānityāṃtakarmanirṇaya || 23 ||	           
MBTantracintamaniHK-52	tārābhedatritayasādhāraṇanityārcananirṇaya || 24 ||	            
MBTantracintamaniHK-53	25 missing in this manuscript or wrongly numbered	missing in this manuscript or wrongly numbered 
MBTantracintamaniHK-54	śrīvidyānityārcananirṇaya || 26 ||	      
MBTantracintamaniHK-55	tripurabhairavī-mahālakṣmī-mātaṅgī-bhuvaneśī-	             
MBTantracintamaniHK-56	dhūmāvatī-vagalāmukhīvidyānāṃ nityārcananirṇaya || 27 ||	         
MBTantracintamaniHK-57	sakalasādhāraṇacakrārcananirṇaya || 28 ||	         
MBTantracintamaniHK-58	yaṃtrakarmaṇādipūrvakapratiṣṭhāṃtanirṇaya || 29 ||	           
MBTantracintamaniHK-59	mālābhedādipratiṣṭāṃtanirṇaya || 30 ||	        
MBTantracintamaniHK-60	Notes: Revision 0: Nov. 14, 2014  First 30 chapters	notes revision nov    first chapters 
