segmentnr	original	analyzed
SA_GK22_vidsripu-0	namo buddhāya	namaḥ buddhāya 
SA_GK22_vidsripu-1	nānākavīndravacanāni manoharāṇi saṃkhyāvatāṃ paramakaṇṭhavibhūṣaṇāni /	nānā kavi indra vacanāni manoharāṇi saṃkhyāvatām parama kaṇṭha vibhūṣaṇāni 
SA_GK22_vidsripu-2	ākampakāni śirasaś ca mahākavīnāṃ teṣāṃ samuccayam anargham ahaṃ vidhāsye // VidSrk_0.1 *(1) //	ākampakāni śirasaḥ ca mahā kavīnām teṣām samuccayam anargham aham vidhāsye  /
SA_GK22_vidsripu-3	sugatavrajyā	sugata vrajyā 
SA_GK22_vidsripu-4	ābāhūdgatamaṇḍalāgrarucayaḥ saṃnaddhavakṣaḥsthalāḥ soṣmāṇo vraṇino vipakṣahṛdayapronmāthinaḥ karkaśāḥ /	ā bāhu udgata maṇḍala agra rucayaḥ saṃnaddha vakṣaḥ sthalāḥ sa ūṣmāṇaḥ vraṇinaḥ vipakṣa hṛdaya pronmāthinaḥ karkaśāḥ 
SA_GK22_vidsripu-5	utsṛṣṭāmbaradṛṣṭavigrahabharā yasya smarāgresarā mārā māravadhūstanāś ca na dadhuḥ kṣobhaṃ sa vo 'vyāj jinaḥ // VidSrk_1.1 *(2) //	utsṛṣṭa ambara dṛṣṭa vigraha bharāḥ yasya smara agresarāḥ mārāḥ māra vadhū stanāḥ ca na kṣobham sa vaḥ jinaḥ  /   
SA_GK22_vidsripu-6	aśvaghoṣasya	aśvaghoṣasya 
SA_GK22_vidsripu-7	namrāḥ pādanakheṣu yasya daśasu brahmeśakṛṣṇās trayas te devāḥ pratibimbanāt tridaśatāṃ suvyaktam āpedire /	namrāḥ pāda nakheṣu yasya daśasu brahma īśa kṛṣṇāḥ trayaḥ te devāḥ pratibimbanāt tridaśa tām su vyaktam āpedire 
SA_GK22_vidsripu-8	sa trailokyaguruḥ sudustarabhavākūpārapāraṃgato māravyūhajayapragalbhasubhaṭaḥ śāstā tava stān mude // VidSrk_1.2 *(3) //	sa trailokya guruḥ sudustara bhava akūpāra pāraṃgataḥ māra vyūha jaya pragalbha su bhaṭaḥ śāstā tava stād mude     
SA_GK22_vidsripu-9	vasukalpasya	vasukalpasya 
