segmentnr	original	analyzed
SA_T05_bsa062_u-0	Nāgārjuna: Āryaśālistambakakārikā	         
SA_T05_bsa062_u-1	āryamañjuśriye namaḥ	ārya mañjuśriye namaḥ 
SA_T05_bsa062_u-2	anantācintyaguṇyaṃ hi sambuddhaṃ karuṇātmakam /	ananta acintya guṇyam hi sambuddham karuṇā ātmakam 
SA_T05_bsa062_u-3	praṇipatya pravakṣyāmi śālistambakakārikām / 1 //	praṇipatya pravakṣyāmi śālistambaka kārikām 
SA_T05_bsa062_u-4	munī rājagṛhasyaiva gṛdhranāmakaparvate /	muniḥ rājagṛhasya eva gṛdhra nāmaka parvate 
SA_T05_bsa062_u-5	bhikṣūṇāṃ bodhisattvānāṃ saṃghaiḥ sārdhaṃ vyavasthitaḥ // 2 //	bhikṣūṇām bodhisattvānām saṃghaiḥ sārdham vyavasthitaḥ 
SA_T05_bsa062_u-6	hetupratyayasaṃbhūtaṃ śālistambaṃ vilokya ca /	hetu pratyaya saṃbhūtam śāli stambam vilokya ca 
SA_T05_bsa062_u-7	hetupratyayajaṃ tadvad dvādaśāṅkakramodgatam // 3 //	hetu pratyaya jam tadvat dvādaśa aṅka krama udgatam  /
SA_T05_bsa062_u-8	pratītyamiti yaḥ praśyet dharmaṃ buddhaṃ ca paśyati /	pratītyam iti yaḥ praśyet dharmam buddham ca paśyati 
SA_T05_bsa062_u-9	ityuktvā nāyakā bhikṣūn tūṣṇībhāvamavasthitaḥ // 4 //	iti uktvā nāyakāḥ bhikṣūn tūṣṇībhāvam avasthitaḥ 
SA_T05_bsa062_u-10	bhikṣuḥ śārisutraḥ śrutvā gatvā maitreyasannidhau /	bhikṣuḥ śārisutraḥ śrutvā gatvā maitreya sannidhau 
SA_T05_bsa062_u-11	tathāgato 'dya maitreya uktyarthaṃ na vibhajya ca // 5 //	tathāgataḥ maitreyaḥ ukti artham na vibhajya ca 
SA_T05_bsa062_u-12	tūṣṇīṃ bhāve sthitaścātra tadartho gamyate katham /	tūṣṇīm bhāve sthitaḥ ca atra tad arthaḥ gamyate katham 
SA_T05_bsa062_u-13	kiṃ pratītyaṃ ca ko dharmo buddho 'pi katamastathā // 6 //	kim pratītyam ca kaḥ dharmaḥ katamaḥ tathā 
SA_T05_bsa062_u-14	pratītyaṃ tu kathaṃ dṛṣṭvā dharma buddhaṃ ca paśyati /	pratītyam tu katham dṛṣṭvā dharma buddham ca paśyati 
SA_T05_bsa062_u-15	sandeho me 'tra brūhīti ūce śārisuto 'jitam // 7 //	sandehaḥ me brūhi iti ūce śārisutaḥ jitam 
SA_T05_bsa062_u-16	bhāvātmikā hi maitrī syāt maitreyo 'brūt nirṇayam /	bhāva ātmikā hi maitrī syāt maitreyaḥ brūt nirṇayam 
SA_T05_bsa062_u-17	dvādaśāṅgamavidyādi maraṇāntaṃ yathākramam // 8 //	dvādaśa aṅgam avidyā ādi maraṇa antam yathākramam 
SA_T05_bsa062_u-18	tasmāttarhibhavantyeva duḥkhaskandhā hi kevalam /	tasmāt tarhi bhavanti eva duḥkha skandhāḥ hi kevalam 
SA_T05_bsa062_u-19	dharmaścāṣṭāṅgiko mārgaḥ phalaṃ nirvāṇamucyate // 9 //	dharmaḥ ca aṣṭa āṅgikaḥ mārgaḥ phalam nirvāṇam ucyate   
SA_T05_bsa062_u-20	sarvasyādhigamādevaṃ dharmajaṃ buddhameva ca /	sarvasya adhigamāt evam dharma jam buddham eva ca 
SA_T05_bsa062_u-21	tathoktamāryaṃ duṣṭatvāt yaḥ paśyati sa paśyati // 10 //	tathā uktam āryam duṣṭa tvāt yaḥ paśyati sa paśyati 
SA_T05_bsa062_u-22	prāṇādirahitād yaśca vyupaśāntyantasaṃyutam /	prāṇa ādi rahitāt yaḥ ca vyupaśānti anta saṃyutam 
SA_T05_bsa062_u-23	pratītyaṃ dharmabuddhau ca śuddhabuddhayā vi paśyati // 11 //	pratītyam dharmabuddhau ca śuddha buddhayā vi paśyati 
SA_T05_bsa062_u-24	pratītyalakṣaṇaṃ tāvat sahetvādipadānvitam /	pratītya lakṣaṇam tāvat sa hetu ādi pada anvitam 
SA_T05_bsa062_u-25	buddhotpādo bhavenno vā sthiteyaṃ dharmatā yataḥ // 12 //	buddha utpādaḥ bhavet no vā sthitā iyam dharmatā yatas 
SA_T05_bsa062_u-26	bāhya ādhyātmikaścāpi dvividho hetupratyayaḥ /	bāhyaḥ ādhyātmikaḥ ca api dvividhaḥ hetu pratyayaḥ 
SA_T05_bsa062_u-27	bāhyo hetustu bījādiḥ pratyayaḥ ṣaḍvidho mataḥ // 13 //	bāhyaḥ hetuḥ tu bīja ādiḥ pratyayaḥ ṣaḍvidhaḥ mataḥ 
SA_T05_bsa062_u-28	bījāṅkuraprakāṇḍādiḥ phale yadvat pravartate /	bīja aṅkura prakāṇḍa ādiḥ phale yadvat pravartate 
SA_T05_bsa062_u-29	pratyayastu pṛthivyādikālānto hi yathākramam // 14 //	pratyayaḥ tu pṛthivī ādi kāla antaḥ hi yathākramam 
SA_T05_bsa062_u-30	dhāraṇaṃ snehanaṃ pāko dhānyavṛddhiranāvṛtiḥ /	dhāraṇam snehanam pākaḥ dhānya vṛddhiḥ anāvṛtiḥ 
SA_T05_bsa062_u-31	pariṇāmastathā teṣāṃ kāryaṃ tadvat pravartate // 15 //	pariṇāmaḥ tathā teṣām kāryam tadvat pravartate 
SA_T05_bsa062_u-32	no cet pratyayasāmagrī bīje bhūte 'pi nāṅkuraḥ /	no ced pratyaya sāmagrī bīje bhūte na aṅkuraḥ 
SA_T05_bsa062_u-33	bījābhāve tu satyeva pratyayabhāvo 'pi tādṛśaḥ // 16 //	bīja abhāve tu sati eva pratyaya bhāvaḥ pi tādṛśaḥ 
SA_T05_bsa062_u-34	hetavaḥ pratyayāstadvad ātmagrāhādivarjitā /	hetavaḥ pratyayāḥ tadvat ātma grāha ādi varjitā 
SA_T05_bsa062_u-35	hetupratyayasamagryā na naśyet karmaṇaḥ phalam // 17 //	hetu pratyaya samagryāḥ na naśyet karmaṇaḥ phalam 
SA_T05_bsa062_u-36	na svato parato nāpi na dvayoḥ kartṛkālataḥ /	na paratas na api na dvayoḥ kartṛ kālataḥ 
SA_T05_bsa062_u-37	īśvarādikṛtaṃ naivaṃ svabhāvānnāpyahetutaḥ // 18 //	īśvara ādi kṛtam na evam svabhāvāt na api ahetutaḥ 
SA_T05_bsa062_u-38	hetupratyayayorvṛttirbhāsate 'nādikālataḥ //	hetu pratyayayoḥ vṛttiḥ bhāsate na ādi kālataḥ 
SA_T05_bsa062_u-39	pañcabhirhetubhirbāhyaḥ pratītyotpāda iṣyate // 19 //	pañcabhiḥ hetubhiḥ bāhyaḥ pratītya utpādaḥ iṣyate 
SA_T05_bsa062_u-40	śāśvatato na coccedān na saṃkranteḥ parīttataḥ /	śāśvatataḥ na ca uccedāt na saṃkranteḥ parīttataḥ 
SA_T05_bsa062_u-41	hertormahāphalāvāptiḥ sadṛśānuprabodhataḥ // 20 //	          
SA_T05_bsa062_u-42	aṅkuro bījavaneṣṭo nirheturno 'ṅkurodbhavaḥ /	aṅkuraḥ bījavanā iṣṭaḥ nirhetuḥ no ṅkura udbhavaḥ 
SA_T05_bsa062_u-43	samo nirodha utpādastulonnāmāvanāmavat // 21 //	samaḥ nirodhaḥ utpādaḥ tulā unnāmau anāmavat 
SA_T05_bsa062_u-44	tathaivādhyātmikasyāpi hetuśca pratyayo dvidhā /	tathā eva ādhyātmikasya api hetuḥ ca pratyayaḥ dvidhā 
SA_T05_bsa062_u-45	ādiheturavidyāsya mṛtyurantyo yathākramam // 22 //	ādi hetuḥ avidyā asya mṛtyuḥ antyaḥ yathākramam 
SA_T05_bsa062_u-46	samajanmakleśakarmātmā dvādaśāṅkastrikāṇḍakaḥ /	              
SA_T05_bsa062_u-47	hetupratyayasambhūtaḥ kartetyādivivarjitaḥ // 23 //	hetu pratyaya sambhūtaḥ kartā ityādi vivarjitaḥ 
SA_T05_bsa062_u-48	avidyā yadi nādau syādante mṛtyurna saṃbhaved /	avidyā yadi na ādau syāt ante mṛtyuḥ na saṃbhavet 
SA_T05_bsa062_u-49	tebhyo bhinno na kutrāpi hyātmātmīyaśca vidyate // 24 //	tebhyaḥ bhinnaḥ na kutra api hi ātmā ātmīyaḥ ca vidyate 
SA_T05_bsa062_u-50	avidyāsaṃbhavādādāvante mṛtyuśca bhāsate /	avidyā saṃbhavāt ādau ante mṛtyuḥ ca bhāsate 
SA_T05_bsa062_u-51	hetorādhyātmikasyaivaṃ pratyayāḥ ṣaḍprakārakaḥ // 25 //	hetoḥ ādhyātmikasya evam pratyayāḥ ṣaṣ prakārakaḥ 
SA_T05_bsa062_u-52	pratyayo 'dhyātmikastvante vijñānaṃ cādike dharā /	pratyayaḥ dhyātmikaḥ tu ante vijñānam ca ādike dharā 
SA_T05_bsa062_u-53	kāṭhinyaṃ saṃgrahaḥ pākaḥ śvāsavṛddhiranāvṛtiḥ // 26 //	kāṭhinyam saṃgrahaḥ pākaḥ śvāsa vṛddhiḥ anāvṛtiḥ 
SA_T05_bsa062_u-54	jñānarūpānuvṛttiśca pañcavijñānasaṃyutam /	jñāna rūpa anuvṛttiḥ ca pañca vijñāna saṃyutam 
SA_T05_bsa062_u-55	tasmāt kliṣṭaṃ manaścāpi hīme 'dhyātmikapratyayāḥ // 27 //	tasmāt kliṣṭam manaḥ ca api hi ime dhyātmika pratyayāḥ 
SA_T05_bsa062_u-56	dhātūnāṃ sannipātādvai śarīrotpāda iṣyate /	dhātūnām sannipātāt vai śarīra utpādaḥ iṣyate 
SA_T05_bsa062_u-57	ātmātmīyavikalpānāmutpādastairna manyate // 28 //	ātma ātmīya vikalpānām utpādaḥ taiḥ na manyate 
SA_T05_bsa062_u-58	teṣu satsu samutpādasteṣvasatsu na saṃbhavaḥ /	teṣu satsu samutpādaḥ teṣu asatsu na saṃbhavaḥ 
SA_T05_bsa062_u-59	naivātmādimayāste hi nāpyanyaccāpi kiñcana // 29 //	na eva ātma ādi mayāḥ te hi na api anyat ca api kiñcana 
SA_T05_bsa062_u-60	yaikapiṇḍādisaṃjñā sāvidyātribhavachādikā /	yā eka piṇḍa ādi saṃjñā sā avidyā tri bhava chādikā 
SA_T05_bsa062_u-61	rāgo dveṣaśca mohādiḥ pravṛttāḥ santyavidyayā // 30 //	rāgaḥ dveṣaḥ ca moha ādiḥ pravṛttāḥ santi avidyayā 
SA_T05_bsa062_u-62	tataḥ saṃskṛtabhāvānāṃ jñaptirvijñānasaṃbhavā /	tatas saṃskṛta bhāvānām jñaptiḥ vijñāna saṃbhavā 
SA_T05_bsa062_u-63	vijñānena sahodbhūtāścatuskandhā arūpiṇaḥ // 31 //	vijñānena saha udbhūtāḥ catu skandhāḥ arūpiṇaḥ 
SA_T05_bsa062_u-64	nāmarūpamupādāya cendriyāyatanodbhavaḥ /	nāma rūpam upādāya ca indriya āyatana udbhavaḥ 
SA_T05_bsa062_u-65	viṣayenriyavijñānasaṃghātāt sparśasambhavaḥ // 32 //	viṣaye inriya vijñāna saṃghātāt sparśa sambhavaḥ 
SA_T05_bsa062_u-66	vedanā sparśajā jñeyā tṛṣṇā ca vedanodgatā /	vedanā sparśa jā jñeyā tṛṣṇā ca vedanā udgatā 
SA_T05_bsa062_u-67	tṛṣṇāvṛddhirupādānam upādānodgato bhavaḥ // 33 //	tṛṣṇā vṛddhiḥ upādānam upādāna udgataḥ bhavaḥ 
SA_T05_bsa062_u-68	skandhotpādo bhavājjātirjāterevaṃ jarāpi ca /	skandha utpādaḥ bhavāt jātiḥ jāteḥ evam jarā api ca 
SA_T05_bsa062_u-69	skandhābhāvo jarāyā yaḥ sa mṛtyuścetyudīryate // 34 //	skandha abhāvaḥ jarāyāḥ yaḥ sa mṛtyuḥ ca iti udīryate 
SA_T05_bsa062_u-70	mūḍhe tu maraṇācchokaḥ satṛṣṇe dāha āntaraḥ /	mūḍhe tu maraṇāt śokaḥ sa tṛṣṇe dāhaḥ āntaraḥ 
SA_T05_bsa062_u-71	śokataścāpalāpo yo daurmanasyaṃ sa ucyate // 35 //	śokataḥ ca apalāpaḥ yaḥ daurmanasyam saḥ ucyate 
SA_T05_bsa062_u-72	daurmanasyasamudbhūtaṃ pañcavijñānakāyikam /	daurmanasya samudbhūtam pañca vijñānakāyikam 
SA_T05_bsa062_u-73	āsātaduḥkhamityuktaṃ kāyasaukhyavighātakam // 36 //	āsāta duḥkham iti uktam kāya saukhya vighātakam 
SA_T05_bsa062_u-74	duḥkhaṃ manasikārākhyaṃ manasastūpadhātakam /	duḥkham manasikāra ākhyam 
SA_T05_bsa062_u-75	daurmanasyaṃ ca tajjñeyamanyopakleśahetukram // 37 //	daurmanasyam ca tat jñeyam anya upakleśa hetukram 
SA_T05_bsa062_u-76	tamo 'bhijñānāmarūpāyatasparśavittarṣataḥ /	tamaḥ bhijñānām arūpa āyata sparśa vittarṣataḥ 
SA_T05_bsa062_u-77	tṛṣṇādānabhavotpāda pākanāśaviśokataḥ // 38 //	tṛṣṇā dāna bhava utpāda pāka nāśa viśokataḥ 
SA_T05_bsa062_u-78	vacanādikāyasaṃpīḍācittadurmānasāstathā /	vacana ādi kāya saṃpīḍā citta durmānasāḥ tathā 
SA_T05_bsa062_u-79	kleśādanvarthakaṃ nāma yathākramamudīritam // 39 //	kleśāt anvarthakam nāma yathākramam udīritam 
SA_T05_bsa062_u-80	punastattvaparijñānādavidyādeśca yathākramam /	punar tattva parijñānāt avidyā ādeḥ ca yathākramam 
SA_T05_bsa062_u-81	pūrvapūrvebhya utpādo 'pyākhyātaścottarottaraḥ // 40 //	pūrva pūrvebhyaḥ utpādaḥ pyākhyātaḥ ca uttara uttaraḥ 
SA_T05_bsa062_u-82	dvādaśāṅgautripravṛttī nityocchedau hyanādijau /	dvādaśa aṅga autripravṛttī nitya ucchedau hi anādi jau 
