segmentnr	original	analyzed
SA_GR13_gorst1pu-0	Gorakṣa-śatakam	gorakṣaśatakam 
SA_GR13_gorst1pu-1	oṃ parama-gurave gorakṣanāthāya namaḥ	om parama gurave gorakṣa nāthāya namaḥ 
SA_GR13_gorst1pu-2	oṃ gorakṣa-śatakaṃ vakṣye bhava-pāśa-vimuktaye /	om gorakṣaśatakam vakṣye bhava pāśa vimuktaye 
SA_GR13_gorst1pu-3	ātma-bodha-karaṃ puṃsāṃ viveka-dvāra-kuñcikām // GorS(1)_1 //	ātma bodha karam puṃsām viveka dvāra kuñcikām 
SA_GR13_gorst1pu-4	etad vimukti-sopānam etat kālasya vañcanam /	etat vimukti sopānam etat kālasya vañcanam 
SA_GR13_gorst1pu-5	yad vyāvṛttaṃ mano mohād āsaktaṃ paramātmani // GorS(1)_2 //	yat vyāvṛttam manaḥ mohāt āsaktam paramātmani 
SA_GR13_gorst1pu-6	dvija-sevita-śākhasya śruti-kalpa-taroḥ phalam /	dvija sevita śākhasya śruti kalpataroḥ phalam 
SA_GR13_gorst1pu-7	śamanaṃ bhava-tāpasya yogaṃ bhajati sajjanaḥ // GorS(1)_3 //	śamanam bhava tāpasya yogam bhajati sat janaḥ 
SA_GR13_gorst1pu-8	āsanaṃ prāṇa-saṃyāmaḥ pratyāhāro'tha dhāraṇā /	āsanam prāṇasaṃyāmaḥ pratyāhāraḥ utha dhāraṇā 
SA_GR13_gorst1pu-9	dhyānaṃ samādhir etāni yogāṅgāni bhavanti ṣaṭ // GorS(1)_4 //	dhyānam samādhiḥ etāni yoga aṅgāni bhavanti ṣaḍ 
SA_GR13_gorst1pu-10	āsanāni tu tāvanti yāvatyo jīva-jātayaḥ /	āsanāni tu tāvanti yāvatyaḥ jīva jātayaḥ 
SA_GR13_gorst1pu-11	eteṣām akhilān bhedān vijānāti maheśvaraḥ // GorS(1)_5 //	eteṣām akhilān bhedān vijānāti maheśvaraḥ 
SA_GR13_gorst1pu-12	caturāśīti-lakṣāṇāṃ ekam ekam udāhṛtam /	catura aśīti lakṣāṇām ekam ekam udāhṛtam 
SA_GR13_gorst1pu-13	tataḥ śivena pīṭhānāṃ ṣoḍeśānaṃ śataṃ kṛtam // GorS(1)_6 //	tatas śivena pīṭhānām ṣoḍaśa īśānam śatam kṛtam 
SA_GR13_gorst1pu-14	āsanebhyaḥ samastebhyo dvayam eva viśiṣyate /	āsanebhyaḥ samastebhyaḥ dvayam eva viśiṣyate 
SA_GR13_gorst1pu-15	ekaṃ siddhāsanaṃ proktaṃ dvitīyaṃ kamalāsanam // GorS(1)_7 //	ekam siddhāsanam proktam dvitīyam kamalāsanam 
