segmentnr	original	analyzed
MBKulavrttiHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBKulavrttiHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00331	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBKulavrttiHK-2	Uniform title: kulavṛtti	uniform title kulavṛtti 
MBKulavrttiHK-3	Author : pūrṇānanda	authoḥ pūrṇānanda 
MBKulavrttiHK-4	Manuscript : NGMCP  Manuscript No. : 4 - 1390 Reel No. : B 119/2	manuscript ns      reel no  co 
MBKulavrttiHK-5	Notes: Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 
MBKulavrttiHK-6	Revision 0: Dec. 15, 2015	revision dec 
MBKulavrttiHK-7	Internet publisher : Internet published Muktabodha Indological Research Institute	internet publisher internet published muktabodha indological research institute 
MBKulavrttiHK-8	Publication year : 2015	publication year 
MBKulavrttiHK-9	Publication country : United States	publication country united states 
MBKulavrttiHK-10	p. 1a)	p a 
MBKulavrttiHK-11	śrīgaṇeśāya namaḥ ||	śrī gaṇeśāya namaḥ 
MBKulavrttiHK-12	durgāyai namaḥ ||	durgāyai namaḥ 
MBKulavrttiHK-13	namo gurubhyo namaḥ ||	namaḥ gurubhyaḥ namaḥ 
MBKulavrttiHK-14	da * * * * (?)	ro-0 
MBKulavrttiHK-15	śatapatraprollasadbrahmapadmapravimilitaguṇakoṇapronmiladbiṃdupīṭhaṃ | bhajata	                                                                                                                   
MBKulavrttiHK-16	gurupadābjaṃ nyatkṛtābjaṃ sadābhaṃ hṛdayakaluṣaśāṃtyai	guru pada abjam nyatkṛta abjam sadā ābham hṛdaya kaluṣa śāṃtyai 
MBKulavrttiHK-17	sarvaśāstrārthakāṃtyai | kanake kaṭajñāptariva yasmin jagatrayaṃ |	sarva śāstra artha kāntyai kanake yasmin jagatrayam 
MBKulavrttiHK-18	kāyātītaṃ vacotītaṃ manotītamupāsmahe |	kāya atītam vacaḥ utītam manaḥ utītam upāsmahe 
MBKulavrttiHK-19	nānātaṃtrāt samākṛṣya saṃkṣepena kulārcanaṃ ||	nānā taṃtrāt samākṛṣya saṃkṣepena kula arcanam 
MBKulavrttiHK-20	kulavṛttiṃ tato menāṃ puruṣārthaphalāptaye |	kula vṛttim tatas menām puruṣa artha phala āptaye 
MBKulavrttiHK-21	saṃsāraduḥkhadāvāgne dahyataḥ sakalān janān ||	saṃsāra duḥkha dāva agne dahyataḥ sakalān janān 
MBKulavrttiHK-22	uddidhīrṣuḥ kṛpāsāraḥ pūrṇānaṃdo'hamādarāt |	uddidhīrṣuḥ kṛpā sāraḥ pūrṇa ānaṃda ūham ādarāt 
MBKulavrttiHK-23	saṃtīha yadyapi graṃthāḥ saṃgrahāḥ kṛtinirmitāḥ ||	saṃti iha yadi api graṃthāḥ saṃgrahāḥ kṛti nirmitāḥ 
MBKulavrttiHK-24	tathāpi kriyate cātra hetugraṃtho vadiṣyati |	tathā api kriyate ca atra hetu graṃthaḥ vadiṣyati 
MBKulavrttiHK-25	kulavṛttiriyaṃ kanyā kulīnāyai pradīyate ||	kula vṛttiḥ iyam kanyā kulīnāyai pradīyate 
MBKulavrttiHK-26	yathā śāstraṃ kulīnena lālanīyāsukhāptaye |	yathā śāstram kulīnena lālanīya asukha āptaye 
MBKulavrttiHK-27	iha khalu sarvadharmakarmasādhyatvaṃ dhanaputrādi svargāṃtaḥ	iha khalu sarva dharma karma sādhya tvam dhana putra ādi svarga aṃtaḥ 
MBKulavrttiHK-28	kalānāmapavargasya ca svargakāmo agniṣṭomena yajet | tameva taṃ vedānuvacanena	kalānām apavargasya ca svarga kāmaḥ agniṣṭomena yajet tam eva tam veda anuvacanena 
MBKulavrttiHK-29	yajñena vividiṣaṃti | tajjñānāt karmaṇe pravṛttiḥ || iṣṭasādhanatā jñānasya	yajñena vividiṣaṃti tad jñānāt karmaṇe pravṛttiḥ iṣṭa sādhana tā jñānasya 
MBKulavrttiHK-30	pravṛttikāraṇatvāt | tatra dhanaputrakalatrānāmanityatvena heyatvāt | apavargasya	pravṛtti kāraṇa tvāt tatra dhana putra kalatrānām anitya tvena heya tvāt apavargasya 
MBKulavrttiHK-31	mukhyatvaṃ śrūyate | yathā gītāyāṃ | yaṃ labdhvā cāparaṃ lābhaṃ manyatena	mukhya tvam śrūyate yathā gītāyām yam labdhvā ca aparam lābham 
MBKulavrttiHK-32	tato'dhikamiti ||	tatas adhikam iti 
MBKulavrttiHK-33	kalpasūtre ca ||	kalpasūtre ca 
MBKulavrttiHK-34	svātmalābhānuparaṃ vidyate na paraṃ vidyate | śrutirapi sarvaśayānandāni	sva ātma lābha anuparam vidyate na param vidyate śrutiḥ api sarva śaya ānandāni 
MBKulavrttiHK-35	tasyaivānaṃdasyāṃ saṃsamupajīvaṃtīti | nanu kiṃ tāvadātmavastu yasya	tasya eva ānandasyām saṃsamupajīvaṃti iti nanu kim tāvat ātma vastu yasya 
MBKulavrttiHK-36	prādhānyaṃ tadāha vedāṃte | viśvāyatana	prādhānyam tat āha vedāṃte 
MBKulavrttiHK-37	sthūlasūkṣmetaranityaśuddhabuddhasvarūpajāgratsvapnasuśuptyavasthā trayātīta	sthūla sūkṣma itara nitya śuddha buddha svarūpa jāgrat svapna suśupti avasthā trayātīta 
MBKulavrttiHK-38	prapaṃcaprakāśakatvabhāvaguṇatrayātītādi madhyāṃtarahitamātmavastu |	prapaṃca prakāśaka tva bhāva guṇa traya atīta ādi madhya aṃta rahitam ātma vastu 
MBKulavrttiHK-39	ātmatvādha ca |	ātma tvāt adha ca 
MBKulavrttiHK-40	tiryagūrddhvamadhaḥ pūrṇaṃ saccidānaṃdamavyayaṃ |	tiryak ūrddhvam adhas pūrṇam saccidānaṃdam avyayam 
MBKulavrttiHK-41	anaṃtaṃ nityamekaṃ yat tadbhūṣṇetyavadhārayet ||	anaṃtam nityam ekam yat tat bhūṣṇā iti avadhārayet 
MBKulavrttiHK-42	kaivalyopaniṣadi ca |	kaivalya upaniṣadi ca 
MBKulavrttiHK-43	hṛtpuṇḍarīkaṃ virajaṃ viśuddhaṃ viciṃtya madhye	hṛd puṇḍarīkam virajam viśuddham viciṃtya madhye 
MBKulavrttiHK-44	viśadaṃ viśokaṃ aciṃtyamavyaktamanaṃtarūpaṃ śivaṃ praśāṃtamamṛtaṃ	viśadam viśokam aciṃtyam avyaktam anaṃta rūpam śivam praśāṃtam amṛtam 
MBKulavrttiHK-45	brahmayoniṃ | tathādi madhyāṃtavihītamekaṃ vibhuṃ	brahmayonim tathā ādi madhya aṃta vihītam ekam vibhum 
MBKulavrttiHK-46	cidānaṃdamarūpamadbhutaṃmiti śrutirapi nityaṃ vijñānamānaṃdaṃ brahmeti |	cit ānaṃdam arūpam adbhutam iti śrutiḥ api nityam vijñānam ānaṃdam brahma iti 
MBKulavrttiHK-47	p. 1b)	p b 
MBKulavrttiHK-48	tathā brahmā sa śivaḥ seṃdraḥ sokṣaraḥ paramaḥ surāṭ sa eva viṣṇuḥ sa prāṇaḥ	tathā brahmā sa śivaḥ sa iṃdraḥ sa ukṣaraḥ paramaḥ surāj saḥ eva viṣṇuḥ sa prāṇaḥ 
MBKulavrttiHK-49	sa kālogniḥ sa caṃdramāḥ | sa evaṃ sarvaṃ yadbhūtaṃ yacca bhāvyaṃ sanātanaṃ	sa kālogniḥ sa caṃdramāḥ saḥ evam sarvam yat bhūtam yat ca bhāvyam sanātanam 
MBKulavrttiHK-50	| jñātvā taṃ mṛtyumatyeti nānyaḥ paṃthā vimuktaye | tathā mayyeva sakalaṃ	jñātvā tam mṛtyum atyeti na anyaḥ paṃthāḥ vimuktaye tathā mayi eva sakalam 
MBKulavrttiHK-51	yātaṃ mayi sarvaṃ pratiṣṭhitaṃ	yātam mayi sarvam pratiṣṭhitam 
MBKulavrttiHK-52	mayi sarvaṃ layaṃ yāti tadbrahmādvayamasmyahaṃ |	mayi sarvam layam yāti tat brahma advayam asmi aham 
MBKulavrttiHK-53	anoraṇīyānahameva tadvanmahānahaṃ viśvanahaṃ vicitraṃ purātanohaṃ	anoḥ aṇīyān aham eva tadvat mahān aham viśvan aham vicitram purātanā ūham 
MBKulavrttiHK-54	puruṣo'hamīśo hiraṇmayo'haṃ śivarūpamasmi | apāṇipādohamaciṃtya śaktiḥ	puruṣaḥ aham īśaḥ hiraṇmayaḥ uham śiva rūpam asmi a pāṇi pādaḥ aham a ciṃtya śaktiḥ 
MBKulavrttiHK-55	paśyame cakṣuḥ sa śṛṇomyakarṇaḥ | ahaṃ vijānāmi viviktarūpo na cāsti vettā	cakṣuḥ sa śṛṇomi akarṇaḥ aham vijānāmi vivikta rūpaḥ na ca asti vettā 
MBKulavrttiHK-56	mama citsadāhaṃmiti | evaṃ svarūpasya brahmaṇo aṃsarūpā anādyavidyopahatā	mama cit sadā aham miti evam sva rūpasya brahmaṇaḥ aṃsa rūpā anādya vidyā upahatā 
MBKulavrttiHK-57	jīvānanme śarīramāsthāya sukhaduḥkhabhogaṃ kurvaṃti |	śarīram āsthāya sukha duḥkha bhogam kurvaṃti 
MBKulavrttiHK-58	tatvasāre ca |	tatvasāre ca 
MBKulavrttiHK-59	nahi kaścit purā baddho atha muktirna vidyate |	nahi kaścid purā baddhaḥ atha muktiḥ na vidyate 
MBKulavrttiHK-60	vaṃdhamuktivikalpoyaṃ kiṃcidajñānalakṣaṇaṃ ||	vaṃdha mukti vikalpaḥ yam kiṃcid ajñāna lakṣaṇam 
MBKulavrttiHK-61	vaddho vikalpapāśena puṇyāt puṇyodbhavena ca |	vaddhaḥ vikalpa pāśena puṇyāt puṇya udbhavena ca 
MBKulavrttiHK-62	sahate sarvaduḥkhāni sukhāni vividhāni ca ||	sahate sarva duḥkhāni sukhāni vividhāni ca 
MBKulavrttiHK-63	tathā coktaṃ kartṛtvabhoktṛtvātimānī jīva iti | teṣāṃ madhye	tathā ca uktam kartṛ tva bhoktṛ tva atimānī jīvaḥ iti teṣām madhye 
MBKulavrttiHK-64	kāraṇībhūtasatvāṃśa prati * * * * * (?)	kāraṇībhūta sattva aṃśa prati 
MBKulavrttiHK-65	ścidābhāsaḥ | sohamiti sthirādhyāsanādīśvara ityucyate | tasya	saḥ ham iti sthira adhyāsanāt īśvaraḥ iti ucyate tasya 
MBKulavrttiHK-66	satvaguṇopādhitvāt | sarvajñatvaṃ sarveśvaratvaṃ | sarvakāryakartṛtvaṃ *	sattva guṇa upādhi tvāt sarvajña tvam sarva īśvara tvam sarva kārya kartṛ tvam 
MBKulavrttiHK-67	| yathā garbhagoramaṃdhakārasya viṣāśrayau	yathā viṣa āśrayau 
MBKulavrttiHK-68	tadviṣayatvavalenāvaraṇavikṣeparūpaṃ prāpyata * * * (##?	tad viṣaya tva valena āvaraṇa vikṣepa rūpam prāpyata    
MBKulavrttiHK-69	bhāti yathā darpaṇe nikaṭastha vastu pratividmitaṃ jāyate | tathā tasya?	bhāti yathā darpaṇe vastu pratividmitam jāyate tathā tasya 
MBKulavrttiHK-70	cidābhāsopi guṇatrayātmikā vidyayo pratiphalati | tadanyastu	cit ābhāsaḥ api guṇatraya ātmikā pratiphalati tad anyaḥ tu 
MBKulavrttiHK-71	satvaguṇapradhānakāraṇarūpa māyāyāḥ kāryarūparajastamāṃśopādhitaḥ	māyāyāḥ kārya rūpa rajaḥ tama aṃśa upādhitaḥ 
MBKulavrttiHK-72	pratividmito yaścidābhāsaḥ sa yadā karmānimittavaśād	yaḥ cit ābhāsaḥ sa yadā karma animitta vaśāt 
MBKulavrttiHK-73	deśakālavastuvividhaparichedaṃ gṛhītvā svarūpaṃ vihāya svajātīyavijātīya	deśa kāla vastu vividha parichedam gṛhītvā sva rūpam vihāya sva jātīya vijātīya 
MBKulavrttiHK-74	bhedaṃ prāpya ahaṃ mametyadhyāsastadā jīva ityu * * (?)	bhedam prāpya aham mama iti adhyāsaḥ tadā jīvaḥ 
MBKulavrttiHK-75	tasya kāryopādhitvāt jjāghaṃ tenāhaṃ kartā sukhau duḥkhau māmahaṃ na	tasya kārya upādhi tvāt tena aham kartā sukhau duḥkhau mām aham na 
MBKulavrttiHK-76	jānāmīti manute | śrutau kāryopādhivayaṃ jīvaḥ kāraṇopādhirīśvara iti |	jānāmi iti manute śrutau kārya upādhiḥ ayam jīvaḥ kāraṇa upādhiḥ īśvaraḥ iti 
MBKulavrttiHK-77	īśvarastu upādhiguṇatrayabhedena viṣṇubrahmarudrarūpeṇā vidyāyā	īśvaraḥ tu upādhi guṇatraya bhedena viṣṇu brahma rudra rūpeṇa ā vidyāyāḥ 
MBKulavrttiHK-78	p. 2a)	p a 
MBKulavrttiHK-79	āvaraṇavikṣeparūpadvayaṃ prāpyatā brahmastaṃbhaparyaṃtaṃ saṃsāraṃ	āvaraṇa vikṣepa rūpa dvayam brahmastaṃbha paryaṃtam saṃsāram 
MBKulavrttiHK-80	sṛjatyavatisaṃharatīti | brahma tadvikāravivaraṇaṃ | atha jīvasya mumukṣo	sṛjati avati saṃharati iti brahma tad vikāra vivaraṇam atha jīvasya mumukṣo 
MBKulavrttiHK-81	muktisiddhyai anādyavidyāpratibaṃdhanivṛtyarthaṃ brahmajñānādhikāritatvena	mukti siddhyai anādya vidyā pratibaṃdha nivṛti artham brahma jñāna adhikāri tatvena 
MBKulavrttiHK-82	prāptatvāt karmasyaṃgīkāryāṇi | brahmādhikārītvā adhīte	prāpta tvāt karmasi aṃgīkāryāṇi adhīte 
MBKulavrttiHK-83	vedāṃgatvenādhigatavedaśāstrārthaḥ asmin pūrvajanmani vākyasya nisiddhaṃ	vedāṃga tvena adhigata veda śāstra arthaḥ asmin pūrva janmani vākyasya nisiddham 
MBKulavrttiHK-84	varjaṃ | nitya naimittikādyanu'jñānena nirgatakalmakhatayā nirmalaḥ svāṃtaḥ	varjam nitya naimittika ādi anujñānena nirgata kalmakha tayā nirmalaḥ svāṃtaḥ 
MBKulavrttiHK-85	sādhanacatuṣṭhayasaṃpannaḥ | pramate | śrutirapi | nityanaimittikaireva kurvāṇī	sādhana catuṣṭhaya saṃpannaḥ pramate śrutiḥ api nitya naimittikaiḥ eva kurvāṇī 
MBKulavrttiHK-86	duritakṣayamiti | ātmabodhepi | tapobhiḥ kṣīṇapāpānāṃ śāṃtānāṃ	durita kṣayam iti tapobhiḥ kṣīṇa pāpānām śāṃtānām 
MBKulavrttiHK-87	vītarāgināṃmiti | anukūlānapekṣoyamātmabodho vidhīyate | iti sādhanacatuṣṭayaṃ	vīta rāginām iti anukūla anapekṣaḥ yam ātma bodhaḥ vidhīyate iti sādhana catuṣṭayam 
MBKulavrttiHK-88	tu nityānityavastuvivekaḥ | ihāmutraphalabhogavirāgaḥ sa madanāṃdhi saṃpat	tu nitya anitya vastu vivekaḥ iha amutra phala bhoga virāgaḥ sa madana aṃdhi saṃpad 
MBKulavrttiHK-89	mumukṣutvādīni | nityānityavastuvivekastu brahmaiva nityaṃ	                                                                                                  
MBKulavrttiHK-90	tadanyadakhilamanityaṃ iti | aihikānāmukacaṃdanādi viṣayabhogānāṃ |	tad anyat akhilam anityam iti aihika anāmuka caṃdana ādi viṣaya bhogānām 
MBKulavrttiHK-91	karmajanyatayā nityatvavadāmuṣmikānāmapyamṛtādibhogānāmanityatayā	karma janya tayā nitya tva vat āmuṣmikānām api amṛta ādi bhogānām anitya tayā 
MBKulavrttiHK-92	tebhyo viraktivitīhāmutraphalabhogavirāgaḥ śamādayastu | samadamoparati samādhi	tebhyaḥ śama ādayaḥ tu 
MBKulavrttiHK-93	śraddhāḥ śamo manonigrahaḥ samo vāhyeṃdriyanigrahaḥ uparatiḥ	śraddhāḥ śamaḥ manaḥ nigrahaḥ samaḥ vāhya iṃdriya nigrahaḥ uparatiḥ 
MBKulavrttiHK-94	karmasanyāsaḥ samādhi | tadaṃtaguṇaviṣaye samastasamādhānaṃ samādhiḥ	                
MBKulavrttiHK-95	śraddhāguruṣveṣavedāṃtavākyeṣu viśvāsaḥ śraddhā adhikāri nirupanaṃ |	śraddhā guruṣu eṣa vedānta vākyeṣu viśvāsaḥ śraddhā adhikāri 
MBKulavrttiHK-96	taduktaṃ kulārṇave ca |	tat uktam kulārṇave ca 
MBKulavrttiHK-97	śrīdevyuvāca |	śrī devī uvāca 
MBKulavrttiHK-98	bhagavaddevadeveśa paṃcakṛtya vidhāyaka |	bhagavat devadeveśa paṃcakṛtya vidhāyaka 
MBKulavrttiHK-99	kuleśa parameśāna karuṇāmṛtavāridhe ||	kula īśa parameśāna karuṇā amṛta vāridhe 
MBKulavrttiHK-100	asāre ghorasaṃsāre sarvaduḥkhamalīmase |	asāre ghora saṃsāre sarva duḥkha malīmase 
MBKulavrttiHK-101	nānāvidha śarīrasthā anaṃtā jīvajaṃtavaḥ ||	nānāvidha śarīra sthāḥ anaṃtāḥ jīva jaṃtavaḥ 
MBKulavrttiHK-102	jāyaṃte ca mriyaṃte ca teṣāmaṃto na vidyate |	jāyaṃte ca mriyaṃte ca teṣām aṃtaḥ na vidyate 
MBKulavrttiHK-103	mahāduḥkhāturādeva na sukhī pratipadyate ||	mahā duḥkha āturāt eva na sukhī pratipadyate 
MBKulavrttiHK-104	kenopāyena devātra mucyate vadame prabho ||	kena upāyena deva atra mucyate vadame prabho 
MBKulavrttiHK-105	īśvara uvāca |	īśvaraḥ uvāca 
MBKulavrttiHK-106	śṛṇu devi pravakṣyāmi yanmāṃtvaṃ paripṛcchasi |	śṛṇu devi pravakṣyāmi yat mām tvam paripṛcchasi 
MBKulavrttiHK-107	tasya śravaṇa mātreṇa saṃsārānmucyate naraḥ ||	tasya śravaṇa mātreṇa saṃsārāt mucyate naraḥ 
MBKulavrttiHK-108	asti devi paraṃbrahmā svarūpī niṣkalaḥ śivaḥ |	asti devi paraṃbrahmā svarūpī niṣkalaḥ śivaḥ 
MBKulavrttiHK-109	svayaṃ jyotiranādyaṃto nirvikāraḥ parātparaḥ ||	svayam jyotiḥ anādi antaḥ nirvikāraḥ parātparaḥ 
MBKulavrttiHK-110	nirguṇaḥ sacidānaṃdastadaṃśā jīvasaṃjñakāḥ |	nirguṇaḥ sa cit ānandaḥ tad aṃśāḥ jīva saṃjñakāḥ 
MBKulavrttiHK-111	anādyavidyopahitā yathāgnau visphuliṃgakāḥ ||	anādya vidyā upahitāḥ yathā agnau visphuliṃgakāḥ 
MBKulavrttiHK-112	darvoghupādhi saṃbhinnāstatkarmabhirunādibhiḥ |	saṃbhinnāḥ tad karmabhiḥ unādibhiḥ 
MBKulavrttiHK-113	sukhaduḥkhapradaiḥ puṇyapāparūpe niyaṃtritāḥ ||	sukha duḥkha pradaiḥ puṇya pāpa rūpe niyaṃtritāḥ 
MBKulavrttiHK-114	p. 2b)	p b 
MBKulavrttiHK-115	tattajjātiyutaṃ dehamāyurbhogaṃ ca karmajaṃ |	tad tad jāti yutam deham āyuḥ bhogam ca karma jam 
MBKulavrttiHK-116	pratijanma prapadyaṃte teṣāmathaparaṃ punaḥ ||	pratijanma prapadyante teṣām atha param punar 
MBKulavrttiHK-117	śūkṣmaṃ liṃgaṃ śarīraṃ tadāmokṣākṣayaṃ priye |	śūkṣmam liṃgam śarīram tadā amokṣa akṣayam priye 
MBKulavrttiHK-118	sthāvarāḥ kṛmayaścāpi lohitāḥ paśavo mṛgāḥ ||	sthāvarāḥ kṛmayaḥ ca api lohitāḥ paśavaḥ mṛgāḥ 
MBKulavrttiHK-119	kāmukā stridaśāstadvat pakṣiṇaṃ ca yathā kramaṃ |	kāmukāḥ stridaśāḥ tadvat pakṣiṇam ca yathā kramam 
MBKulavrttiHK-120	caturvidha śarīrāṇi kṛtvā muktā śahasraśaḥ ||	caturvidha śarīrāṇi kṛtvā muktā śahasraśas 
MBKulavrttiHK-121	sukṛtātmāvaro bhūtvā jñānī cenmokṣamāpnuyāt |	sukṛta ātmā avaraḥ bhūtvā jñānī ced mokṣam āpnuyāt 
MBKulavrttiHK-122	caturāśītu lakṣeṣu śarīreṣu śarīriṇāṃ ||	lakṣeṣu śarīreṣu śarīriṇām 
MBKulavrttiHK-123	na mānuṣyaṃ vinānyatra tatvajñānaṃ na labhyate |	na mānuṣyam vinā anyatra tatva jñānam na labhyate 
MBKulavrttiHK-124	atra janma sahasrāṇāṃ sahasrairapi pārvati ||	atra janma sahasrāṇām sahasraiḥ api pārvati 
MBKulavrttiHK-125	kadācillabhate jaṃturmānuṣyaṃ puṇyasaṃcayāt |	kadācid labhate jaṃtuḥ mānuṣyam puṇya saṃcayāt 
MBKulavrttiHK-126	sopāna bhūtaṃ mokṣasya mānuṣyaṃ prāpyadurlabhaṃ ||	sopāna bhūtam mokṣasya mānuṣyam prāpya durlabham 
MBKulavrttiHK-127	yastārayati nātmānaṃ tasmāt pāpatarotrakaḥ |	yaḥ tārayati na ātmānam tasmāt 
MBKulavrttiHK-128	naraḥ prāpyonutaṃ janma labdhā ceṃdriya sauṣṭavaṃ ||	naraḥ janma labdhā ca iṃdriya sauṣṭavam 
MBKulavrttiHK-129	na cedātmahitaṃ yastu sa bhaved brahmaghātakaḥ |	na ced ātma hitam yaḥ tu sa bhavet brahma ghātakaḥ 
MBKulavrttiHK-130	vinā dehena kasyāpi puruṣārtho na vidyate ||	vinā dehena kasya api puruṣa arthaḥ na vidyate 
MBKulavrttiHK-131	tasmād dehaṃ dhanaṃ rājyaṃ puṇyaṃ karmāṇi sādhayet |	tasmāt deham dhanam rājyam puṇyam karmāṇi sādhayet 
MBKulavrttiHK-132	rakṣet sarvātmanātmānaṃmātmā sarvasya bhājanaṃ ||	rakṣet sarva ātmanā ātmānam ātmā sarvasya bhājanam 
MBKulavrttiHK-133	vijiteṃdriyamātiṣṭhejjīvan bhadrāṇi paśyati |	vijita iṃdriyam ātiṣṭhet jīvan bhadrāṇi paśyati 
MBKulavrttiHK-134	punargrāmaḥ punaḥ kṣetraṃ punaḥ vṛttiṃ punargṛhaṃ ||	punar grāmaḥ punar kṣetram punar vṛttim punar gṛham 
MBKulavrttiHK-135	punaḥ śubhāśubhaṃ karma na śarīraṃ punaḥ punaḥ |	punar śubha aśubham karma na śarīram punar punar 
MBKulavrttiHK-136	śarīra rakṣaṇopāyaḥ sarvadā kriyate janaiḥ ||	śarīra rakṣaṇa upāyaḥ sarvadā kriyate janaiḥ 
MBKulavrttiHK-137	nahīchaṃti tanutyāgamapi kuṣṭhādi roginaḥ |	nahi ichaṃti tanutyāgam api kuṣṭha ādi roginaḥ 
MBKulavrttiHK-138	taddhāritaṃ syāddharmārthaṃ dharmojñānārthameva ca ||	tat dhāritam syāt dharma artham ca 
MBKulavrttiHK-139	jñānaṃ tu dhyāna yogārthaṃ socirāt parimucyate |	jñānam tu dhyāna yoga artham saḥ ucirāt parimucyate 
MBKulavrttiHK-140	anātma yadi nātmāna mahitebhyo nivārayet ||	anātma yadi na ātmāna mahitebhyaḥ nivārayet 
MBKulavrttiHK-141	kānyo hitakarastasmādātmānaṃ tārayiṣyati |	kānyaḥ hita karaḥ tasmāt ātmānam tārayiṣyati 
MBKulavrttiHK-142	ihaika narakavyādheścikicchānu karoti yaḥ ||	naraka vyādheḥ cikiccha anu karoti yaḥ 
MBKulavrttiHK-143	gatvā nirauṣadhaṃ dehaṃ vyādhisthaḥ kiṃ kariṣyati |	gatvā nirauṣadham deham vyādhi sthaḥ kim kariṣyati 
MBKulavrttiHK-144	yāvat tiṣṭhati dehoyaṃ tāvat tatvaṃ samanyaset ||	yāvat tiṣṭhati tāvat samanyaset 
MBKulavrttiHK-145	saṃdīpte bhavane koṃdhaḥ kūpaṃ khanati durmatiḥ |	saṃdīpte bhavane koṃdhaḥ kūpam khanati durmatiḥ 
MBKulavrttiHK-146	kāśrīvāstejarucodhaḥ jātibhinna ghaṭāṃbuvat ||	jāti bhinna ghaṭa ambu vat 
