segmentnr	original	analyzed
SA_GSP31_tsc_bhau-0	śrībhāvāviśvanāthadīkṣitasūnubhāvāgaṇeśaviracitaṃ tattvayāthārthyadīpanaṃ	śrī bhāvā viśvanātha dīkṣita sūnu bhāvā gaṇeśa viracitam tattva yāthārthya dīpanam 
SA_GSP31_tsc_bhau-1	tattvayāthārthyadīpanam /	         
SA_GSP31_tsc_bhau-2	śrībhāvāgaṇeśaviracitam /	śrī bhāvāgaṇeśa viracitam 
SA_GSP31_tsc_bhau-3	śrīkṛṣṇacandrāya namaḥ //	śrī kṛṣṇa candrāya namaḥ 
SA_GSP31_tsc_bhau-4	puruṣaḥ sa jayatyādyaḥ sā ca prakṛtirīśvarī /	puruṣaḥ sa jayati ādyaḥ sā ca prakṛtiḥ īśvarī 
SA_GSP31_tsc_bhau-5	yābhyāṃ saṃsṛjya sṛjyante 'nantabrahmāṇḍakoṭayaḥ // 1 //	yābhyām saṃsṛjya sṛjyante nanta brahmāṇḍa koṭayaḥ 
SA_GSP31_tsc_bhau-6	kapilāsuripañcaśikhān gurūn vijñānācāryavaryāṃśca /	kapila āsuri pañcaśikhān gurūn vijñāna ācārya varyān ca 
SA_GSP31_tsc_bhau-7	praṇamāmi buddhivṛddhyai siddhyai vā sarvakāryāṇām // 2 //	praṇamāmi buddhi vṛddhyai siddhyai vā sarva kāryāṇām 
SA_GSP31_tsc_bhau-8	samāsasūtrāṇyālambya vyākhyāṃ pañcaśikhasya ca /	samāsa sūtrāṇi ālambya vyākhyām pañcaśikhasya ca 
SA_GSP31_tsc_bhau-9	bhāvāgaṇeśaḥ kurute tattvayāthārthyadīpanam // 3 //	kurute tattva yāthārthya dīpanam 
SA_GSP31_tsc_bhau-10	tatra tāvadviviktapuruṣajñānaṃ mokṣasādhanamiti /	tatra tāvat vivikta puruṣa jñānam mokṣa sādhanam iti 
SA_GSP31_tsc_bhau-11	yebhyo vivektavyo yaśca vivecanīyaḥ tadubhayaṃ sūtratrayeṇoddiśati /	yebhyaḥ vivektavyaḥ yaḥ ca vivecanīyaḥ tat ubhayam sūtra trayeṇa uddiśati 
SA_GSP31_tsc_bhau-12	[aṣṭau prakṛtayaḥ // Tats_1 //]	aṣṭau prakṛtayaḥ 
SA_GSP31_tsc_bhau-13	prakarṣeṇa kurvantīti prakṛtayaḥ /	prakarṣeṇa kurvanti iti prakṛtayaḥ 
SA_GSP31_tsc_bhau-14	tattvāntarārambhakatvaṃ prakṛtitvamiti sāmānyalakṣaṇam /	                   
