segmentnr	original	analyzed
SA_T02_mrtvutsu-0	Mṛtyuvañcanopadeśatārāsādhana	         
SA_T02_mrtvutsu-1	utthāya pūrvasaṃdhyāyāṃ bhūpradeśe manohare /	utthāya pūrva saṃdhyāyām bhū pradeśe manohare 
SA_T02_mrtvutsu-2	mṛdvāsanopaviṣṭaḥ san svahṛdi candramaṇḍale // Mvupts_1 //	mṛd vāsanā upaviṣṭaḥ san sva hṛdi candra maṇḍale 
SA_T02_mrtvutsu-3	pañcamasya prathamaṃ tu dvitīyasvarayojitam /	pañcamasya prathamam tu dvitīya svara yojitam 
SA_T02_mrtvutsu-4	ardhendubindusaṃyuktaṃ sitaraśmivibhūṣitam // Mvupts_2 //	ardhendu bindu saṃyuktam sitaraśmi vibhūṣitam 
SA_T02_mrtvutsu-5	tasya śuklamayūkhais tu tārām ākṛṣya vyomani /	tasya śukla mayūkhaiḥ tu tārām ākṛṣya vyomani 
SA_T02_mrtvutsu-6	dvibhujāṃ sitadehāṃ tu varadotpaladhāriṇīm // Mvupts_3 //	dvi bhujām sita dehām tu vara da utpala dhāriṇīm 
SA_T02_mrtvutsu-7	pañcopacārapūjābhiḥ pūjayitvā tu bhaktitaḥ /	pañca upacāra pūjābhiḥ pūjayitvā tu bhaktitaḥ 
SA_T02_mrtvutsu-8	pāpānāṃ deśanāṃ paścāt tataḥ puṇyānumodanam // Mvupts_4 //	pāpānām deśanām paścāt tatas puṇya anumodanam 
SA_T02_mrtvutsu-9	tatpariṇāmanāṃ caiva triśaraṇagamanaṃ tathā /	tad pariṇāmanām ca eva triśaraṇa gamanam tathā 
SA_T02_mrtvutsu-10	oṃ śūnyatājñānavajrasvabhāvātmako 'ham iti paṭhet // Mvupts_5 //	om śūnyatā jñāna vajra svabhāva ātmakaḥ ham iti paṭhet 
SA_T02_mrtvutsu-11	iti svaparaśūnyaṃ vai dhyātvā yogī vidhānavit /	iti sva para śūnyam vai dhyātvā yogī vidhāna vid 
SA_T02_mrtvutsu-12	sitāravindamadhyasthacandrabimbāsanopari // Mvupts_6 //	               
SA_T02_mrtvutsu-13	pūrvoktabījaniṣpannāṃ tārādevīṃ manoramām /	pūrva ukta bīja niṣpannām tārā devīm manoramām 
SA_T02_mrtvutsu-14	ābaddhavajraparyaṅkāṃ varadotpaladhāriṇīm // Mvupts_7 //	ābaddha vajra paryaṅkām vara da utpala dhāriṇīm 
SA_T02_mrtvutsu-15	śaraccandrakarākārāṃ pṛṣṭhacandrasamāśritām /	śarad candra kara ākārām pṛṣṭha candra samāśritām 
SA_T02_mrtvutsu-16	sarvālaṅkārasampūrṇāṃ ṣoḍaśābdavapuṣmatīm // Mvupts_8 //	sarva alaṅkāra sampūrṇām ṣoḍaśa abda vapuṣmatīm 
SA_T02_mrtvutsu-17	sarvasaṃbuddhatatputramātaraṃ kāmarūpadhām /	sarva saṃbuddha tad putra mātaram kāma rūpa dhām 
SA_T02_mrtvutsu-18	dhyātvāryatārāṃ hṛdaye tasyāś cakraṃ sitadyuti // Mvupts_9 //	dhyātvā ārya tārām hṛdaye tasyāḥ cakram sita dyuti 
SA_T02_mrtvutsu-19	aṣṭakoṣṭhakam aṣṭābhir akṣaraiḥ paripūritam /	aṣṭa koṣṭhakam aṣṭābhiḥ akṣaraiḥ paripūritam 
SA_T02_mrtvutsu-20	oṃhāvyañjanamadhyasthasādhyanāmādyanābhikam // Mvupts_10 //	oṃhā vyañjana madhyastha sādhya nāma ādya nābhikam 
SA_T02_mrtvutsu-21	dhyāyād ekāgracittaḥ san ṣaṇ māsān dṛḍhaniścayaḥ /	dhyāyāt ekāgra cittaḥ san ṣaṭ māsān dṛḍha niścayaḥ 
SA_T02_mrtvutsu-22	japed akhinnacittaḥ san mantram enaṃ daśākṣaram // Mvupts_11 //	japet a khinna cittaḥ san mantram enam daśa akṣaram 
SA_T02_mrtvutsu-23	oṅkāram ādito dattvā paścāt tāre prayojayet /	oṅkāram āditas dattvā paścāt tāre prayojayet 
SA_T02_mrtvutsu-24	tuttāre syāt ture paścāt svāhāntaṃ sārvakarmikaḥ // Mvupts_12 //	tut tāre syāt ture paścāt svāhā antam sārvakarmikaḥ 
SA_T02_mrtvutsu-25	brahmendraviṣṇucandrārkarudradikpālamanmathaiḥ /	brahma indra viṣṇu candra arka rudra dikpāla manmathaiḥ 
SA_T02_mrtvutsu-26	apy akhaṇḍitaromāgro mṛtyuṃ jayati muktavat // Mvupts_13 //	api a khaṇḍita roma agraḥ mṛtyum jayati mukta vat 
SA_T02_mrtvutsu-27	valīpalitadaurbhāgyavyādhidāridryasaṃkṣayaḥ /	valī palita daurbhāgya vyādhi dāridrya saṃkṣayaḥ 
SA_T02_mrtvutsu-28	siṃhādyaṣṭamahābhītiduḥkhasaṃdohanāśanam // Mvupts_14 //	                
SA_T02_mrtvutsu-29	ayācitānnapānādiharmyavastrādisaṃgamaḥ /	a yācita anna pāna ādi harmya vastra ādi saṃgamaḥ 
SA_T02_mrtvutsu-30	khaḍgāñjanapādalepabhadrakumbhādisiddhayaḥ // Mvupts_15 //	khaḍga añjana pāda lepa bhadrakumbha ādi siddhayaḥ 
SA_T02_mrtvutsu-31	kavitā vaktṛtā medhā prajñā caikāntanirmalā /	kavi tā vaktṛ tā medhā prajñā ca ekānta nirmalā 
SA_T02_mrtvutsu-32	anyā ca vāñchitā siddhiś cakrād asmāt prajāyate // Mvupts_16 //	anyā ca vāñchitā siddhiḥ cakrāt asmāt prajāyate 
SA_T02_mrtvutsu-33	// mṛtyuvañcanopadeśatārāsādhanaṃ samāptam //	           
