segmentnr	original	analyzed
SA_T02_mpvv_u-0	Mahāpratisarāvidyāvidhi	      
SA_T02_mpvv_u-1	namo bhagavatyai āryamahāpratisarāyai //	namaḥ bhagavatyai ārya mahāpratisarāyai 
SA_T02_mpvv_u-2	natvā pratisarāṃ bhaktyā sarvabuddhābhinanditām /	natvā pratisarām bhaktyā sarva buddha abhinanditām 
SA_T02_mpvv_u-3	vibhūtyai sarvasattvānāṃ taccakraṃ likhyate mayā //	vibhūtyai sarva sattvānām tat cakram likhyate mayā 
SA_T02_mpvv_u-4	śuciḥ samāhitaḥ san balyādikaṃ dattvā nirmuṣṭihastapramāṇāṃ bhūrjatvacaṃ vastraṃ vā samādāya prathamaṃ tāvac caturaṅgulapramāṇaṃ puṭam ekaṃ  #	śuciḥ samāhitaḥ san bali ādikam dattvā nirmuṣṭi hasta pramāṇām bhūrja tvacam vastram vā samādāya prathamam tāvat catur aṅgula pramāṇam puṭam ekam 
SA_T02_mpvv_u-5	likhet //	likhet 
SA_T02_mpvv_u-6	tanmadhye 'rdhendubindubhūṣitaṃ hūṃkārāṣṭakaveṣṭitaṃ praiṃkāram /	tad madhye rdhendu bindu bhūṣitam hūṃkāra aṣṭaka veṣṭitam praiṃkāram 
SA_T02_mpvv_u-7	tanmadhye mantram /	tad madhye mantram 
SA_T02_mpvv_u-8	oṃ maṇidhari vajriṇi mahāpratisare dhārakasya rakṣaṃ śāntipuṣṭiṃ kuru hūṃ 2 phaṭ 2 svāhā //	om maṇidhari vajriṇi mahāpratisare dhārakasya rakṣam śānti puṣṭim kuru   phaṭ svāhā 
SA_T02_mpvv_u-9	tato bāhye 'rdhāṅgulapuṭadvayam //	tatas bāhye rdha aṅgula puṭa dvayam 
SA_T02_mpvv_u-10	tatra prathame puṭe mantram oṃ maṇītipūrvakam eva /	tatra prathame puṭe mantram om maṇi iti pūrvakam eva 
SA_T02_mpvv_u-11	dvitīye tathaiva dvidhā /	dvitīye tathā eva dvidhā 
SA_T02_mpvv_u-12	tato bāhye tryaṅgulapuṭam ekam /	tatas bāhye tri aṅgula puṭam ekam 
SA_T02_mpvv_u-13	tatra caturdikṣu catuḥpadmadale rekhādvitaya saṃdhau pūrvādidikkrameṇa mantraṃ likhet //	tatra catur dikṣu catur padma dale rekhā dvitaya saṃdhau pūrva ādi diś krameṇa mantram likhet 
SA_T02_mpvv_u-14	oṃ vimale vipule jayavare amṛte dhārakasya rakṣāṃ kuru hūṃ 2 phaṭ 2 svāhā //	om vimale vipule jaya vare amṛte dhārakasya rakṣām kuru   phaṭ svāhā 
SA_T02_mpvv_u-15	dakṣiṇe //	dakṣiṇe 
SA_T02_mpvv_u-16	oṃ amṛtavilokini garbhasaṃrakṣaṇi ākarṣaṇi dhārakasya rakṣāṃ śāntipuṣṭiṃ kuru hūṃ 2 phaṭ 2 svāhā /	om amṛtavilokini garbha saṃrakṣaṇi ākarṣaṇi dhārakasya rakṣām śānti puṣṭim kuru   phaṭ svāhā 
SA_T02_mpvv_u-17	[Mpvv, Page 477]	m p u page 
SA_T02_mpvv_u-18	paścime //	paścime 
