segmentnr	original	analyzed
SA_GR14_hbhvil_u-0	1. Gaurava-Vilasa	gaurava vilasa 
SA_GR14_hbhvil_u-1	hari-bhakti-vilāsaḥ	        
SA_GR14_hbhvil_u-2	prathamo vilāsaḥ	prathamaḥ vilāsaḥ 
SA_GR14_hbhvil_u-3	atha maṅgalācaraṇam	atha maṅgala ācaraṇam 
SA_GR14_hbhvil_u-4	caitanya-devaṃ bhagavantam āśraye	caitanyadevam bhagavantam āśraye 
SA_GR14_hbhvil_u-5	śrī-vaiṣṇavānāṃ pramude'ñjasā likhan /	śrīvaiṣṇavānām pramudā iñjasā likhan 
SA_GR14_hbhvil_u-6	āvaśyakaṃ karma vicārya sādhubhiḥ	āvaśyakam karma vicārya sādhubhiḥ 
SA_GR14_hbhvil_u-7	sārdhaṃ samāhṛtya samasta-śāstrataḥ // Hbhv_1.1 //	sārdham samāhṛtya samasta śāstrataḥ 
SA_GR14_hbhvil_u-8	bhakter vilāsāṃś cinute prabodhā-	bhakteḥ vilāsān cinute prabodhā 
SA_GR14_hbhvil_u-9	nandasya śiṣyo bhagavat-priyasya /	nandasya śiṣyaḥ bhagavat priyasya 
SA_GR14_hbhvil_u-10	gopāla-bhaṭṭo raghunātha-dāsaṃ	gopālabhaṭṭaḥ raghunātha dāsam 
SA_GR14_hbhvil_u-11	santoṣayan rūpa-sanātanau ca // Hbhv_1.2 //	santoṣayan rūpasanātanau ca 
SA_GR14_hbhvil_u-12	mathurā-nātha-pādābja-prema-bhakti-vilāsataḥ /	               
SA_GR14_hbhvil_u-13	jātaṃ bhakti-vilāsākhyaṃ tad-bhaktāḥ śīlayantv imam // Hbhv_1.3 //	jātam bhaktivilāsa ākhyam tad bhaktāḥ śīlayantu imam 
SA_GR14_hbhvil_u-14	jīyāsur ātyantika-bhakti-niṣṭhāḥ śrī-vaiṣṇavā māthura-maṇḍale'tra /	ātyantika bhakti niṣṭhāḥ śrīvaiṣṇavāḥ 
