segmentnr	original	analyzed
SA_GSD36_yajn2_pu-0	[ācārādhyāya]	ācāra adhyāya 
SA_GSD36_yajn2_pu-1	[1. upodghātaprakaraṇam]	upodghāta prakaraṇam 
SA_GSD36_yajn2_pu-2	yogīśvaraṃ yājñavalkyaṃ saṃpūjya munayo 'bruvan /	yogi īśvaram yājñavalkyam saṃpūjya munayaḥ bruvan 
SA_GSD36_yajn2_pu-3	varṇāśrametarāṇāṃ no brūhi dharmān aśeṣataḥ // Yj_1.1 //	varṇa āśrama itarāṇām naḥ brūhi dharmān aśeṣatas 
SA_GSD36_yajn2_pu-4	mithilāsthaḥ sa yogīndraḥ kṣaṇaṃ dhyātvābravīn munīn /	mithilā sthaḥ sa yogi indraḥ kṣaṇam dhyātvā abravīt munīn 
SA_GSD36_yajn2_pu-5	yasmin deśe mṛgaḥ kṛṣṇas tasmin dharmān nibodhata // Yj_1.2 //	yasmin deśe mṛgaḥ kṛṣṇaḥ tasmin dharmān nibodhata 
SA_GSD36_yajn2_pu-6	purāṇanyāyamīmāṃsā- dharmaśāstrāṅgamiśritāḥ /	purāṇa nyāya mīmāṃsāḥ dharma śāstra aṅga miśritāḥ 
SA_GSD36_yajn2_pu-7	vedāḥ sthānāni vidyānāṃ dharmasya ca caturdaśa // Yj_1.3 //	vedāḥ sthānāni vidyānām dharmasya ca caturdaśa 
SA_GSD36_yajn2_pu-8	manvatriviṣṇuhārīta- yājñavalkyośano 'ṅgirāḥ /	manu atri viṣṇu hārīta yājñavalkya uśanaḥ ṅgirāḥ 
SA_GSD36_yajn2_pu-9	yamāpastambasaṃvartāḥ kātyāyanabṛhaspatī // Yj_1.4 //	yama āpastamba saṃvartāḥ kātyāyana bṛhaspatī 
SA_GSD36_yajn2_pu-10	parāśaravyāsaśaṅkha- likhitā dakṣagautamau /	parāśara vyāsa śaṅkha likhitāḥ dakṣa gautamau 
SA_GSD36_yajn2_pu-11	śātātapo vasiṣṭhaś ca dharmaśāstraprayojakāḥ // Yj_1.5 //	śātātapaḥ vasiṣṭhaḥ ca dharmaśāstra prayojakāḥ 
SA_GSD36_yajn2_pu-12	deśe kāla upāyena dravyaṃ śraddhāsamanvitam /	deśe kāle upāyena dravyam śraddhā samanvitam 
SA_GSD36_yajn2_pu-13	pātre pradīyate yat tat sakalaṃ dharmalakṣaṇam // Yj_1.6 //	pātre pradīyate yat tat sakalam dharma lakṣaṇam 
SA_GSD36_yajn2_pu-14	śrutiḥ smṛtiḥ sadācāraḥ svasya ca priyam ātmanaḥ /	śrutiḥ smṛtiḥ sat ācāraḥ svasya ca priyam ātmanaḥ 
SA_GSD36_yajn2_pu-15	samyaksaṃkalpajaḥ kāmo dharmamūlam idaṃ smṛtam // Yj_1.7 //	samyak saṃkalpa jaḥ kāmaḥ dharma mūlam idam smṛtam 
SA_GSD36_yajn2_pu-16	ijyācāradamāhiṃsā- dānasvādhyāyakarmaṇām /	ijyā ācāra dama ahiṃsā dāna svādhyāya karmaṇām 
SA_GSD36_yajn2_pu-17	ayaṃ tu paramo dharmo yad yogenātmadarśanam // Yj_1.8 //	ayam tu paramaḥ dharmaḥ yat yogena ātma darśanam 
SA_GSD36_yajn2_pu-18	catvāro vedadharmajñāḥ parṣat traividyam eva vā /	catvāraḥ veda dharma jñāḥ parṣad traividyam eva vā 
SA_GSD36_yajn2_pu-19	sā brūte yaṃ sa dharmaḥ syād eko vādhyātmavittamaḥ // Yj_1.9 //	sā brūte yam sa dharmaḥ syāt ekaḥ vā adhyātma vittamaḥ 
SA_GSD36_yajn2_pu-20	[2. brahmacāriprakaraṇam]	brahmacāri prakaraṇam 
SA_GSD36_yajn2_pu-21	brahmakṣatriyaviṭśūdrā varṇās tv ādyās trayo dvijāḥ /	brahma kṣatriya viś śūdrāḥ varṇāḥ tu ādyāḥ trayaḥ dvijāḥ 
SA_GSD36_yajn2_pu-22	niṣekādyāḥ śmaśānāntās teṣāṃ vai mantrataḥ kriyāḥ // Yj_1.10 //	niṣeka ādyāḥ śmaśāna antāḥ teṣām vai mantrataḥ kriyāḥ 
SA_GSD36_yajn2_pu-23	garbhādhānam ṛtau puṃsaḥ savanaṃ spandanāt purā /	garbhādhānam ṛtau puṃsaḥ savanam spandanāt purā 
SA_GSD36_yajn2_pu-24	ṣaṣṭhe 'ṣṭame vā sīmanto māsy ete jātakarma ca // Yj_1.11 //	ṣaṣṭhe ṣṭame vā sīmantaḥ māsi ete jātakarma ca 
SA_GSD36_yajn2_pu-25	ahany ekādaśe nāma caturthe māsi niṣkramaḥ /	ahani ekādaśe nāma caturthe māsi niṣkramaḥ 
SA_GSD36_yajn2_pu-26	ṣaṣṭhe 'nnaprāśanaṃ māsi cūḍā kāryā yathākulam // Yj_1.12 //	ṣaṣṭhe innaprāśanam māsi cūḍā kāryā yathākulam 
SA_GSD36_yajn2_pu-27	evam enaḥ śamaṃ yāti bījagarbhasamudbhavam /	evam enaḥ śamam yāti bīja garbha samudbhavam 
SA_GSD36_yajn2_pu-28	tūṣṇīm etāḥ kriyāḥ strīṇāṃ vivāhas tu samantrakaḥ // Yj_1.13 //	tūṣṇīm etāḥ kriyāḥ strīṇām vivāhaḥ tu sa mantrakaḥ 
SA_GSD36_yajn2_pu-29	garbhāṣṭame 'ṣṭame vābde brāhmaṇasyopanāyanam /	garbha aṣṭame ṣṭame vā abde brāhmaṇasya upanāyanam 
SA_GSD36_yajn2_pu-30	rājñām ekādaśe saike viśām eke yathākulam // Yj_1.14 //	rājñām ekādaśe sa eke viśām eke yathākulam 
