segmentnr	original	analyzed
SA_GR14_astavgpu-0	aṣṭāvakragītā	aṣṭāvakragītā 
SA_GR14_astavgpu-1	janaka uvāca	janakaḥ uvāca 
SA_GR14_astavgpu-2	kathaṃ jñānam avāpto 'ti kathaṃ muktir bhaviṣyati /	katham katham muktiḥ bhaviṣyati 
SA_GR14_astavgpu-3	vairāgyaṃ ca kathaṃ prāptam etad brūhi mama prabho // Avg_1.1 //	vairāgyam ca katham prāptam etat brūhi mama prabho 
SA_GR14_astavgpu-4	aṣṭāvakra uvāca	aṣṭāvakraḥ uvāca 
SA_GR14_astavgpu-5	muktim icchasi cet tāta viṣayān viṣavat tyaja /	muktim icchasi ced tāta viṣayān viṣa vat tyaja 
SA_GR14_astavgpu-6	kṣamārjavadayātoṣa-satyaṃ pīyūṣavad bhaja // Avg_1.2 //	kṣamā ārjava dayā toṣa satyam pīyūṣavat bhaja 
SA_GR14_astavgpu-7	na pṛthvī na jalaṃ nāgnir na vāyur dyaur na vā bhavān /	na pṛthvī na jalam na agniḥ na vāyuḥ dyauḥ na vā bhavān 
SA_GR14_astavgpu-8	eṣāṃ sākṣiṇam ātmānaṃ cid-rūpaṃ viddhi muktaye // Avg_1.3 //	eṣām sākṣiṇam ātmānam cit rūpam viddhi muktaye 
SA_GR14_astavgpu-9	yadi dehaṃ pṛthak kṛtya citi viśrāmya tiṣṭhasi /	yadi deham pṛthak kṛtya citi viśrāmya tiṣṭhasi 
SA_GR14_astavgpu-10	adhunaiva sukhī śānto bandha-mukto bhaviṣyasi // Avg_1.4 //	adhunā eva sukhī śāntaḥ bandha muktaḥ bhaviṣyasi 
SA_GR14_astavgpu-11	na tvaṃ viprādiko varṇo nāśramī nākṣa-gocaraḥ /	na tvam vipra ādikaḥ varṇaḥ na āśramī na akṣa gocaraḥ 
SA_GR14_astavgpu-12	asaṅgo 'si nirākāro viśva-sākṣī sukhī bhava // Avg_1.5 //	a saṅgaḥ si nirākāraḥ viśva sākṣī sukhī bhava 
SA_GR14_astavgpu-13	dharmādharmau sukhaṃ duḥkhaṃ mānasāni na te vibho /	dharma adharmau sukham duḥkham mānasāni na te vibho 
SA_GR14_astavgpu-14	na kartāsi na bhoktāsi mukta evāsi sarvadā // Avg_1.6 //	na kartāsi na bhoktāsi muktaḥ eva asi sarvadā 
