segmentnr	original	analyzed
SA_GK19_gp12-22u-0	atha dvādaśaṃ pūraṇam	atha dvādaśam pūraṇam 
SA_GK19_gp12-22u-1	gocāraṇa-pracāraṇaṃ	gocāraṇa pracāraṇam 
SA_GK19_gp12-22u-2	[1] atha paredyavi ca kathā prathate sma,	atha paredyavi ca kathā prathate sma 
SA_GK19_gp12-22u-3	[2] yathā snigdhakaṇṭha uvāca-yadyapi kālenālpena [BhP 10.8.26] ityādi-rītyā varṣa-traya-traya-paryāyeṇa tayor vayo-gaṇanā nirṇītā,	yathā snigdhakaṇṭhaḥ uvāca yadi api kālena alpena ityādi rītyā varṣa traya traya paryāyeṇa tayoḥ vayaḥ gaṇanā nirṇītā 
SA_GK19_gp12-22u-4	tathāpi kaumāraṃ tu varṣam ekam adhikam adhirūḍham,	tathā api kaumāram tu varṣam ekam adhikam adhirūḍham 
SA_GK19_gp12-22u-5	bāla-vatsānāṃ śrīvatsa-vatsasya ca mitho vatsara-viraha-mayānullāsena vyatīta-kṣaṇa-maya-saṃvatsara-kāla-bāla-vatsānurodhena vā tasya stabdhībhāvāt	bāla vatsānām śrīvatsa vatsasya ca mithas vatsara viraha maya anullāsena vyatīta kṣaṇa maya saṃvatsara kāla bāla vatsa anurodhena vā tasya stabdhībhāvāt 
SA_GK19_gp12-22u-6	[3] tatas tad-bhāvānugāmitayā rāmasya ca tathā vṛttaṃ sutarām eva vṛttam /	tatas tad bhāva anugāmi tayā rāmasya ca tathā vṛttam sutarām eva vṛttam 
SA_GK19_gp12-22u-7	tad-anantaram akhaṇḍaṃ paugaṇḍaṃ tu varṣa-dvayenaivāpūryata,	tad anantaram akhaṇḍam paugaṇḍam tu varṣa dvayena eva apūryata 
SA_GK19_gp12-22u-8	cirāl labdha-bandhu-saṃvāsena samyag ullāsena jhaṭiti kaiśora-ghaṭanāt /	cirāt labdha bandhu saṃvāsena samyak ullāsena jhaṭiti kaiśora ghaṭanāt 
SA_GK19_gp12-22u-9	tathā ca prathāṃ karavāma dhenuka-vadhāvama-dhāma-gamanānte /	tathā ca prathām karavāma dhenuka vadha avama dhāma gamana ante 
SA_GK19_gp12-22u-10	tad evam eva saṅgacchate kālenālpena ityādi /	tat evam eva saṅgacchate kālena alpena ityādi 
SA_GK19_gp12-22u-11	tāvad evātmabhūr ātma-mānena truṭy-anehasā /	tāvat evā ātma bhūḥ ātma mānena truṭi anehasā 
SA_GK19_gp12-22u-12	purovad ābdaṃ krīḍantaṃ dadṛśe sakalaṃ harim //[BhP 10.13.40] iti /	purovat ā abdam krīḍantam dadṛśe sakalam harim bhp  iti 
SA_GK19_gp12-22u-13	tataś ca paugaṇḍa-vayaḥ-śritau [BhP 10.15.1] ityādi ca /	tatas ca paugaṇḍa vayaḥ śritau bhp  ityādi ca 
SA_GK19_gp12-22u-14	[4] atha prakṛtam anusarāmaḥ /	atha prakṛtam anusarāmaḥ 
SA_GK19_gp12-22u-15	tad evaṃ viharatoḥ sarveṣāṃ mano harator anayoḥ pañcamaṃ varṣam añcat kaumārataḥ pāra-bhūtaṃ vayaḥ samayāñcakre / yathā-	tat evam viharatoḥ sarveṣām manaḥ haratoḥ anayoḥ pañcamam varṣam añcat kaumārataḥ pāra bhūtam vayaḥ samayāñcakre yathā 
SA_GK19_gp12-22u-16	aiṣamo' bhavad asau parut parāry	aiṣamaḥ bhavat asau parut parārī 
SA_GK19_gp12-22u-17	evam ādi nikhilair yadāgaṇi /	evam ādi nikhilaiḥ yadāgaṇi 
SA_GK19_gp12-22u-18	hanta tarhi sahasā bakāntakaḥ	hanta tarhi sahasā baka antakaḥ 
SA_GK19_gp12-22u-19	prāpta-kānti vijahau kumāratām //	prāpta kānti vijahau kumāra tām 
SA_GK19_gp12-22u-20	[rathoddhatā]	ratha uddhatā 
SA_GK19_gp12-22u-21	udgacchad-buddhi-śakti-prathama-ruci-jayi-śyāmatā-śubhratā-yuk	udgacchat buddhi śakti prathama ruci jayi śyāma tā śubhra tā yuj 
SA_GK19_gp12-22u-22	kiñcid-vistīrṇa-vakṣaḥ-prabhṛti valayitāyāma-netrādi-gātram /	kiñcid vistīrṇa vakṣaḥ prabhṛti valayita āyāma netra ādi gātram 
SA_GK19_gp12-22u-23	keśaṃ veśaṃ ca pūrvād adhika-mitim ayat keli-śikṣā-pravīṇaṃ	keśam veśam ca pūrvāt adhika mitim ayat keli śikṣā pravīṇam 
SA_GK19_gp12-22u-24	paugaṇḍaṃ prāg acaṇḍaṃ sphurad alam anayor māṃ didṛkṣuṃ karoti //	paugaṇḍam prāk acaṇḍam sphurat alam anayoḥ mām didṛkṣum karoti 
SA_GK19_gp12-22u-25	JGc_1,12.2// [sragdharā]	sraj dharā 
SA_GK19_gp12-22u-26	[5] tadā ca kadācic chrī-vraja-rājñī sabhāntaḥ prātar āyātā śrīmad-abhinanda-patnī sayatnī-bhavantī tāṃ papraccha-yātaḥ kṛṣṇa-mātar,	tadā ca kadācid śrī vraja rājñī sabhā antar prātar āyātā śrīmat abhinanda patnī sayatnībhavantī tām papraccha yātaḥ kṛṣṇa mātar 
SA_GK19_gp12-22u-27	adya sadyaḥ prātar eva kutra vā bhavaj-jātaḥ prayātaḥ?	adya sadyas prātar eva kutra vā bhavat jātaḥ prayātaḥ 
SA_GK19_gp12-22u-28	[6] vraja-rājñī tu sa-hāsam āha sma-hanta,	vraja rājñī tu sa hāsam āha smahanta 
SA_GK19_gp12-22u-29	tad etad vartamāna-samaya-paryantaṃ tasyodvartana-snāna-paridhāna-mayāni karmāṇi mayā nirmīyante sma /	tat etat vartamāna samaya paryantam tasya udvartana snāna paridhāna mayāni karmāṇi mayā nirmīyante sma 
SA_GK19_gp12-22u-30	samprati mad api lajjām āsajjan svaka-savayaḥ-sevaka-priyaḥ pṛthag eva kṛta-tat-kriyaḥ sa mā samayā samāyāti /	samprati mat api lajjām āsajjan svaka sa vayaḥ sevaka priyaḥ pṛthak eva kṛta tad kriyaḥ sa mā samayā samāyāti 
SA_GK19_gp12-22u-31	āgatya ca pratyahaṃ māṃ pitaraṃ yathā-yatham itaraṃ ca guru-janaṃ puru-gauraveṇa namaskāreṇa puraskaroti /	āgatya ca pratyaham mām pitaram yathāyatham itaram ca guru janam puru gauraveṇa namaskāreṇa puraskaroti 
SA_GK19_gp12-22u-32	[7] kiṃ ca, tad-avadhi yadā sandhyāyāṃ mayā dhyāyamānāgamanaṃ saha-vatsaḥ samāgacchati,	kim ca tad avadhi yadā sandhyāyām mayā dhyāyamāna āgamanam saha vatsaḥ samāgacchati 
SA_GK19_gp12-22u-33	tadā tad-upari vāri vāra-trayaṃ bhramayitvā pibantī bhavāmi sma /	tadā tad upari vāri vāra trayam bhramayitvā pibantī bhavāmi sma 
SA_GK19_gp12-22u-34	samprati tu,	samprati tu 
SA_GK19_gp12-22u-35	sa-śapatham edhamāna-yatnavatā tat-pratiṣedhatā tena mama hastau vihastau kriyete /	sa śapatham edhamāna yatnavatā tad pratiṣedhatā tena mama hastau vihastau kriyete 
SA_GK19_gp12-22u-36	evam eva rauhiṇeyaś ca iti /	evam eva rauhiṇeyaḥ ca iti 
SA_GK19_gp12-22u-37	tad etad arvācīnaṃ tad-varṇanam apūrvatayākarṇya tan-mukhaṃ nirvarṇya sarvā hasanti sma /	tat etat arvācīnam tad varṇanam apūrva tayā ākarṇya tad mukham nirvarṇya sarvāḥ hasanti sma 
SA_GK19_gp12-22u-38	[8] sā punar uvāca-tad etad abālyam	sā punar uvāca tat etat abālyam 
SA_GK19_gp12-22u-39	iva ca tasyāsamaya-mayatvād bālyam eva matvā sukham upalabhāmahe,	iva ca tasya a samaya maya tvāt bālyam eva matvā sukham upalabhāmahe 
SA_GK19_gp12-22u-40	anena tu duḥkhākriyāmahe /	anena tu 
SA_GK19_gp12-22u-41	[9] sarvāḥ sāśaṅkam ūcuḥ-hanta, kiṃ tat?	sarvāḥ sa āśaṅkam ūcuḥ hanta kim tat 
SA_GK19_gp12-22u-42	[10] sā prāha-svayam acirād eva gavāṃ vicāram antarā cicārayiṣitaṃ yat /	sā prāha svayam acirāt eva gavām vicāram antarā cicārayiṣitam yat 
SA_GK19_gp12-22u-43	[11] sarvā ūcuḥ-nātrāpy anyathā manyasva /	sarvāḥ ūcuḥ na atra api anyathā manyasva 
SA_GK19_gp12-22u-44	gopa-kula-tilakāyamāna-bālakānāṃ sa eṣa eva svabhāvaḥ sarvatra nābhāvam āsīdati /	gopa kula tilakāyamāna bālakānām saḥ eṣaḥ eva svabhāvaḥ sarvatra na abhāvam āsīdati 
SA_GK19_gp12-22u-45	kim uta teṣv api parama-citra-caritrasya tasya iti /	kim uta teṣu api parama citra caritrasya tasya iti 
SA_GK19_gp12-22u-46	[12] atha vraja-rājasya sadasy api tasya vṛttam idaṃ vṛttam āsīt /	atha vraja rājasya sadasi api tasya vṛttam idam vṛttam āsīt 
SA_GK19_gp12-22u-47	yathāha sma sa-smitaṃ samāsannau sannanda-nandanau nandita-samājaḥ śrīman-nanda-rājaḥ-bhoḥ āyuṣmantāv,	yathā āha sma sa smitam samāsannau san nanda nandanau nandita samājaḥ śrīmat nanda rājaḥ bhoḥ āyuṣmantau 
SA_GK19_gp12-22u-48	adya-jāta iva yuṣmad-bhrātṛ-jātaḥ sa yathā samprati yuvāṃ prati vartate,	adya jātaḥ iva yuṣmad bhrātṛ jātaḥ sa yathā samprati yuvām prati vartate 
SA_GK19_gp12-22u-49	na tathā mām iti lakṣyate /	na tathā mām iti lakṣyate 
SA_GK19_gp12-22u-50	yataḥ kiñcit saṅkucita-vilocanena mām avalocayann ālocyate /	yatas kiñcid saṅkucita vilocanena mām avalocayan ālocyate 
SA_GK19_gp12-22u-51	yuvābhyāṃ saha tu madhura-vārtāṃ vartayann eva dṛśyate /	yuvābhyām saha tu madhura vārtām vartayan eva dṛśyate 
SA_GK19_gp12-22u-52	[13] sannanda uvāca-sāmpratam evedaṃ,	sannandaḥ uvāca sāmpratam eva idam 
SA_GK19_gp12-22u-53	yataḥ sāmprataṃ tatra-bhavatā tatra śikṣā-maya-vīkṣā gāmbhīryam ācaryate /	yatas sāmpratam tatrabhavatā tatra śikṣā āmaya vīkṣā gāmbhīryam ācaryate 
SA_GK19_gp12-22u-54	āvābhyāṃ tu kaumāra-kālīne' pi tasminn atiśālīne vidheyatayā paryālocituṃ na pāryate /	āvābhyām tu kaumāra kālīne tasmin atiśālīne vidheya tayā paryālocitum na pāryate 
SA_GK19_gp12-22u-55	[14] pāśya paśya	pāśya paśya 
SA_GK19_gp12-22u-56	prathamaṃ namam iha mātaram atha pitaraṃ tvāṃ tathaivāsmān /	prathamam iha mātaram atha pitaram tvām tathā eva asmān 
SA_GK19_gp12-22u-57	pratyūṣaḥ pratisuhṛdaṃ sat-kurute' sāv atīva bālye' pi //JGc_1,12.3// [udgīti]	pratyūṣaḥ prati suhṛdam satkurute saḥ atīva bālye 
SA_GK19_gp12-22u-58	[15] atha kramāgateṣu vatsalatayā samāna-mateṣu tad-ākarṇanārtham akiñcidvādiṣu śrīmad-upanandābhinandādiṣu	atha krama āgateṣu vatsala tayā samāna mateṣu tad ākarṇana artham akiñcidvādiṣu śrīmat upananda abhinanda ādiṣu 
SA_GK19_gp12-22u-59	tad-varṇyamānam anya-mukhād ākarṇya sānanda-vikasita-manda-hasita-bhrājiṣu punaḥ	tat varṇyamānam anya mukhāt ākarṇya sa ānanda vikasita manda hasita bhrājiṣu punar 
SA_GK19_gp12-22u-60	sannanda-nandanau prati śrī-vraja-rāja uvāca-bhavantāv ekāntam anubhavantāv anugamya	sannanda nandanau prati śrī vraja rājaḥ uvāca bhavantau ekāntam anubhavantau anugamya 
SA_GK19_gp12-22u-61	tau ramya-kātarākṣi-prāntāv asakṛt prātar ārabhya prārthitavantāv iva hyaḥ pūrve'	tau ramya kātara akṣi prāntau asakṛt prātar ārabhya prārthitavantau iva hyas pūrve 
SA_GK19_gp12-22u-62	hni samantād bhrātarāv atidūrād adṛkṣātām /	hni samantāt bhrātarau atidūrāt adṛkṣātām 
SA_GK19_gp12-22u-63	tat kim ucyatām?	tat kim ucyatām 
SA_GK19_gp12-22u-64	[16] nandana uvāca-tadānīm eveti kiṃ vaktavyam?	nandanaḥ uvāca tadānīm eva iti kim vaktavyam 
SA_GK19_gp12-22u-65	kintu cirād eva tayos tad abhirucitam upacitam asti /	kintu cirāt eva tayoḥ tat abhirucitam upacitam asti 
SA_GK19_gp12-22u-66	saṅkucita-bhāvābhyām āvābhyāṃ tu bhavatsu na śrāvitam /	saṅkucita bhāvābhyām āvābhyām tu bhavatsu na śrāvitam 
SA_GK19_gp12-22u-67	[17] vrajarāja uvāca-kiṃ tat?	vrajarājaḥ uvāca kim tat 
SA_GK19_gp12-22u-68	[18] sannandaḥ sasmitam uvāca-svayam eva gavāṃ sevanam iti yat /	sannandaḥ sa smitam uvāca svayam eva gavām sevanam iti yat 
SA_GK19_gp12-22u-69	[19] upananda uvāca-kim ūcatus tau?	upanandaḥ uvāca kim ūcatuḥ tau 
SA_GK19_gp12-22u-70	[20] sannanda uvāca-āvayoḥ prathama-vayo' tītayos tāta-caraṇānāṃ svayaṃ gocāraṇam anācāratām ācarati iti /	sannandaḥ uvāca āvayoḥ tītayoḥ tāta caraṇānām svayam gocāraṇam anācāra tām ācarati iti 
