segmentnr	original	analyzed
MBvyasishtaCutpattiprakarnamHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBvyasishtaCutpattiprakarnamHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00337	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBvyasishtaCutpattiprakarnamHK-2	Uniform title: yogavāsiṣṭha part 3 with commentary tātparyaprakāśa	uniform title yogavāsiṣṭha part 
MBvyasishtaCutpattiprakarnamHK-3	Main title: yogavāsiṣṭha part 3 with commentary tātparyaprakāśa	main title yogavāsiṣṭha part 
MBvyasishtaCutpattiprakarnamHK-4	Author : valmiki	authoḥ valmiki 
MBvyasishtaCutpattiprakarnamHK-5	Commentator : ānandabodhendra sarasvatī	ānanda bodha indra sarasvatī 
MBvyasishtaCutpattiprakarnamHK-6	Editor : Vasudeva Laxmana Sharma Pansikar	editoḥ vasudeva laxmana sharma 
MBvyasishtaCutpattiprakarnamHK-7	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
MBvyasishtaCutpattiprakarnamHK-8	Revision 0: Dec. 15, 2015	revision dec 
MBvyasishtaCutpattiprakarnamHK-9	Publication year : 1918	publication year 
MBvyasishtaCutpattiprakarnamHK-10	Publication city : Delhi	publication citi delhi 
MBvyasishtaCutpattiprakarnamHK-11	Publication country : India	publication country india 
MBvyasishtaCutpattiprakarnamHK-12	yogavāsiṣṭha	yogavāsiṣṭha 
MBvyasishtaCutpattiprakarnamHK-13	of	oḥ 
MBvyasishtaCutpattiprakarnamHK-14	vālmīki	vālmīki 
MBvyasishtaCutpattiprakarnamHK-15	śrīvāsiṣṭhamahārāmāyaṇatātparyaprakāśākhyavyākhyāsahitaḥ	                 
MBvyasishtaCutpattiprakarnamHK-16	With the commentary	commentary 
MBvyasishtaCutpattiprakarnamHK-17	vāsiṣṭhamahārāmāyaṇatātparyaprakāśa	           
MBvyasishtaCutpattiprakarnamHK-18	paṇaśīkaropahvalakṣmaṇaśarmatanujanuṣā vāsudevaśarmaṇā	paṇa śīkara upahva lakṣmaṇaśarma tanu januṣā vāsudevaśarmaṇā 
MBvyasishtaCutpattiprakarnamHK-19	sampāditaḥ	sampāditaḥ 
MBvyasishtaCutpattiprakarnamHK-20	Edited by	edited by 
MBvyasishtaCutpattiprakarnamHK-21	Vasudeva Laxmana ṣharma Pansikar	vasudeva laxmana ṣharma pansikar 
MBvyasishtaCutpattiprakarnamHK-22	utpattiprakaraṇaṃ tṛtīyam |	utpatti prakaraṇam tṛtīyam 
MBvyasishtaCutpattiprakarnamHK-23	prathamaḥ sargaḥ 1	prathamaḥ sargaḥ 
MBvyasishtaCutpattiprakarnamHK-24	vāgbhābhirbrahmavidbrahma bhāti svapna ivātmani |	vāc bhābhiḥ brahma vid brahma bhāti svapne iva ātmani 
MBvyasishtaCutpattiprakarnamHK-25	yadidaṃtatsvaśabdotthairyo yadvetti sa vetti tat || 1 ||	yat idam tad sva śabda utthaiḥ yat vetti sa vetti tat 
MBvyasishtaCutpattiprakarnamHK-26	satyaṃ jñānamanantamekamajaraṃ nityaṃ vibhuṃ śāśvataṃ	satyam jñānam anantam ekam ajaram nityam vibhum śāśvatam 
MBvyasishtaCutpattiprakarnamHK-27	pratyagbrahmarasāyanaṃ sukhaghanaṃ pūrṇaṃ paraṃ pāvanam |	             
MBvyasishtaCutpattiprakarnamHK-28	svātmajyotiranādimadhyanidhanaṃ māyāvilāsairmuhu-	sva ātma jyotiḥ anādi madhya nidhanam māyā vilāsaiḥ muhu 
MBvyasishtaCutpattiprakarnamHK-29	rviśvākāramapāstamāyamabhayaṃ vande viśuddhaṃ padam || 1 ||	r viśva ākāram apāsta māyam abhayam vande viśuddham padam 
MBvyasishtaCutpattiprakarnamHK-30	jñānādevātmano mokṣo na tu karmasamādhibhiḥ |	jñānāt eva ātmanaḥ mokṣaḥ na tu karma samādhibhiḥ 
MBvyasishtaCutpattiprakarnamHK-31	ajñāto'sau svasaddṛśyaṃ [svayaṃ dṛśyaṃ iti pāṭhaḥ] sṛjatyeveti	ajñāta asau sva sat dṛśyam svayam dṛśyam iti pāṭhaḥ sṛjati eva iti 
MBvyasishtaCutpattiprakarnamHK-32	kīrtyate || 1 ||	kīrtyate    
MBvyasishtaCutpattiprakarnamHK-33	atha [svayaṃ dṛśyaṃ iti pāṭhaḥ]	atha svayam dṛśyam iti pāṭhaḥ 
MBvyasishtaCutpattiprakarnamHK-34	yathoktasādhanasaṃpannasyādhikāriṇaḥ - tāvadvicārayetprājño	yathā ukta sādhana saṃpannasya adhikāriṇaḥ tāvat vicārayet prājñaḥ 
MBvyasishtaCutpattiprakarnamHK-35	yāvadviśrāntimātmani | saṃprayātyapunarnāśāṃ śāntiṃ turyapadābhidhām ||	yāvat viśrāntim ātmani saṃprayāti apunarnāśām śāntim turya pada abhidhām 
MBvyasishtaCutpattiprakarnamHK-36	yāvattattvāparokṣāvadhāraṇaṃ kartavyatayā vihitaṃ vicāraprakāraṃ	yāvat tattva aparokṣa avadhāraṇam kartavya tayā vihitam vicāra prakāram 
MBvyasishtaCutpattiprakarnamHK-37	prakaraṇadvayopavarṇitasamastasādhanasaṃpannāyādhikārimūrdhanyāya	prakaraṇa dvaya upavarṇita samasta sādhana saṃpannāya adhikāri mūrdhanyāya 
MBvyasishtaCutpattiprakarnamHK-38	śrīrāmāya athopadiśyate samyagevaṃ jñānakramo'dhunā iti	śrī rāmāya atha upadiśyate samyak evam jñāna kramaḥ adhunā iti 
MBvyasishtaCutpattiprakarnamHK-39	pratijñānapūrvakamuttaragranthena vistareṇa varṇayituṃ pravṛtto bhagavān	pratijñāna pūrvakam uttara granthena vistareṇa varṇayitum pravṛttaḥ bhagavān 
MBvyasishtaCutpattiprakarnamHK-40	śrīvasiṣṭhaḥ sṛṣṭiprakāropavarṇanamukhena brahmādvaitaṃ pratipādayituṃ	śrī vasiṣṭhaḥ sṛṣṭi prakāra upavarṇana mukhena brahma advaitam pratipādayitum 
MBvyasishtaCutpattiprakarnamHK-41	pravṛttasyotpattiprakaraṇasya sukhaprabodhāya prathamaṃ saṃkṣipya tātparyaṃ	pravṛttasya utpatti prakaraṇasya sukha prabodhāya prathamam saṃkṣipya tātparyam 
