segmentnr	original	analyzed
SA_T11_ratksanu-0	namas tārāyai	namaḥ tārāyai 
SA_T11_ratksanu-1	(77.4) vyatirekātmikā vyāptir ākṣiptānvayarūpiṇī /	             
SA_T11_ratksanu-2	vaidharmyavati dṛṣṭānte sattvahetor ihocyate /	vaidharmyavati dṛṣṭānte sattva hetoḥ iha ucyate 
SA_T11_ratksanu-3	(77.6) yat sat tat kṣaṇikam /	yat sat tat kṣaṇikam 
SA_T11_ratksanu-4	yathā ghaṭaḥ /	yathā ghaṭaḥ 
SA_T11_ratksanu-5	santaś cāmī vivādāspadībhūtāḥ padārthā iti svabhāvahetuḥ /	santaḥ ca amī vivāda āspadībhūtāḥ padārthāḥ iti svabhāva hetuḥ 
SA_T11_ratksanu-6	(77.8) na tāvad asyāsiddhiḥ sambhavati /	na tāvat asya asiddhiḥ sambhavati 
SA_T11_ratksanu-7	yathāyogaṃ pratyakṣānumānapramāṇapratīte dharmiṇi sattvaśabdenābhipretasyārthakriyākāritvalakṣaṇasya sādhanasya pramāṇasamadhigatatvāt /	yathāyogam pratyakṣa anumāna pramāṇa pratīte dharmiṇi sattva śabdena abhipretasya arthakriyā kāri tva lakṣaṇasya sādhanasya pramāṇa samadhigata tvāt 
SA_T11_ratksanu-8	(77.10) na ca viruddhānaikāntikate /	na ca viruddha anaikāntika te 
SA_T11_ratksanu-9	vyāpakānupalambhātmanā viparyaye bādhakapramāṇena vyāpteḥ prasādhanāt /	vyāpaka anupalambha ātmanā viparyaye bādhaka pramāṇena vyāpteḥ prasādhanāt 
SA_T11_ratksanu-10	(77.11) yasya kramākramau na vidyete na tasyārthakriyāsāmarthyam /	yasya kramākramau na vidyete na tasya arthakriyā sāmarthyam 
SA_T11_ratksanu-11	yathā śaśaviṣāṇasya /	yathā śaśaviṣāṇasya 
SA_T11_ratksanu-12	na vidyete cākṣaṇikasya kramākramāv iti vyāpakānupalambhaḥ /	na vidyete ca akṣaṇikasya kramākramau iti vyāpaka anupalambhaḥ 
SA_T11_ratksanu-13	(77.12) na tāvad ayam asiddho hetuḥ /	na tāvat ayam asiddhaḥ hetuḥ 
SA_T11_ratksanu-14	akṣaṇike dharmiṇi kramākramasadbhāvāyogāt /	akṣaṇike dharmiṇi kramākrama sadbhāva ayogāt 
