segmentnr	original	analyzed
SA_MBN_igamasaranirnayaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MBN_igamasaranirnayaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00321	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MBN_igamasaranirnayaHK-2	Uniform title: nigamasāranirṇaya	uniform title nigama sāra nirṇaya 
SA_MBN_igamasaranirnayaHK-3	Author : <ramAramaNadeva	rama ramana deva 
SA_MBN_igamasaranirnayaHK-4	Manuscript : NGMCP manuscript no.: 3-333 Reel No. B 129/5	manuscript no  reel no  b 
SA_MBN_igamasaranirnayaHK-5	Description: Description by Mark S.G. Dyczkowski:	description description by mark sg 
SA_MBN_igamasaranirnayaHK-6	The term - nigama - for Tantra in general, as opposed to - āgama - for Veda, is emerged in the later period of development of the śākta Tantra after the 13th century. It came to commonly denote more specifically, Kaula śākta tantra. Accordingly we find a good number of Kaula works, that incoprorate it in their names. Examples are, the Nigamalatātantra, Nigamakalpadruma, Nigamatattvasāra and this work, the Nigamasāranirṇaya is by Ramāramaṇadeva. It deals primarily with the worship of Kaula goddesses. The rituals are drawn from a number of sources which Ramāramaṇa first quotes and then comments. He thus attempts to present the teaching (nirṇaya) which is the essence (sāra) of the Nigama. He quotes the Tantrakaumudī which was written by Govinda Thakkur who was a court paṇḍit of the 16th century rājā of Kūcabihāra, Malladeva Naranārāyaṇa. Thus the Nigamasāranirṇaya could not have been written before that. Most of the Tantras he quotes mostly belong to a period between the 13th or 14th century to the 16th. An exception is the Vāmakeśvaratantra which probably belongs to the 11th century. They include:	the term nigama for tantra in general as opposed to āgama for veda is emerged in the later period of develpmant of the śākta tantra after the century it came to commonly denote more specifically kaula śākta tantra accordingly we find a good number of kaula works that incoprorate it in their names examples are the nigamalatātantra nigamakalpadruma nigamatattvasāra and this work the nigamasāranirṇaya is by ramāramaṇadeva it deals primarily with the worship of kaula goddesses the rituals of the s
SA_MBN_igamasaranirnayaHK-7	Phetkāriṇītantra, Vāmkeśvaratantra, Vārāhītantra, Mṛḍālītantra, Agastyasaṃhitā, Dak.siṇāmūrtisaṃhitā  tantra, Kālītantra, Tantracūḍāmaṇi, Tantrakaumudī, Gandharvatantra, Jñānārṇava, Bālātantra, Bhairavatantra, Kubjikātantra, Svatantratantra, and Kumārītantra.	phetkāriṇītantra vāmkeśvaratantra vārāhītantra mṛḍālītantra agastyasaṃhitā daksiṇāmūrtisaṃhitā tantra kālītantra tantracūḍāmaṇi tantrakaumudī gandharvatantra jñānārṇava bālātantra bhairavatantra kubjikātantra svatantra tantra and kumārītantra 
SA_MBN_igamasaranirnayaHK-8	Although, as usual, this work is concerned primarily with ritual, Ramāramaṇa does also sometimes discuss related matters. One interesting example is the coherence and consistency (ekavākyatā) of the Tantras.	although as usual this work is concerned primarily with ritual ramāramaṇa does also sometimes discuss related matters one interesting example is the coherence and consistency ekavākyatā of the tantras 
SA_MBN_igamasaranirnayaHK-9	Notes: Revision 0: Nov. 21, 2014	nov 
