segmentnr	original	analyzed
SA_GSP33_nabodhsu-0	[p. 2-]	p 
SA_GSP33_nabodhsu-1	bodhasāraḥ	      
SA_GSP33_nabodhsu-2	oṃ kiñcitkutūhalenaiva viduṣāṃ priyakāmyayā /	om kiñcid kutūhalena eva viduṣām priya kāmyayā 
SA_GSP33_nabodhsu-3	maṅgalācaraṇaṃ kṛtvā bodhasāro nirūpyate // NBs_1.1 //	maṅgala ācaraṇam kṛtvā bodhasāraḥ nirūpyate 
SA_GSP33_nabodhsu-4	anantaśaktisandohapūrṇasya paramātmanaḥ /	ananta śakti sandoha pūrṇasya paramātmanaḥ 
SA_GSP33_nabodhsu-5	vighnavidhvaṃsinīṃ śaktiṃ gaṇarājamupāsmahe // NBs_1.2 //	vighna vidhvaṃsinīm śaktim gaṇarājam upāsmahe 
SA_GSP33_nabodhsu-6	yā prakāśavimarśābhyāṃ svarūpāvasthitiṅgatā /	yā prakāśa vimarśābhyām sva rūpa avasthitiṅga tā 
SA_GSP33_nabodhsu-7	smarāmi tāmahaṃ bhaktyā jñānaśaktiṃ sarasvatīm // NBs_1.3 //	smarāmi tām aham bhaktyā jñānaśaktim sarasvatīm 
SA_GSP33_nabodhsu-8	śrīgurūnparamānandasvarūpānabhivādaye /	śrī gurūn paramānanda sva rūpān abhivādaye 
SA_GSP33_nabodhsu-9	tāpatrayāpahā yeṣāṃ kṛpā brahmāmṛtaprapā // NBs_1.4 //	tāpa traya apahā yeṣām kṛpā brahma amṛta prapā 
SA_GSP33_nabodhsu-10	atha gurustavaḥ	atha guru stavaḥ 
SA_GSP33_nabodhsu-11	madamohābhidhakrūramadhukaiṭabhajiṣṇave /	mada moha abhidha krūra madhu kaiṭabha jiṣṇave 
SA_GSP33_nabodhsu-12	mokṣalakṣmīnivāsāya namaḥ śrīguruviṣṇave // NBs_1.5 //	           
SA_GSP33_nabodhsu-13	guṇairgauravamāyātā haribrahmaharāstrayaḥ /	guṇaiḥ gauravam āyātāḥ hari brahma harāḥ trayaḥ 
