segmentnr	original	analyzed
SA_GR14_ruphbr_u-0	śrī-śrī-bhakti-rasāmṛta-sindhuḥ [1]	          
SA_GR14_ruphbr_u-1	bhagavad-bhakti-bheda-nirūpakaḥ	           
SA_GR14_ruphbr_u-2	pūrva-vibhāgaḥ [1.1]	pūrva vibhāgaḥ 
SA_GR14_ruphbr_u-3	sāmānya-bhaktiḥ	sāmānya bhaktiḥ 
SA_GR14_ruphbr_u-4	prathama-laharī	prathama laharī 
SA_GR14_ruphbr_u-5	śrī-śrī-rādhā-govinda-devau vijayete	                 
SA_GR14_ruphbr_u-6	akhila-rasāmṛta-mūrtiḥ prasṛmara-ruci-ruddha-tārakā-pāliḥ /	                     
SA_GR14_ruphbr_u-7	kalita-śyāmā-lalito rādhā-preyān vidhur jayati // RBhrs_1,1.1 //	kalita śyāmā lalitaḥ rādhā preyān vidhuḥ jayati 
SA_GR14_ruphbr_u-8	hṛdi yasya preraṇayā pravartito 'haṃ varāka-rūpo 'pi /	hṛdi yasya preraṇayā pravartitaḥ ham 
SA_GR14_ruphbr_u-9	tasya hareḥ pada-kamalaṃ vande caitanya-devasya // RBhrs_1,1.2 //	tasya hareḥ pada kamalam vande caitanyadevasya 
SA_GR14_ruphbr_u-10	viśrāma-mandiratyā tasya sanātana-tanor mad-īśasya /	viśrāma mandira tyā tasya sanātana tanoḥ mad īśasya 
SA_GR14_ruphbr_u-11	bhakti-rasāmṛta-sindhur bhavatu sadāyam pramodāya // RBhrs_1,1.3 //	bhakti rasa amṛta sindhuḥ bhavatu sadā ayam pramodāya 
SA_GR14_ruphbr_u-12	bhakti-rasāmṛta-sindhau carataḥ paribhūta-kāla-jāla-bhiyaḥ /	bhakti rasa amṛta sindhau carataḥ paribhūta kāla jāla bhiyaḥ 
SA_GR14_ruphbr_u-13	bhakta-makarān aśīlita-mukti-nadīkān namasāmi // RBhrs_1,1.4 //	bhakta makarān a śīlita mukti nadīkān 
SA_GR14_ruphbr_u-14	mīmāṃsaka-baḍavāgneḥ kaṭhinām api kuṇṭhayann asau /	mīmāṃsaka baḍavāgneḥ kaṭhinām api kuṇṭhayan asau 
SA_GR14_ruphbr_u-15	sphuratu sanātana suciraṃ tava bhakti-rasāmṛtāmbhodhiḥ // RBhrs_1,1.5 //	sphuratu sanātana su ciram tava bhakti rasa amṛta ambhodhiḥ 
SA_GR14_ruphbr_u-16	bhakti-rasasya prastutir akhila-jagaṅ-maṅgala-prasaṅgasya /	            
SA_GR14_ruphbr_u-17	ajñenāpi mayāsya kriyate suhṛdām pramodāya // RBhrs_1,1.6 //	ajñena api mayā asya kriyate suhṛdām pramodāya 
SA_GR14_ruphbr_u-18	etasya bhagavad-bhakti-rasāmṛta-payonidheḥ /	etasya bhagavat bhakti rasa amṛta payonidheḥ 
SA_GR14_ruphbr_u-19	catvārah khalu vakṣyante bhāgāḥ pūrvādayaḥ kramāt // RBhrs_1,1.7 //	catvārah khalu vakṣyante bhāgāḥ pūrva ādayaḥ kramāt 
SA_GR14_ruphbr_u-20	tatra pūrve vibhāge 'smin bhakti-bheda-nirūpake /	tatra pūrve vibhāge smin bhakti bheda nirūpake 
SA_GR14_ruphbr_u-21	anukrameṇa vaktavyaṃ laharīṇāṃ catuṣṭayam // RBhrs_1,1.8 //	anukrameṇa vaktavyam laharīṇām catuṣṭayam 
SA_GR14_ruphbr_u-22	ādyā sāmānya-bhakty-āḍhyā dvitīyā sādhanānvitā /	ādyā sāmānya bhakti āḍhyā dvitīyā sādhana anvitā 
SA_GR14_ruphbr_u-23	bhāvāśritā tṛtīyā ca turyā prema-nirūpikā // RBhrs_1,1.9 //	bhāva āśritā tṛtīyā ca turyā prema nirūpikā 
SA_GR14_ruphbr_u-24	tatrādau suṣṭhu vaiśiṣṭyam asyāḥ kathayituṃ sphuṭam /	tatra ādau suṣṭhu vaiśiṣṭyam asyāḥ kathayitum sphuṭam 
SA_GR14_ruphbr_u-25	lakṣaṇaṃ kriyate bhakter uttamāyāḥ satāṃ matam // RBhrs_1,1.10 //	lakṣaṇam kriyate bhakteḥ uttamāyāḥ satām matam 
SA_GR14_ruphbr_u-26	anyābhilāṣitā-śūnyaṃ jñāna-karmādy-anāvṛtam /	anya abhilāṣi tā śūnyam jñāna karma ādi anāvṛtam 
SA_GR14_ruphbr_u-27	ānukūlyena kṛṣṇānuśīlanaṃ bhaktir uttamā // RBhrs_1,1.11 //	ānukūlyena kṛṣṇa anuśīlanam bhaktiḥ uttamā 
SA_GR14_ruphbr_u-28	yathā śrī-nārada-pañcarātre--	yathā śrī nāradapañcarātre 
SA_GR14_ruphbr_u-29	sarvopādhi-vinirmuktaṃ tat-paratvena nirmalam /	sarva upādhi vinirmuktam tad para tvena nirmalam 
SA_GR14_ruphbr_u-30	hṛṣīkeṇa hṛṣīkeśa-sevanaṃ bhaktir ucyate // RBhrs_1,1.12 //	              
SA_GR14_ruphbr_u-31	śrī-bhāgavatasya tṛtīya-skandhe ca (3.29.11-13)--	śrī bhāgavatasya tṛtīya skandhe ca 
SA_GR14_ruphbr_u-32	ahaituky avyavahitā yā bhaktiḥ puruṣottame // RBhrs_1,1.13 //	ahaitukī avyavahitā yā bhaktiḥ puruṣottame 
SA_GR14_ruphbr_u-33	sālokya-sārṣṭi-sāmīpya-sārūpyaikatvam apy uta /	api uta 
SA_GR14_ruphbr_u-34	dīyamānaṃ na gṛhṇanti vinā mat-sevanaṃ janāḥ // RBhrs_1,1.14 //	dīyamānam na gṛhṇanti vinā mad sevanam janāḥ 
SA_GR14_ruphbr_u-35	sa eva bhakti-yogākhya ātyantika udāhṛtaḥ // RBhrs_1,1.15 //	saḥ eva bhakti yoga ākhyaḥ ātyantikaḥ udāhṛtaḥ 
