segmentnr	original	analyzed
SA_GSD36_manu2p_u-0	manum ekāgram āsīnam abhigamya maharṣayaḥ /	manum ekāgram āsīnam abhigamya mahā ṛṣayaḥ 
SA_GSD36_manu2p_u-1	pratipūjya yathānyāyam idaṃ vacanam abruvan // Mn_1.1 //	pratipūjya yathānyāyam idam vacanam abruvan 
SA_GSD36_manu2p_u-2	bhagavan sarvavarṇānāṃ yathāvad anupūrvaśaḥ /	bhagavan sarva varṇānām yathāvat anupūrvaśas 
SA_GSD36_manu2p_u-3	antaraprabhavānāṃ ca dharmān no vaktum arhasi // Mn_1.2 //	antara prabhavānām ca dharmān naḥ vaktum arhasi 
SA_GSD36_manu2p_u-4	tvam eko hy asya sarvasya vidhānasya svayaṃbhuvaḥ /	tvam ekaḥ hi asya sarvasya vidhānasya svayaṃbhuvaḥ 
SA_GSD36_manu2p_u-5	acintyasyāprameyasya kāryatattvārthavit prabho // Mn_1.3 //	acintyasya aprameyasya kārya tattva artha vid prabho 
SA_GSD36_manu2p_u-6	sa taiḥ pṛṣṭas tathā samyag amitaujā mahātmabhiḥ /	sa taiḥ pṛṣṭaḥ tathā samyak amita ojāḥ mahātmabhiḥ 
SA_GSD36_manu2p_u-7	pratyuvācārcya tān sarvān maharṣīñ śrūyatām iti // Mn_1.4 //	pratyuvāca arcya tān sarvān mahā ṛṣīm śrūyatām iti 
SA_GSD36_manu2p_u-8	āsīd idaṃ tamobhūtam aprajñātam alakṣaṇam /	āsīt idam tamaḥ bhūtam aprajñātam alakṣaṇam 
SA_GSD36_manu2p_u-9	apratarkyam avijñeyaṃ prasuptam iva sarvataḥ // Mn_1.5 //	apratarkyam avijñeyam prasuptam iva sarvatas 
SA_GSD36_manu2p_u-10	tataḥ svayaṃbhūr bhagavān avyakto vyañjayann idam /	tatas svayaṃbhūḥ bhagavān avyaktaḥ vyañjayan idam 
SA_GSD36_manu2p_u-11	mahābhūtādi vṛttaujāḥ prādur āsīt tamonudaḥ // Mn_1.6 //	mahābhūta ādi vṛtta ojāḥ prādur āsīt tamonudaḥ 
SA_GSD36_manu2p_u-12	yo 'sāv atīndriyagrāhyaḥ sūkṣmo 'vyaktaḥ sanātanaḥ /	yaḥ sau atīndriya grāhyaḥ sūkṣmaḥ vyaktaḥ sanātanaḥ 
SA_GSD36_manu2p_u-13	sarvabhūtamayo 'cintyaḥ sa eva svayam udbabhau // Mn_1.7 //	sarva bhūta mayaḥ cintyaḥ saḥ eva svayam udbabhau 
SA_GSD36_manu2p_u-14	so 'bhidhyāya śarīrāt svāt sisṛkṣur vividhāḥ prajāḥ /	saḥ abhidhyāya śarīrāt svāt sisṛkṣuḥ vividhāḥ prajāḥ 
SA_GSD36_manu2p_u-15	apa eva sasarjādau tāsu vīryam avāsṛjat // Mn_1.8 //	apaḥ eva sasarja ādau tāsu vīryam avāsṛjat 
SA_GSD36_manu2p_u-16	tad aṇḍam abhavad dhaimaṃ sahasrāṃśusamaprabham /	tat aṇḍam abhavat dhaimam sahasrāṃśu sama prabham 
SA_GSD36_manu2p_u-17	tasmiñ jajñe svayaṃ brahmā sarvalokapitāmahaḥ // Mn_1.9 //	tasmin jajñe svayam brahmā sarva loka pitāmahaḥ 
SA_GSD36_manu2p_u-18	āpo narā iti proktā āpo vai narasūnavaḥ /	āpaḥ narāḥ iti proktāḥ āpaḥ vai nara sūnavaḥ 
SA_GSD36_manu2p_u-19	tā yad asyāyanaṃ pūrvaṃ tena nārāyaṇaḥ smṛtaḥ // Mn_1.10 //	tāḥ yat asya ayanam pūrvam tena nārāyaṇaḥ smṛtaḥ 
SA_GSD36_manu2p_u-20	yat tat kāraṇam avyaktaṃ nityaṃ sadasadātmakaṃ /	yat tat kāraṇam avyaktam nityam sat asat ātmakam 
SA_GSD36_manu2p_u-21	tadvisṛṣṭaḥ sa puruṣo loke brahmeti kīrtyate // Mn_1.11 //	tad visṛṣṭaḥ sa puruṣaḥ loke brahma iti kīrtyate 
SA_GSD36_manu2p_u-22	tasminn aṇḍe sa bhagavān uṣitvā parivatsaram /	tasmin aṇḍe sa bhagavān uṣitvā parivatsaram 
SA_GSD36_manu2p_u-23	svayam evātmano dhyānāt tad aṇḍam akarod dvidhā // Mn_1.12 //	svayam eva ātmanaḥ dhyānāt tat aṇḍam akarot dvidhā 
SA_GSD36_manu2p_u-24	tābhyāṃ sa śakalābhyāṃ ca divaṃ bhūmiṃ ca nirmame /	tābhyām sa śakalābhyām ca divam bhūmim ca nirmame 
SA_GSD36_manu2p_u-25	madhye vyoma diśaś cāṣṭāv apāṃ sthānaṃ ca śāśvataṃ // Mn_1.13 //	madhye vyoma diśaḥ ca aṣṭau apām sthānam ca śāśvatam 
SA_GSD36_manu2p_u-26	udbabarhātmanaś caiva manaḥ sadasadātmakam /	udbabarha ātmanaḥ ca eva manaḥ sat asat ātmakam 
SA_GSD36_manu2p_u-27	manasaś cāpy ahaṃkāram abhimantāram īśvaram // Mn_1.14 //	manasaḥ ca api ahaṃkāram abhimantāram īśvaram 
SA_GSD36_manu2p_u-28	mahāntam eva cātmānaṃ sarvāṇi triguṇāni ca /	mahāntam eva ca ātmānam sarvāṇi triguṇāni ca 
SA_GSD36_manu2p_u-29	viṣayāṇāṃ grahītṝṇi śanaiḥ pañcendriyāṇi ca // Mn_1.15 //	viṣayāṇām grahītṝṇi śanais pañca indriyāṇi ca 
SA_GSD36_manu2p_u-30	teṣāṃ tv avayavān sūkṣmān ṣaṇṇām apy amitaujasām /	teṣām tu avayavān sūkṣmān ṣaṇṇām api amita ojasām 
SA_GSD36_manu2p_u-31	saṃniveśyātmamātrāsu sarvabhūtāni nirmame // Mn_1.16 //	saṃniveśya ātma mātrāsu sarva bhūtāni nirmame 
SA_GSD36_manu2p_u-32	yan mūrtyavayavāḥ sūkṣmās tānīmāny āśrayanti ṣaṭ /	yat mūrti avayavāḥ sūkṣmāḥ tāni imāni āśrayanti ṣaḍ 
SA_GSD36_manu2p_u-33	tasmāc charīram ity āhus tasya mūrtiṃ manīṣiṇaḥ // Mn_1.17 //	tasmāt śarīram iti āhuḥ tasya mūrtim manīṣiṇaḥ 
SA_GSD36_manu2p_u-34	tad āviśanti bhūtāni mahānti saha karmabhiḥ /	tat āviśanti bhūtāni mahānti saha karmabhiḥ 
SA_GSD36_manu2p_u-35	manaś cāvayavaiḥ sūkṣmaiḥ sarvabhūtakṛd avyayam // Mn_1.18 //	manaḥ ca avayavaiḥ sūkṣmaiḥ sarva bhūta kṛt avyayam 
SA_GSD36_manu2p_u-36	teṣām idaṃ tu saptānāṃ puruṣāṇāṃ mahaujasām /	teṣām idam tu saptānām puruṣāṇām mahā ojasām 
SA_GSD36_manu2p_u-37	sūkṣmābhyo mūrtimātrābhyaḥ saṃbhavaty avyayād vyayam // Mn_1.19 //	sūkṣmābhyaḥ mūrti mātrābhyaḥ saṃbhavati avyayāt vyayam 
SA_GSD36_manu2p_u-38	ādyādyasya guṇaṃ tv eṣām avāpnoti paraḥ paraḥ /	ādya ādyasya guṇam tu eṣām avāpnoti paraḥ paraḥ 
SA_GSD36_manu2p_u-39	yo yo yāvatithaś caiṣāṃ sa sa tāvad guṇaḥ smṛtaḥ // Mn_1.20 //	yaḥ yaḥ yāvatithaḥ ca eṣām sa sa tāvat guṇaḥ smṛtaḥ 
SA_GSD36_manu2p_u-40	sarveṣāṃ tu sa nāmāni karmāṇi ca pṛthak pṛthak /	sarveṣām tu sa nāmāni karmāṇi ca pṛthak pṛthak 
SA_GSD36_manu2p_u-41	vedaśabdebhya evādau pṛthak saṃsthāś ca nirmame // Mn_1.21 //	veda śabdebhyaḥ eva ādau pṛthak saṃsthāḥ ca nirmame 
SA_GSD36_manu2p_u-42	karmātmanāṃ ca devānāṃ so 'sṛjat prāṇināṃ prabhuḥ /	karma ātmanām ca devānām saḥ sṛjat prāṇinām prabhuḥ 
SA_GSD36_manu2p_u-43	sādhyānāṃ ca gaṇaṃ sūkṣmaṃ yajñaṃ caiva sanātanam // Mn_1.22 //	sādhyānām ca gaṇam sūkṣmam yajñam ca eva sanātanam 
SA_GSD36_manu2p_u-44	agnivāyuravibhyas tu trayaṃ brahma sanātanam /	agni vāyu ravibhyaḥ tu trayam brahma sanātanam 
SA_GSD36_manu2p_u-45	dudoha yajñasiddhyartham ṛgyajuḥsāmalakṣaṇam // Mn_1.23 //	dudoha yajña siddhi artham ṛk yajuḥ sāma lakṣaṇam 
SA_GSD36_manu2p_u-46	kālaṃ kālavibhaktīś ca nakṣatrāṇi grahāṃs tathā /	kālam kāla vibhaktīḥ ca nakṣatrāṇi grahān tathā 
SA_GSD36_manu2p_u-47	saritaḥ sāgarāñ śailān samāni viṣamāni ca // Mn_1.24 //	saritaḥ sāgarām śailān samāni viṣamāni ca 
SA_GSD36_manu2p_u-48	tapo vācaṃ ratiṃ caiva kāmaṃ ca krodham eva ca /	tapaḥ vācam ratim ca eva kāmam ca krodham eva ca 
SA_GSD36_manu2p_u-49	sṛṣṭiṃ sasarja caivemāṃ sraṣṭum icchann imāḥ prajāḥ // Mn_1.25 //	sṛṣṭim sasarja ca eva imām sraṣṭum icchan imāḥ prajāḥ 
SA_GSD36_manu2p_u-50	karmaṇāṃ ca vivekārthaṃ dharmādharmau vyavecayat /	karmaṇām ca viveka artham dharma adharmau vyavecayat 
SA_GSD36_manu2p_u-51	dvandvair ayojayac cemāḥ sukhaduḥkhādibhiḥ prajāḥ // Mn_1.26 //	dvandvaiḥ ayojayat ca imāḥ sukha duḥkha ādibhiḥ prajāḥ 
SA_GSD36_manu2p_u-52	aṇvyo mātrā vināśinyo daśārdhānāṃ tu yāḥ smṛtāḥ /	aṇvyaḥ mātrāḥ vināśinyaḥ daśārdhānām tu yāḥ smṛtāḥ 
SA_GSD36_manu2p_u-53	tābhiḥ sārdham idaṃ sarvaṃ saṃbhavaty anupūrvaśaḥ // Mn_1.27 //	tābhiḥ sārdham idam sarvam saṃbhavati anupūrvaśas 
SA_GSD36_manu2p_u-54	yaṃ tu karmaṇi yasmin sa nyayuṅkta prathamaṃ prabhuḥ /	yam tu karmaṇi yasmin sa nyayuṅkta prathamam prabhuḥ 
SA_GSD36_manu2p_u-55	sa tad eva svayaṃ bheje sṛjyamānaḥ punaḥ punaḥ // Mn_1.28 //	sa tat eva svayam bheje sṛjyamānaḥ punar punar 
SA_GSD36_manu2p_u-56	hiṃsrāhiṃsre mṛdukrūre dharmādharmāv ṛtānṛte /	hiṃsra ahiṃsre mṛdu krūre dharma adharmau ṛta anṛte 
SA_GSD36_manu2p_u-57	yad yasya so 'dadhāt sarge tat tasya svayam āviśat // Mn_1.29 //	yat yasya saḥ dadhāt sarge tat tasya svayam āviśat 
SA_GSD36_manu2p_u-58	yathā rtuliṅgāny ṛtavaḥ svayam eva rtuparyaye /	yathā ṛtu liṅgāni ṛtavaḥ svayam eva ṛtu paryaye 
SA_GSD36_manu2p_u-59	svāni svāny abhipadyante tathā karmāṇi dehinaḥ // Mn_1.30 //	svāni svāni abhipadyante tathā karmāṇi dehinaḥ 
SA_GSD36_manu2p_u-60	lokānāṃ tu vivṛddhyarthaṃ mukhabāhūrupādataḥ /	lokānām tu vivṛddhi artham mukha bāhu ūru pādataḥ 
SA_GSD36_manu2p_u-61	brāhmaṇaṃ kṣatriyaṃ vaiśyaṃ śūdraṃ ca niravartayat // Mn_1.31 //	brāhmaṇam kṣatriyam vaiśyam śūdram ca niravartayat 
SA_GSD36_manu2p_u-62	dvidhā kṛtvātmano deham ardhena puruṣo 'bhavat /	dvidhā kṛtvā ātmanaḥ deham ardhena puruṣaḥ bhavat 
SA_GSD36_manu2p_u-63	ardhena nārī tasyāṃ sa virājam asṛjat prabhuḥ // Mn_1.32 //	ardhena nārī tasyām sa virājam asṛjat prabhuḥ 
SA_GSD36_manu2p_u-64	tapas taptvāsṛjad yaṃ tu sa svayaṃ puruṣo virāṭ /	tapaḥ taptvā asṛjat yam tu sa svayam puruṣaḥ virāj 
SA_GSD36_manu2p_u-65	taṃ māṃ vittāsya sarvasya sraṣṭāraṃ dvijasattamāḥ // Mn_1.33 //	tam mām vitta asya sarvasya sraṣṭāram dvijasattamāḥ 
SA_GSD36_manu2p_u-66	ahaṃ prajāḥ sisṛkṣus tu tapas taptvā suduścaram /	aham prajāḥ sisṛkṣuḥ tu tapaḥ taptvā su duścaram 
SA_GSD36_manu2p_u-67	patīn prajānām asṛjaṃ maharṣīn ādito daśa // Mn_1.34 //	patīn prajānām asṛjam mahā ṛṣīn āditas daśa 
SA_GSD36_manu2p_u-68	marīcim atryaṅgirasau pulastyaṃ pulahaṃ kratum /	marīcim atri aṅgirasau pulastyam pulaham kratum 
SA_GSD36_manu2p_u-69	pracetasaṃ vasiṣṭhaṃ ca bhṛguṃ nāradam eva ca // Mn_1.35 //	pracetasam vasiṣṭham ca bhṛgum nāradam eva ca 
SA_GSD36_manu2p_u-70	ete manūṃs tu saptān yān asṛjan bhūritejasaḥ /	ete manūn tu saptān yān asṛjan bhūri tejasaḥ 
SA_GSD36_manu2p_u-71	devān devanikāyāṃś ca maharṣīṃś cāmitaujasaḥ // Mn_1.36 //	devān devanikāyān ca mahā ṛṣīn ca amita ojasaḥ 
SA_GSD36_manu2p_u-72	yakṣarakṣaḥpiśācāṃś ca gandharvāpsaraso 'surān /	yakṣa rakṣaḥ piśācān ca gandharva apsarasaḥ surān 
SA_GSD36_manu2p_u-73	nāgān sarpān suparṇāṃś ca pitṝṇāṃś ca pṛthaggaṇam // Mn_1.37 //	nāgān sarpān suparṇān ca ca pṛthak gaṇam 
SA_GSD36_manu2p_u-74	vidyuto 'śanimeghāṃś ca rohitendradhanūṃṣi ca /	vidyutaḥ śani meghān ca rohita indradhanūṃṣi ca 
SA_GSD36_manu2p_u-75	ulkānirghātaketūṃś ca jyotīṃṣy uccāvacāni ca // Mn_1.38 //	ulkā nirghāta ketūn ca jyotīṃṣi uccāvacāni ca 
SA_GSD36_manu2p_u-76	kinnarān vānarān matsyān vividhāṃś ca vihaṅgamān /	kinnarān vānarān matsyān vividhān ca vihaṅgamān 
SA_GSD36_manu2p_u-77	paśūn mṛgān manuṣyāṃś ca vyālāṃś cobhayatodataḥ // Mn_1.39 //	paśūn mṛgān manuṣyān ca vyālān ca ubhaya todataḥ 
SA_GSD36_manu2p_u-78	kṛmikīṭapataṅgāṃś ca yūkāmakṣikamatkuṇam /	kṛmi kīṭa pataṅgān ca yūkā makṣika matkuṇam 
