segmentnr	original	analyzed
SA_GV06_rgvidh_u-0	atha.ṛgvidhānam	atha ṛc vidhānam 
SA_GV06_rgvidh_u-1	RgV_1.1.(1a): svayambhuve.brahmaṇe.viśvagoptre.namaskṛtvā.mantradṛgbhyas.tathaiva./	svayambhuve brahmaṇe viśva goptre namaskṛtvā mantra dṛgbhyaḥ tathā eva 
SA_GV06_rgvidh_u-2	RgV_1.1.(1b): vivakṣur.asmy.ṛgvidhānam.purāṇam.purādṛṣṭam.ṛṣibhir.mantra.dṛgbhiḥ.//	vivakṣuḥ asmi ṛc vidhānam purāṇam purā dṛṣṭam ṛṣibhiḥ mantra dṛgbhiḥ 
SA_GV06_rgvidh_u-3	RgV_1.1.(2a): mantrebhyo.mantra.dṛgbhyaś.ca.samāmnāyānupūrvaśaḥ./	mantrebhyaḥ mantra dṛgbhyaḥ ca samāmnāya anupūrvaśas 
SA_GV06_rgvidh_u-4	RgV_1.1.(2b): karmaṇām.ṛṣi.dṛṣṭānām.vidhim.provāca.śaunakaḥ.//	karmaṇām ṛṣi dṛṣṭānām vidhim provāca śaunakaḥ 
SA_GV06_rgvidh_u-5	RgV_1.1.(3a): ṛṣibhir.vividhā.mantrā.dṛṣṭā.dṛṣṭa.prayojanāḥ./	ṛṣibhiḥ vividha a mantra adṛṣṭa adṛṣṭa prayojanāḥ 
SA_GV06_rgvidh_u-6	RgV_1.1.(3b): prayojanāya.coddiṣṭās.tasmiṃs.tasmin.pradarśitāḥ.//	prayojanāya ca uddiṣṭāḥ tasmin tasmin pradarśitāḥ 
SA_GV06_rgvidh_u-7	RgV_1.1.(4a): nānārthāni.ca.karmāṇi.śānti.puṣṭy.āśrayāṇi.ca./	nānā arthāni ca karmāṇi śānti puṣṭi āśrayāṇi ca 
SA_GV06_rgvidh_u-8	RgV_1.1.(4b): siddhayaś.ca.tapo.mūlāḥ.śraddadhānasya.kurvataḥ.//	siddhayaḥ ca tapaḥ mūlāḥ śraddadhānasya kurvataḥ 
SA_GV06_rgvidh_u-9	RgV_1.1.(5a): stuty.ādayo.ye.vikārāḥ.pradiṣṭās.tathā.arthavādā.rkṣu.sūkteṣu.caiva./	stuti ādayaḥ ye vikārāḥ pradiṣṭāḥ tathā 
SA_GV06_rgvidh_u-10	RgV_1.1.(5b): yair..yaiḥ.kāmair.ṛṣir.devatāś.ca.tuṣṭūṣyante..tān..śṛṇuṣva.ucyamānān.//	yaiḥ yaiḥ kāmaiḥ ṛṣiḥ devatāḥ etān śṛṇuṣva aucyamānān 
SA_GV06_rgvidh_u-11	RgV_1.1.(6a): āyuḥ.svargo.draviṇam.sūnavaś.ca.caturvidham.proktam.āśāsyam.agre./	āyuḥ svargaḥ draviṇam sūnavaḥ ca caturvidham proktam āśāsyam agre 
