segmentnr	original	analyzed
SA_GP12_lip_2__u-0	atha śrīsaṭīkaliṅgamahāpurāṇottarabhāgaprāraṃbhaḥ	atha śrī saṭīka liṅga mahāpurāṇa uttara bhāga prāraṃbhaḥ 
SA_GP12_lip_2__u-1	śrīgaṇeśāya namaḥ	śrī gaṇeśāya namaḥ 
SA_GP12_lip_2__u-2	ṛṣaya ūcuḥ	ṛṣayaḥ ūcuḥ 
SA_GP12_lip_2__u-3	kṛṣṇas tuṣyati keneha sarvadeveśvareśvaraḥ /	kṛṣṇaḥ tuṣyati kena iha sarva deva īśvara īśvaraḥ 
SA_GP12_lip_2__u-4	vaktumarhāsi cāsmākaṃ sūta sarvārthavidbhavān // LiP_2,1.1 //	vaktum arhāsi ca asmākam sūta sarva artha vid bhavān 
SA_GP12_lip_2__u-5	sūta uvāca	sūtaḥ uvāca 
SA_GP12_lip_2__u-6	purā pṛṣṭo mahātejā mārkaṇḍeyo mahāmuniḥ /	purā pṛṣṭaḥ mahā tejāḥ mārkaṇḍeyaḥ mahā muniḥ 
SA_GP12_lip_2__u-7	aṃbarīṣeṇa viprendrās tad vadāmi yathātatham // LiP_2,1.2 //	aṃbarīṣeṇa vipra indrāḥ tat vadāmi yathātatham 
SA_GP12_lip_2__u-8	aṃbarīṣa uvāca	aṃbarīṣaḥ uvāca 
SA_GP12_lip_2__u-9	mune samastadharmāṇāṃ pāragas tvaṃ mahāmate /	mune samasta dharmāṇām pāragaḥ tvam mahāmate 
SA_GP12_lip_2__u-10	mārkaṇḍeya purāṇo 'si purāṇārthaviśāradaḥ // LiP_2,1.3 //	mārkaṇḍeya purāṇaḥ si purāṇa artha viśāradaḥ 
SA_GP12_lip_2__u-11	nārāyaṇānāṃ divyānāṃ dharmāṇāṃ śreṣṭhamuttamam /	nārāyaṇānām divyānām dharmāṇām śreṣṭham uttamam 
